Gene = Spata46
index = 1009
Annotated 5SS: [182]
Annotated 3SS: [2733]
SMsplice 5SS: [182]
SMsplice 3SS: [2733]
top_k =  1000
Partition function (log Z): -5.202397631402374

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.9063022688157606
Position 1666: 0.6956054608921758
Position 781: 0.45768465577511425
Position 2165: 0.20559379360554983
Position 791: 0.09987032916868516
Position 520: 0.04412212603232848
Position 2631: 0.031234003401442993
Position 2549: 0.02168742730625587
Position 1887: 0.017887170935593232
Position 964: 0.01226126990926021
Position 2865: 0.011022471443101834
Position 116: 0.008895414465695528
Position 2485: 0.007969030944479344
Position 200: 0.007057886247763884
Position 1708: 0.005903700318391615
Position 1673: 0.005781488351538404
Position 2817: 0.0049190498805417706
Position 2325: 0.004484872950636019
Position 990: 0.0036044814533120755
Position 292: 0.002925098639510257
Position 203: 0.002904243021517074
Position 71: 0.002678721334168941
Position 933: 0.0025832261727938566
Position 1653: 0.002322478758712617
Position 1955: 0.001985719898837989
Position 194: 0.001955057806866009
Position 259: 0.0008917678961223839
Position 2556: 0.0005769465808633621
Position 2465: 0.0005079304716136426
Position 1217: 0.00046770399799076173
Position 329: 0.0003421179994779745
Position 320: 0.00031337816559525393
Position 585: 0.00029441298499374274
Position 839: 0.0002458943267468643
Position 2661: 0.00021041254300041892
Position 2133: 0.0002064015326418318
Position 262: 0.00016208989157362607
Position 322: 0.00015190758032875378
Position 1500: 0.0001495442760999666
Position 156: 0.00014613115430920086
Position 2192: 0.00014464680245334535
Position 49: 0.00013778280261546937
Position 566: 0.00012089595658874413
Position 1550: 0.0001142852360031271
Position 2298: 7.726426020035917e-05
Position 1614: 7.66726946701505e-05
Position 2318: 7.323826716366866e-05
Position 1813: 7.265250431395711e-05
Position 210: 6.772856461882445e-05
Position 1607: 6.589176655767166e-05
Position 1817: 5.9592476058868183e-05
Position 137: 5.6038780436192255e-05
Position 1616: 5.555424074309992e-05
Position 2920: 5.463412053196531e-05
Position 206: 5.2103381592243344e-05
Position 227: 4.2077311023056814e-05
Position 2855: 4.1619142888594703e-05
Position 327: 4.0182772893594424e-05
Position 1407: 3.5634954068812944e-05
Position 66: 3.477878251283112e-05
Position 3062: 2.2407937388042924e-05
Position 1046: 1.7635498714506374e-05
Position 351: 1.6899353574168772e-05
Position 1155: 1.6287477439996885e-05
Position 599: 1.0081315580678501e-05
Position 68: 8.15811610887321e-06
Position 58: 7.415477766675527e-06
Position 335: 7.1086438347818135e-06
Position 244: 5.90858711242711e-06
Position 5: 1.3284541924129471e-06
Position 47: 1.2794331485214116e-06
Position 1066: 6.222362951543787e-07
Position 798: 5.412830175663167e-07
Position 619: 3.638708067981214e-07
Position 1018: 1.9253609104043493e-07
Position 1060: 1.81945360233292e-07
Position 1051: 1.7009964652663837e-07
Position 705: 1.1116672040055338e-07
Position 751: 1.0384840527916103e-07
Position 2910: 1.9956192246475375e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2733: 0.8481826463343192
Position 675: 0.35434443627285267
Position 1542: 0.22168237530934706
Position 1587: 0.21852727484895082
Position 1486: 0.2001870370567348
Position 2079: 0.11217070784956025
Position 2809: 0.09076335685675273
Position 412: 0.06894980947321423
Position 2027: 0.06864567670489413
Position 603: 0.06257010781624507
Position 1516: 0.037961637127496665
Position 2449: 0.03640262323918527
Position 2711: 0.030351843241553975
Position 683: 0.025637696802388994
Position 2528: 0.020020952265748137
Position 2101: 0.018044363237413902
Position 885: 0.01547486574577747
Position 2946: 0.01167594163185556
Position 1816: 0.011057205362634433
Position 712: 0.009829429725108847
Position 648: 0.00979940414459866
Position 1757: 0.009521546757589067
Position 1798: 0.008976751666557429
Position 2229: 0.008952476569335633
Position 1549: 0.008322364240081063
Position 1394: 0.006298543531326965
Position 2525: 0.005083605438639129
Position 556: 0.004902459728459788
Position 1374: 0.00486724944081619
Position 3011: 0.0039236769597822485
Position 737: 0.0038945766062573094
Position 1181: 0.0029315303704141797
