Gene = Izumo1
index = 598
Annotated 5SS: [ 190 1221 1558 2411 2872 3199 3412 3885 4471]
Annotated 3SS: [ 910 1482 2323 2850 3117 3310 3730 4211 5216]
SMsplice 5SS: [ 190 2411 2680 3199 3885]
SMsplice 3SS: [2323 2526 3117 3766 4211]
top_k =  1000
Partition function (log Z): -2.4880804387892232

Sorted 5' Splice Sites (High to Low Probability):
Position 2411: 0.8486740642485475
Position 3885: 0.8238595440973383
Position 3199: 0.7631868034245014
Position 190: 0.7483831904588951
Position 1221: 0.5420068484792561
Position 2680: 0.5269986285623066
Position 1558: 0.47150662906825996
Position 2872: 0.1951707022778077
Position 2684: 0.16350744190103705
Position 3325: 0.13031178362025908
Position 1771: 0.10918868314957593
Position 254: 0.10223694402171189
Position 3622: 0.08139129113626302
Position 2429: 0.07468475425751511
Position 1869: 0.03921116005866991
Position 2421: 0.030460046459684448
Position 369: 0.029647914536147058
Position 652: 0.024011570104735654
Position 3507: 0.02088043807488239
Position 783: 0.020644476392876664
Position 4801: 0.017266987047257674
Position 4471: 0.01468648440671441
Position 2222: 0.01436628673958005
Position 702: 0.012567870541119118
Position 305: 0.01226031223042963
Position 2114: 0.011138500623962804
Position 1166: 0.009639133599570136
Position 1234: 0.009544649279899613
Position 740: 0.008642901994734354
Position 1154: 0.008294539367085088
Position 10: 0.007644491816291614
Position 1217: 0.006812778934890856
Position 1142: 0.006063603308592537
Position 22: 0.005895338219975747
Position 3937: 0.005302405592335129
Position 4067: 0.005197699306884166
Position 938: 0.005102627983805262
Position 311: 0.005074217965010119
Position 3412: 0.004270445049104934
Position 380: 0.0041382097086154705
Position 4046: 0.0037717266394820975
Position 128: 0.0035618867986809415
Position 4357: 0.0035302885194534056
Position 4333: 0.0035164887287718366
Position 1755: 0.0032054687602023563
Position 4548: 0.002851378281750599
Position 4503: 0.0022924134642863846
Position 970: 0.0019666674136495114
Position 2504: 0.0019280336396999497
Position 1310: 0.00191624787299514
Position 4289: 0.0018155296466687784
Position 83: 0.0016928107493309284
Position 2973: 0.0014936952139053942
Position 1810: 0.001269159627056959
Position 1805: 0.0012476150340189512
Position 91: 0.001241248078012576
Position 3852: 0.0010670752507615801
Position 1604: 0.0010642389020699026
Position 2731: 0.0009624078828542382
Position 4623: 0.0009363593709991728
Position 3230: 0.0009063245443752569
Position 4027: 0.0007633264831439405
Position 1314: 0.0007151907060743219
Position 3007: 0.0006634748261268933
Position 2688: 0.0006124196802354781
Position 80: 0.0005800822020966497
Position 4354: 0.0005792823559978929
Position 2633: 0.0005743534320896865
Position 719: 0.0005677527954082628
Position 663: 0.0005549655010536825
Position 4379: 0.0005412884262928455
Position 1622: 0.0005257218247012061
Position 2154: 0.0004044883381735766
Position 4013: 0.0003826227177924646
Position 3988: 0.0003707176462563182
Position 2254: 0.00037001882338105795
Position 1298: 0.00036145494414098
Position 178: 0.0003259949990364858
Position 1778: 0.00029620645328921636
Position 1181: 0.00029531724401267207
Position 1546: 0.0002544063247963425
Position 1564: 0.00023666295263619362
Position 2204: 0.00019062415369936942
Position 211: 0.0001728950664416903
Position 384: 0.00016537125193191477
Position 1059: 0.00015904873327365042
Position 1362: 0.00015776194841672067
Position 2580: 0.00015017886336910334
Position 26: 0.00011075991376255823
Position 797: 0.0001106542319692925
Position 1678: 9.684813758607489e-05
Position 476: 8.65853295009711e-05
Position 215: 8.320966590221199e-05
Position 3346: 7.092522823078018e-05
Position 333: 6.974731854875212e-05
Position 364: 6.859340712896811e-05
Position 1594: 5.615624239816622e-05
Position 1066: 5.299541872810519e-05
Position 1035: 5.1462368808802626e-05
Position 632: 5.0535609058042156e-05
Position 1033: 4.955894602291054e-05
Position 3797: 4.6861689157832036e-05
Position 1991: 4.516512470828934e-05
Position 1534: 4.2005089458015826e-05
Position 639: 3.762705181522876e-05
Position 227: 3.372969632900343e-05
Position 103: 3.1224103364702354e-05
Position 957: 2.7625673494677458e-05
Position 905: 2.241498960746907e-05
Position 180: 2.1938361580702092e-05
Position 791: 2.0366996743096847e-05
Position 2397: 1.9123636751825962e-05
Position 1646: 1.8624115879647366e-05
Position 295: 1.7324309693602484e-05
Position 674: 1.7149171892724113e-05
Position 1726: 1.708042361570346e-05
Position 822: 1.696694214060618e-05
Position 546: 1.6853632739065972e-05
Position 693: 1.5251776602849759e-05
Position 811: 1.4971539937316252e-05
Position 246: 1.4398274726397363e-05
Position 2751: 1.4355489032812384e-05
Position 2717: 1.1387447287235702e-05
Position 183: 8.38458764572287e-06
Position 591: 8.22338727337004e-06
Position 509: 6.862733431568248e-06
Position 54: 6.6745195444872015e-06
Position 575: 6.215889495898178e-06
Position 746: 5.778542332265045e-06
Position 706: 4.5432547080009705e-06
Position 3228: 1.0371439795685831e-06
Position 3152: 9.876259973332245e-07
Position 555: 5.720894391110453e-07
Position 403: 4.88459196081006e-07
Position 616: 3.1670279457332044e-07
Position 570: 2.287060075036626e-07
Position 686: 1.6701493396037865e-07
Position 486: 1.3414421061790332e-07
Position 450: 1.051247094392289e-07
Position 489: 2.1044607268769637e-08
Position 579: 1.2957102375794711e-08
Position 608: 2.6275016005628476e-09
Position 704: 1.161455315829731e-09
Position 2704: 3.6402522534194306e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.95926819979662
Position 3117: 0.8680146430932844
Position 2526: 0.633428806355545
Position 1482: 0.44222284596202827
Position 4211: 0.3102309802979159
Position 1016: 0.3098416540486132
Position 5216: 0.2802876027063683
Position 3766: 0.2369640024782817
Position 3730: 0.2301345480755263
Position 4300: 0.16790374578550651
Position 2747: 0.1519610997101179
Position 1673: 0.13048481868241582
Position 1076: 0.0928099386322241
Position 3836: 0.08772878917113769
Position 1040: 0.08122273851574022
Position 3310: 0.0794287316663135
Position 4622: 0.07397485910091321
Position 3527: 0.07263816190679674
Position 3700: 0.07072332637157924
Position 5231: 0.06793611290938313
Position 3684: 0.047713109397330075
Position 631: 0.04668282835474303
Position 4225: 0.03680093791857138
Position 2488: 0.03348136412585277
Position 3658: 0.03251816392268527
Position 3806: 0.03076937665795692
Position 2601: 0.02678998128556208
Position 910: 0.026160390633718403
Position 3790: 0.026085175953848537
Position 3486: 0.026080299755058246
Position 3744: 0.020075225964748408
Position 2583: 0.019221807893775325
Position 1066: 0.018235482353465057
Position 2028: 0.016781465434376877
Position 3773: 0.014841466906544993
Position 3884: 0.012597325787973002
Position 4184: 0.00967681176293245
Position 5319: 0.008817974160099032
Position 1044: 0.008704620625026646
Position 1376: 0.008047294712323218
Position 3441: 0.007527717670892277
Position 2850: 0.006924215379492187
Position 1759: 0.006574051483076289
Position 3071: 0.0061944535582599365
Position 4232: 0.006042279593662411
Position 4011: 0.00542900576854189
Position 1712: 0.005097071695858765
Position 1455: 0.005036678635934091
Position 1378: 0.004790652498842737
Position 4167: 0.004723311446015564
Position 3152: 0.004578790742201503
Position 2503: 0.00428484432250597
Position 1974: 0.0035937056105696348
Position 500: 0.0035604091065829244
Position 4098: 0.0035422431507583247
Position 4486: 0.003031201441097035
Position 2540: 0.0029708474388142675
Position 4265: 0.0028746407547688003
Position 2846: 0.0027731022988136222
Position 3504: 0.0026245702303445066
Position 822: 0.002528032261484155
Position 1790: 0.0024553080006347217
Position 2751: 0.0024223449703657867
Position 4136: 0.0020168632728637826
Position 1523: 0.0019667153819510025
Position 1678: 0.0019660776865034445
Position 4458: 0.0018719904928038628
Position 3090: 0.0017944348813794348
Position 1619: 0.0017519074008791604
Position 1372: 0.00171620215588439
Position 2664: 0.0015260400158432902
Position 1087: 0.0015168690844421114
Position 3960: 0.0014713766365475154
Position 3189: 0.001465099953333071
Position 4379: 0.0014566322852043242
Position 2969: 0.001452851227200737
Position 450: 0.0014364193504130872
Position 575: 0.0014270565302751978
Position 3549: 0.00137392841985981
Position 3281: 0.001294888486200561
Position 3005: 0.001270774123942385
Position 1542: 0.0011376647489355807
Position 4315: 0.0010526860093482487
Position 2393: 0.0010201770998389515
Position 3002: 0.0009563039630975774
Position 1933: 0.0009177066124283451
Position 2326: 0.0009041837017780942
Position 3719: 0.000871435824015113
Position 1432: 0.0008614886050874322
Position 5099: 0.0008038201397444813
Position 3611: 0.0007882637426043147
Position 5253: 0.0006879035748492731
Position 4783: 0.0006563653070594214
Position 2096: 0.0006372489066318181
Position 2175: 0.0006058100866344115
Position 5152: 0.000589387263942054
Position 3617: 0.0005795815736181116
Position 1891: 0.0005580625482171501
Position 4276: 0.0005245016050395261
Position 3506: 0.0004978951893744131
Position 3312: 0.000496764262371002
Position 1838: 0.0004918535750958153
Position 4661: 0.0004907434662509918
Position 5287: 0.0004697539514984762
Position 2138: 0.00046401146763503113
Position 3566: 0.00045501083362361376
Position 1149: 0.00044773034416542573
Position 2588: 0.0004146028850532203
Position 1726: 0.00041319400816905243
Position 3394: 0.0003747363656254767
Position 3410: 0.0003690082995615609
Position 944: 0.00036718775943227
Position 967: 0.0003638001158214427
Position 4045: 0.000360578117143727
Position 2042: 0.00034896191121603834
Position 2370: 0.00030974809488535407
Position 3365: 0.00030939226060295926
Position 1166: 0.00027968421625297564
Position 3131: 0.00025653234486440056
Position 1622: 0.00022509008162213315
Position 2340: 0.00022399189572989015
Position 1766: 0.00022306407467137794
Position 509: 0.00021644392152283515
Position 2713: 0.00020428725978752945
Position 3587: 0.0001806097606585287
Position 3030: 0.00018030187806257272
Position 1450: 0.00018014816439540466
Position 1304: 0.00016991893040733903
Position 4927: 0.00015834363421545755
Position 3293: 0.00015542251658771865
Position 3267: 0.0001547462914612256
Position 2181: 0.0001497618481711399
Position 1184: 0.00014769473629400358
Position 110: 0.00014178295921124344
Position 1313: 0.00014151844683480495
Position 80: 0.00014115554909434867
Position 855: 0.00013777341468408
Position 1627: 0.00013683543832152702
Position 888: 0.00013172679458261385
Position 753: 0.00013149872042116355
Position 1343: 0.00013063543457884173
Position 1939: 0.00012874845479421917
Position 555: 0.00012701918598162222
Position 4497: 0.00012522143378858016
Position 4513: 0.00012429921844389535
Position 4267: 0.00012219733106724786
Position 1532: 0.00012177764282369817
