Gene = Lamtor1
index = 618
Annotated 5SS: [ 137 3906 4203 4643]
Annotated 3SS: [3759 4124 4515 5368]
SMsplice 5SS: [ 137 3906 4203 4643]
SMsplice 3SS: [3759 4124 4515 5368]
top_k =  1000
Partition function (log Z): -1.2803878682034253

Sorted 5' Splice Sites (High to Low Probability):
Position 4203: 0.958506576193394
Position 3906: 0.9182144155491839
Position 4643: 0.9017052207329643
Position 137: 0.8987105753921392
Position 1145: 0.39791174471354
Position 1698: 0.10342779531562883
Position 4391: 0.10301202632456752
Position 493: 0.0787670037894382
Position 242: 0.06599554181948247
Position 2383: 0.050698207046869906
Position 1566: 0.046429511669948374
Position 3681: 0.04509412193498018
Position 4918: 0.042297879644594985
Position 3672: 0.03440808530840209
Position 4964: 0.02725744288209278
Position 1812: 0.02266869678387063
Position 1632: 0.016509482305730634
Position 1091: 0.015875939519750085
Position 5680: 0.013237357685121244
Position 4011: 0.012483857314062149
Position 5620: 0.010927758838833804
Position 3536: 0.009280914034455806
Position 3971: 0.008126087275996797
Position 4611: 0.00789017956453452
Position 4443: 0.006674129646937395
Position 3178: 0.006524050296577339
Position 2981: 0.00425386106219626
Position 1431: 0.004250410300528445
Position 2890: 0.00380110104515954
Position 1606: 0.002959014009065342
Position 1130: 0.0026824635939867027
Position 5438: 0.002511678896046316
Position 1376: 0.002084313228706911
Position 157: 0.002065574326819793
Position 1004: 0.001997907333881911
Position 2501: 0.0016041441566650495
Position 4700: 0.0015918538071467553
Position 4409: 0.0015460618206532251
Position 3573: 0.0014399721839055235
Position 5441: 0.0013845466356470894
Position 3085: 0.0012885804028859404
Position 5674: 0.0010802687935296614
Position 4704: 0.0010567330092182338
Position 2229: 0.000992296103508837
Position 5081: 0.0009743852288666472
Position 1472: 0.0009169954905202411
Position 100: 0.0008907984469222946
Position 3225: 0.0008809402493295353
Position 1962: 0.0008592621169608175
Position 2484: 0.0008109904222987296
Position 1392: 0.0007523373290291619
Position 3353: 0.0006919596916326583
Position 5446: 0.0006337818547731903
Position 3617: 0.0005888777350897064
Position 3478: 0.000566820988046685
Position 5029: 0.0005281515649638618
Position 2570: 0.0004990995113126349
Position 2345: 0.00048287182556250796
Position 3231: 0.0004805400232208624
Position 167: 0.0004657039004593433
Position 4371: 0.00038815516161759994
Position 2522: 0.0003585806085116333
Position 5685: 0.00034986599816647345
Position 386: 0.00033179791427889147
Position 1455: 0.00032997968786361426
Position 3349: 0.00031803027062501845
Position 3130: 0.0003168465611103023
Position 1055: 0.0003040631328086732
Position 1202: 0.00030120232735205213
Position 2099: 0.0002934299979972682
Position 1068: 0.000277257318763927
Position 3945: 0.00025397590608977627
Position 712: 0.0002479092841031091
Position 1118: 0.00023172520865342712
Position 3287: 0.0002253333366477946
Position 4968: 0.00019667926867092785
Position 1371: 0.00017712885434392026
Position 1079: 0.00012090790496406259
Position 4024: 0.00011837326415694572
Position 4907: 0.00011280343571166405
Position 775: 0.00010414144432318491
Position 2715: 9.338914342228579e-05
Position 593: 7.438599551999283e-05
Position 510: 7.075415630158496e-05
Position 483: 6.259300278770216e-05
Position 648: 5.8240947483376904e-05
Position 860: 5.6815476807630804e-05
Position 664: 5.016163469675685e-05
Position 2186: 4.401019465825826e-05
Position 537: 3.864656926871237e-05
Position 1038: 3.3953277728048755e-05
Position 415: 3.1825187895816766e-05
Position 1028: 3.0386980760616946e-05
Position 4363: 2.8675037862858992e-05
Position 1073: 1.7185089979373086e-05
Position 1106: 1.6971367860669667e-05
Position 1313: 1.631188184817398e-05
Position 616: 1.4900013903196063e-05
Position 582: 1.404510697634565e-05
Position 731: 1.254093466358975e-05
Position 1149: 1.1048177231373086e-05
Position 4601: 1.0224824745942086e-05
Position 450: 9.971086038012621e-06
Position 313: 9.222277122077844e-06
Position 331: 9.04569432971812e-06
Position 25: 9.016878736731077e-06
Position 211: 8.645591403440367e-06
Position 340: 8.270516155611134e-06
Position 827: 7.970688404153872e-06
Position 829: 6.833190716140514e-06
Position 885: 6.45483197775984e-06
Position 781: 6.276309878644484e-06
Position 599: 5.704555587679463e-06
Position 1071: 5.134402587256428e-06
Position 1139: 4.885665541872544e-06
Position 4197: 4.80196135502589e-06
Position 707: 4.272824767725946e-06
Position 20: 4.21036625806907e-06
Position 1013: 3.2095771446974493e-06
Position 993: 3.145449218348099e-06
Position 741: 2.7947315078171536e-06
Position 1137: 2.298989177093133e-06
Position 5386: 2.1557132130190336e-06
Position 5503: 2.1428662875093684e-06
Position 553: 1.7865000601801836e-06
Position 541: 1.5503978128872322e-06
Position 378: 1.4512968475156456e-06
Position 53: 1.4267116003715052e-06
Position 4708: 1.3881979762462811e-06
Position 472: 1.2664874027413627e-06
Position 573: 9.879341891613015e-07
Position 539: 8.503923795395862e-07
Position 1093: 5.230481195125495e-07
Position 4975: 3.1374428572997054e-07
Position 1183: 3.440950448686022e-08
Position 1221: 2.9956977655146425e-08
Position 546: 2.8564621803861732e-08
Position 758: 2.594592877997851e-08
Position 719: 2.3521105936263868e-08
Position 564: 2.2598543839243135e-08
Position 1196: 3.303494306155096e-09
Position 1043: 3.0301113748520257e-09
Position 608: 4.764098117021348e-10
