Gene = Fbxo21
index = 402
Annotated 5SS: [  310  1264  3106  9491 12195 12531 14210 17932 18773 23799 25443]
Annotated 3SS: [ 1127  3010  9368 12047 12393 14072 17751 18639 23586 25284 31279]
SMsplice 5SS: [  310  1264  3106  9491 12195 12531 14210 17932 18773 23799 25443]
SMsplice 3SS: [ 1127  3010  9368 12047 12393 14072 17786 18639 23607 25284 31279]
top_k =  1000
Partition function (log Z): 26.37758771261823

Sorted 5' Splice Sites (High to Low Probability):
Position 25443: 0.999091675539509
Position 12195: 0.9967814941498719
Position 3106: 0.9876742714188249
Position 18773: 0.9753147155148899
Position 9491: 0.9688782401949088
Position 1264: 0.9598623885585675
Position 12531: 0.9091002354902173
Position 14210: 0.904874607213629
Position 23799: 0.9005621675184233
Position 17932: 0.7944735007565387
Position 618: 0.5649568892336974
Position 18484: 0.4052917065580103
Position 22993: 0.3731097549309438
Position 310: 0.3623661628397326
Position 21875: 0.25097288293313574
Position 263: 0.22423165039153428
Position 9257: 0.22360303294767503
Position 10347: 0.19597742774407975
Position 27195: 0.17311669460048054
Position 18459: 0.1626402482614556
Position 305: 0.15776753369530835
Position 19086: 0.14327364497823972
Position 25674: 0.14305120525266185
Position 12805: 0.14159512578031525
Position 7962: 0.13359137340951338
Position 10325: 0.12125283103758631
Position 10351: 0.12120130739141069
Position 24246: 0.11305026600679455
Position 11845: 0.11070304508254619
Position 22610: 0.10840337178041076
Position 31392: 0.10543410554661807
Position 284: 0.10057698705495761
Position 14200: 0.0948057859995426
Position 9065: 0.09115991203791429
Position 28680: 0.0911544099448669
Position 10430: 0.08298484885778325
Position 28340: 0.07775684493186012
Position 20686: 0.07577524484751806
Position 9860: 0.07534642049642827
Position 11064: 0.07149349250345957
Position 2105: 0.06281742309600462
Position 25683: 0.06277874452123963
Position 31416: 0.06262893393757972
Position 11981: 0.059672216593621326
Position 3999: 0.05740455693516092
Position 23803: 0.04795735212614061
Position 27173: 0.04516114659977324
Position 11698: 0.04461761147634659
Position 7048: 0.04209927913216078
Position 18428: 0.0385870225627373
Position 24141: 0.037978090748034106
Position 29661: 0.03582163996704478
Position 1878: 0.03483067359045719
Position 4850: 0.032508867950292175
Position 10594: 0.030789605428611585
Position 9511: 0.03067183700899363
Position 26041: 0.030498147942432326
Position 28928: 0.030212915538198756
Position 58: 0.02964616042671791
Position 9245: 0.029309291113057342
Position 17903: 0.02890075249575404
Position 11319: 0.027913777108520374
Position 11630: 0.026174993615886016
Position 24309: 0.02317069746877057
Position 27238: 0.023033997631957823
Position 11029: 0.02236793118716935
Position 26142: 0.020240592805678588
Position 12841: 0.02000759051569948
Position 11596: 0.019894822972269976
Position 10702: 0.019863844120519943
Position 24095: 0.019622216624760682
Position 23716: 0.018581071684545526
Position 17888: 0.01849717720003398
Position 5227: 0.01804598041982292
Position 24262: 0.017175003537057747
Position 2081: 0.01662251359743067
Position 20196: 0.0161131820953843
Position 23702: 0.015529959113138975
Position 28436: 0.015463663651349843
Position 18871: 0.015452513646055512
Position 741: 0.015384952489894538
Position 1908: 0.015357224505252261
Position 22617: 0.015349389113467834
Position 9091: 0.01528402351598522
Position 22417: 0.014983318002122476
Position 9272: 0.014478814864343109
Position 21939: 0.013450518863146783
Position 13624: 0.01327473359202437
Position 21431: 0.012976406660938257
Position 18165: 0.012506056269639087
Position 18212: 0.0109405609529327
Position 25121: 0.010127441326913712
Position 179: 0.00938208876910998
