Gene = Zpr1
index = 1206
Annotated 5SS: [ 304  576 1083 1664 2387 2790 3184 3415 3799 4672 5351 6692 6918]
Annotated 3SS: [ 413  991 1592 2299 2666 3135 3347 3727 4581 5239 6604 6851 7973]
SMsplice 5SS: [ 304  576 1083 2387 2790 3184 3799 4672 5351 6692 6918]
SMsplice 3SS: [ 413  991 2299 2666 3135 3727 4581 5239 6604 6807 7973]
top_k =  1000
Partition function (log Z): 23.622866894657477

Sorted 5' Splice Sites (High to Low Probability):
Position 304: 0.9977692408428684
Position 2790: 0.9832573873564688
Position 6692: 0.9691695652659023
Position 6918: 0.9592057152854119
Position 1083: 0.9262949839646119
Position 5351: 0.9043289297527652
Position 576: 0.8437592018935159
Position 3799: 0.7140519243764886
Position 3184: 0.6771569368091686
Position 1664: 0.6638243596765715
Position 2387: 0.641660558177553
Position 4672: 0.6159783956403954
Position 3523: 0.46516423817832325
Position 4532: 0.30053185917971464
Position 2489: 0.295360155227647
Position 596: 0.12273037758798518
Position 3228: 0.10089886788347087
Position 4490: 0.09972719072308993
Position 4913: 0.06010921312116585
Position 3594: 0.05286218404495937
Position 1100: 0.04240332094908398
Position 8018: 0.038589621565998856
Position 8236: 0.033816480361295344
Position 4031: 0.03053730875976375
Position 3582: 0.02990417095674748
Position 2182: 0.028678451999210448
Position 3415: 0.022264055611475358
Position 7045: 0.020428815395576914
Position 2534: 0.020401398807731307
Position 1109: 0.01960395899574229
Position 1991: 0.019444952601351945
Position 561: 0.018965220241055247
Position 1464: 0.018604186193173358
Position 5405: 0.016654996073377594
Position 3249: 0.015603015003355312
Position 4105: 0.01488574648911033
Position 7395: 0.014329857348994439
Position 8105: 0.014184751880160393
Position 4828: 0.013633664194289099
Position 8010: 0.013530296006426752
Position 3275: 0.0127597878889828
Position 3224: 0.011277763737563815
Position 8502: 0.010960392797551979
Position 1225: 0.010610010103303705
Position 3309: 0.009731327284335105
Position 1860: 0.00857941510395989
Position 5006: 0.00800979432542294
Position 2419: 0.007551248939092262
Position 5934: 0.007528457516592522
Position 7367: 0.006449107483081374
Position 2460: 0.005773293775769995
Position 4582: 0.005660432259882632
Position 3803: 0.004711480329791168
Position 7258: 0.004383020872203407
Position 7417: 0.00434831334826281
Position 4102: 0.004241583477605484
Position 3770: 0.004215067361997165
Position 3819: 0.003550502945722533
Position 1773: 0.003261223537566246
Position 4725: 0.002306692656500539
Position 5423: 0.002284418358115641
Position 3221: 0.0022220269871299457
Position 3437: 0.002185909903554532
Position 3590: 0.0019504180703011
Position 4925: 0.001852616400531151
Position 5654: 0.0017337555504000838
Position 3411: 0.0016954649073241347
Position 801: 0.0015976304452673495
Position 4613: 0.001511315311746194
Position 3348: 0.0014574462224577406
Position 3191: 0.001451591246048756
Position 543: 0.0014490476474869655
Position 3466: 0.0013813896357641373
Position 6472: 0.0013799441114606505
Position 76: 0.001364065696503426
