Gene = Topaz1
index = 1133
Annotated 5SS: [  217  3329 10645 11855 19723 23888 26767 27539 28300 33488 34074 37845
 41535 42910 44190 48044 48854 50515 52246]
Annotated 3SS: [  897 10579 11729 19657 23753 26680 27412 28235 33335 33980 37728 41467
 42734 44088 47877 48688 50310 52055 54501]
SMsplice 5SS: [  205   960  3329 10645 11855 19751 26767 27539 28300 33488 34074 37845
 42910 44190 48044 50515 52246]
SMsplice 3SS: [  857  3225 10579 11729 19657 26680 27412 28235 33335 33980 37728 42734
 44088 47877 50452 52055 54501]
top_k =  1000
Partition function (log Z): 2.7192874808982492

Sorted 5' Splice Sites (High to Low Probability):
Position 19751: 0.9999999999999968
Position 26767: 0.9829322381621424
Position 48044: 0.9820834762645388
Position 37845: 0.9542120921892252
Position 3329: 0.9310636621270951
Position 27539: 0.8966702160850079
Position 34074: 0.8866678490165703
Position 44190: 0.8578853274696802
Position 11855: 0.7926985926730195
Position 960: 0.7711110435218732
Position 52246: 0.7563014413047822
Position 50515: 0.7221887790002275
Position 42910: 0.654258026971659
Position 10645: 0.5586326517942263
Position 28300: 0.5352793282948096
Position 34764: 0.4671588666992698
Position 33488: 0.4623324334047213
Position 23888: 0.44938568497507464
Position 708: 0.43414100216998114
Position 50182: 0.3249320904756085
Position 12512: 0.3017805287954953
Position 205: 0.26152357733869447
Position 41535: 0.2556670331432076
Position 33455: 0.24405729528865241
Position 6136: 0.2343150025031118
Position 1447: 0.23353717054146822
Position 240: 0.22714448264444104
Position 17003: 0.22266937927764927
Position 12531: 0.20703224665555012
Position 217: 0.20470584108722792
Position 33584: 0.2014882954727114
Position 445: 0.17863420954238785
Position 2016: 0.17759072926603547
Position 3879: 0.1658694567604883
Position 6104: 0.15218580103185128
Position 28334: 0.15174419710057147
Position 42080: 0.140105207890889
Position 1069: 0.13978172603093586
Position 52843: 0.1387400661390371
Position 12375: 0.11269204298003155
Position 11795: 0.10487287442023914
Position 48854: 0.0990076827570738
Position 35862: 0.0950624804370236
Position 48521: 0.09172240070598042
Position 22715: 0.09141582206980137
Position 28387: 0.07924247815299584
Position 30739: 0.07602378335398959
Position 42540: 0.07433610405373847
Position 45833: 0.07013753915536242
Position 11926: 0.05879259798688993
Position 53889: 0.0553637114183712
Position 45880: 0.050676816060285505
Position 52223: 0.05049094289564356
Position 41694: 0.05037698024125361
Position 28084: 0.046236075078197346
Position 27777: 0.04551895592253051
Position 137: 0.04244840985846223
Position 37865: 0.03932264425962142
Position 321: 0.037991188050257196
Position 5928: 0.03764062820779379
Position 51968: 0.03748530925554222
Position 47715: 0.034785251378091034
Position 29566: 0.03459976424621134
Position 27802: 0.031090940981075968
Position 257: 0.03038340284509456
Position 29466: 0.030312763749748953
Position 51173: 0.02794344377152943
Position 2394: 0.026004421323566063
Position 1623: 0.02431135450938988
Position 11182: 0.02381251821395275
Position 3883: 0.02225426261790174
Position 52880: 0.021910539486755615
Position 12181: 0.021229578121778062
Position 44872: 0.020798280354752667
Position 2047: 0.02070011097780176
Position 6931: 0.020469048970193804
Position 37175: 0.020069727249189467
Position 435: 0.01953976214718805
Position 37268: 0.01904574778603096
Position 35457: 0.018051191237843694
Position 42322: 0.016460432832196746
Position 45212: 0.015222027286798022
Position 54632: 0.014657645453785914
Position 45222: 0.014462782929271537
Position 45920: 0.010438954216094242
Position 52480: 0.01029701159394
Position 47385: 0.010078854355973303
Position 171: 0.009985711466235763
Position 5202: 0.009180515874384248
Position 49724: 0.00910934115112263
Position 2673: 0.008395500385988276
Position 673: 0.008260576087689734
Position 35596: 0.008053900433306862
Position 261: 0.007778264137516861
Position 11885: 0.0068335591189501565
Position 5209: 0.006769940210859624
Position 1666: 0.006761414143336145
Position 45272: 0.006667161368459385
Position 37142: 0.006350026566191152
Position 773: 0.006024201481378927
Position 37425: 0.005647888766728948
Position 43888: 0.005571823228474024
Position 701: 0.005176870679001969
Position 35854: 0.005133413276097098
Position 50980: 0.0051241339565306155
Position 45829: 0.0048201641115765085
Position 39480: 0.004518729076800351
Position 48664: 0.004266223309457631
Position 52126: 0.003876327238083169
Position 35725: 0.0037809121115390783
Position 49470: 0.0036620981932089466
Position 12371: 0.0036391745190336145
Position 34802: 0.0035811526479719784
Position 49782: 0.0034726751913181867
Position 44456: 0.0033410260368532847
Position 38859: 0.0030958667689419336
Position 52991: 0.0030301015570254382
Position 37893: 0.002953418451808882
Position 416: 0.0028410453586992135
Position 27556: 0.002757972092387377
Position 50622: 0.002680618908903207
Position 45945: 0.002500560112178293
Position 4765: 0.002106206269635965
Position 51516: 0.002097940811770183
Position 5197: 0.001996989156079205
Position 11973: 0.0018253387086626075
Position 39004: 0.0018095810053065807
Position 52466: 0.001803737070619346
Position 51520: 0.001745702205794722
Position 35523: 0.0017244911766049072
Position 479: 0.0016605420067044563
Position 52738: 0.001540666525268886
Position 50626: 0.0015295429909104948
Position 40441: 0.0014597632215333427
Position 50538: 0.00143403149815077
Position 53319: 0.0013919460258395514
Position 49564: 0.0013871499318888515
Position 540: 0.0013296390555249456
Position 212: 0.0012507872064318171
Position 54698: 0.0012496283245365407
Position 1323: 0.0011664225478741628
Position 4971: 0.0010092194014718664
Position 4675: 0.0009656577599457585
Position 52701: 0.0009166893979383527
Position 4410: 0.0008185777579077688
Position 3939: 0.0008087022851072153
Position 44: 0.0008084921842770752
Position 54685: 0.0007660571934644952
Position 230: 0.0006705796171901836
Position 735: 0.0006384487957216363
Position 1012: 0.0005532200652266381
Position 333: 0.0005207630215480421
Position 5089: 0.0004946499555864989
Position 3844: 0.00047113886903512225
Position 52955: 0.00046048772781686985
Position 982: 0.00042621917897568435
Position 40124: 0.00034175414583048944
Position 49152: 0.0003079007112433297
Position 556: 0.00026586125598471476
Position 402: 0.00024959537074272105
Position 769: 0.0002406967731801057
Position 336: 0.00022273385456935603
Position 4894: 0.00020087626525117715
Position 3199: 0.000198424028306401
Position 875: 0.00016840742136885108
Position 3750: 0.0001530011424416702
Position 578: 0.0001485448742647896
Position 931: 0.00014292300437837113
Position 5320: 0.0001406996071049283
Position 1099: 0.00013248304031075658
Position 515: 0.0001242779755859243
Position 405: 0.00011669981251811346
Position 718: 9.875213360497076e-05
Position 1282: 8.047209050111871e-05
Position 377: 6.373630018171995e-05
Position 52268: 5.3057393116993355e-05
Position 52444: 5.039017696986178e-05
Position 777: 4.9486734917945775e-05
Position 1105: 4.745040839299861e-05
Position 1437: 4.597030040073487e-05
Position 38744: 4.420542169491536e-05
Position 282: 3.197607134636179e-05
Position 716: 2.4605162870814297e-05
Position 3895: 2.0184325068673255e-05
Position 3521: 1.913384439316878e-05
Position 1181: 1.7204763666736333e-05
Position 989: 1.5578713186755802e-05
Position 1002: 1.4391013374462003e-05
Position 38668: 1.260379404153622e-05
Position 2423: 1.247403689860167e-05
Position 829: 1.0475417891592843e-05
Position 1207: 9.141231223880803e-06
Position 38494: 8.32099029136377e-06
Position 1355: 4.5895411087552835e-06
Position 477: 3.462864789511285e-06
Position 537: 3.013591444354965e-06
Position 607: 2.844365036313207e-06
Position 413: 2.81537919731499e-06
Position 411: 1.7299761278894033e-06
Position 426: 1.6622621728854609e-06
Position 2267: 1.8052713115193292e-08
Position 544: 5.572755242767657e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 19657: 0.9999999999999968
Position 37728: 0.9931237447462621
Position 26680: 0.9829322381621427
Position 47877: 0.9771435371532751
Position 52055: 0.883718759729413
Position 33980: 0.8631078380359102
Position 44088: 0.8578913298718379
Position 27412: 0.8173665795817295
Position 11729: 0.8082248148987512
Position 33335: 0.8049141438565433
Position 54501: 0.6169852699403371
Position 28235: 0.5843477637471699
Position 10579: 0.5586326517942263
Position 42734: 0.5178614993835157
Position 3225: 0.47423017162332803
Position 23753: 0.44938568497507464
Position 34619: 0.44298808636366743
Position 857: 0.4308648054772128
Position 897: 0.4126945806696507
Position 50452: 0.40869018282315417
Position 12271: 0.3696459334812932
Position 52627: 0.3572532663036715
Position 5828: 0.34066530774083453
Position 41467: 0.28308101204481906
Position 12474: 0.25466061272359325
Position 50310: 0.24303011829024104
Position 16925: 0.2226693792776493
Position 595: 0.21808602713306635
Position 3199: 0.20996000773520976
Position 1281: 0.20886902047076752
Position 3668: 0.18142519994092657
Position 11699: 0.1459643393348358
Position 28255: 0.1407184091434732
Position 50157: 0.13712236063481895
Position 45706: 0.1366861979091007
Position 50136: 0.13033450754579953
Position 1782: 0.12521753622496726
Position 3228: 0.12480185690331903
Position 33543: 0.10296388030954158
Position 41984: 0.10203601882265113
Position 48731: 0.08917906148521057
Position 27450: 0.08206160859566587
Position 315: 0.0791157812941132
Position 22615: 0.07875740521283163
Position 42813: 0.07849057613898405
Position 3120: 0.07239036129670566
Position 30580: 0.07043787139601619
Position 5856: 0.06553363006640524
Position 27687: 0.06352819058962579
Position 629: 0.06207818472292742
Position 48357: 0.05874474119617031
Position 42784: 0.0540011700693517
Position 618: 0.04541861828622093
Position 35751: 0.0435727052380995
Position 42412: 0.04180801289531566
Position 27954: 0.04110296858485147
Position 49931: 0.0397386127118373
Position 50406: 0.038678781182047414
Position 53756: 0.035297925680646706
Position 35478: 0.035206633024527714
Position 37120: 0.03514974402608342
Position 312: 0.03440476781612807
Position 45108: 0.0331832995706879
Position 35780: 0.032926187430595645
Position 27997: 0.031618054821102866
Position 1516: 0.030550274866026947
Position 29367: 0.029564459582435622
Position 47604: 0.02951463917548219
Position 54752: 0.029027671116529093
Position 53798: 0.028757472335036453
