Gene = E130309D02Rik
index = 353
Annotated 5SS: [ 458 1183 3650 7745 8595]
Annotated 3SS: [  960  3483  7219  8554 13356]
SMsplice 5SS: [ 458 1183 3650 7745 9279]
SMsplice 3SS: [ 1067  3609  7665  9204 13356]
top_k =  1000
Partition function (log Z): -0.9119965102561096

Sorted 5' Splice Sites (High to Low Probability):
Position 7745: 0.9747043416494101
Position 1183: 0.9527253676050689
Position 3650: 0.950790665021785
Position 9279: 0.8854506861917802
Position 458: 0.6317834277779533
Position 9586: 0.31844785250510727
Position 4097: 0.25465735863282507
Position 7377: 0.2494936925953607
Position 4103: 0.2147761575027369
Position 8499: 0.1983920168283893
Position 11502: 0.19819877518593654
Position 8595: 0.16340504363892122
Position 323: 0.14599897453415564
Position 145: 0.11705748804604342
Position 6155: 0.11665607432430716
Position 5424: 0.1035098666682076
Position 12380: 0.05994644490083797
Position 5536: 0.055245396147498065
Position 12665: 0.040946261661070515
Position 7566: 0.03684705322460961
Position 13197: 0.027280847028448938
Position 1265: 0.026621169228493776
Position 8518: 0.023875915418267266
Position 1885: 0.023700599527593708
Position 7447: 0.02175338611659626
Position 13527: 0.02099725913684865
Position 7525: 0.020210539387836447
Position 2430: 0.0199197675322202
Position 12027: 0.019826826515621718
Position 155: 0.01677111996372258
Position 8138: 0.014997729957230432
Position 4182: 0.014791835612615689
Position 5084: 0.014682655813037649
Position 12240: 0.013538558051561999
Position 1163: 0.013105408292122919
Position 9768: 0.012600270693767875
Position 3967: 0.012508334095933271
Position 10507: 0.012274112057429586
Position 415: 0.01172367952529704
Position 486: 0.01144972295638561
Position 7988: 0.011359086486970732
Position 428: 0.010975143565743112
Position 12327: 0.009727857061420753
Position 5335: 0.008978176354754848
Position 507: 0.008641357299138331
Position 9097: 0.008315966105010467
Position 32: 0.008162650353647978
Position 3401: 0.007216237001286948
Position 3505: 0.007170332600149771
Position 854: 0.007062501109898325
Position 1635: 0.006621580410131747
Position 1602: 0.005691832928641469
Position 614: 0.005422795945172661
Position 8232: 0.004770620509454071
Position 10778: 0.004277718810765227
Position 947: 0.0041941923711689205
Position 914: 0.004132177776057724
Position 896: 0.004025671829917189
Position 8983: 0.004010072683021236
Position 4485: 0.0038204824578125006
Position 656: 0.003620657498815359
Position 625: 0.0034151982794316743
Position 11375: 0.0033939790664410615
Position 3903: 0.0033620133668247026
Position 7999: 0.003125496212042305
Position 2338: 0.0029477553322139736
