Gene = Dctpp1
index = 326
Annotated 5SS: [ 187 1352]
Annotated 3SS: [1240 3372]
SMsplice 5SS: [ 105 1352]
SMsplice 3SS: [1240 3372]
top_k =  1000
Partition function (log Z): -5.506850533659399

Sorted 5' Splice Sites (High to Low Probability):
Position 1352: 0.8187688621853714
Position 105: 0.4708052119768037
Position 187: 0.4188893635255265
Position 2636: 0.3016660345580345
Position 2780: 0.2291629728127394
Position 559: 0.08511189829194296
Position 1732: 0.034667528272248734
Position 2231: 0.031176243864754014
Position 235: 0.027212651519277656
Position 1320: 0.024508511211273412
Position 1071: 0.022003493270881306
Position 432: 0.018697482590751102
Position 812: 0.014132530320832792
Position 114: 0.013951341268223803
Position 1636: 0.011997267423666993
Position 1504: 0.006905144748785446
Position 2727: 0.006769395806921023
Position 1427: 0.006213472825867719
Position 1329: 0.004746444999486879
Position 277: 0.004687228396148937
Position 1937: 0.0032381204813045476
Position 2585: 0.003178619160773543
Position 1996: 0.003152024749196099
Position 1783: 0.003005542606840079
Position 602: 0.002941241426654657
Position 52: 0.0022468634226353824
Position 1845: 0.00198927937978751
Position 3173: 0.0019328477544522159
Position 1549: 0.0018678675368041975
Position 2507: 0.0016980280253951834
Position 293: 0.0015689451195685612
Position 1356: 0.0015062213963403038
Position 162: 0.0014414183692355177
Position 99: 0.0012904760800097734
Position 2900: 0.001185099867650585
Position 68: 0.0011435094400768274
Position 151: 0.001064983125937168
Position 2939: 0.0009529615719577209
Position 2063: 0.000819741804683026
Position 2588: 0.0008119456433664788
Position 2392: 0.0007982254918186482
Position 2273: 0.0007789772254066296
Position 1404: 0.0007632206772577127
Position 563: 0.0006958171349883408
Position 1390: 0.0006836885164855423
Position 200: 0.0006805331308319469
Position 775: 0.0005690990119391423
Position 625: 0.0005509306507395897
Position 2253: 0.0005395110853109517
Position 372: 0.00052199204001922
Position 2556: 0.000512894878052631
Position 2645: 0.0004409721302905333
Position 670: 0.0004326967105624714
Position 2630: 0.0004228463801539629
Position 1044: 0.0003618185503981601
Position 1365: 0.0003167228461642774
Position 1171: 0.00024316950721066784
Position 204: 0.0002219804950007145
Position 2640: 0.00021673933878171934
Position 2173: 0.00016555428856501189
Position 466: 0.0001542966922403641
Position 1911: 0.00014609513554679767
Position 1564: 0.0001425266666658365
Position 619: 0.00012310537103749362
Position 2598: 0.00012202571934711619
Position 3470: 0.00011853748506966362
Position 15: 0.00011813820460713718
Position 607: 0.00011710766460676
Position 2950: 0.00011663374252585232
Position 1695: 0.00011215306908921573
Position 1105: 0.00011159525602988859
Position 2623: 0.00010120724156365246
Position 247: 9.31876798454464e-05
Position 1751: 9.145471614280586e-05
Position 1001: 8.667524471586227e-05
Position 338: 8.280637245110519e-05
Position 2819: 8.08624715290288e-05
Position 2633: 7.834043269594953e-05
Position 942: 6.351882927432614e-05
Position 257: 6.0453131002935e-05
Position 77: 6.025294893593897e-05
Position 394: 5.932720469696918e-05
Position 2083: 5.183208293198557e-05
Position 194: 4.730138423503316e-05
Position 2495: 4.468706110638438e-05
Position 3136: 4.331695095715194e-05
Position 436: 3.7329389728809224e-05
Position 119: 3.4722980132637206e-05
Position 2431: 3.230076484535508e-05
Position 580: 3.017562917945676e-05
Position 2013: 2.993980786276752e-05
Position 345: 2.9761566569387094e-05
Position 2184: 2.7989544208185798e-05
Position 1050: 2.7604808829156004e-05
Position 596: 2.5748521871788796e-05
Position 532: 2.203516815871461e-05
Position 3567: 2.145290656438358e-05
Position 260: 2.0669630738061557e-05
Position 389: 2.0183948460656124e-05
Position 648: 1.632261774254685e-05
Position 8: 1.609035566580083e-05
Position 680: 1.5098060630948172e-05
Position 88: 1.3453870386654689e-05
Position 984: 1.1573969991212183e-05
Position 567: 1.1191393578005217e-05
Position 1139: 1.0999316569650105e-05
Position 3512: 9.536038850898693e-06
Position 650: 8.158870731075614e-06
Position 541: 7.6002195628144045e-06
Position 232: 7.511031674114518e-06
Position 3580: 6.0231581483938335e-06
Position 692: 5.504733871523533e-06
Position 582: 3.6015411254506263e-06
Position 803: 3.3277424015855953e-06
Position 491: 3.281952346197021e-06
Position 1286: 1.1742352447559264e-07
Position 1383: 1.1338483142584473e-07
Position 1031: 7.546073268045837e-08
Position 887: 7.240981714752999e-08
Position 1520: 5.515346723612933e-09
Position 1959: 3.116132063543667e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3372: 0.8619130763244907
Position 1240: 0.7702004964277949
Position 2480: 0.34151865281186533
Position 2506: 0.25655154913017114
Position 1257: 0.05054136676020725
Position 1168: 0.044879505107960974
Position 512: 0.03856935893944288
Position 2083: 0.031111180735928456
Position 1470: 0.0286626374220433
Position 2654: 0.0205468679875644
Position 1617: 0.018646787747371763
Position 456: 0.017079790967417775
Position 1901: 0.014389871018466298
Position 939: 0.014308183688166618
Position 3376: 0.013461888338218184
Position 703: 0.00891025816507806
Position 2705: 0.007955933708053087
Position 1671: 0.006917279888048279
Position 2489: 0.004273471716483104
Position 3070: 0.003996137240874983
Position 345: 0.0037020634656343733
Position 3473: 0.003405131294300118
Position 265: 0.0032647107467345723
Position 1142: 0.002908574975755056
Position 1208: 0.002776033631764224
Position 2184: 0.0015755103727526183
Position 2201: 0.0013006954596417476
Position 1266: 0.0012701552219182579
Position 2752: 0.0012393362529676511
Position 685: 0.0010596484014091926
Position 1844: 0.0010124791575094338
Position 268: 0.0008885825449546084
Position 669: 0.0008614017784914238
Position 2048: 0.0008488043566392104
Position 1688: 0.0008309825619468799
Position 2707: 0.0008190303628398687
Position 2136: 0.0008139298407438344
Position 1179: 0.0008133244626252457
Position 461: 0.0007724956873826655
Position 2429: 0.0007506065035535868
Position 242: 0.0007196734639832186
Position 1659: 0.0007160274120257649
Position 1987: 0.0006925687142774499
Position 217: 0.0006679064388752585
Position 3259: 0.0005799530119491943
Position 941: 0.0005790219280167187
Position 2140: 0.000559951999866582
Position 1527: 0.0005401322664835359
Position 1520: 0.0005157980928443822
Position 322: 0.00047205114854026464
Position 1720: 0.0004656348647966512
Position 3619: 0.00046540450843419047
Position 1478: 0.00046455903123662664
Position 459: 0.00046372768025377837
Position 3509: 0.0004513787739083162
Position 1654: 0.0004324550245088624
Position 3115: 0.00039829097479367263
Position 882: 0.0003748233613544267
Position 2521: 0.0003360250064930905
Position 156: 0.00030545093368870597
Position 394: 0.00029480540492709585
Position 1412: 0.00028789822575225063
Position 3512: 0.0002279101965042427
Position 3392: 0.00021906945371406668
Position 1259: 0.00021878876279342893
Position 1563: 0.00021680556444020474
Position 962: 0.00020256906998786906
Position 1286: 0.0001778212442104553
Position 3566: 0.0001752936847323301
Position 810: 0.0001584713281908746
Position 3129: 0.00015545781972274434
Position 3421: 0.0001532111236342398
Position 3075: 0.0001500440835150252
Position 1848: 0.000146773465698997
Position 1787: 0.00013984115039008987
Position 1624: 0.00013393345540673964
Position 1822: 0.00012661152213684355
Position 2945: 0.0001244179962234989
Position 1873: 0.00012361218384635242
Position 1936: 0.00012155234531899393
Position 2142: 0.00012023929683548
Position 768: 0.00011523232815584593
Position 2518: 0.00010677330849635989
Position 748: 0.00010590338890372798
Position 1692: 0.00010489383871156835
Position 2562: 9.668743400155405e-05
Position 3551: 9.270215832910934e-05
Position 420: 9.050977243466084e-05
Position 3743: 8.893838107341201e-05
Position 1904: 8.469117668050975e-05
Position 2319: 8.177575792133096e-05
Position 1093: 8.061816857497376e-05
Position 793: 8.032379715558801e-05
Position 1271: 7.68083984235529e-05
Position 2120: 7.46197819809986e-05
Position 3428: 6.511024084734369e-05
Position 283: 6.241183466401123e-05
Position 2991: 5.8045000844631186e-05
Position 3479: 5.302365423129823e-05
Position 1295: 5.127081998403007e-05
Position 429: 5.0047340572529214e-05
Position 2344: 4.898172922767208e-05
Position 2539: 4.5575353570853466e-05
Position 2731: 4.550077324536427e-05
Position 1588: 4.4358755507105733e-05
Position 3342: 3.8433795648816264e-05
Position 1809: 3.6116109522559646e-05
Position 1105: 3.5510500492910425e-05
Position 315: 3.540121080351079e-05
Position 3315: 3.5221301676705366e-05
Position 521: 3.378569294252763e-05
