Gene = Defb18
index = 329
Annotated 5SS: [70]
Annotated 3SS: [782]
SMsplice 5SS: [70]
SMsplice 3SS: [782]
top_k =  1000
Partition function (log Z): -10.638718855183864

Sorted 5' Splice Sites (High to Low Probability):
Position 70: 0.8764370169912395
Position 581: 0.1638491149070346
Position 447: 0.00803188104244211
Position 541: 0.0028305197876301973
Position 196: 0.0024524685619094935
Position 180: 0.0017418473263628993
Position 286: 0.0016681946894944492
Position 326: 0.0014745346733964913
Position 39: 0.0007626964470564025
Position 61: 0.0007533540890926063
Position 628: 0.0006867926107303886
Position 51: 0.000654428619401777
Position 75: 0.0005740652449896727
Position 53: 0.000537878346843382
Position 232: 0.0005233143628563862
Position 417: 0.0001480478065529134
Position 208: 0.00010171970014658095
Position 836: 8.069195043151716e-05
Position 58: 7.805943725989156e-05
Position 224: 7.791471256923073e-05
Position 294: 5.241898610943987e-05
Position 110: 3.817322662153034e-05
Position 258: 1.932774972114939e-05
Position 603: 1.755497535778432e-05
Position 20: 1.6933294881977078e-05
Position 175: 1.37435604820788e-05
Position 381: 1.1924465372645264e-05
Position 354: 1.040281135922611e-05
Position 407: 1.0205593282424888e-05
Position 843: 7.224726855630032e-06
Position 572: 5.606790299270755e-06
Position 806: 5.246343246431275e-06
Position 532: 4.298660497759715e-06
Position 402: 4.239071598738336e-06
Position 726: 8.590305861090487e-07
Position 315: 8.416829492265338e-07
Position 853: 1.5597046529732578e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 782: 0.6073107363672489
Position 621: 0.1288143218234598
Position 417: 0.054015811990711475
Position 329: 0.05303404295977695
Position 354: 0.04156609955298305
Position 790: 0.03668201687611065
Position 580: 0.028048007117356433
Position 280: 0.02376523267698602
Position 463: 0.023343283467212116
Position 503: 0.016026035997685664
Position 326: 0.015994476682914385
Position 541: 0.007713569322990954
Position 146: 0.006976129823899679
Position 375: 0.003706376541873253
Position 901: 0.0033717379496354008
Position 465: 0.0029927075103664733
Position 389: 0.001533913252124539
Position 626: 0.0014671775631203243
Position 396: 0.0014223520509421728
Position 399: 0.0010226412079327781
Position 812: 0.000924240775092879
Position 867: 0.0007351507103938363
Position 853: 0.0005953113102661278
Position 423: 0.0005413799564954436
Position 201: 0.00040740554401040016
Position 220: 0.0003882657072771943
Position 552: 0.00028128031097515645
Position 402: 0.00014349494132471862
Position 560: 0.00013669704934268515
Position 920: 0.00011688207732263504
Position 801: 0.00010200477150574412
Position 432: 9.46485895039265e-05
Position 391: 9.404034675950692e-05
Position 816: 5.647600307596987e-05
Position 555: 4.611770669911305e-05
Position 517: 3.53987902438174e-05
Position 393: 3.053999013261737e-05
Position 937: 2.819363270865997e-05
Position 805: 2.3841358579144405e-05
Position 159: 2.3065723486193423e-05
Position 196: 2.1969232592672806e-05
Position 208: 1.1539746854177316e-05
Position 930: 1.0889732771754455e-05
Position 874: 9.862198767443815e-06
Position 232: 9.531342692123292e-06
Position 803: 3.4556029981664564e-06
Position 427: 3.3610555560073053e-06
Position 425: 1.642125949228773e-06
Position 948: 3.4111550722241283e-07
Position 96: 4.1074044189476474e-11
Position 103: 1.591922756800946e-11
Position 101: 5.921285308131796e-12
