Gene = Tada1
index = 1054
Annotated 5SS: [  380  3122  3366  7667  9675 10891 12889]
Annotated 3SS: [ 3029  3299  7568  9464 10738 12725 13470]
SMsplice 5SS: [  380  3214  3366  7667  9675 10891 11611 11972 12889]
SMsplice 3SS: [ 3029  3299  7568  9464 10738 11535 11720 12725 13470]
top_k =  1000
Partition function (log Z): 6.615382336191286

Sorted 5' Splice Sites (High to Low Probability):
Position 3366: 0.9816409398711662
Position 12889: 0.8792070163905493
Position 380: 0.8654347791668526
Position 9675: 0.7968986684672275
Position 10891: 0.7483002353659733
Position 7667: 0.6373607954795381
Position 11611: 0.6190353576342456
Position 1618: 0.5922485818252697
Position 3214: 0.5644498578104732
Position 1777: 0.5185120279667053
Position 11972: 0.4849072436453113
Position 6923: 0.4692549674849373
Position 3803: 0.3525474745779797
Position 9093: 0.3354881182393267
Position 3122: 0.2939007101731966
Position 11806: 0.23419510679833178
Position 10895: 0.20529552049252606
Position 566: 0.13483418007435202
Position 12251: 0.1312770908866807
Position 9388: 0.1198132363677171
Position 4640: 0.10784341744605438
Position 8435: 0.09206750195643389
Position 2303: 0.08944259536040369
Position 11793: 0.06781279989643181
Position 5673: 0.06231622188048986
Position 9118: 0.05899389759478788
Position 6153: 0.05883114102507713
Position 8240: 0.05857412846790145
Position 615: 0.054937728562867445
Position 7252: 0.04665901234626778
Position 3180: 0.04502859097412221
Position 12305: 0.04082307859173672
Position 6589: 0.03987822758517859
Position 11354: 0.03813059037880444
Position 9679: 0.03773642657013286
Position 12864: 0.03523071306454079
Position 10793: 0.03385211555278399
Position 6405: 0.0335957347874094
Position 10343: 0.027934626434265725
Position 752: 0.02767116247067241
Position 2588: 0.024395004091015707
Position 2536: 0.02434824253308457
Position 3230: 0.024271402876873495
Position 9893: 0.018349200109865724
Position 3137: 0.01665753595216261
Position 10377: 0.016563213999925618
Position 7525: 0.016479817280386097
Position 7846: 0.01635624559969525
Position 9166: 0.015988469135190954
Position 7671: 0.015396090313695642
Position 6556: 0.015394924970228391
Position 1369: 0.015123067083871186
Position 10157: 0.013261964368098839
Position 8413: 0.012998858951349586
Position 6719: 0.011993986323869988
Position 11365: 0.011895053529456669
Position 415: 0.011770234396521735
Position 198: 0.011135803450633417
Position 1976: 0.010283694636980511
Position 2307: 0.010243294686220317
Position 193: 0.0089701296777034
Position 1165: 0.008568634455531379
Position 6194: 0.008380410301228896
Position 212: 0.007799635965876799
Position 5954: 0.007789896162695304
Position 1836: 0.007160473565707323
Position 10066: 0.006782265126092361
Position 2090: 0.006677884383948217
Position 9898: 0.005965045734963205
Position 2767: 0.005665368675988614
Position 281: 0.0052261634300757994
Position 2110: 0.00503805327212737
Position 611: 0.004978996233778238
Position 1366: 0.004831026872610326
Position 318: 0.004800883829670973
Position 411: 0.004116200603437602
Position 1200: 0.00399064677785185
Position 2051: 0.003758065367967144
Position 11387: 0.003640347041671459
Position 10020: 0.003583327164654789
Position 372: 0.0035623927185086304
Position 2154: 0.0034192840770756227
Position 3158: 0.0033835160007180303
Position 6984: 0.003288747019373584
Position 237: 0.003253275851690935
Position 5945: 0.00318147093693594
Position 1642: 0.0031721735252111874
Position 13267: 0.002927551933371136
Position 13718: 0.002873074407817997
Position 577: 0.0026639485213090144
Position 1586: 0.002483833501124834
Position 8246: 0.0023287861035364535
Position 419: 0.0023006733207371365
Position 6525: 0.0022748965071542546
Position 12320: 0.0021397310251221498
Position 748: 0.0019401323429679561
Position 3500: 0.00170836616138306
Position 2121: 0.0016315107845468633
Position 1448: 0.0016155549325037866
Position 4547: 0.0016058905922276946
Position 743: 0.0015848180216432538
Position 869: 0.0014781445583183742
Position 249: 0.0014418618851576885
Position 2134: 0.0012828590946271435
Position 9810: 0.0012453807951971515
Position 9860: 0.001200563147297855
Position 719: 0.001170598415108173
Position 3496: 0.001151818366218622
Position 2070: 0.0011484221661087186
Position 11442: 0.001134325447557722
Position 9603: 0.0011189690754923902
Position 9529: 0.0010431717623083292
Position 554: 0.0009669499789941955
Position 11362: 0.0008684396434781524
Position 1414: 0.0008378790477109749
Position 1848: 0.0008175101982156341
Position 1810: 0.000646375391547928
Position 7740: 0.000621591640269791
Position 2169: 0.0006116795691580628
Position 12463: 0.0006010270950399354
Position 7649: 0.0005993484963587813
Position 12856: 0.0005573895461539532
Position 642: 0.0005346586451519851
Position 256: 0.0005303309073881235
Position 1727: 0.000514092778485517
Position 11929: 0.00044942512904744763
Position 1590: 0.00044795245328194133
Position 1470: 0.00043261959973216006
Position 4181: 0.0004233785926837908
Position 262: 0.000392779129616439
Position 274: 0.0003828570974762214
Position 7682: 0.00035095457771705144
Position 1610: 0.000338379003507776
Position 1110: 0.0003033657061200628
Position 7703: 0.0002874537311452677
Position 506: 0.00027778759961340444
Position 3785: 0.000265423050616659
Position 6276: 0.00024317277013804914
Position 183: 0.00023887257582969867
Position 4956: 0.00023120477999713485
Position 1408: 0.00021892931307362166
Position 477: 0.00021681820262279674
Position 7789: 0.00019121269738804657
Position 5028: 0.00018283626828931616
Position 7717: 0.00017735819436965006
Position 11438: 0.00017515747704041192
Position 1982: 0.00015344380507654055
Position 3205: 0.00015297047954115808
Position 6230: 0.00014537758983813705
Position 1185: 0.00014289600378713542
Position 1904: 0.0001426525277756586
Position 3374: 0.00013237606743702864
Position 3081: 0.0001248394544101298
Position 6302: 0.00012376626634287186
Position 5895: 0.00011809993917620153
Position 5941: 0.00010570721785577577
Position 6060: 7.262394755519228e-05
Position 2318: 7.157564344618633e-05
Position 36: 6.605079767570138e-05
Position 756: 6.551026980940609e-05
Position 13976: 6.144410689771541e-05
Position 4418: 5.720615504641677e-05
Position 3655: 5.5484367992184237e-05
Position 4420: 5.456334151146265e-05
Position 5750: 5.403007455814167e-05
Position 2116: 5.014139139289159e-05
Position 6259: 4.6937882011877876e-05
Position 1128: 4.46532800201252e-05
Position 6157: 3.1478159546396615e-05
Position 4308: 2.9458875195222546e-05
Position 5888: 2.9069100032771565e-05
Position 1475: 2.8672565377073987e-05
Position 3651: 2.509856232951105e-05
Position 1373: 2.5039118943116653e-05
Position 11484: 2.3872352471172513e-05
Position 6162: 1.8350067134241538e-05
Position 3339: 1.6708267111466633e-05
Position 3987: 1.6109101588124605e-05
Position 5677: 1.0107575896567232e-05
Position 3737: 9.026597878816162e-06
Position 4164: 8.260360996178033e-06
Position 3708: 8.185809492995298e-06
Position 4043: 7.671254015391068e-06
Position 3491: 7.226799264986646e-06
Position 1815: 6.433637216682389e-06
Position 967: 5.810780190506408e-06
Position 873: 5.34993139069376e-06
Position 3761: 4.8317464819723195e-06
Position 1801: 4.804112371951419e-06
Position 807: 3.7878782067578714e-06
Position 1213: 2.5444574709267663e-06
Position 951: 2.3541060455975663e-06
Position 908: 2.1037177610517798e-06
Position 1668: 2.0377122592933877e-06
Position 1170: 1.2509729645024063e-06
Position 1154: 1.206839778718556e-06
Position 1046: 9.886907069840663e-07
Position 421: 3.95199772467333e-07
Position 13085: 3.9388321976466027e-07
Position 443: 3.6276448932256675e-07
Position 483: 1.9753523121776364e-07
Position 3953: 9.741371822298985e-09
Position 4215: 5.3694733363688e-09
Position 3807: 5.083243771501601e-09
Position 3849: 4.701373601841831e-09
Position 4135: 4.305058337415561e-09
Position 682: 1.7423707773557106e-09
Position 3382: 1.63151140693706e-09
Position 3168: 6.344917772537969e-10
Position 446: 3.2041577927914625e-10
Position 709: 4.0566444631854747e-13

Sorted 3' Splice Sites (High to Low Probability):
