Gene = Pdcd10
index = 802
Annotated 5SS: [  135 15697 23316 28047 29269 35826 36155]
Annotated 3SS: [15477 23261 27928 29141 35746 36071 39254]
SMsplice 5SS: [  135 15697 29269 35826 36155]
SMsplice 3SS: [15477 29141 35746 35925 39254]
top_k =  1000
Partition function (log Z): -22.226225486703

Sorted 5' Splice Sites (High to Low Probability):
Position 15697: 0.8978024885353352
Position 135: 0.8754407166933044
Position 11959: 0.22048450697450608
Position 5167: 0.201143780851195
Position 6851: 0.19925853610513083
Position 3182: 0.17166961254067145
Position 7296: 0.12135552484254016
Position 3001: 0.11851535804623928
Position 3580: 0.11613795510675651
Position 1466: 0.10672890522464948
Position 104: 0.0979535942629373
Position 3110: 0.054282307533105166
Position 1663: 0.04577678489067483
Position 8172: 0.03870657497184372
Position 456: 0.030949500947006665
Position 5503: 0.021339354546650577
Position 1834: 0.017008055798289106
Position 2207: 0.009874576922127398
Position 1987: 0.009534390810717393
Position 1755: 0.009133834416609555
Position 1347: 0.008741107947069511
Position 816: 0.007832400944678495
Position 2900: 0.005055237056731045
Position 618: 0.004418651366587338
Position 389: 0.002737581648108865
Position 7016: 0.002487287546679528
Position 5220: 0.0024414200360656094
Position 1769: 0.0024018939802220463
Position 4967: 0.00226698392023784
Position 5508: 0.0022290410143130266
Position 6846: 0.0021588289157088254
Position 6111: 0.002124382254506817
Position 219: 0.0017952340945584888
Position 6668: 0.0016732116315942213
Position 5999: 0.0016189294975790668
Position 159: 0.0010714386840011314
Position 1263: 0.0008482953029814576
Position 1457: 0.0007642426706379675
Position 440: 0.00043872967354087434
Position 3033: 0.00034707540769440386
Position 153: 0.0003208377848119977
Position 394: 0.0003072162797395271
Position 314: 0.00025522669085774097
Position 366: 0.00024944537653434276
Position 599: 0.00022973712583474853
Position 1258: 0.00021093477120631945
Position 196: 0.00015986910132517463
Position 2167: 0.00012158094943442875
Position 255: 0.00010028953427841467
Position 145: 9.9297059481344e-05
Position 2397: 9.646200503287799e-05
Position 2006: 9.298248972173545e-05
Position 116: 6.779908194680853e-05
Position 370: 5.223062160518393e-05
Position 60: 5.124360467341904e-05
Position 111: 4.998182958711118e-05
Position 1238: 4.4647490832403416e-05
Position 69: 3.990842078843946e-05
Position 734: 2.8902617946061023e-05
Position 1434: 2.0368025713330793e-05
Position 2865: 1.3737510418851722e-05
Position 889: 9.105397667808334e-06
Position 1613: 8.49221538767173e-06
Position 359: 7.30316898003191e-06
Position 49: 6.346236221523193e-06
