Gene = Acbd6
index = 94
Annotated 5SS: [   738   6600   9560  43415  57851  66837 119113]
Annotated 3SS: [  6534   9462  43331  57744  66746 119081 128826]
SMsplice 5SS: [   372   6600   9560  37978  43415  57851  66837  68941  92289  93024
 118943 128922]
SMsplice 3SS: [  6534   9462  37909  43331  57777  66746  68831  92162  92823 118858
 128826 132584]
top_k =  1000
Partition function (log Z): -71.00610182233356

Sorted 5' Splice Sites (High to Low Probability):
Position 9560: 0.9819180154846595
Position 6600: 0.9434496720581793
Position 372: 0.5375794401300865
Position 13068: 0.4143827651454758
Position 2204: 0.32244293394966766
Position 738: 0.31701588486697035
Position 1042: 0.2457660134858417
Position 690: 0.22693440090370198
Position 7027: 0.19202237618997284
Position 29: 0.18290214474947508
Position 185: 0.16811541051062587
Position 2154: 0.16698759293312612
Position 8038: 0.11644076887371206
Position 8782: 0.09140415004065539
Position 18981: 0.06343470664518681
Position 163: 0.06131107383524667
Position 7624: 0.060960354996033556
Position 10098: 0.0602085170532961
Position 14480: 0.059394013616741716
Position 6630: 0.04931703381884689
Position 10919: 0.04116062739320744
Position 2794: 0.04073376075504719
Position 2652: 0.038642240414629096
Position 14703: 0.03634976307808781
Position 14316: 0.0287481858461819
Position 8663: 0.02611262207927691
Position 11693: 0.022819142189113788
Position 8540: 0.021459046013432313
Position 3607: 0.017793680782038662
Position 9041: 0.01561502211362211
Position 7848: 0.014179581926540787
Position 2052: 0.013397632030720674
Position 3590: 0.012691966851192468
Position 11466: 0.011557482480525618
Position 1214: 0.009645744147764236
Position 9670: 0.008428736099615924
Position 7628: 0.008035577731011316
Position 4652: 0.007023537873431712
Position 104: 0.006895926733561059
Position 3110: 0.0062105924117792635
Position 7871: 0.005800068384082485
Position 8829: 0.004888956239693209
Position 13693: 0.004590680474603301
Position 11256: 0.004214748300794942
Position 11011: 0.003943707206886538
Position 191: 0.0037583307262184728
Position 362: 0.003576814274410449
Position 6805: 0.003453103942070587
Position 12748: 0.0033568300886759376
Position 2668: 0.002671949592126176
Position 2646: 0.00247662462727802
Position 719: 0.0022727812674922902
Position 11918: 0.0021462954759324466
Position 728: 0.002055872278752326
Position 562: 0.0017303598768241486
Position 454: 0.001617599574232267
Position 357: 0.001361105925853139
Position 1377: 0.001278729006120655
Position 4997: 0.0012446380857109528
Position 6325: 0.0011449281792286043
Position 2716: 0.0007452687229848029
Position 6670: 0.0006984521574001926
Position 829: 0.0006773485231223826
Position 2835: 0.0006544044557691319
Position 5705: 0.0005524144504961392
Position 6793: 0.000539873014455271
Position 1387: 0.0004315651170622766
Position 592: 0.0003584517362145991
Position 15282: 0.0003577026543829115
Position 817: 0.0003189477266005898
Position 2732: 0.0002958823743351264
Position 1853: 0.0002522678867602898
Position 8449: 0.00023944736003372362
Position 1877: 0.00023702156396825165
Position 8428: 0.0002366268683637531
Position 11922: 0.00022491180070749608
Position 177: 0.0001960427036738773
Position 1027: 0.00019247575837636515
Position 10026: 0.00016650927632922983
Position 2600: 0.00016612179349620234
Position 510: 0.00013929242641069742
Position 6860: 0.00013319961781203593
Position 7101: 0.00013062062306501594
Position 825: 0.00012082590089572374
Position 833: 0.00010309776053897954
Position 10819: 9.509971192967028e-05
Position 10657: 8.326710600319145e-05
Position 672: 7.089208896696763e-05
Position 87: 6.876162247159972e-05
Position 684: 6.7578093903154e-05
Position 763: 6.351367770898125e-05
Position 80: 6.116256905124087e-05
Position 10355: 5.7371528908053825e-05
Position 810: 5.719427238738606e-05
Position 13606: 4.543940149609487e-05
Position 770: 3.755139023243534e-05
Position 235: 3.130483625173129e-05
Position 33: 3.128379364294172e-05
Position 713: 2.6747072977075375e-05
Position 835: 2.363193566345565e-05
Position 11614: 2.173317849092345e-05
Position 11100: 1.2819061651015646e-05
Position 41: 1.0707767604629611e-05
Position 9776: 8.85148887185725e-06
Position 10499: 8.282234448673906e-06
Position 45: 7.746434739677026e-06
Position 91: 7.42199147615573e-06
Position 306: 6.537270604368597e-06
Position 56: 5.1384159620526565e-06
Position 527: 4.599569471696026e-06
