Gene = Fam174a
index = 394
Annotated 5SS: [  628 11621]
Annotated 3SS: [11485 20312]
SMsplice 5SS: [  628 10740 11621 19032]
SMsplice 3SS: [10632 11485 18947 20312]
top_k =  1000
Partition function (log Z): -9.861905687950783

Sorted 5' Splice Sites (High to Low Probability):
Position 11621: 0.9828061072914793
Position 628: 0.8224113076227902
Position 19032: 0.6067456929462046
Position 5341: 0.5462652889756531
Position 10740: 0.44203440942443184
Position 12844: 0.370763846986674
Position 10786: 0.3223194154472884
Position 3109: 0.18740369103653665
Position 13128: 0.1067486859104953
Position 19475: 0.0719238221392241
Position 13515: 0.06444182358547192
Position 524: 0.051253838854082426
Position 287: 0.04327194227358396
Position 8697: 0.03988890523000264
Position 16175: 0.0387525208349203
Position 680: 0.035145865731852875
Position 10239: 0.03479789997984181
Position 584: 0.033156143043742765
Position 13643: 0.028627119316619678
Position 19395: 0.027205284031728578
Position 7549: 0.023424890292965163
Position 10219: 0.022936377097746576
Position 17036: 0.022162235276143447
Position 12515: 0.020926709838104206
Position 10235: 0.020320192641083368
Position 5618: 0.020064487113509017
Position 19064: 0.019958455159241873
Position 13818: 0.01857398952491858
Position 7817: 0.017378247966380437
Position 3952: 0.016035078472795675
Position 2983: 0.013680582676026303
Position 3116: 0.01304756708846236
Position 277: 0.01193071524675078
Position 1585: 0.01023965330353263
Position 15233: 0.007883570498643584
Position 9331: 0.007258083245675723
Position 1033: 0.0072395357290335775
Position 311: 0.006499881649230384
Position 19718: 0.005986368302046465
Position 7958: 0.00484256544853194
Position 5054: 0.004543848471624539
Position 5558: 0.004270465679683218
Position 1450: 0.0036857568028871466
Position 950: 0.003391565327618926
Position 4930: 0.0027603216576634793
Position 8428: 0.002117016558132382
Position 5690: 0.0020326424871807214
Position 2718: 0.0020238492545726133
Position 128: 0.00201395026689916
Position 7500: 0.0019295714405409706
Position 1264: 0.0019032431698997336
Position 3008: 0.0018641597564487576
Position 14122: 0.001559891615210334
Position 3266: 0.0015166431228587657
Position 12536: 0.0015003853230247835
Position 983: 0.0013425377835756028
Position 18993: 0.001250962960465486
Position 20792: 0.0010644169264300341
Position 3431: 0.0010601156484601113
Position 977: 0.0010115963567268224
Position 3736: 0.0009933845915685072
Position 501: 0.0009363089522529426
Position 2662: 0.0008855646967323747
Position 4300: 0.0008219787789171585
Position 1735: 0.0007715639104913308
Position 4636: 0.0007526235020631203
Position 3470: 0.0007121097384618058
Position 14103: 0.0007089417820850469
Position 14223: 0.0006905310203234946
Position 945: 0.000601258357305975
Position 1003: 0.0005914363398227641
Position 1044: 0.0005861932764837709
Position 2135: 0.0005179502769849892
Position 4874: 0.0005015657835140088
Position 3547: 0.00047463760796926237
Position 3222: 0.0004430475975445726
Position 13307: 0.0003287641242966497
Position 11516: 0.00016536241313184414
Position 302: 0.0001439578930845445
Position 11923: 6.820714045201084e-05
Position 11796: 5.3500583552036065e-05
