Gene = Cog6
index = 281
Annotated 5SS: [  192  1769  3423  4332  6662  7765  8185  9992 14825 14992 16757 18981
 21230 23798 24483 27279 28128 30837]
Annotated 3SS: [ 1624  3350  4272  6549  7681  8113  9897 14695 14899 16691 18888 21111
 23665 24314 27170 28073 30756 34045]
SMsplice 5SS: [  192   484  1769  3423  4398  6662  7765  8185  9992 14782 14992 16757
 18981 19807 21230 23798 24483 27279 28128 29676 30837]
SMsplice 3SS: [  351  1624  3350  4272  6549  7681  8113  9897 14695 14885 16691 18888
 19717 21111 23665 24314 27170 28073 29563 30756 34045]
top_k =  1000
Partition function (log Z): 25.994729232723426

Sorted 5' Splice Sites (High to Low Probability):
Position 30837: 0.9972549623972997
Position 1769: 0.9906702304714765
Position 7765: 0.9697332882083812
Position 24483: 0.9334283551470709
Position 6662: 0.9208848070990857
Position 9992: 0.9122140180483329
Position 192: 0.8645185400157195
Position 18981: 0.8254349288499235
Position 8185: 0.8096827627894626
Position 28128: 0.7881639799531384
Position 14992: 0.7242940927901167
Position 3423: 0.7059739674772599
Position 23798: 0.6923542565801853
Position 29676: 0.674010785161091
Position 34173: 0.6706319666701827
Position 14782: 0.620527854473869
Position 4398: 0.6009559203522217
Position 484: 0.5964044867956954
Position 16757: 0.5948096520162794
Position 27279: 0.5720382466069555
Position 21230: 0.5166018342111166
Position 19807: 0.47310220092448585
Position 4332: 0.29932159580236417
Position 15212: 0.2939563432028493
Position 19811: 0.27603519490681466
Position 3449: 0.2625639434087939
Position 23935: 0.2510736137914397
Position 14825: 0.19414917376726765
Position 25695: 0.1879869350633484
Position 20059: 0.17292105334387217
Position 17037: 0.16688898832268628
Position 25052: 0.15978857616347594
Position 26547: 0.15555894301765796
Position 10656: 0.12273412036047404
Position 21406: 0.12137113830685321
Position 11950: 0.10444148125083158
Position 24923: 0.10164754021305303
Position 148: 0.07479205311111561
Position 11460: 0.061366320027087126
Position 18668: 0.06122047156707643
Position 8640: 0.058575368752349095
Position 7533: 0.056717446857838
Position 11858: 0.0563349639812827
Position 28195: 0.05569136101325932
Position 8754: 0.0556812435539323
Position 16056: 0.05433144616740391
Position 7296: 0.05286273781326826
Position 14028: 0.051246587738907834
Position 2109: 0.05094396685100222
Position 451: 0.04832200007613685
Position 5819: 0.04447742360754404
Position 17317: 0.04379030170379725
Position 28468: 0.043430976692153116
Position 2437: 0.042299775392677964
Position 446: 0.041636946975887074
Position 112: 0.041410443756170506
Position 412: 0.040848108434014964
Position 472: 0.04061891881887764
Position 3617: 0.04004739356685865
Position 13695: 0.038954827791400554
Position 34501: 0.038270969611619375
Position 33643: 0.034500385175653764
Position 33797: 0.03325831132222315
Position 31905: 0.03289754827712234
Position 29285: 0.03056017624163059
Position 12177: 0.026528165994409676
Position 13138: 0.02543364507958493
