Gene = Sln
index = 986
Annotated 5SS: [163]
Annotated 3SS: [3241]
SMsplice 5SS: [163]
SMsplice 3SS: [3241]
top_k =  1000
Partition function (log Z): -8.058500738584222

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.93536577872493
Position 1228: 0.181701085650371
Position 1683: 0.11090486828938843
Position 3088: 0.08025458213764623
Position 271: 0.05329092581292641
Position 1791: 0.024871332442853552
Position 591: 0.02461886481807866
Position 1060: 0.02390398045528266
Position 2978: 0.022359686425824706
Position 3384: 0.01343065012892516
Position 881: 0.013275646465975526
Position 2714: 0.007105761167757976
Position 3023: 0.005632676351203345
Position 3317: 0.004232854740181832
Position 2792: 0.004125086576256024
Position 531: 0.0038771649876372986
Position 3389: 0.0031745341510414178
Position 4262: 0.0029150712947115763
Position 2722: 0.0028029873754602612
Position 111: 0.002735165329019065
Position 733: 0.002697219415299638
Position 125: 0.0023744700339680424
Position 2984: 0.0022172812103195567
Position 2780: 0.0016718045951434226
Position 497: 0.001521496919025418
Position 132: 0.0014773523839027337
Position 702: 0.0013548570372695842
Position 1547: 0.0011908669630248405
Position 2594: 0.0009322643920545245
Position 2261: 0.0008713227663091507
Position 3799: 0.0007533572899899934
Position 3075: 0.0007455701570485674
Position 2061: 0.0007208610693555143
Position 1167: 0.0005549705544887603
Position 1918: 0.0005101389237030274
Position 1204: 0.00047922897024786897
Position 2964: 0.00039835040059696224
Position 932: 0.0003982949383913552
Position 426: 0.00039261910353850506
Position 1353: 0.00037918804604668337
Position 2367: 0.0003691531373316297
Position 422: 0.0003470894182665539
Position 3599: 0.00031990801137112186
Position 2402: 0.0002751178738279051
Position 1138: 0.0002681606087860395
Position 573: 0.0002564601705139608
Position 179: 0.00024554591174513534
Position 1192: 0.00019097273357713326
Position 1195: 0.00018912676738383515
Position 1100: 0.00018680528255012431
Position 1421: 0.00016787754579149471
Position 1171: 0.00015759581826100546
Position 2307: 0.00013168077255667216
Position 1065: 0.00011501970606292661
Position 1583: 0.00011198410353708687
Position 3033: 0.00010085644799440398
Position 2670: 9.00789104671609e-05
Position 1739: 8.992743663859709e-05
Position 581: 8.354590392800204e-05
Position 1474: 4.7012571279925326e-05
Position 499: 4.483763698450965e-05
Position 141: 3.4354163929577056e-05
Position 715: 3.1221952124277056e-05
Position 770: 2.845167059844081e-05
Position 501: 2.7568181854685252e-05
Position 759: 2.023351530179444e-05
Position 33: 1.5142176576136906e-05
Position 215: 1.1681665702283305e-05
Position 892: 1.0888640406218889e-05
Position 934: 9.069081729761318e-06
Position 217: 7.94284375493575e-06
Position 947: 7.377788214410922e-06
Position 205: 7.3206252992642085e-06
Position 143: 7.306968227802851e-06
Position 337: 7.024590828620462e-06
Position 992: 6.814357506790673e-06
Position 980: 5.862684892184784e-06
Position 754: 5.095658662498999e-06
Position 238: 4.830945168099416e-06
Position 199: 3.523544815597993e-06
Position 1006: 3.4233429562520803e-06
Position 874: 2.9249617271338487e-06
Position 799: 2.8444379219813487e-06
Position 75: 2.1823785428276083e-06
Position 437: 9.042715211619696e-07
Position 411: 8.637533673302297e-07
Position 1067: 7.171322717202009e-07
Position 585: 5.625830235823733e-07
Position 22: 1.5148539737314254e-07
Position 222: 1.507325272816819e-07
Position 13: 1.4678215969269292e-07
Position 322: 3.9291514501594306e-08
Position 39: 2.7611856491331304e-08
Position 415: 2.3975863354816935e-08
Position 262: 1.2203109797511247e-08
Position 394: 4.939191928196271e-09
Position 355: 2.5521768509248884e-09
Position 1090: 1.60896001495396e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3241: 0.5859310689890007
Position 1059: 0.14407956174318814
Position 2977: 0.10780192533776779
Position 1564: 0.10489917848168583
Position 1093: 0.09781648632756253
Position 571: 0.03989841838362477
Position 4120: 0.03921431258356847
Position 2433: 0.038791227941072835
Position 2694: 0.03658583214362238
Position 1332: 0.0320522089126362
Position 411: 0.027328418066357104
Position 3184: 0.026418602605594227
Position 2763: 0.020574381380289393
Position 355: 0.020212854923951563
Position 1673: 0.019871189407519026
Position 3424: 0.01242912381049678
Position 2833: 0.012044799107254143
Position 2302: 0.009664012466486205
Position 2305: 0.009662462203493281
Position 932: 0.009352092201191643
Position 2251: 0.008260542362196128
Position 2537: 0.008080309097410353
Position 3494: 0.008051570677810382
Position 766: 0.007681816134814765
Position 980: 0.007458952644417841
Position 3348: 0.007254017223830186
Position 3622: 0.0066344383328170355
Position 448: 0.006239184333767432
Position 1352: 0.006111994019080432
Position 4375: 0.005805321148962933
Position 262: 0.005337768295033027
Position 2987: 0.005129591808015992
Position 3677: 0.00463122968979205
Position 2016: 0.003976220250463859
Position 2891: 0.0034307226459820493
Position 2001: 0.0029298288022828333
Position 3576: 0.0025548265027370166
Position 2163: 0.002539316240174521
Position 2854: 0.0024229082593326717
Position 641: 0.00223373061577963
Position 1790: 0.002204093046624066
Position 3204: 0.0021924814160078783
Position 2111: 0.0021733744526957637
Position 469: 0.0020590707696825222
Position 3902: 0.0020213370205422127
Position 2963: 0.001905892841626083
Position 870: 0.0018012025115246696
Position 430: 0.0017979074145722995
Position 1336: 0.0017828369300378778
Position 627: 0.0015965130094153588
Position 1097: 0.0013352644201772364
Position 3297: 0.0011955731219012498
Position 2874: 0.0011432435338650604
Position 1597: 0.0010899323249642127
Position 3087: 0.0010853576140435678
Position 3122: 0.0010771364114919226
Position 384: 0.0009671197789613221
Position 864: 0.0009263720828481126
Position 3245: 0.0009222917658020359
Position 3561: 0.0008637896055656838
Position 3448: 0.0008057960503620567
Position 270: 0.0006191221073388512
Position 701: 0.0006088427324236797
Position 3186: 0.0005844892147091562
Position 836: 0.0005562679647445544
Position 773: 0.0005512534722881253
Position 892: 0.00046231999719064634
Position 2446: 0.00045885257289109843
Position 889: 0.00045220384463518014
Position 1723: 0.00044336429772275467
Position 1980: 0.00040699002674893415
Position 3539: 0.00040676774995712314
Position 715: 0.00038718615575666855
Position 1864: 0.00038683699237816016
Position 1099: 0.00037012522840040065
Position 1447: 0.0003690553967935174
Position 2592: 0.00034962727534394597
Position 4047: 0.00033421326132461503
Position 1178: 0.0003047473736623732
Position 3848: 0.00026908863077272665
Position 1485: 0.0002634688195958297
Position 3975: 0.00024952901667789834
Position 222: 0.00023640452421987295
Position 4009: 0.00022979233437685103
Position 3056: 0.00022650443201576863
Position 3275: 0.0002250370404189009
Position 2912: 0.0002240342449127221
Position 4088: 0.00021752891282435683
Position 2713: 0.0002066832932767913
Position 845: 0.00018852407563880704
Position 1652: 0.00017572000667638113
Position 2036: 0.00017003442570609462
Position 381: 0.0001682850920970766
Position 4183: 0.00015705480470764238
Position 1215: 0.0001533874401734963
Position 1027: 0.00015154142709124642
Position 2661: 0.00014179243558462538
Position 285: 0.00013870682366113102
Position 1490: 0.00012906070183464486
Position 1492: 0.00012658102071063737
Position 1015: 0.00011605649472901789
Position 1945: 0.0001152907990901418
Position 1389: 0.00011138827610077848
Position 3308: 0.00010492229981905783
Position 2138: 0.00010241590236813402
Position 1948: 0.00010217336535758368
Position 298: 0.00010132657502673234
Position 4229: 9.158469647513384e-05
Position 4321: 8.103477589527398e-05
Position 1918: 8.050730043691037e-05
Position 4256: 7.71884499059871e-05
Position 2070: 7.585900190884017e-05
Position 2999: 7.18540350214799e-05
Position 1606: 6.807927113468087e-05
Position 2402: 6.78996769446171e-05
Position 1248: 6.53053220306416e-05
Position 2256: 5.573309834571226e-05
Position 2201: 5.302805232671136e-05
Position 515: 3.945515479809834e-05
Position 2276: 3.905687304846952e-05
Position 1611: 3.90066103376836e-05
Position 1805: 3.3684470232753606e-05
Position 512: 3.019156308890389e-05
Position 595: 2.7293595216082173e-05
Position 738: 9.864053092453183e-06
Position 721: 9.376614755330571e-06
Position 732: 7.182683428683655e-06
Position 2568: 6.824386066960913e-06
Position 939: 5.648204275514677e-06
Position 777: 4.555193300854837e-06
Position 797: 4.459785792349659e-06
Position 1413: 4.074462508413566e-06
Position 813: 3.9530740235190734e-06
Position 474: 3.664468909768185e-06
Position 1202: 2.8517865380491627e-06
Position 1425: 2.3878634906288215e-06
Position 727: 2.2835426037947213e-06
Position 744: 2.190998006759894e-06
Position 162: 2.122674221371778e-06
Position 751: 1.7300786156821357e-06
Position 725: 1.6953757494527668e-06
Position 471: 1.3783044618322226e-06
Position 817: 1.3588921334799583e-06
Position 542: 1.1856015536475088e-06
Position 493: 1.1573941788892507e-06
Position 602: 8.911744819309209e-07
Position 779: 8.436670526224703e-07
Position 591: 7.879338045606418e-07
Position 807: 5.806420919233035e-07
Position 742: 5.024700136214334e-07
Position 781: 2.6540090118437236e-07
Position 1461: 2.5849173088062014e-07
Position 799: 2.438789347032832e-07
Position 1180: 2.1454660318303997e-07
Position 186: 2.0694883298501656e-07
Position 517: 1.5749781346584756e-07
Position 749: 1.1938740748841244e-07
Position 1418: 1.0586886118836023e-07
Position 660: 8.812723994499632e-08
Position 481: 4.490737223656559e-08
Position 1796: 1.5636949169914267e-08
Position 483: 1.1638961216580322e-09
Position 523: 1.1378283083297454e-09
Position 173: 8.989774044093905e-10
Position 135: 7.847079330540614e-10
Position 169: 5.397415252123763e-10
Position 487: 2.958531271065838e-10
Position 104: 2.402564303447357e-10
Position 110: 1.2553913483915554e-10
Position 124: 3.354799896593574e-11
Position 116: 2.6890965678650432e-11
Position 80: 2.1832793287078435e-11
Position 141: 1.8013624029967596e-11
Position 75: 3.94511471396917e-12
Position 100: 1.5748069369015282e-12
Position 92: 1.4557568311925037e-12
Position 88: 9.299669668763188e-13
Position 118: 1.9092110032198087e-13
Position 83: 5.6345507788107545e-14
