Gene = Med28
index = 666
Annotated 5SS: [ 256 2274 3306]
Annotated 3SS: [2206 3192 4923]
SMsplice 5SS: [ 256 3306]
SMsplice 3SS: [3192 4923]
top_k =  1000
Partition function (log Z): -4.862995284624066

Sorted 5' Splice Sites (High to Low Probability):
Position 256: 0.9825025801044235
Position 3306: 0.7828976865792202
Position 7640: 0.660429517869123
Position 5008: 0.6028705289501337
Position 2274: 0.50877031733111
Position 5242: 0.4939608732822332
Position 7952: 0.2736505731448775
Position 3392: 0.1222080641508834
Position 7901: 0.07240818429610761
Position 4606: 0.061648297440976
Position 5181: 0.047647711953603684
Position 901: 0.04583785627833871
Position 5607: 0.0454822708280651
Position 7453: 0.027999268658024736
Position 4486: 0.027946536879808897
Position 5725: 0.025815118170586016
Position 2318: 0.02099106326010794
Position 707: 0.020797268786568703
Position 512: 0.01861544557269921
Position 8158: 0.01458056073590653
Position 5026: 0.009671784950257225
Position 5935: 0.007835863073140025
Position 1350: 0.007758223387827725
Position 314: 0.006989431067717583
Position 5930: 0.006298684920363749
Position 3024: 0.005783268367499009
Position 553: 0.00552810347569581
Position 5900: 0.0054792577651687
Position 1176: 0.005088389114793639
Position 2108: 0.005043985532545556
Position 570: 0.005035763587384394
Position 808: 0.004940586004078302
Position 5739: 0.004036677625828237
Position 7387: 0.003616862656286907
Position 1726: 0.0033316304277775932
Position 5164: 0.002737071987128922
Position 415: 0.002146399992891059
Position 3403: 0.0019921844467774537
Position 2042: 0.0018659520969197352
Position 923: 0.001083115449365093
Position 5611: 0.0008646291925775817
Position 562: 0.0008539202185741105
Position 2102: 0.0008237798465660037
Position 507: 0.0008114826691652981
Position 2225: 0.0007963024259377224
Position 3263: 0.000726393700778493
Position 2869: 0.0007058658072229287
Position 1735: 0.0006936655184534378
Position 2992: 0.0006516773112654795
Position 5215: 0.0006382899998064647
Position 5355: 0.0006285828252042147
Position 1953: 0.0005267147182223628
Position 1171: 0.0004994363126367595
Position 2940: 0.000482292490999185
Position 1536: 0.0004548148403673591
Position 140: 0.00044041486880089465
Position 4147: 0.00041154273791721435
Position 1910: 0.00037998816701116444
Position 268: 0.00036393977170242237
Position 460: 0.0003406926166903264
Position 8641: 0.00033953701717432457
Position 3294: 0.0002969088534644162
Position 1632: 0.0002918455899725977
Position 3345: 0.00027998461420063024
Position 75: 0.0002616812864763673
Position 2662: 0.0002486250449278955
Position 3911: 0.00023906723535681323
Position 3276: 0.00018784442390006932
Position 4715: 0.00018763860132801305
Position 522: 0.00018492003659093163
Position 330: 0.00018484746861921925
Position 4969: 0.00017375903755200046
Position 4808: 0.00017279914657893303
Position 2564: 0.0001594650324963378
Position 3563: 0.00015944204621686783
Position 2342: 0.00015830487897123928
Position 389: 0.00015467492759360573
Position 2778: 0.0001538944163157617
Position 34: 0.00014066396646322316
Position 3925: 0.00012014177294018499
Position 1514: 0.00011984707228627203
Position 70: 0.00011557496963123558
Position 649: 0.00011493844297530583
Position 3989: 0.000105070688015551
Position 3458: 9.062185098763012e-05
Position 1146: 8.896092918732776e-05
Position 2874: 8.423073474268902e-05
Position 1389: 5.998654661277486e-05
Position 2754: 5.9233303077862036e-05
Position 1329: 5.7810739691127e-05
Position 1354: 5.6418132406184494e-05
Position 2309: 5.613633055308144e-05
Position 4288: 5.4640209889344964e-05
Position 975: 5.4533420906764454e-05
Position 3413: 5.1581161467245024e-05
Position 2390: 4.914785675727387e-05
Position 2737: 4.894910458668372e-05
Position 3904: 4.288415544951035e-05
Position 3364: 3.831125970431649e-05
Position 1962: 3.8076066784432266e-05
Position 4141: 3.7048872978499834e-05
Position 2327: 3.51757768673694e-05
Position 3424: 3.239304124221742e-05
Position 4014: 2.9805430336568907e-05
Position 297: 2.7648476246981278e-05
Position 2718: 2.752971884701355e-05
Position 963: 2.6041823998172605e-05
Position 2115: 2.521379466954268e-05
Position 1223: 2.2278736578279323e-05
Position 17: 2.038924614514328e-05
Position 105: 1.5883132416002042e-05
Position 3778: 1.2026768783328383e-05
Position 3639: 1.1356368576844636e-05
Position 72: 6.313949696861164e-06
Position 274: 4.957652178886886e-06
Position 449: 3.5523411971553625e-06
Position 730: 2.6654532977101135e-06
Position 177: 2.5413975409054036e-06
Position 663: 2.3222542318013803e-06
Position 280: 1.3673698583790104e-06
Position 229: 1.3220156995886772e-06
Position 243: 1.225300066185328e-06
Position 12: 1.0851803567749959e-06
Position 343: 9.037402279868949e-07
Position 491: 8.666920484310166e-07
Position 606: 7.916204239360086e-07
Position 237: 6.98634551158397e-07
Position 380: 6.245651162588951e-07
Position 370: 5.2722058892403e-07
Position 613: 5.18051509282727e-07
Position 120: 4.931491917526427e-07
Position 405: 4.915454139694736e-07
Position 88: 4.100439839207992e-07
Position 408: 3.793713236703794e-07
Position 885: 2.624791760590663e-07
Position 593: 1.8827580814920967e-07
Position 913: 1.4982749058056685e-07
Position 744: 1.1109870683921306e-07
Position 604: 1.0410751882141097e-07
Position 720: 9.292557722827185e-08
Position 657: 9.170356177063343e-08
Position 611: 8.077016460513548e-08
Position 2280: 5.232387307131702e-08
Position 338: 4.379890882548655e-08
Position 1622: 4.2039258473525305e-08
Position 849: 3.395668889798536e-08
Position 735: 2.9624232855342048e-08
Position 398: 1.731297038296468e-08
Position 938: 1.6944717096258988e-08
Position 773: 1.5707084598174555e-08
Position 1219: 1.1264078863742264e-08
Position 1001: 9.237023996804662e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3192: 0.8857563733313428
Position 4923: 0.7375524254935976
Position 7544: 0.6286740134257012
Position 5142: 0.44450089116097946
Position 7778: 0.41593799637189427
Position 2206: 0.32713975492165476
Position 7582: 0.20654301034177527
Position 2167: 0.17449537064049583
Position 8356: 0.15996550373883672
Position 8353: 0.08220447098939991
Position 5506: 0.07572599965729705
Position 8288: 0.07377043727503811
Position 7374: 0.053139785738209065
Position 7823: 0.049598673233400566
Position 794: 0.03407361987710674
Position 5082: 0.02935571620665167
Position 414: 0.02871050926511013
Position 8273: 0.02798712342604307
Position 8743: 0.02684352489882393
Position 604: 0.026467366510583845
Position 8692: 0.02459860986979017
Position 8462: 0.023416515955937963
Position 4489: 0.022716672874101326
Position 8544: 0.02216662641526599
Position 4528: 0.02125911751424033
Position 4354: 0.02076078445021545
Position 2233: 0.019299582869677537
Position 8093: 0.018246339887945533
Position 3262: 0.01673081875397948
Position 8839: 0.015552156772331245
Position 7951: 0.01501857429255008
Position 8985: 0.014872676141606825
Position 7305: 0.014622801030846212
Position 7839: 0.013867614484333407
Position 8028: 0.01336459660705305
Position 4390: 0.011253096304375109
Position 8404: 0.009970825265244915
Position 5724: 0.009772082755736235
Position 8765: 0.009052434735348168
Position 5400: 0.007797487205851471
Position 4310: 0.007243299252728791
Position 8325: 0.00684714281105822
Position 5417: 0.006824854170637477
Position 1041: 0.00599614391462135
Position 9027: 0.005920259693311697
Position 5115: 0.004642634175409546
Position 5696: 0.004538143962794558
Position 4413: 0.004498531717882495
Position 6031: 0.004383252644931693
Position 2107: 0.004323954120712645
