Gene = Gyg
index = 530
Annotated 5SS: [   99  2367  4144  4558 17080 29839]
Annotated 3SS: [ 2230  3968  4394 16952 29618 32231]
SMsplice 5SS: [   99  4144  4558 17080 29839]
SMsplice 3SS: [ 3968  4394 16952 29718 32231]
top_k =  1000
Partition function (log Z): -14.732997814496311

Sorted 5' Splice Sites (High to Low Probability):
Position 17080: 0.9593532286572728
Position 4558: 0.9387771897746926
Position 99: 0.9224181770200269
Position 4144: 0.6624073931939017
Position 2367: 0.37063850568079154
Position 8219: 0.26171641249947397
Position 2276: 0.21171108940406336
Position 7814: 0.16205242573349815
Position 9732: 0.0990702434752642
Position 1789: 0.0906456832763716
Position 7389: 0.08893456818947353
Position 9021: 0.0621156245822147
Position 504: 0.06142064292974884
Position 922: 0.05770639496436559
Position 7163: 0.05357981042285728
Position 10638: 0.05003545646086934
Position 11278: 0.0456039581822474
Position 3907: 0.04018750255237436
Position 4546: 0.03928069059459884
Position 4907: 0.030124819273028246
Position 8721: 0.02727929180500028
Position 6402: 0.021543089536289736
Position 1401: 0.018482546605220262
Position 17114: 0.013923140477821769
Position 1637: 0.013448906468704164
Position 4594: 0.012232458079604288
Position 299: 0.011717178224194628
Position 573: 0.009852286935599508
Position 3562: 0.009792156606373701
Position 3879: 0.009620707158275113
Position 2565: 0.009536292418018268
Position 2350: 0.009460334438575873
Position 2863: 0.0089876944516362
Position 5353: 0.006295037534506202
Position 1785: 0.006152084851661173
Position 6111: 0.005833593091675457
Position 4025: 0.004816923519249802
Position 158: 0.004510059820473624
Position 4006: 0.004091054166283898
Position 225: 0.0033167066520251257
Position 110: 0.003237854048760872
Position 4180: 0.0032094060353544535
Position 4118: 0.003047811757847935
Position 6954: 0.0029567139595312996
Position 6087: 0.002871825824376262
Position 255: 0.0028037643630914252
Position 1273: 0.00250204438586317
Position 4095: 0.0022571558633201804
Position 1738: 0.0020805141661770425
Position 2473: 0.0019055482432314293
Position 2737: 0.0018708473228458752
Position 3255: 0.0017706102479953577
Position 1849: 0.0017347181934046353
Position 2329: 0.0017058136201362798
Position 1628: 0.0016926487365254332
Position 1545: 0.0014676979215683587
Position 4107: 0.0014391537686775585
Position 5211: 0.0010954205829306761
Position 1674: 0.0010674819126514086
Position 8481: 0.0010643316265752402
Position 8995: 0.0009069529271100546
Position 400: 0.0008980875186813345
Position 4314: 0.0005978941463346188
Position 1610: 0.0005354038809122029
Position 951: 0.0005052945508343064
Position 4257: 0.00046971374379623936
Position 984: 0.00042712935909310773
Position 8987: 0.0004252141946527678
Position 1520: 0.00039813003358532355
Position 344: 0.0003439372641197946
Position 118: 0.0003159387860478169
Position 216: 0.00029659066036135355
Position 128: 0.0002872810953453041
Position 796: 0.00026053254375724464
Position 1446: 0.0002487542342988501
Position 1139: 0.000193894582256968
Position 1383: 0.0001909676835441774
Position 2574: 0.00016831878108242588
Position 1474: 0.00016270046825294932
Position 5357: 0.00014754603819294712
Position 6869: 0.00012990146452752268
Position 5504: 0.00012711192784962472
Position 876: 0.00012520752379275356
Position 1845: 0.0001223430699188286
Position 1266: 0.00011883271377778086
Position 1961: 0.00011506048563754979
Position 1449: 0.00011321666229439322
Position 1771: 0.0001121300637725285
Position 5473: 0.00010837335711446127
Position 1894: 0.0001048621216808801
Position 1285: 0.00010313059574029145
Position 612: 7.501775814426415e-05
Position 6512: 7.138432072560705e-05
Position 1678: 6.10279577380557e-05
Position 10567: 5.588959389543e-05
Position 959: 4.707850597992012e-05
Position 1010: 4.171517307367517e-05
Position 2064: 3.945887889015984e-05
Position 11309: 1.6138702320220447e-05
Position 2332: 6.320137877009855e-06
Position 281: 5.503789308149393e-06
Position 533: 4.083597316522335e-06
Position 6543: 3.6989580440380224e-06
Position 604: 3.591141573214365e-06
Position 172: 3.4682714789453197e-06
Position 626: 3.4122772086770375e-06
Position 8236: 3.293725439352396e-06
Position 6398: 2.808570324608424e-06
Position 589: 1.939131585907518e-06
Position 48: 1.7967271401026535e-06
Position 2284: 1.7157577484097448e-06
Position 760: 1.2511332980576654e-06
Position 1341: 9.34196224807289e-07
Position 460: 8.419647285313474e-07
Position 621: 7.753742962016641e-07
Position 1359: 6.40450521979218e-07
Position 1370: 5.194471222055074e-07
Position 443: 4.829070138051853e-07
Position 628: 4.498405666119504e-07
Position 542: 4.381521670658854e-07
Position 462: 4.0410484750062546e-07
Position 739: 3.7241130041260615e-07
Position 1254: 3.086620198628928e-07
Position 596: 1.4479816095752344e-07
Position 906: 1.2839710989704493e-07
Position 815: 8.003880723605877e-08
Position 864: 6.787737438058383e-08
Position 831: 3.380029056974768e-08
Position 782: 2.5254432235976607e-08
Position 895: 1.206457539537222e-08
Position 987: 5.494616808204203e-09
Position 5347: 1.2645188006363603e-09
Position 452: 6.596060585702494e-10
Position 692: 6.514205330754718e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16952: 0.9898944447920709
Position 4394: 0.9557228842931516
Position 3968: 0.54847213524169
Position 2230: 0.5248926156517515
Position 8101: 0.24629069586818828
Position 22592: 0.1476189292730464
Position 17456: 0.14367697754480818
Position 7727: 0.1400392771450979
Position 17435: 0.10182007584715652
Position 18826: 0.09763851941496117
Position 3865: 0.0944666447933024
Position 20449: 0.08186354074050589
Position 4009: 0.062300436235420566
Position 8860: 0.06043504319249188
Position 10452: 0.051904686285523936
Position 22076: 0.04975728170047325
Position 21118: 0.046000292797111
Position 2199: 0.04266381313269742
Position 9591: 0.04191363147710799
Position 18787: 0.04172099945866676
Position 6909: 0.03739971526876297
Position 385: 0.03598351976629933
Position 9664: 0.03323813510614642
Position 17837: 0.03145537988333161
Position 11124: 0.030632066153327368
Position 4431: 0.030315567292699908
Position 18615: 0.029716992764418138
Position 1665: 0.028864274143816388
Position 837: 0.027146660799532003
Position 7095: 0.026910839326749997
Position 8637: 0.02634603716049367
Position 6979: 0.02606767925086625
Position 4753: 0.025027629010947957
Position 19292: 0.0249026257023791
Position 1636: 0.022040561264060506
Position 18729: 0.02203472387669896
Position 17289: 0.021884686313987285
Position 7292: 0.02136422177937173
Position 20116: 0.021057882603802366
Position 7135: 0.01786471757437804
Position 1422: 0.017211925601759017
Position 19132: 0.017201323243478575
Position 17523: 0.015608775395248336
Position 21543: 0.01478365038638543
Position 7594: 0.01451707079847086
Position 1469: 0.013446479573152795
Position 8160: 0.013195439760999498
Position 7298: 0.013064998847377163
Position 1532: 0.012675720327162368
Position 9634: 0.012363534366742791
Position 3973: 0.012237270153472563
Position 11090: 0.01219160691551633
Position 17414: 0.01135819901657739
Position 6314: 0.011324274534723884
Position 1317: 0.010964553492737486
Position 2235: 0.010962100494728533
Position 2432: 0.010584483977965969
Position 796: 0.010151519167863034
Position 20296: 0.007916830934732617
Position 19268: 0.007172434943538067
Position 7631: 0.006787815170712676
Position 1613: 0.006708745257509527
Position 2275: 0.006585244942399544
Position 19043: 0.006498633299803864
Position 1549: 0.00635425314123045
Position 9567: 0.0063404933066511
Position 18112: 0.0062736064043017285
Position 3979: 0.006214668168348057
Position 18146: 0.005593255443819588
Position 5258: 0.005584701231552987
Position 4022: 0.005484300289465905
Position 9643: 0.0053584298545611975
Position 18668: 0.0051426685403721025
Position 2307: 0.0049431825757463525
Position 8641: 0.00477181755742242
Position 1216: 0.004386532548743097
Position 19862: 0.004357995680676394
Position 18989: 0.004236180532194456
Position 4426: 0.004206239863084144
Position 6278: 0.004202553603638816
Position 2762: 0.003667470792665806
Position 3373: 0.0035670108004975352
Position 10861: 0.0034306980782357827
Position 5918: 0.0033180223459684274
Position 6197: 0.003123229967889735
Position 3449: 0.0027967794288505446
Position 6298: 0.0026404706909301783
Position 1180: 0.0025921827976248613
Position 18829: 0.0025655424788093776
Position 1563: 0.0025203061820315655
Position 8105: 0.0024941511103637255
Position 2700: 0.0024683652870581335
Position 904: 0.0023129284328155383
Position 6933: 0.002301635079633897
Position 760: 0.0022817891567479777
Position 4841: 0.0020398636200956396
Position 8384: 0.0020320924868387318
Position 18465: 0.0019446244087075889
Position 12610: 0.0018933452438632404
Position 2601: 0.0018768863536888032
Position 1682: 0.0018246450581633242
Position 3504: 0.0015979722327312661
Position 4794: 0.0015613019868193456
Position 1513: 0.0015179701763268195
Position 1652: 0.0015143324078156712
Position 17214: 0.0014737405051026935
Position 5880: 0.0014154787310532227
Position 615: 0.001314162908739582
Position 3177: 0.0012429894811787903
Position 4770: 0.0012305873107163726
Position 1283: 0.0012143212481378015
Position 5863: 0.0012113936452803693
Position 2111: 0.0011773849167076875
Position 3340: 0.0011069478162490474
Position 11468: 0.001034625510361301
Position 859: 0.000996711108162488
Position 4135: 0.000981185438305274
Position 2035: 0.0009454467103391941
Position 1009: 0.0009229483977732118
Position 6003: 0.0008795273637976428
Position 2676: 0.0008648066636375601
Position 320: 0.0008352745897237004
Position 2134: 0.0007864872323665181
Position 1093: 0.0007744268314353864
Position 2819: 0.0007477100180590874
Position 6026: 0.0007420495757279129
Position 3384: 0.0007175720376762313
Position 4107: 0.0007033054307900746
Position 5769: 0.0006780294536391842
Position 2349: 0.0006733300546844453
Position 5125: 0.000645773054283314
Position 705: 0.0006265214737738374
Position 6667: 0.0005892085443504687
Position 3907: 0.0005805529197315257
Position 3932: 0.0005307115035819063
Position 3142: 0.0005276207668165659
Position 323: 0.000512735390592598
Position 5948: 0.0004990458399054726
Position 849: 0.00047161985178837437
Position 2080: 0.0004252177230847967
Position 2063: 0.00040989123306803786
Position 1689: 0.00040235292505278223
Position 15527: 0.0003938239081660716
Position 1242: 0.000386313865868814
Position 5021: 0.0003857219678161913
Position 7046: 0.00038461224232178893
Position 5306: 0.0003722397171561099
Position 298: 0.00034061776320979954
Position 1072: 0.0003383135482287758
Position 5088: 0.00033146038955923085
Position 7656: 0.00029658144895622454
Position 211: 0.00028485556097216817
Position 2780: 0.0002835191613237302
Position 1574: 0.0002691750138042365
Position 1568: 0.0002553456526676335
Position 7731: 0.0002466324066089123
Position 2312: 0.00022344609236089012
Position 5410: 0.00022149900576854444
Position 2725: 0.0002208511264022691
Position 7567: 0.00021581238832921407
Position 5275: 0.00020789773948991675
Position 6246: 0.00019869269640423472
Position 12027: 0.00019863353504698925
Position 10339: 0.00019785992789198947
Position 3422: 0.0001938110292743334
Position 1670: 0.00017824296256493293
Position 10163: 0.00017459926485243398
Position 4775: 0.00017122657614675857
Position 1888: 0.00016416722353269236
Position 10825: 0.0001512368895077593
Position 7763: 0.0001509557601637795
Position 1645: 0.00014995024705611527
Position 685: 0.00014982069984574966
Position 9095: 0.0001479267816036974
Position 1947: 0.000145635744842333
Position 291: 0.0001409865237278509
Position 6450: 0.00013743610711238686
Position 5215: 0.00013212728423394717
Position 523: 0.00011403524694236734
Position 681: 0.0001133753741723978
Position 1341: 0.00011048125722442588
Position 2057: 0.00010681941071321594
Position 14684: 0.00010103053295502575
Position 1260: 9.974925521111194e-05
Position 4799: 9.938511921508949e-05
Position 8364: 9.81166546719023e-05
Position 8555: 9.664628501152477e-05
Position 1300: 9.138932249322184e-05
Position 1236: 8.98729501096447e-05
Position 488: 7.884021649797375e-05
Position 4482: 7.433017799366369e-05
Position 1966: 7.35679794788082e-05
Position 2549: 6.637875411809586e-05
Position 870: 5.9634027651855596e-05
Position 460: 5.447727726183011e-05
Position 6280: 4.9922546072805464e-05
Position 2204: 4.791345501869732e-05
Position 954: 4.609989750232603e-05
