Gene = Tmem183a
index = 1107
Annotated 5SS: [  218   446  1223  6420  7319  9625 11897]
Annotated 3SS: [  355  1054  6262  7137  9543 11740 13784]
SMsplice 5SS: [ 218  446 1223 6420 7319 9005 9625]
SMsplice 3SS: [  355  1054  6262  7137  8841  9543 13784]
top_k =  1000
Partition function (log Z): 10.03134440885725

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.9942373835339593
Position 7319: 0.9941764333941346
Position 218: 0.9843889713908385
Position 1223: 0.9550326770236846
Position 9005: 0.8941602326418958
Position 6420: 0.8332092470293363
Position 9675: 0.6724988037883883
Position 11897: 0.5354484964221454
Position 13946: 0.3956853985747337
Position 7004: 0.3389596046694145
Position 9286: 0.3114917196845196
Position 14895: 0.25066910303558954
Position 14436: 0.22326227901092774
Position 4351: 0.1618479636239921
Position 12668: 0.10987962194970756
Position 13322: 0.08428266731032538
Position 13885: 0.08273209994736754
Position 5877: 0.07720980556768953
Position 13155: 0.07596619782281953
Position 5745: 0.07398400981957003
Position 8179: 0.06619153766774322
Position 6408: 0.05296176702189043
Position 8329: 0.05000592643383835
Position 11057: 0.03301788990325116
Position 12179: 0.03243266991734881
Position 12608: 0.031522584533854064
Position 9629: 0.026168985646455856
Position 13908: 0.025943928176369407
Position 6998: 0.024798552926023523
Position 4402: 0.024771705916973124
Position 8228: 0.021000063773497956
Position 7635: 0.020154472983826506
Position 6992: 0.01723788598867974
Position 6329: 0.01694175398671433
Position 12430: 0.01577687418200982
Position 3514: 0.015761140111717097
Position 6343: 0.015367790799324252
Position 2867: 0.013950857561452703
Position 7023: 0.013942652677529746
Position 11840: 0.011027055531788548
Position 39: 0.010950749105736913
Position 6590: 0.010909589805962905
Position 10137: 0.009230403719936955
Position 5788: 0.009049616625454057
Position 1118: 0.00883445372135333
Position 1430: 0.008783620940655665
Position 1793: 0.00844738364960427
Position 13851: 0.008194512712973119
Position 8711: 0.007756002912174933
Position 4470: 0.0077153198656385044
Position 3126: 0.007576627658516914
Position 4298: 0.007244275797203599
Position 7815: 0.006263891995606544
Position 2318: 0.00607267044794223
Position 14582: 0.005626609158778892
Position 2674: 0.005451756513373962
Position 2252: 0.005396879077797471
Position 11082: 0.00539244078858149
Position 9612: 0.0053721891924167695
Position 11090: 0.005277278614153713
Position 13797: 0.005183182267717868
Position 13137: 0.005086314845483774
Position 13861: 0.004839710086345537
Position 10622: 0.004129978699423166
Position 8415: 0.0036588699476242945
Position 11122: 0.003520416405575082
Position 2275: 0.0034304223287876115
Position 1759: 0.003264580513901858
Position 69: 0.003235608448091499
Position 10346: 0.003203442813387841
Position 11153: 0.0031645722846374265
Position 6742: 0.0030140127555747438
Position 10423: 0.002963873293996082
Position 13893: 0.0028434758350861745
Position 394: 0.002833373439134111
Position 13824: 0.002596114045854223
Position 1859: 0.002583754931149531
Position 4661: 0.002211996700836656
Position 13208: 0.002162158542339085
Position 186: 0.0020800930290342198
Position 12743: 0.0020183001090621753
Position 5607: 0.0018696762117601982
Position 7046: 0.0016729659518856244
Position 5630: 0.001544065243846208
Position 8939: 0.001508427415801656
Position 7365: 0.0015056589594656554
Position 5593: 0.0012837528893237039
Position 14802: 0.0012644399597291026
Position 12760: 0.001230004824341767
Position 456: 0.0012190317264431636
Position 15412: 0.001205795636706812
Position 6288: 0.0010965263944328256
Position 1286: 0.0010738184083807993
Position 12764: 0.0010440165613020908
Position 8630: 0.0009670571549985803
Position 6362: 0.0008633792243296707
Position 11110: 0.0007661645189157508
Position 2271: 0.0007478709483799033
Position 5639: 0.0007361672222133066
Position 1445: 0.0007307867962409361
Position 7945: 0.0007307688763520459
Position 1114: 0.0007273341448639543
Position 6781: 0.0006856236465038779
Position 399: 0.0006767965705243446
Position 8153: 0.0006358824047989126
Position 7973: 0.0006157605820604704
Position 6411: 0.0005944184998306241
Position 3575: 0.0005855536228187865
Position 3470: 0.0005772788090216909
Position 6695: 0.0005742685402127409
Position 14388: 0.0005581104733289356
Position 4318: 0.000551020409536851
Position 8037: 0.0005262517021909113
Position 5843: 0.0005215371810754068
Position 9643: 0.0005187770335638484
Position 8244: 0.0005048357440734622
Position 6453: 0.00046109864319312285
Position 6659: 0.0004604552975976772
Position 10164: 0.00043723667863166787
Position 12284: 0.0004105973783442975
Position 3626: 0.0003992232841821786
Position 5311: 0.0003913210614663247
Position 749: 0.0003765705161235302
Position 12314: 0.0003696026764983142
Position 4542: 0.0003551371343455215
Position 3385: 0.0003341619775093039
Position 6450: 0.0003261354055013852
Position 2166: 0.0002696663214396638
Position 5581: 0.00026182789306380196
Position 1365: 0.0002290344008384461
Position 2118: 0.0002261115692944666
Position 4166: 0.0002225296774564299
Position 1721: 0.00021870035660906991
Position 1321: 0.00021797273322929063
Position 5881: 0.00021563718031996276
Position 1442: 0.00021352071418847285
Position 1486: 0.00021068942755923844
Position 6433: 0.0001992530752515798
Position 9402: 0.00018993713493425062
Position 697: 0.0001721405305553341
Position 1189: 0.00016989958572240793
Position 5859: 0.00016551868252029736
Position 6472: 0.00016035899462539925
Position 63: 0.0001602581187999824
Position 5920: 0.00015732983155789882
Position 593: 0.00015338020645315714
Position 5893: 0.00014970261116529495
Position 9331: 0.00014923498784097703
Position 2157: 0.000147674126346284
Position 6441: 0.00014464500272544882
Position 6750: 0.0001399850399784725
Position 9854: 0.00013827218441551432
Position 1591: 0.00013752083880616222
Position 6737: 0.00012704285227086972
Position 6462: 0.00012578372509955285
Position 11238: 0.00012122166468143623
Position 9323: 0.00011991614951022871
Position 6697: 0.0001184615006369685
Position 1261: 0.000116872330442456
Position 1087: 0.00011239059138160848
Position 8195: 9.893279585040715e-05
Position 9631: 9.51425284854364e-05
Position 8041: 9.512070038703007e-05
Position 9792: 9.028514476104498e-05
