Gene = Alg14
index = 109
Annotated 5SS: [  211  6986 28439]
Annotated 3SS: [ 6830 28306 69782]
SMsplice 5SS: [  211  6986 13828 14404 28439 56665 59837 63220 65564 66599]
SMsplice 3SS: [ 6830 13745 14305 28306 56545 59670 63106 65457 66435 69782]
top_k =  1000
Partition function (log Z): -27.80490122723285

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9986908786960482
Position 13828: 0.9409205899699605
Position 14404: 0.9194756113636418
Position 28439: 0.8663504435090794
Position 6986: 0.6955118614806838
Position 31600: 0.4868557039044337
Position 17374: 0.3356938147189427
Position 15538: 0.2958157596085602
Position 12100: 0.27175796005751235
Position 15569: 0.2660762293645639
Position 33660: 0.26213545754833223
Position 16075: 0.2380258206454205
Position 20540: 0.15542422705816725
Position 36611: 0.14891240099710723
Position 17301: 0.14552823435698736
Position 21860: 0.13622768059051232
Position 28812: 0.1299497669654171
Position 28443: 0.11931466389278376
Position 13279: 0.11851093791170926
Position 16081: 0.10420327857873242
Position 3272: 0.09857834265895976
Position 18184: 0.08411312684765236
Position 5504: 0.08330576712585923
Position 13312: 0.07944796775611179
Position 2536: 0.07047402474481775
Position 691: 0.05989963406676139
Position 20533: 0.05938552570147428
Position 17568: 0.05012095593577911
Position 17382: 0.04595926363622868
Position 22248: 0.035721201149067794
Position 18359: 0.030629644141716993
Position 13407: 0.028154964499344588
Position 3390: 0.02665890072226288
Position 6307: 0.019414468607060986
Position 6462: 0.018762815574610608
Position 5451: 0.0166749101525107
Position 1213: 0.013752519213297792
Position 22420: 0.01294848257093335
Position 3013: 0.011393724218633373
Position 2941: 0.010868042763351005
Position 3382: 0.008758361435366832
Position 31621: 0.007215136056076016
Position 415: 0.0069828401743408
Position 7053: 0.0048820685922646954
Position 3292: 0.004487978916597488
Position 3268: 0.00432069589354166
Position 796: 0.004309692747108965
Position 28460: 0.004182436976559267
Position 6121: 0.0037807052007210315
Position 16001: 0.00338245669135798
Position 1916: 0.0030559232684085696
Position 19292: 0.0029773625921587616
Position 4079: 0.002930284063785831
Position 28349: 0.001895251070229155
Position 14810: 0.0009142028516605259
Position 534: 0.0008047408634388697
Position 15052: 0.000733058045754499
Position 706: 0.000592067909462859
Position 2321: 0.0005704147530707327
Position 1739: 0.0005240007508413761
Position 1451: 0.00048582831212369933
Position 1762: 0.00035763032403410684
Position 215: 0.00035188612373963435
Position 701: 0.0003019478214039769
Position 677: 0.0002846195656613551
Position 911: 0.00028198551039198237
Position 3424: 0.0002167479767528575
Position 922: 0.00018513843916931935
Position 377: 0.00016579474843856251
Position 3001: 0.00015435253865181251
Position 2468: 0.00012144096990840301
Position 5314: 0.00011640235827705867
Position 4256: 0.000114807528627109
Position 49: 0.00011013097598097237
Position 1960: 0.00010751934454445748
Position 1161: 8.892922235805021e-05
Position 3806: 8.239833920419364e-05
Position 4006: 8.225678635818661e-05
Position 963: 7.460870592101938e-05
Position 2907: 6.83998250714245e-05
Position 590: 5.9638239531690564e-05
Position 2124: 5.7395483774880536e-05
Position 2424: 5.724901365141209e-05
Position 647: 4.3950917197276555e-05
Position 1284: 4.277787260883811e-05
