Gene = Bud31
index = 191
Annotated 5SS: [  81 1075 2206 4660 6248]
Annotated 3SS: [ 942 2085 4536 6080 7472]
SMsplice 5SS: [  81 1075 2206 4660 6248]
SMsplice 3SS: [ 942 2085 4536 6080 7472]
top_k =  1000
Partition function (log Z): 2.9638272351429755

Sorted 5' Splice Sites (High to Low Probability):
Position 4660: 0.9774515890142278
Position 81: 0.9436091172183279
Position 2206: 0.913989090797162
Position 1075: 0.8976372788200385
Position 6248: 0.7058636253584492
Position 3197: 0.2323005289619953
Position 3638: 0.1227332171905225
Position 4239: 0.07363159866637548
Position 3758: 0.07220118611732017
Position 6736: 0.07140076157161727
Position 555: 0.05986255240044918
Position 3432: 0.05843162337223498
Position 3808: 0.04645740002111278
Position 202: 0.04639290784032152
Position 484: 0.04163602232733868
Position 1695: 0.04009518761180319
Position 999: 0.03980798220067075
Position 7222: 0.0344833733867113
Position 6036: 0.03392345020286213
Position 3405: 0.0198693126893484
Position 6841: 0.013223580905537317
Position 1319: 0.01204770210244004
Position 2757: 0.009455109127907767
Position 3417: 0.0094085830540995
Position 6261: 0.00932266860331863
Position 5179: 0.00923172442992214
Position 5096: 0.008751504090848286
Position 469: 0.008707393164023122
Position 6026: 0.00758570935568945
Position 2405: 0.006627429854498727
Position 6367: 0.006087614056575446
Position 4361: 0.005966653758689004
Position 6523: 0.004870989481025454
Position 495: 0.004707908918230539
Position 7304: 0.00470269992806329
Position 1317: 0.003558279077173383
Position 7391: 0.003332586063821335
Position 66: 0.0030958245376367893
Position 6272: 0.0028667074909173793
Position 7397: 0.002848916270129282
Position 3494: 0.002773676184033644
Position 3909: 0.002440339305016547
Position 5088: 0.0023985984275834236
Position 4091: 0.0023104106614672466
Position 6245: 0.0022061997596806333
Position 3476: 0.002193398733434914
Position 1025: 0.0019201669694606622
Position 113: 0.001716039557638132
Position 474: 0.0016621454388827633
Position 3500: 0.0014775898710897566
Position 4813: 0.0014632681336652167
Position 2229: 0.0014559261564920612
Position 1967: 0.001435895398895337
Position 148: 0.0013659212847705613
Position 1864: 0.0012981593025179863
Position 1672: 0.0012969460354623826
Position 640: 0.001273004343808319
Position 6224: 0.0010372851335204868
Position 7350: 0.0010053325023423358
Position 6313: 0.0009503729176862975
Position 3041: 0.0009452329281684249
Position 5166: 0.0009442385273080975
Position 6856: 0.0008935678917267507
Position 176: 0.0008134542839438872
Position 1031: 0.000810007800505456
Position 3697: 0.0007357464613174922
Position 1607: 0.0006598519536164739
Position 2595: 0.0006501275031382028
Position 1655: 0.0006346567089928284
Position 1411: 0.0006081912033858324
Position 3064: 0.0005953222288717477
Position 597: 0.0005793107698075544
Position 3518: 0.0005655797527455665
Position 1879: 0.0005174886379068479
Position 1481: 0.0004877223525348542
Position 514: 0.00044746986479304504
Position 5521: 0.00044567438347733535
Position 1866: 0.0004246331031578708
Position 4789: 0.00041333012801565217
Position 1350: 0.00037758004824957586
Position 3142: 0.0003545267443655097
Position 628: 0.0003448128603268219
Position 5146: 0.00034234058346148215
Position 650: 0.0002984026359450693
Position 4751: 0.000288466308556346
Position 995: 0.00028555846479727786
Position 615: 0.0002806882978249192
Position 7404: 0.0002696901238786449
Position 108: 0.00025623983911034464
Position 1329: 0.0002546338030047918
Position 74: 0.00024390238993878165
Position 845: 0.00022883673410558275
Position 341: 0.00022396657608780656
Position 1080: 0.00021751618168008204
Position 1939: 0.00020743849547686708
Position 969: 0.0001907720384283773
Position 385: 0.00018890240387911926
Position 236: 0.00018414207056672817
Position 2352: 0.00013822257459644274
Position 6395: 0.0001307747353636464
Position 6777: 0.00012941191145620154
Position 1868: 0.00011616988359441632
Position 2621: 0.00011574166131950467
Position 914: 0.00011163797398509385
Position 1498: 0.00010545086007478547
Position 3504: 9.313798965789943e-05
Position 3139: 7.793285733826597e-05
Position 128: 7.73785969295567e-05
Position 234: 7.508541788064059e-05
Position 381: 7.009134119254316e-05
Position 1816: 6.901953972927188e-05
Position 1715: 6.806895191008944e-05
Position 656: 6.738357830416558e-05
Position 100: 6.695238514345666e-05
Position 1724: 6.593735259898652e-05
Position 6791: 5.765470488676427e-05
Position 1872: 5.597750735980335e-05
Position 1593: 5.292150692245792e-05
Position 1859: 5.107782074776677e-05
Position 4701: 5.001365429717764e-05
Position 791: 4.68085132043221e-05
Position 1676: 4.405964021915786e-05
Position 1321: 4.340215226833647e-05
Position 1600: 4.2679818558414114e-05
Position 700: 3.665213885866237e-05
Position 2450: 3.181799677749091e-05
Position 2698: 3.052872131221316e-05
Position 435: 2.982895555282152e-05
Position 876: 2.921634767302967e-05
Position 2524: 2.9018449534995104e-05
Position 537: 2.720005242257408e-05
Position 2597: 2.13822644710938e-05
Position 631: 2.082448869963687e-05
Position 665: 1.90209219719008e-05
Position 3087: 1.4562550589155535e-05
Position 2977: 1.4231835434476826e-05
Position 87: 1.4150882721453109e-05
Position 718: 1.1540971091336978e-05
Position 725: 1.1347846306490048e-05
Position 2680: 1.0917613055511333e-05
Position 274: 9.794882859130542e-06
Position 2962: 9.568326875911555e-06
Position 879: 7.806136611258977e-06
Position 3288: 7.73338576414428e-06
Position 319: 5.519402562330062e-06
Position 774: 5.31351069612265e-06
Position 689: 5.265129658350366e-06
Position 281: 5.071449593942536e-06
Position 85: 4.082569739885395e-06
Position 332: 4.04974725829564e-06
Position 146: 3.880567609005109e-06
Position 2241: 3.413541945812051e-06
Position 23: 3.112569744720703e-06
Position 253: 2.726765106862138e-06
Position 19: 2.2590424133708542e-06
Position 355: 2.0006029212957816e-06
Position 1543: 1.9570224686988753e-06
Position 41: 1.5828347487971562e-06
Position 4904: 1.2474739000259892e-06
Position 1408: 8.428430091824899e-07
Position 1356: 8.340552988668849e-07
Position 256: 6.715309040727238e-07
Position 238: 5.811926499863593e-07
Position 240: 5.562689840090041e-07
Position 4793: 3.937671624353057e-07
Position 2316: 1.236594131434185e-07
Position 1120: 1.1683005511523032e-07
Position 918: 5.789943423344649e-08
Position 984: 5.208727723067773e-08
Position 723: 1.1428304764077716e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 942: 0.9358560447142609
Position 4536: 0.8874839744235612
Position 7472: 0.8859662341784722
Position 2085: 0.8356375775944008
Position 6080: 0.6946048146058511
Position 3589: 0.22742301144038968
Position 3063: 0.20563490386305264
Position 6590: 0.09284864265845702
Position 4594: 0.07415364044877493
Position 4109: 0.07086113869609999
Position 305: 0.06394657401368817
Position 3317: 0.05657925016343552
Position 2120: 0.05249399232437914
Position 392: 0.04739798381929671
Position 3285: 0.03704829326815764
Position 4997: 0.03531840045504801
Position 7089: 0.03455726400357742
Position 5967: 0.03310490574401952
Position 7319: 0.02959460531852081
Position 1638: 0.026198462785046617
Position 1214: 0.025460836510175867
Position 6019: 0.01601982615895778
Position 5880: 0.014857014552345853
Position 4493: 0.014520121893665184
Position 6104: 0.011572086724665791
Position 2983: 0.00991059767982752
Position 3715: 0.009281373728932276
Position 6184: 0.008916393161138325
Position 1749: 0.007495295373893311
Position 6107: 0.007036801279283465
Position 2646: 0.006774533902899739
Position 7213: 0.006506253640579079
Position 6777: 0.006238039758187945
Position 2904: 0.006227012549335407
Position 2334: 0.0059027823430726776
Position 4297: 0.005519087920500544
Position 6668: 0.0051604934989424815
Position 3103: 0.005065657728354628
Position 3341: 0.005022648434035828
Position 2096: 0.004888687693754066
Position 7193: 0.004448750414352598
Position 6136: 0.0039862338707094035
Position 6116: 0.003636746947080709
Position 1976: 0.0033465067440083133
Position 3006: 0.003205943297179051
Position 2063: 0.003200357243972393
Position 6863: 0.0031006287971849177
Position 510: 0.003009705978854679
Position 6460: 0.002992821080069285
Position 2015: 0.002961684844720094
Position 5920: 0.0025284616727552604
Position 2929: 0.002425387871162533
Position 1862: 0.002280996544278165
Position 790: 0.0022617430755020452
Position 2187: 0.0021977952463781616
Position 195: 0.002186048775249908
Position 6394: 0.0021263394779422293
Position 7055: 0.0020648197171009644
Position 4090: 0.0020214155736749412
