Gene = Sap25
index = 942
Annotated 5SS: [ 380  577  798 1002]
Annotated 3SS: [ 472  658  903 1085]
SMsplice 5SS: [ 120  380  577  798 1002]
SMsplice 3SS: [ 284  472  658  903 1085]
top_k =  1000
Partition function (log Z): 6.180929223493775

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9898936081543372
Position 380: 0.9401417870846124
Position 1002: 0.8683402528341809
Position 577: 0.8353696359090594
Position 798: 0.827897345442816
Position 609: 0.07486685335057865
Position 779: 0.06637170838886168
Position 391: 0.045298033025066804
Position 589: 0.02796914816790238
Position 912: 0.01216502155214961
Position 402: 0.003489758553487256
Position 1008: 0.003136090563818543
Position 203: 0.0020014020023529384
Position 724: 0.001960330275194111
Position 232: 0.0018721566064683714
Position 251: 0.0018493752451991174
Position 574: 0.001782126712571611
Position 472: 0.0017797115813828564
Position 1309: 0.0016968782287869427
Position 131: 0.0013237395023296306
Position 1207: 0.0012386889473372906
Position 823: 0.0004747997209523751
Position 680: 0.0004157027198053869
Position 1318: 0.0003400379396853637
Position 502: 0.00032391735631279547
Position 601: 0.00022963893128011135
Position 593: 0.00022686358766685173
Position 630: 0.00022564468574898797
Position 210: 0.00019782496299913262
Position 831: 0.00014670568951278445
Position 490: 0.00013097546217841037
Position 1127: 0.00012762489234221735
Position 618: 0.0001151572500883488
Position 782: 0.00010858843198681885
Position 1145: 7.342745222744134e-05
Position 214: 6.776547053603716e-05
Position 958: 6.243098797397318e-05
Position 519: 5.948270585183427e-05
Position 150: 5.013274020401912e-05
Position 784: 3.935607956904951e-05
Position 1137: 3.284533526552041e-05
Position 1358: 2.7251960179114878e-05
Position 599: 2.430398321441251e-05
Position 435: 1.69780297866972e-05
Position 826: 1.3870093880690158e-05
Position 405: 1.347576777775677e-05
Position 53: 1.1603963135864434e-05
Position 1293: 9.4088417079847e-06
Position 109: 8.0446113774115e-06
Position 906: 7.896028655304616e-06
Position 1315: 6.325078605806537e-06
Position 153: 5.957979450547514e-06
Position 1287: 4.957895089475374e-06
Position 1330: 4.763088600648106e-06
Position 445: 2.29142374741024e-06
Position 1248: 2.226745654673606e-06
Position 669: 1.995675589486461e-06
Position 969: 1.913366510334176e-06
Position 967: 1.4406352705728088e-06
Position 410: 1.3821995746418644e-06
Position 703: 8.596060988693086e-07
Position 456: 6.919863696318722e-07
Position 688: 6.314599701999664e-07
Position 1384: 3.3380878140368264e-07
Position 930: 3.0644150834543354e-07
Position 465: 1.7130396427061243e-07
Position 476: 1.204473152104556e-07
Position 255: 2.2942511735817613e-08
Position 648: 9.113447325460714e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 284: 0.9683560073407687
Position 1085: 0.9553318737220171
Position 472: 0.8101672592526832
Position 903: 0.7852074359276571
Position 658: 0.6390865331494529
Position 696: 0.3208012033189342
Position 501: 0.12971962258522793
Position 818: 0.020883141812948095
Position 1157: 0.01415674487685164
Position 1217: 0.012520680769643503
Position 291: 0.008661359799900948
Position 1049: 0.005818015672481377
Position 344: 0.005637588753906811
Position 1429: 0.004073385982974314
Position 661: 0.00348343831645981
Position 867: 0.0033479867147369036
Position 927: 0.002671283617182322
Position 297: 0.002638886040895542
Position 873: 0.002566827754682918
Position 1273: 0.0024169644340581217
Position 231: 0.0019295816343395118
Position 1302: 0.001848929413641601
Position 319: 0.001567017175290213
Position 1180: 0.0013372437134456542
Position 515: 0.0011967109774023812
Position 305: 0.0011929191987840302
Position 889: 0.0009821461824485371
Position 965: 0.0008188201600617807
Position 1099: 0.0008016781749206526
Position 608: 0.0006883107078822673
Position 989: 0.0006271680009544246
Position 741: 0.00047150163304277145
Position 886: 0.0003689744710182995
Position 758: 0.0003268561926158598
Position 916: 0.00029400322776636256
Position 677: 0.00028051767035264474
Position 666: 0.00023299491243360134
Position 545: 0.0001855225417237387
Position 1452: 0.00017268393491112595
Position 998: 0.00017074017813564798
Position 1001: 9.953351709858658e-05
Position 863: 9.506342725073109e-05
Position 882: 8.232298356443105e-05
Position 767: 7.941200334888671e-05
Position 1308: 7.418514494967446e-05
Position 424: 5.521511708191444e-05
Position 823: 5.222710967788516e-05
Position 1375: 4.624369907629003e-05
Position 1056: 4.465060786906352e-05
Position 242: 3.7939147410026585e-05
Position 744: 3.430152479246619e-05
Position 797: 2.392545548715315e-05
Position 323: 2.1512144290541382e-05
Position 838: 1.936840829599709e-05
Position 1255: 1.7473703031716773e-05
Position 1103: 1.62553374294e-05
Position 236: 1.4687166017349214e-05
Position 1184: 1.4538480830707206e-05
Position 843: 1.3983149314517618e-05
Position 330: 1.3529536149425241e-05
Position 1062: 1.3511233335545347e-05
Position 778: 1.2603508876360242e-05
Position 370: 1.1772461831689741e-05
Position 1222: 9.33945729546341e-06
Position 552: 9.307897341804252e-06
Position 1190: 9.115802128554662e-06
Position 612: 8.583588640822772e-06
Position 327: 7.753452754323384e-06
Position 1358: 7.119627629816593e-06
Position 773: 7.096062174952537e-06
Position 379: 6.53243048201641e-06
Position 1281: 6.353348045990219e-06
Position 315: 6.123420830711217e-06
Position 1226: 5.6468223767250455e-06
Position 184: 4.937470146477394e-06
Position 255: 4.7274183490963875e-06
Position 1382: 4.6661591814730725e-06
Position 1188: 4.629307738861227e-06
Position 775: 4.099945787417888e-06
Position 790: 2.7532367713148195e-06
Position 431: 2.55305960769589e-06
Position 562: 2.4747430027273846e-06
Position 769: 2.061330207594065e-06
Position 250: 1.834808389591068e-06
Position 360: 1.315677516332947e-06
Position 1235: 1.26721845925597e-06
Position 263: 1.2470625300379552e-06
Position 853: 1.1030035501961265e-06
Position 373: 1.0781867039333122e-06
Position 615: 9.396771211530723e-07
Position 1454: 9.163861069552315e-07
Position 401: 3.742397471488677e-07
Position 1315: 2.5496514195420587e-07
Position 246: 1.8324986543291387e-07
Position 1325: 1.6459598816121748e-07
Position 390: 1.0927575183583856e-07
Position 581: 8.776261566525623e-08
Position 383: 7.358637297359768e-08
Position 144: 4.8865624129687264e-08
Position 119: 4.561380723292247e-08
Position 435: 4.1016918057822204e-08
Position 629: 1.8847343385988563e-08
Position 433: 7.707738342314895e-09
Position 441: 7.150080389059914e-09
Position 147: 5.933121665615611e-10
Position 831: 1.1204175576688152e-10
Position 124: 1.359356335328509e-11
