Gene = Bbc3
index = 169
Annotated 5SS: [ 246 2799 4202]
Annotated 3SS: [2509 4010 7501]
SMsplice 5SS: [ 149 2799 4202]
SMsplice 3SS: [2637 4010 7501]
top_k =  1000
Partition function (log Z): -5.114436375304207

Sorted 5' Splice Sites (High to Low Probability):
Position 4202: 0.9621993952180049
Position 2799: 0.9120901811405544
Position 149: 0.40200154787766595
Position 246: 0.38869243030425454
Position 313: 0.14903173769026015
Position 923: 0.06803938465215477
Position 2017: 0.06788710194751521
Position 7395: 0.06667753474950602
Position 1992: 0.04781813974999591
Position 5777: 0.04443291259092267
Position 1851: 0.04410043586136959
Position 3867: 0.037852292998141274
Position 3558: 0.026368483138907613
Position 3670: 0.023463572967366016
Position 7369: 0.010774778907524386
Position 2098: 0.010022995998678922
Position 4224: 0.009538324352869894
Position 250: 0.00844423908970586
Position 455: 0.00793663767188583
Position 3680: 0.0072560940976326834
Position 6010: 0.007178318863893869
Position 475: 0.006281486939609702
Position 3183: 0.006219018510670702
Position 3654: 0.005990999821845746
Position 5567: 0.005831636401643927
Position 7080: 0.005023783805323553
Position 3258: 0.004966064614651893
Position 79: 0.004698531661991841
Position 1771: 0.004285373935558248
Position 4189: 0.0039558098526994165
Position 3847: 0.00360346652701401
Position 7619: 0.003416780988882363
Position 5057: 0.00338077422811081
Position 3635: 0.0031392973334419686
Position 2131: 0.00311251002601672
Position 7148: 0.0030761294427363163
Position 4825: 0.003068275398476727
Position 2627: 0.002995906238502755
Position 7294: 0.002568265744504574
Position 341: 0.0023434632517909935
Position 123: 0.002248321421454714
Position 1122: 0.0017198858326496515
Position 526: 0.0015457161644923153
Position 5110: 0.0014006950790198711
Position 2330: 0.0013036266817028931
Position 4477: 0.0013028254090733556
Position 6024: 0.0010881309240610402
Position 3519: 0.0010813476204063247
Position 2023: 0.0010591099475610567
Position 3665: 0.0010304568901361082
Position 963: 0.0009048523441397433
Position 950: 0.0007208659373381189
Position 6995: 0.0006768473012289025
Position 975: 0.0006353355163429672
Position 321: 0.0005541704706583161
Position 1891: 0.0005360843506279432
Position 5515: 0.0005357452274829634
Position 3831: 0.00046312819305992784
Position 1310: 0.00042211084189798737
Position 874: 0.00041054853841145154
Position 3048: 0.00039871500933091924
Position 7077: 0.0003430849032225943
Position 3778: 0.00033252388940751263
Position 4745: 0.00032843337221635116
Position 1367: 0.0003113926637387793
Position 1156: 0.00031137280412860894
Position 6185: 0.000283198188560174
Position 3608: 0.00027362679257140864
Position 830: 0.00026658406499769174
Position 4739: 0.00024164050858899215
Position 1158: 0.00023749359032793652
Position 2064: 0.0002374725769236959
Position 1077: 0.00023448961138393713
Position 1596: 0.00020868989064826152
Position 2451: 0.00019112626187798906
Position 843: 0.00018677623496988363
Position 5387: 0.00018290009950629613
Position 3137: 0.00017811062537145567
Position 2034: 0.00015790250124227755
Position 2865: 0.00014934606648133692
Position 3509: 0.0001429498177353709
Position 3723: 0.00012087833778062216
Position 3286: 0.00011956157799835173
Position 3699: 0.00011860157470835165
Position 3624: 0.00010161887684505482
Position 3497: 9.576178926510894e-05
Position 1828: 8.644914910380046e-05
Position 114: 8.525177927127299e-05
Position 1839: 8.471725348890213e-05
Position 1059: 7.405951942835836e-05
Position 955: 7.281428180068112e-05
Position 2418: 5.9613332497586565e-05
Position 1729: 5.798995900345773e-05
Position 6328: 4.824170190700375e-05
Position 6255: 4.0181011245001824e-05
Position 466: 3.9191868736582554e-05
Position 595: 3.7300724229145105e-05
Position 2006: 3.6263795782657884e-05
Position 495: 2.87202059769792e-05
Position 712: 2.84863955690198e-05
Position 1799: 2.8191441271495857e-05
Position 1169: 2.347864130300364e-05
Position 1565: 2.345223175101997e-05
Position 589: 2.0791071054784287e-05
Position 2074: 2.076854907640653e-05
Position 898: 1.737355158715816e-05
Position 1741: 1.736287175124919e-05
Position 1810: 1.6547999084167806e-05
Position 564: 1.6244301302615066e-05
Position 939: 1.153722259064466e-05
Position 1793: 1.1404649286973907e-05
Position 2936: 5.270065092311766e-06
Position 4112: 5.052945630139917e-06
Position 5401: 4.340643063096192e-06
Position 5161: 4.0324947931607186e-06
Position 2803: 2.586603637773993e-06
Position 519: 2.2538675492576798e-06
Position 2980: 2.238785980763776e-06
Position 2971: 1.9121410424044043e-06
Position 364: 1.5015154609027047e-06
Position 573: 1.4291701673232533e-06
Position 2992: 8.761558262994641e-07
Position 231: 7.832005639581742e-07
Position 4590: 5.893037860936705e-07
