Gene = Gtf3c3
index = 528
Annotated 5SS: [  159  1140  4918  8473 10210 11572 14963 15471 18576 19589 21313 22250
 23088 33135 33992 35461 39843]
Annotated 3SS: [ 1027  4732  8348 10017 11405 14814 15397 18471 19416 21109 22147 22951
 32896 33800 35335 39689 40968]
SMsplice 5SS: [  159  1140  4918  8473 10210 11572 14351 14963 18576 21313 22250 23088
 33135 33992 35461 39843]
SMsplice 3SS: [ 1027  4732  8348 10017 11405 14259 14814 18471 21219 22147 22951 32896
 33800 35335 39689 40968]
top_k =  1000
Partition function (log Z): 13.539195966340074

Sorted 5' Splice Sites (High to Low Probability):
Position 1140: 0.995000610930566
Position 11572: 0.9817496079537799
Position 23088: 0.9815782795520216
Position 21313: 0.9801864246110175
Position 18576: 0.9542283330498402
Position 39843: 0.9508377445574331
Position 4918: 0.9482967162334514
Position 159: 0.8425094894827841
Position 22250: 0.8282298070431628
Position 35461: 0.827381409462381
Position 10210: 0.8133652666837066
Position 14963: 0.7993328584057788
Position 33135: 0.6852129030186098
Position 8473: 0.5783007352238455
Position 19589: 0.540947715058185
Position 14351: 0.4252601166019721
Position 16750: 0.4092138355820959
Position 33992: 0.40029974115363787
Position 26046: 0.39150215897902174
Position 33936: 0.36483372022283683
Position 14505: 0.26559140724235497
Position 40858: 0.263426342074696
Position 15695: 0.252900776715786
Position 26282: 0.22195288414475906
Position 42352: 0.2193700277872365
Position 26068: 0.1987855700432497
Position 11843: 0.1684559965101549
Position 31502: 0.16569304553691394
Position 15471: 0.16497807129105413
Position 20253: 0.15448066347178052
Position 19890: 0.15427545373188392
Position 41166: 0.15184822386130414
Position 36664: 0.14706669971280617
Position 34201: 0.14658575689425146
Position 6691: 0.1409974284157995
Position 33254: 0.12031206929069971
Position 554: 0.11877493632386606
Position 19636: 0.10950961797696435
Position 35690: 0.10613526842433876
Position 22776: 0.1004808768815864
Position 19851: 0.09971383032829176
Position 7005: 0.09639706515189186
Position 33877: 0.09639141424956284
Position 31235: 0.09529705477311465
Position 18812: 0.08701089347653256
Position 34229: 0.0766685376368128
Position 26830: 0.07526437994082792
Position 1381: 0.06797271953575289
Position 23984: 0.06452641759107253
Position 35502: 0.0640735702541194
Position 4655: 0.06198696469069339
