Gene = Pmf1
index = 826
Annotated 5SS: [  176 10621 11197 14427]
Annotated 3SS: [10514 11095 14230 15760]
SMsplice 5SS: [  176  5877 10621 11197 14427]
SMsplice 3SS: [ 5771 10514 11095 14230 15946]
top_k =  1000
Partition function (log Z): -6.040369153528046

Sorted 5' Splice Sites (High to Low Probability):
Position 10621: 0.9298628947628852
Position 5877: 0.8598191083433806
Position 176: 0.7871787464959863
Position 14400: 0.7281706671975966
Position 11197: 0.6377378614472392
Position 14618: 0.45256544647465213
Position 8181: 0.36086588288541926
Position 9881: 0.1920785479762597
Position 7074: 0.13630396442124004
Position 225: 0.10459955820752488
Position 14379: 0.10342887267307985
Position 2188: 0.08851087692099331
Position 33: 0.08560035070018379
Position 10748: 0.08432491180761983
Position 10901: 0.06450632354021148
Position 11214: 0.055780938627372975
Position 15438: 0.05573649651847853
Position 3976: 0.04699611812712409
Position 11520: 0.03910158890938887
Position 2264: 0.0368864579546539
Position 2808: 0.031326469296142204
Position 8435: 0.025590080466186466
Position 14431: 0.01742502424904309
Position 1868: 0.01506392797511351
Position 6962: 0.013792264219577693
Position 10567: 0.012638107633493547
Position 9499: 0.01154293995131371
Position 14316: 0.011205067073273957
Position 2812: 0.011122922144650526
Position 6788: 0.010582127825879112
Position 3054: 0.010212847578515913
Position 335: 0.010084110094851152
Position 1688: 0.010016252397006448
Position 4706: 0.008175076002060376
Position 1710: 0.0080199909107317
Position 14929: 0.007970360490992092
Position 685: 0.006925866601508092
Position 783: 0.006787001474783991
Position 3163: 0.00661944207355297
Position 15696: 0.006618457210033516
Position 210: 0.006093194388139183
Position 7292: 0.005937863662896877
Position 12537: 0.0056586304716627215
Position 7837: 0.0055416393395548436
Position 180: 0.004467697692096346
Position 6856: 0.004217663727837547
Position 2755: 0.0042127287522074055
Position 15867: 0.004077952974263424
Position 13124: 0.004025762823667306
Position 8372: 0.0036811857193147944
Position 12312: 0.003648429589599628
Position 2215: 0.003647686981647876
