Gene = Ccdc63
index = 221
Annotated 5SS: [  199  3344  7774  8340 10656 13137 15337 17145 21253 24929 27203 28891]
Annotated 3SS: [ 3168  7656  8106 10465 13016 15154 16962 21031 24853 27009 28686 29814]
SMsplice 5SS: [  199  6142  7774  8340 10656 13141 16620 17145 21253 24929 27203]
SMsplice 3SS: [ 6020  7656  8169 10589 13016 16519 16962 21031 24853 27009 28686]
top_k =  1000
Partition function (log Z): 14.755890924638814

Sorted 5' Splice Sites (High to Low Probability):
Position 17145: 0.995694263257348
Position 24929: 0.991127349276877
Position 21253: 0.9777497149685872
Position 199: 0.9689266100506756
Position 7774: 0.8389570811473754
Position 6142: 0.8347759265553121
Position 10656: 0.8327908050579474
Position 27203: 0.8110380621497875
Position 8340: 0.6750941110735432
Position 16620: 0.6325622993931642
Position 13141: 0.5978109891502057
Position 15337: 0.5642037030228544
Position 2727: 0.4445987520586459
Position 13137: 0.40004356095695237
Position 8756: 0.33043076213368083
Position 28891: 0.2960849594975695
Position 450: 0.2864755232748767
Position 18731: 0.2093014595010556
Position 14199: 0.16896272270160384
Position 3344: 0.1520783341095693
Position 16656: 0.13059946014191834
Position 8984: 0.10844076191528705
Position 24744: 0.1074879742964881
Position 13479: 0.09643538442838923
Position 3037: 0.09170651363264908
Position 10824: 0.09047809905928347
Position 4487: 0.08825716035411561
Position 5746: 0.0881283621129784
Position 19761: 0.0810524677540671
Position 27172: 0.08093349237699399
Position 15648: 0.07776814702490066
Position 10629: 0.07239784238167048
Position 7025: 0.0708535354383591
Position 16314: 0.06987002050904619
Position 18128: 0.06861395867779713
Position 674: 0.06760326618728718
Position 25828: 0.06714931934496987
Position 9041: 0.05885653906060765
Position 9267: 0.05215513520621653
Position 11336: 0.05172937482092691
Position 1862: 0.050937982240923135
Position 8321: 0.045642441422544186
Position 15299: 0.04505889602614951
Position 13402: 0.041903616026858465
Position 19395: 0.04168239762358392
Position 29943: 0.038760317113910224
Position 7778: 0.03803762887848306
Position 8930: 0.03739649931172971
Position 19685: 0.03483479234871221
Position 20527: 0.030331056385381715
Position 14366: 0.03001345696980598
Position 2565: 0.029681336468053755
Position 8372: 0.02813418294272507
Position 10904: 0.0279355995194142
Position 16644: 0.025563861507721643
Position 7420: 0.02503838658749999
Position 14772: 0.024848187638322163
Position 23519: 0.024846350503758673
Position 7486: 0.024493355978720512
Position 6187: 0.021955469392053138
Position 13379: 0.021366833589928733
Position 22002: 0.021130529589477497
Position 17346: 0.021083845612325233
Position 22725: 0.020493745317291607
Position 7980: 0.019655243348345775
Position 23807: 0.019213912483046987
Position 9800: 0.019081189338914485
Position 16584: 0.01890332313947534
Position 1289: 0.018167505524938916
Position 7698: 0.016553847489413707
Position 22033: 0.01611672414262417
Position 8024: 0.015574703447843558
Position 24673: 0.014934797393848207
Position 21814: 0.01488751769929086
Position 499: 0.013800094440824202
Position 19845: 0.01370155552786676
Position 8284: 0.013693562421728341
Position 16632: 0.013164034946617317
Position 16596: 0.012615100191914187
Position 16157: 0.01225535487284149
Position 10829: 0.011628700285281854
Position 11648: 0.011020209047389457
Position 17440: 0.010957161349160846
Position 25046: 0.010916639985858304
Position 23800: 0.010783682976579438
Position 11194: 0.010765929074835822
Position 9188: 0.010429873011022151
Position 27451: 0.010391142743976785
Position 28163: 0.010214239921455653
Position 8671: 0.010201605868011134
Position 3077: 0.01004427878089965
Position 25914: 0.009547069180113285
Position 16605: 0.009444745051753349
Position 15038: 0.00852575360737155
Position 28211: 0.008263665374051215
Position 24066: 0.008238153943255219
Position 24003: 0.007797894667564131
Position 15119: 0.0075088904607838415
Position 630: 0.007415776358103208
Position 7549: 0.007411879109152939
Position 15749: 0.007229515691761367
Position 7099: 0.006939078447475644
