Gene = Aste1
index = 146
Annotated 5SS: [ 274 2467 6295 8200]
Annotated 3SS: [1152 6083 8003 9606]
SMsplice 5SS: [ 274 1314 1564 2467 6295]
SMsplice 3SS: [1152 1405 2232 6203 7325]
top_k =  1000
Partition function (log Z): -1.8640952563340005

Sorted 5' Splice Sites (High to Low Probability):
Position 1314: 0.9824861383863208
Position 2467: 0.8793670319756328
Position 6295: 0.8300953401311231
Position 274: 0.6465964231446214
Position 1564: 0.47748630788355123
Position 463: 0.39119270047139987
Position 3534: 0.24950312405205013
Position 3658: 0.2275387872778349
Position 1888: 0.1941032779881419
Position 7385: 0.17325004002590608
Position 4193: 0.17144201669676476
Position 5408: 0.1684056456763868
Position 7476: 0.13893107821854914
Position 1496: 0.11775098303859265
Position 8200: 0.09570594492212983
Position 5816: 0.0456734081357748
Position 268: 0.039881142340442155
Position 2074: 0.03601080948961916
Position 1502: 0.03395916262535282
Position 5780: 0.028408151806781766
Position 490: 0.028048682052251195
Position 4654: 0.02704915993687003
Position 5522: 0.021781614559603837
Position 1546: 0.015088319770076937
Position 1047: 0.0124457024860385
Position 2102: 0.01235805713608475
Position 2994: 0.011253739616442014
Position 7887: 0.01122621017312708
Position 216: 0.009618347709774096
Position 2233: 0.008994385399350035
Position 5761: 0.008865110433458247
Position 2114: 0.00833613157392569
Position 1679: 0.008091369090695012
Position 373: 0.008049290055137649
Position 5731: 0.007878405783110857
Position 1510: 0.007172070650904732
Position 5908: 0.006623800041884264
Position 7636: 0.005571113714185354
Position 2097: 0.00553709867024184
Position 2145: 0.0050661993864805225
Position 8893: 0.0049785978960399276
Position 6528: 0.00468900196891983
Position 6398: 0.004256485161770612
Position 6555: 0.004037167391493297
Position 8060: 0.0040220748461876
Position 8232: 0.002774289928523934
Position 577: 0.0026338088451906827
Position 452: 0.002571675465307194
Position 3012: 0.0025568058130153288
Position 9133: 0.002172993251149392
Position 172: 0.0015266410200453601
Position 2475: 0.0013910852052752601
Position 5801: 0.0013088823373274625
Position 1831: 0.0011218523233704032
Position 6299: 0.0010973241661164132
Position 8118: 0.0009320133985839675
Position 211: 0.0008419782728277198
Position 6970: 0.0008182810489375319
Position 1883: 0.0007890855474925158
Position 9844: 0.0007741837233996147
Position 1652: 0.0007352333414520205
Position 6408: 0.0006699095075572973
Position 4687: 0.0006576358490957415
Position 227: 0.0004428883946156085
Position 12: 0.00039625546694979413
Position 2837: 0.00038490058234081606
Position 7725: 0.0003423701900910614
Position 7569: 0.00033642251892865706
Position 711: 0.0003190376405734989
Position 670: 0.00028298008832503967
Position 5446: 0.0002663543290144044
Position 3530: 0.0002536577008183073
Position 1534: 0.00025349582291572304
Position 4258: 0.00018688873906413882
Position 354: 0.00017869179272175304
Position 289: 0.00017495390840165274
Position 2149: 0.00016285595216852355
Position 286: 0.00015939997760238593
Position 721: 0.00015450151763823832
Position 3478: 0.0001467880879035926
Position 5738: 0.00012043028637640234
Position 3061: 0.00011738364137249285
Position 140: 0.00011687384449244423
Position 977: 0.00011620828340044602
Position 480: 0.00011025961344224474
Position 10: 0.00010764452238541616
Position 153: 8.184282881983451e-05
Position 1175: 8.143298850231886e-05
Position 5517: 7.640891650591424e-05
Position 3508: 6.296569076974412e-05
Position 116: 5.4430410182064827e-05
Position 1512: 5.302495038068724e-05
Position 434: 4.503636768601795e-05
Position 6326: 4.481196958206782e-05
Position 1392: 4.418216597619287e-05
Position 1063: 4.103492949544025e-05
Position 359: 3.9406054127923215e-05
Position 541: 3.910061787022146e-05
Position 2874: 3.900808717559612e-05
Position 1211: 3.168238484572243e-05
Position 809: 3.0297678019673404e-05
Position 121: 2.4685225651437373e-05
Position 43: 1.8597428930268675e-05
Position 432: 1.6775504564476708e-05
Position 1345: 1.6743591548100755e-05
Position 124: 1.5243191876068119e-05
Position 980: 1.453266827473799e-05
Position 1481: 1.4529072251718762e-05
Position 1057: 1.4106642830390291e-05
Position 179: 1.3406710528369245e-05
Position 1034: 1.2815621376327642e-05
Position 1573: 1.1185535214790343e-05
Position 691: 1.0844697314885333e-05
Position 738: 1.0792681429118267e-05
Position 829: 1.0110636605403109e-05
Position 1348: 9.723317671708132e-06
Position 732: 8.09161227468796e-06
Position 1536: 7.234899123881532e-06
Position 442: 7.18735078385735e-06
Position 628: 7.0819241055392385e-06
Position 997: 6.7887237189933305e-06
Position 1225: 6.538330167404477e-06
Position 688: 5.7068485020938836e-06
Position 838: 4.688234371015009e-06
Position 892: 4.633858839863992e-06
Position 1631: 4.5303326129668845e-06
Position 878: 3.455966318275869e-06
Position 880: 2.7827038809306827e-06
Position 538: 1.7430981492871546e-06
Position 377: 1.5695466251779009e-06
Position 1002: 1.3128673079146332e-06
Position 1161: 1.149985483416197e-06
Position 747: 9.677472466378356e-07
Position 1371: 1.936557044669958e-07
Position 1375: 3.75374291325955e-09
Position 366: 5.697158199270502e-10
Position 843: 5.392135351294635e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1152: 0.9712186109360186
Position 6203: 0.7129187325780172
Position 7325: 0.6992534718605663
Position 1405: 0.5527937043986485
Position 2232: 0.4999601899141297
Position 9606: 0.39152090686997726
Position 3371: 0.38457177790838587
Position 2358: 0.2288332101467386
Position 5361: 0.15776070506563197
Position 8003: 0.13365264184973988
Position 1426: 0.10653781033276752
Position 3978: 0.09169636873777265
Position 353: 0.08969962669377438
Position 2377: 0.07318637473883163
Position 3992: 0.07082385173576246
Position 6083: 0.05609996376130358
Position 1700: 0.05530391879153865
Position 1760: 0.053623112691948825
Position 8657: 0.045586669353806404
Position 8892: 0.03887963344019376
Position 4481: 0.036266803638045894
Position 5592: 0.036060494929224335
Position 6170: 0.035281304845796044
Position 5688: 0.03478339475996903
Position 5277: 0.030918083754223967
Position 6066: 0.0281088854852717
Position 1732: 0.02643130071960789
Position 1763: 0.026307513910143646
Position 2010: 0.02606423841389292
Position 3339: 0.02580914440227626
Position 373: 0.023487411961703977
Position 7684: 0.023269630188392187
Position 5685: 0.020203111460042403
Position 3587: 0.019229241642711264
Position 2013: 0.01843107138413281
Position 2326: 0.018103011155430677
Position 9538: 0.016115198719894315
Position 3453: 0.015989416544646792
Position 2213: 0.01514999262456206
Position 2264: 0.012664841354939001
Position 1578: 0.012006051781430657
Position 9060: 0.011994781479310292
Position 1978: 0.011828831677503237
Position 3386: 0.011101849182847763
Position 359: 0.010155499934113818
Position 2192: 0.009869640394510737
Position 1984: 0.009596834669961897
Position 5629: 0.008150832953241753
Position 3530: 0.007971328043064514
Position 1904: 0.00779913852144569
Position 9125: 0.007768982047079835
Position 8472: 0.0074915399734261515
Position 8863: 0.0063531536292476725
Position 9362: 0.005936430104021056
Position 1449: 0.005794891738551461
Position 941: 0.005757070863629436
Position 2872: 0.005594238868752268
Position 339: 0.005424737152996546
Position 4069: 0.00538142633622157
