Gene = Dpt
index = 348
Annotated 5SS: [  393 12388 22359]
Annotated 3SS: [12261 22250 26525]
SMsplice 5SS: [  393  1937  4947 12388 22359]
SMsplice 3SS: [ 1867  4825 12261 22250 26525]
top_k =  1000
Partition function (log Z): 2.8686728936797348

Sorted 5' Splice Sites (High to Low Probability):
Position 12388: 0.923496483371663
Position 1937: 0.8307818076458829
Position 393: 0.8186436796528592
Position 4947: 0.775130797751426
Position 22359: 0.7381334394539638
Position 24982: 0.6332375427381294
Position 14737: 0.4368639514144008
Position 1705: 0.43226517729414154
Position 26417: 0.37019950881150293
Position 26616: 0.26767032385809353
Position 22368: 0.2618646455988779
Position 4267: 0.2614472871097739
Position 5358: 0.253692457288207
Position 13310: 0.21592766110323489
Position 26635: 0.17455647047179848
Position 19138: 0.1697878852209848
Position 6820: 0.16436782987430673
Position 23182: 0.15722243234301908
Position 2809: 0.12802437686793425
Position 856: 0.12322908919258853
Position 14395: 0.11570740075186975
Position 5575: 0.10385575499899151
Position 13318: 0.10147959561260761
Position 24745: 0.09167940964767021
Position 2139: 0.0824402173764722
Position 22133: 0.0728905336776128
Position 17134: 0.07030791378668447
Position 1676: 0.06554893008954633
Position 26623: 0.06398343467964202
Position 4538: 0.06390851766828404
Position 12333: 0.06243583611182545
Position 26250: 0.05285134853183303
Position 188: 0.05275957481180888
Position 4087: 0.05128617739427203
Position 25698: 0.04207667860077638
Position 7535: 0.0410422964105097
Position 8885: 0.03902316531634418
Position 5516: 0.036445313364405894
Position 17075: 0.026522657447078508
Position 4961: 0.026296449418550777
Position 13405: 0.025427478125069004
Position 25702: 0.024367690347508027
Position 7930: 0.024245494121144778
Position 11490: 0.024144868584042224
Position 26989: 0.023116907188766744
Position 15960: 0.02245453038008965
Position 11482: 0.02213162047961013
Position 14814: 0.018451403705221536
Position 202: 0.017814405139929778
Position 21036: 0.0166347031484044
Position 24197: 0.01597822731577844
Position 526: 0.01518224593173574
Position 2611: 0.013915758537904357
Position 12397: 0.01323514135088357
Position 25124: 0.012925796380970843
Position 159: 0.01273865632526762
Position 24327: 0.01222960119407202
Position 262: 0.01147182048168772
Position 5905: 0.010661163258620642
Position 648: 0.01060383862686977
Position 20066: 0.010419837112723492
Position 17428: 0.01028201100359251
Position 4586: 0.009998834861848535
Position 17432: 0.009565675249678175
Position 654: 0.008714077244832568
Position 26274: 0.008085051409948541
Position 25543: 0.0071708711226625725
Position 572: 0.0071581598997074
Position 6909: 0.007073764020529608
Position 432: 0.006955892913287603
Position 21328: 0.006291047196201239
Position 4039: 0.0062532914376286775
Position 2922: 0.006083882405636687
Position 24768: 0.005987953070459848
Position 256: 0.005852937731824886
Position 2288: 0.005450285644969133
Position 5246: 0.005247338894981732
Position 12570: 0.00506205167869555
Position 360: 0.0036702141495678743
Position 25481: 0.0036202844258006973
Position 24817: 0.0033534240237688795
Position 250: 0.003258774923282965
Position 26602: 0.0024649808223613594
Position 868: 0.0024113861614891417
Position 1358: 0.0021473829861605284
Position 86: 0.0021354570180609086
Position 4220: 0.0018776414870427755
Position 7494: 0.0018147059891273013
Position 554: 0.001770798957592554
Position 124: 0.0016987125822033402
Position 144: 0.0016981085127152227
Position 57: 0.001626245649759886
Position 105: 0.001598075143488263
Position 27000: 0.0015918716189977967
Position 1300: 0.0015540364504989213
Position 712: 0.0015071923770199076
Position 14518: 0.0012063357111036154
Position 6067: 0.0010971160197893516
Position 821: 0.0010495298201409202
Position 4026: 0.0009370899148289873
Position 25633: 0.0008476614616283676
Position 1276: 0.0008340341825251779
Position 630: 0.0008224113392319874
Position 12370: 0.0008113845913222117
Position 1048: 0.0007963595924766724
Position 25183: 0.0007936640824229703
Position 14322: 0.0007528061074157594
Position 3192: 0.0006872707020504277
Position 23010: 0.0006740963949556018
Position 37: 0.0006193045355716545
Position 6113: 0.0005325924070617325
Position 1530: 0.0005230642385619189
Position 1976: 0.0004917942146096061
Position 2088: 0.0004882955860411013
Position 15323: 0.0004696772620674668
Position 3672: 0.0004263692170509757
Position 3691: 0.00039516925760077807
Position 2813: 0.00037360635903927874
Position 3141: 0.0003017040370049226
Position 549: 0.00027575425869069464
Position 14363: 0.00026828016685638155
Position 436: 0.0002374396062940278
Position 12819: 0.00023557484302507017
Position 25505: 0.00020836814741348879
Position 149: 0.0002006036956294369
Position 12830: 0.0001940483269351611
Position 1587: 0.00018723740911280094
Position 234: 0.00017433984629290294
Position 12708: 0.00017034113099079039
Position 2322: 0.00015307749759598644
Position 650: 0.00014335717773394731
Position 3068: 0.00013663274209433474
Position 253: 0.00010824286923514297
Position 632: 0.0001076221338174571
Position 22697: 0.0001057073789344686
Position 174: 0.00010072742207187413
Position 2446: 0.00010071222626176384
Position 236: 0.00010013068526744616
Position 791: 8.642065347959416e-05
