Gene = 1700064H15Rik
index = 18
Annotated 5SS: [190]
Annotated 3SS: [18105]
SMsplice 5SS: [  190 11489]
SMsplice 3SS: [11316 15864]
top_k =  1000
Partition function (log Z): -13.908947508982909

Sorted 5' Splice Sites (High to Low Probability):
Position 190: 0.9688198792475448
Position 11489: 0.5283863781344521
Position 4869: 0.348342080739395
Position 9992: 0.19952603129640634
Position 3777: 0.09841795292567478
Position 2580: 0.08784700913349631
Position 7875: 0.08784305465496939
Position 14565: 0.06279254212927811
Position 7944: 0.041395780982841586
Position 10142: 0.03358482188123238
Position 1782: 0.031077948133366822
Position 3794: 0.022036498196956123
Position 13023: 0.01836301023676161
Position 146: 0.017332410108459192
Position 694: 0.013643845044316467
Position 698: 0.011065486988629828
Position 4141: 0.008322708175851299
Position 4493: 0.007219958898881636
Position 1424: 0.006179284522148313
Position 1830: 0.005970299072354667
Position 1753: 0.005889159130546241
Position 92: 0.005767102738859618
Position 3925: 0.005612407102589654
Position 1195: 0.004703184275798142
Position 7682: 0.003224784339979094
Position 1948: 0.003217450458275796
Position 7572: 0.0031696780788967155
Position 3773: 0.002133483551738269
Position 3753: 0.001965619022559507
Position 4190: 0.0015365143209072026
Position 154: 0.001213500231319898
Position 5256: 0.0006074576621078693
Position 1708: 0.0004895241178022277
Position 84: 0.0004786376947460436
Position 2952: 0.00034727811623712167
Position 2806: 0.0003086825597021361
Position 2591: 0.0002799131419149512
Position 159: 0.00027301070408041465
Position 2398: 0.00017102658113758517
Position 1887: 0.0001142857142268535
Position 6: 0.00010959137254479565
Position 1260: 9.386518215116586e-05
Position 1382: 8.317757880973547e-05
Position 751: 5.661824076729526e-05
Position 126: 5.2488948707301794e-05
Position 1369: 4.368760307520155e-05
Position 3199: 3.097979972257527e-05
Position 3812: 2.610702933940867e-05
Position 2081: 2.5176903604345137e-05
Position 2767: 2.416129602783065e-05
Position 1879: 2.218461548303407e-05
Position 74: 2.0623683207450844e-05
Position 1591: 2.016514364167739e-05
Position 1385: 2.0164459888399977e-05
Position 2165: 1.9902654185495048e-05
Position 25: 1.7827189406774214e-05
Position 421: 1.0904057424747143e-05
Position 2861: 1.0824717607190447e-05
Position 266: 1.0752348385170952e-05
Position 1855: 1.0046672687307375e-05
Position 50: 9.544348701812383e-06
Position 377: 9.427404690314937e-06
Position 281: 8.306115599797245e-06
Position 1100: 5.622388936594851e-06
Position 227: 5.151703419209264e-06
Position 169: 4.534124257625376e-06
Position 510: 3.988232605056478e-06
Position 3978: 3.91834282013885e-06
Position 194: 3.588736111603518e-06
Position 737: 3.018845881732288e-06
Position 372: 1.8319734958995512e-06
Position 291: 1.7894382160355556e-06
Position 1286: 1.5340563854803767e-06
Position 921: 1.5174717659724335e-06
Position 335: 1.2943063836411252e-06
Position 870: 1.1121808687087463e-06
Position 893: 1.0740340279328682e-06
Position 407: 7.778710933733112e-07
Position 1650: 7.506300399935216e-07
Position 1456: 4.340395149269799e-07
Position 1311: 3.333981512753892e-07
Position 1402: 2.798801074992186e-07
Position 1527: 2.7911687373081623e-07
Position 244: 2.764317375603935e-07
Position 434: 2.6406539050043063e-07
Position 735: 2.602266810260993e-07
Position 36: 2.5260835206118907e-07
Position 860: 2.2969327256100202e-07
Position 533: 1.8063743014286958e-07
Position 1611: 1.5753552075911505e-07
Position 461: 1.2441896736965276e-07
Position 821: 1.0275181460107555e-07
Position 28: 9.411273899286474e-08
Position 22: 7.08427358908862e-08
Position 437: 1.700196430321824e-08
Position 559: 5.70703743779138e-09
Position 939: 4.860791037627181e-09
Position 671: 4.186386667783762e-09
Position 935: 3.5181690281836777e-09
