Gene = 2300009A05Rik
index = 30
Annotated 5SS: [366]
Annotated 3SS: [4565]
SMsplice 5SS: [366]
SMsplice 3SS: [2606]
top_k =  1000
Partition function (log Z): -10.08117175960783

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.756338196820769
Position 122: 0.15726779835152774
Position 549: 0.12111138299707473
Position 472: 0.07354064989060784
Position 1399: 0.028710613985047043
Position 698: 0.02319732221474956
Position 353: 0.022985334406681206
Position 2781: 0.0114399583157124
Position 1649: 0.010151361675281103
Position 233: 0.009932565075636075
Position 286: 0.009671586255828186
Position 1403: 0.00888273883639388
Position 4494: 0.005796119816972969
Position 3486: 0.005331314056349162
Position 1379: 0.004619279772909867
Position 730: 0.004569291299046273
Position 186: 0.0033475293653978436
Position 4424: 0.003210768561003145
Position 497: 0.003098676036570327
Position 205: 0.0027932645816253626
Position 3541: 0.002613151304678899
Position 254: 0.0019857947883851943
Position 4680: 0.0018764975158637248
Position 2366: 0.0015807750552297576
Position 2800: 0.001483967388763241
Position 3845: 0.0014028673981824967
Position 573: 0.0013407692223762501
Position 2284: 0.0012555758221008421
Position 3009: 0.0011844093627616005
Position 2458: 0.0011663736089300041
Position 1832: 0.001005941807062753
Position 4435: 0.000979265318195345
Position 2344: 0.0009486338072445751
Position 1910: 0.0009052618524885505
Position 191: 0.0008939190227272099
Position 2397: 0.0008804726290363388
Position 2475: 0.000838690012744196
Position 2724: 0.0008271001568050202
Position 1637: 0.0007717916069512163
Position 648: 0.0007492143815215616
Position 2030: 0.0006660611806792036
Position 176: 0.000642088884950108
Position 3543: 0.0006364067949582086
Position 819: 0.0004325821266555918
Position 3534: 0.0003529962368991423
Position 3417: 0.0003118201404645198
Position 2411: 0.00029433766365092164
Position 3013: 0.0002522412806193949
Position 1225: 0.00024779505574670704
Position 702: 0.0002453824512828904
Position 3480: 0.00021190080774830425
Position 2608: 0.00016114655907885302
Position 2416: 0.00013342612710383233
Position 2897: 0.0001255343763769514
Position 2750: 0.00012436502730957754
Position 2935: 0.00010020789280428584
Position 2149: 9.735224399487255e-05
Position 961: 8.924786116830749e-05
Position 214: 8.860121566658104e-05
Position 553: 8.338945670841777e-05
Position 2050: 8.207397272890433e-05
