Gene = Haus3
index = 532
Annotated 5SS: [ 138 2123 3612 6005]
Annotated 3SS: [ 1083  3171  5775 15420]
SMsplice 5SS: [ 138 2123 6005]
SMsplice 3SS: [ 1937  5775 15420]
top_k =  1000
Partition function (log Z): -5.331574048282681

Sorted 5' Splice Sites (High to Low Probability):
Position 6005: 0.9931793664771681
Position 2123: 0.687268116247771
Position 138: 0.6609097854275304
Position 277: 0.19690723273382169
Position 757: 0.17736191316961938
Position 3612: 0.16845616026903307
Position 14310: 0.08158000357161113
Position 149: 0.048071286607310866
Position 3280: 0.040141306546727255
Position 13082: 0.03213258252635997
Position 3375: 0.027346206570707614
Position 9995: 0.021852880553545777
Position 14218: 0.017848523293868525
Position 10989: 0.015643543893708676
Position 4567: 0.013103845035777032
Position 265: 0.01181703626572596
Position 4514: 0.01073030113947288
Position 11477: 0.010412850884391782
Position 75: 0.009212293726031676
Position 14720: 0.009033690633228415
Position 2758: 0.008728622676488664
Position 2058: 0.008031399738210805
Position 11494: 0.007348025828478326
Position 5676: 0.005444558813796251
Position 14734: 0.004803421737602232
Position 3616: 0.004769483440480625
Position 11482: 0.004551649118158921
Position 5179: 0.004107110014511091
Position 5152: 0.00403118213282507
Position 9181: 0.003762574085146237
Position 5341: 0.0036707269157472875
Position 10980: 0.0036004002947662406
Position 7057: 0.003233537625756082
Position 3218: 0.0032222207970104082
Position 6673: 0.0029045466168734087
Position 13076: 0.002903268405529707
Position 6226: 0.0026210795896464164
Position 233: 0.002578203464286073
Position 302: 0.0022721117936638844
Position 212: 0.0022305819602923167
Position 1133: 0.0019312949313213064
Position 10918: 0.0018684761527826845
Position 10072: 0.001838793089768835
Position 97: 0.0017547064454588427
Position 4597: 0.0016310955595453124
Position 5968: 0.0015771941737387836
Position 5897: 0.001510748263428764
Position 3316: 0.0014557180441589256
Position 3908: 0.0013857124541409645
Position 629: 0.0013704526827335369
Position 8061: 0.001314622410508413
Position 3985: 0.00123103554153247
Position 5355: 0.0011841972432235796
Position 5159: 0.001151783709585672
Position 10759: 0.0011192635385071817
Position 421: 0.0010905714364303671
Position 9662: 0.0010471069673664494
Position 5876: 0.0009936713076887898
Position 2574: 0.0009630030137077476
Position 1352: 0.0009296708245476365
Position 55: 0.0009087523134252638
Position 5232: 0.0009067724600932835
Position 1701: 0.0008566542253993261
Position 726: 0.0008175950898921812
Position 3313: 0.0008174135948580633
Position 8066: 0.0008120383908717102
Position 574: 0.0007761002369525008
Position 4545: 0.0006715495394087672
Position 10584: 0.0006492530887529319
Position 306: 0.0006300746337653433
Position 7273: 0.0006190814507080947
Position 5081: 0.0005904175014626749
Position 6208: 0.0005802919528682949
Position 7196: 0.0005407799898587166
Position 10630: 0.0005320525876176556
Position 9309: 0.0005275063510665101
Position 3265: 0.0004955716988665107
Position 969: 0.0004901749350743819
Position 2592: 0.00046920939849440354
Position 2479: 0.00046617101675110233
Position 993: 0.00046307505625462424
Position 4698: 0.00045346800286020773
Position 990: 0.0004377255316976575
Position 529: 0.00037472247267816226
Position 8533: 0.0003682618134975651
Position 8970: 0.00033048364374321424
Position 5156: 0.0003291888966240982
Position 1367: 0.000298769072137037
Position 1023: 0.000270974504879155
Position 2079: 0.0002555584196303296
Position 2074: 0.0002550146299409105
Position 1529: 0.0002538233666213947
Position 2019: 0.00024359044095418917
Position 5294: 0.00023143760799028746
Position 235: 0.00020849008699854604
Position 4578: 0.00019735640500347115
Position 2155: 0.0001961918969277528
Position 3932: 0.00016545096429721715
Position 4287: 0.00016338503862690237
Position 1612: 0.00014608373264953688
Position 4888: 0.0001410972318269696
Position 3381: 0.00013502456714946688
Position 3946: 0.00013423611642868278
Position 61: 0.0001247434451898616
Position 816: 0.00012366960726211047
Position 3514: 0.00012020999089454841
Position 2692: 0.00011331462975293907
Position 2603: 0.00011277762517762788
Position 1313: 0.00010821551841805433
Position 1464: 8.004806772102938e-05
Position 3390: 7.473756681648265e-05
Position 2027: 7.19135373975436e-05
Position 1685: 7.000109216537663e-05
Position 1898: 6.264941586339304e-05
Position 2025: 5.656584681313965e-05
Position 118: 4.9856946517449066e-05
Position 288: 3.902789768795258e-05
Position 580: 3.687034224760099e-05
Position 366: 3.6285085741413544e-05
Position 589: 2.264876999646495e-05
Position 563: 1.820059333652893e-05
Position 568: 1.7987905338102062e-05
Position 44: 1.3279745559435586e-05
Position 160: 9.661987751615962e-06
Position 2557: 8.716672691177075e-06
Position 41: 6.422065670850513e-06
Position 577: 5.797853297611839e-06
Position 2546: 5.6853746167369755e-06
Position 153: 4.756057697749874e-06
Position 281: 4.522183999518899e-06
Position 2311: 4.393591721897779e-06
Position 2569: 4.2880783061277855e-06
Position 4476: 3.3286360134287476e-06
Position 144: 2.885604488075913e-06
Position 1054: 2.326792364137559e-06
Position 392: 1.6858626087461423e-06
Position 587: 1.649509361925839e-06
Position 437: 1.1729137686547114e-06
Position 3875: 1.1121993974401841e-06
Position 6883: 1.0431867523629816e-06
Position 429: 1.0086619045247992e-06
Position 2525: 9.344782185939076e-07
Position 2465: 8.695582130023364e-07
Position 6204: 8.438581866356901e-07
Position 550: 8.037062948253732e-07
Position 1730: 7.400712895639959e-07
Position 830: 5.518343279028991e-07
Position 502: 4.508684117435339e-07
Position 5958: 3.7181555341888317e-07
Position 256: 3.2629081530594686e-07
Position 515: 1.8711733474623387e-07
Position 6223: 1.8609684700673616e-07
Position 677: 1.584827844829716e-07
Position 6062: 1.1838976229537008e-07
Position 5997: 1.0539845721087857e-07
Position 5926: 9.122158075650027e-08
Position 651: 8.75437756443418e-08
Position 5945: 8.307942257518141e-08
Position 737: 8.190991896533754e-08
Position 1003: 6.06095809411784e-08
Position 2617: 5.8542234802289336e-08
Position 2686: 5.834348169992863e-08
Position 2373: 4.0176725054331557e-08
Position 657: 3.78345063808334e-08
Position 1102: 2.4709348335450602e-08
Position 695: 2.0649965030662204e-08
Position 6011: 1.8819911026208745e-08
Position 643: 1.5951644811883368e-08
Position 668: 1.1886250468891076e-08
