Gene = AI597479
index = 89
Annotated 5SS: [  153  2172 12664]
Annotated 3SS: [ 2004 12287 14475]
SMsplice 5SS: [ 153 2172]
SMsplice 3SS: [ 2004 14475]
top_k =  1000
Partition function (log Z): -9.112277676834218

Sorted 5' Splice Sites (High to Low Probability):
Position 2172: 0.986720813167797
Position 153: 0.9672937136247489
Position 9971: 0.4908484303918657
Position 8896: 0.432269805295591
Position 8175: 0.3805770480192188
Position 2462: 0.3756604590320409
Position 12664: 0.3567985724278686
Position 8097: 0.08593890273338324
Position 7971: 0.07954291628853356
Position 5227: 0.058936391764066384
Position 14605: 0.058360911514959965
Position 10004: 0.046703021740345775
Position 4867: 0.038082724318521124
Position 7260: 0.036529475587431
Position 9877: 0.03461001841121837
Position 970: 0.021869806413859827
Position 3910: 0.01888244706392335
Position 4317: 0.01804713209479738
Position 1885: 0.01698827802213119
Position 465: 0.015463620273528267
Position 4718: 0.014214675355689965
Position 2366: 0.013075320723167584
Position 10022: 0.012969773327588627
Position 4174: 0.011392878383820785
Position 9943: 0.01129521209440341
Position 584: 0.01099850764803254
Position 14593: 0.010226727839413781
Position 3915: 0.009369423524120766
Position 7477: 0.009066973614134395
Position 4228: 0.00899144481636285
Position 12459: 0.008318590614027746
Position 3706: 0.008163045220145267
Position 7759: 0.007288205327730954
Position 11702: 0.007157959193077818
Position 82: 0.006941892232234149
Position 11217: 0.006485982103949828
Position 7107: 0.0056395621766497685
Position 1070: 0.005623709912544015
Position 11605: 0.0050024184660574815
Position 14644: 0.0048011942565026975
Position 12428: 0.0047621673334104185
Position 1793: 0.004391675555012327
Position 4217: 0.0034871163264540007
Position 8914: 0.0031315472298204007
Position 5155: 0.003021909415245539
Position 758: 0.0028408222863868203
Position 11596: 0.002687237081954921
Position 6179: 0.0026055954766811265
Position 6316: 0.002016373018441808
Position 2307: 0.001793957359786109
Position 546: 0.0014581278313490764
Position 8358: 0.0012457956884710454
Position 624: 0.0010762069375334546
Position 1101: 0.001059981845969718
Position 14633: 0.0009342979816396093
Position 14548: 0.0009274959486108025
Position 8527: 0.0009012773357643836
Position 7813: 0.0008298478376055101
Position 2029: 0.0007935852999667693
Position 3181: 0.0007192544695439219
Position 414: 0.0007035325367158369
Position 4558: 0.000699713918841818
Position 330: 0.0006307570631497825
Position 128: 0.0005952405860440094
Position 1803: 0.0005842646945974303
Position 1727: 0.0005786730936707238
Position 355: 0.0005657843447781493
Position 218: 0.0005292769166772758
Position 1806: 0.000497752217295612
Position 66: 0.0004219575086524888
Position 2494: 0.00040477601523288985
Position 289: 0.000374283219354774
Position 2559: 0.0003720478479536042
Position 2823: 0.0003573458424230666
Position 1080: 0.00035321566483817896
Position 1046: 0.00034908504757219836
Position 4834: 0.00032054176488847984
Position 1897: 0.00030658304169624257
Position 902: 0.00029225660769447635
Position 2412: 0.000277806470237818
Position 587: 0.0002468598598700894
Position 2035: 0.00021634860156445601
Position 4282: 0.00021548476812481454
Position 3755: 0.0002074712810390859
Position 3062: 0.00019839653201309833
Position 5025: 0.00018678673338019887
Position 2250: 0.0001770121535322201
Position 753: 0.00017219015468959158
Position 1846: 0.00015575024496473653
Position 1035: 0.0001442830359393168
Position 2871: 0.00013701882779648122
Position 1044: 0.000131964066296816
Position 2152: 0.00012966590080091633
Position 2188: 0.00011666270775405429
Position 3188: 0.00010434911033193841
Position 456: 9.784826868983521e-05
Position 4262: 8.3479575538256e-05
Position 660: 7.700208658449627e-05
Position 357: 6.710926083898658e-05
Position 460: 6.599155831701752e-05
Position 5104: 6.545374893149951e-05
Position 5260: 6.102475177594669e-05
Position 1410: 5.7833392824886226e-05
Position 3028: 3.863780165942719e-05
