Gene = 4931429L15Rik
index = 63
Annotated 5SS: [  118  3439  4153  8431  9762 10660 11232 13165 14282 14962 15824 15996]
Annotated 3SS: [ 3258  3929  8352  9672 10540 10993 13025 14127 14787 15684 15909 16325]
SMsplice 5SS: [  118  4213  8371  9762 10660 14311 14962 15824]
SMsplice 3SS: [ 4152  8208  9672 10540 14127 14787 15684 15909]
top_k =  1000
Partition function (log Z): 1.1425603551972587

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9747382057723806
Position 10660: 0.9628045391955631
Position 14962: 0.8861202374770969
Position 9762: 0.8712108904477006
Position 15824: 0.7954105120989161
Position 14311: 0.6213862616187398
Position 11232: 0.5687309679077511
Position 8371: 0.5614292935035108
Position 4213: 0.4044403557516508
Position 12767: 0.35363169181261406
Position 4153: 0.3510136506695409
Position 5193: 0.2813586730423978
Position 14282: 0.27171224587958087
Position 5905: 0.22016169303138713
Position 5200: 0.2134251708571576
Position 13165: 0.15050302456470876
Position 1692: 0.13159070710013865
Position 15832: 0.1230870996838291
Position 8431: 0.10534796333399109
Position 8310: 0.10221663696375591
Position 8460: 0.09691480136530614
Position 3439: 0.07551550400350916
Position 15996: 0.05846846182774995
Position 9954: 0.0583812690753053
Position 13434: 0.05486302006705127
Position 7550: 0.05463802164353305
Position 12966: 0.05406364974575513
Position 1058: 0.053809293245911494
Position 13850: 0.03633674419189045
Position 9372: 0.029898238610051062
Position 15183: 0.027910926274478165
Position 13406: 0.022834789049896935
Position 4827: 0.02178701433238718
Position 7232: 0.0214932581643501
Position 15463: 0.021301415959601843
Position 1544: 0.01773814693611095
Position 1500: 0.01697715474556565
Position 5466: 0.015425862223079512
Position 10143: 0.014738325133074852
Position 14548: 0.014544878123407715
Position 6740: 0.014352307021800759
Position 14287: 0.014099711970109742
Position 15459: 0.013433607879562317
Position 15477: 0.013370901165955186
Position 14172: 0.013082190369800073
Position 10844: 0.0120335988917594
Position 2115: 0.011557514271077627
Position 2095: 0.011292380572915177
Position 14577: 0.010932949164816847
Position 169: 0.00959307490903941
Position 5710: 0.008874968212253977
Position 7296: 0.008517084072813557
Position 7242: 0.008219702483368322
Position 9596: 0.008205065283059594
Position 503: 0.007919549632621797
Position 9329: 0.007514509427857493
Position 8913: 0.00696891676903217
Position 13794: 0.006532607072903834
Position 8435: 0.005816754799236175
Position 13026: 0.005785210546845972
Position 1838: 0.005772536221328489
Position 5686: 0.005084104177504846
Position 6357: 0.00498860139815767
Position 15806: 0.00495342705733185
Position 9715: 0.002920439025339451
Position 3814: 0.002881392092876165
Position 13674: 0.00285694303552695
Position 1792: 0.002676165232426457
Position 9856: 0.0025824283339500923
Position 3800: 0.0024762152056172822
Position 5789: 0.0024249747362328914
Position 14945: 0.002382189066290669
Position 362: 0.0022884909243845813
Position 15186: 0.00226293730590669
Position 5749: 0.002249875806652304
Position 14626: 0.0019306282423882156
Position 1052: 0.001833874905324457
Position 15593: 0.0017024948532529693
Position 492: 0.0016543620158402615
Position 238: 0.001607148203694973
Position 8353: 0.0013262720211565946
Position 9346: 0.0012608771400021085
Position 840: 0.0011729788529181706
Position 15754: 0.0011305490851911634
Position 5650: 0.001065536747276895
Position 11697: 0.0009052623082938492
Position 6715: 0.0008744876737915065
Position 15715: 0.0008735965963862808
Position 830: 0.0008464452491675448
Position 8486: 0.0006417780934861016
Position 6419: 0.0006254734266259376
Position 246: 0.0006111446260121965
Position 8926: 0.0005417072015308055
Position 1446: 0.0005213870668167003
Position 960: 0.0004969163856581139
Position 3567: 0.0004646383935791548
Position 15588: 0.0004452004381007578
Position 15501: 0.0004421741787009223
Position 516: 0.0004246051753620767
Position 4003: 0.00040800446602118443
Position 12681: 0.0003840501952839516
Position 3283: 0.0003280549997186646
Position 3854: 0.00029372476887136814
Position 1076: 0.00023434195917521435
Position 533: 0.00023385883464946777
Position 957: 0.0002046417563598806
Position 139: 0.00017175731896511092
Position 10655: 0.00016380041719685632
Position 2242: 0.00014752300697753367
Position 12245: 0.0001292799947446515
Position 1283: 0.00012739995679664638
Position 2746: 0.00012733313780211744
Position 3865: 0.00011701098033174356
Position 1565: 9.380472142797867e-05
Position 16466: 9.249830328855748e-05
Position 163: 9.114658615041095e-05
Position 16029: 8.106174679753004e-05
Position 1015: 7.925987226791027e-05
Position 642: 7.698163306028112e-05
Position 1552: 6.199535512074572e-05
Position 5254: 5.999601618839563e-05
Position 3085: 5.805176806502971e-05
Position 10868: 5.635248332495949e-05
Position 2924: 5.15621500316405e-05
Position 5234: 4.328153801443836e-05
Position 3294: 2.6182090970663115e-05
Position 2973: 2.5898389157124198e-05
Position 2544: 2.493311132853366e-05
Position 1342: 1.936072570478004e-05
Position 277: 1.7787926174600837e-05
Position 79: 1.7276517293180535e-05
Position 224: 1.338604607250707e-05
Position 1356: 1.1010275753410074e-05
Position 660: 1.0661376757735492e-05
Position 205: 1.0040931056415896e-05
Position 5058: 9.411727137741622e-06
Position 523: 8.941559169665931e-06
Position 328: 8.784493770974718e-06
Position 425: 8.356649931723804e-06
Position 471: 7.983035303096988e-06
Position 684: 7.571279027901112e-06
Position 800: 5.847564701627274e-06
Position 154: 5.5822205384774634e-06
Position 25: 5.357140200850939e-06
Position 755: 5.24234977015959e-06
Position 31: 4.2870713596868116e-06
Position 333: 3.7949833912474294e-06
Position 1088: 3.7404327460396994e-06
Position 740: 2.9604277833651467e-06
Position 584: 2.9373767425295037e-06
Position 535: 2.648403930182435e-06
Position 175: 2.648060688151755e-06
Position 74: 2.5588673623772093e-06
Position 1178: 2.3747009752924696e-06
Position 142: 1.989865221271426e-06
Position 798: 1.390471355214153e-06
Position 1038: 1.2732068110038834e-06
Position 972: 9.619092521113441e-07
Position 757: 8.58530615379632e-07
Position 185: 8.346974372715854e-07
Position 653: 7.698686516116138e-07
Position 598: 6.471367759753595e-07
Position 885: 5.878284324394258e-07
Position 843: 4.6474134718395875e-07
Position 879: 4.617037126701355e-07
Position 892: 2.814411676332014e-07
Position 525: 2.590308190649329e-07
Position 601: 2.508160526625096e-07
Position 603: 2.34332264213256e-07
Position 157: 2.0524059193902181e-07
Position 1101: 1.0464423433234035e-08
Position 575: 2.2261066885003718e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15909: 0.9470527537175064
Position 9672: 0.8664892696647847
Position 15684: 0.842819129863608
Position 14127: 0.8373280200582544
Position 10540: 0.6901476892314815
Position 8208: 0.41302568456629835
Position 4152: 0.3873033597759449
Position 8352: 0.3801198064849997
Position 14787: 0.35194078308193805
Position 5104: 0.3006358314439221
Position 12541: 0.2556452865513136
Position 14854: 0.19912290401877014
Position 4013: 0.15315775644803964
Position 12890: 0.15067860110026995
Position 14726: 0.1468556503816714
Position 10958: 0.14431084880177286
Position 10562: 0.13027849906705144
Position 5111: 0.11447322459797675
Position 1445: 0.11259453537287267
Position 10993: 0.10673339302549531
Position 4042: 0.10180141135741534
Position 10990: 0.10014706339235491
Position 5776: 0.09944177682937146
Position 11063: 0.08241856065437361
Position 8243: 0.08054800902914479
Position 14873: 0.07383035940440463
Position 13290: 0.0708656983053163
Position 13996: 0.06958901981570406
Position 15408: 0.06951707412728829
Position 5722: 0.06822243423648197
Position 15660: 0.06199106543984139
Position 10565: 0.059763574312694065
Position 10542: 0.056474357141295964
Position 11083: 0.05544905928305551
Position 14869: 0.05127297004464761
Position 4077: 0.04765645250890202
Position 14811: 0.045072873565386515
Position 7459: 0.04351801714288923
Position 9847: 0.04345830622598193
Position 12594: 0.04118139877912499
Position 5146: 0.040636642502697086
Position 13025: 0.04029283337264578
Position 9736: 0.03865320300922503
Position 984: 0.037826509029506857
Position 9097: 0.03637614446632462
Position 7142: 0.03254785748890727
Position 12660: 0.031724784455964675
Position 5084: 0.027854499385472884
Position 3333: 0.02593984359463033
Position 10805: 0.02551163053324863
Position 5527: 0.02469008431297961
Position 15743: 0.024089414093936418
Position 1398: 0.02375865757804726
Position 3929: 0.023023670106659913
Position 3354: 0.02290779351665171
Position 1629: 0.02116970761897003
Position 10978: 0.020127901529362432
Position 5598: 0.02012665490456227
Position 15080: 0.019143793264612272
Position 4060: 0.018652679094708715
Position 4662: 0.017667509810448716
Position 12858: 0.017465890885967752
Position 16325: 0.01721022072243057
Position 13604: 0.01702490927465905
Position 863: 0.015744759941935103
Position 7093: 0.01519931047633955
Position 6615: 0.014893397072339934
Position 10385: 0.013231388250857812
Position 2007: 0.012838175333989432
Position 5744: 0.012704280188006326
Position 5313: 0.012392890946460266
Position 10996: 0.012371420820312689
Position 12680: 0.012290307445415725
Position 11002: 0.012075459045136246
Position 3770: 0.011562558625618679
Position 14702: 0.01155442123187293
Position 10605: 0.011283890116727124
Position 13793: 0.010976481239118357
Position 16158: 0.010769698386032978
Position 14400: 0.010423126771695277
Position 13765: 0.010035477201804166
Position 14751: 0.00960782180138138
Position 15085: 0.009379725239553612
Position 14379: 0.00884201077173238
Position 10999: 0.008639440127940387
Position 9447: 0.008603976496194363
Position 3207: 0.008326468767525868
Position 16377: 0.00780667805486548
Position 4086: 0.007675283546365885
Position 13939: 0.007668282460804961
Position 13658: 0.007621556591654644
Position 16117: 0.007366180861531201
