Gene = Asdurf
index = 144
Annotated 5SS: [  90 1740 2633]
Annotated 3SS: [1685 2556 4060]
SMsplice 5SS: [ 197 1740 2633]
SMsplice 3SS: [1685 2556 4060]
top_k =  1000
Partition function (log Z): -6.233633423300281

Sorted 5' Splice Sites (High to Low Probability):
Position 2633: 0.885984088889846
Position 1740: 0.829015373783758
Position 1037: 0.4654819907508752
Position 197: 0.3654444490985168
Position 90: 0.36336166919585655
Position 2240: 0.0694468222709233
Position 116: 0.028768394251229696
Position 3083: 0.025784625955685595
Position 3486: 0.017431294365796022
Position 705: 0.013019719715304632
Position 908: 0.012442448206716058
Position 2698: 0.011238092356407313
Position 3445: 0.009387004079922427
Position 1434: 0.006492397119721351
Position 1841: 0.006449039179350383
Position 2293: 0.006442046483642563
Position 2303: 0.006378456130647846
Position 3618: 0.005950498298362075
Position 232: 0.005867348354848996
Position 699: 0.0050340708290626986
Position 2170: 0.004559802695891593
Position 2166: 0.00419722087814385
Position 344: 0.003940058360687373
Position 2379: 0.0038795759511945304
Position 2450: 0.003609475577156496
Position 352: 0.003281120778582594
Position 1130: 0.0024090619546831608
Position 2329: 0.002368726427261805
Position 912: 0.0023001429225497885
Position 215: 0.002182564842725804
Position 1473: 0.0021159511274282377
Position 1463: 0.0019150541066299614
Position 686: 0.0016903767176999177
Position 701: 0.0016110714048424512
Position 1765: 0.0013813164577870355
Position 217: 0.0011649007224526818
Position 296: 0.001139030931748944
Position 3951: 0.0010663945968092342
Position 3864: 0.0009537000218798837
Position 841: 0.0009056488833441512
Position 245: 0.0008016035122211196
Position 113: 0.0007911864612947327
Position 1422: 0.0007690396829635659
Position 441: 0.0006985283812471596
Position 142: 0.0006452393936125939
Position 74: 0.0006265279304223309
Position 356: 0.000604731850606173
Position 3506: 0.0005315286312340121
Position 2311: 0.00048024437654542587
Position 2372: 0.00046300938265207714
Position 2282: 0.0004340975669530754
Position 247: 0.0004034241522493566
Position 317: 0.0004018883371543449
Position 3786: 0.00037630624093940837
Position 3980: 0.00037420126079131465
Position 2755: 0.00033999062531187333
Position 2640: 0.00033791722211125655
Position 891: 0.00032724087932211265
Position 2033: 0.0003122835242355315
Position 3309: 0.0002468572177813351
Position 2643: 0.00024179464477358815
Position 3614: 0.00020975410663237116
Position 2192: 0.00020887185788281707
Position 3390: 0.00020735950026056562
Position 919: 0.00020493901933531743
Position 2814: 0.00019216775501179593
Position 331: 0.00017996939923027106
Position 2967: 0.00017257469381989001
Position 1838: 0.00017004722518140363
Position 2733: 0.00016796427907968833
Position 3926: 0.0001526157838541918
Position 1849: 0.00014169730740307737
Position 3511: 0.0001331188336479191
Position 2159: 0.00013176301983707547
Position 1744: 0.00012272292482714108
Position 2279: 0.0001214424263453561
Position 2725: 0.00011895633926355437
Position 2637: 0.00011055496656646295
Position 2135: 0.00010555394850094006
Position 95: 9.88352867356362e-05
Position 1556: 9.52496763675625e-05
Position 284: 9.277809888539712e-05
Position 278: 9.031770350076811e-05
Position 3622: 8.688126720127246e-05
Position 823: 8.45774962905911e-05
Position 2652: 8.178220686234214e-05
Position 2186: 8.080137293466109e-05
Position 270: 7.559997967161502e-05
Position 135: 7.482562314974983e-05
Position 2398: 6.867334865056096e-05
Position 861: 6.453410455080835e-05
Position 464: 5.966765005144932e-05
Position 362: 5.487002113769496e-05
Position 1049: 4.920859483947753e-05
Position 684: 4.8217021338685616e-05
Position 154: 4.751438032641425e-05
Position 1883: 4.206088036048277e-05
Position 1228: 3.8527845262991726e-05
Position 15: 3.760253166986145e-05
Position 2667: 3.745402139498271e-05
Position 2646: 3.559036146152761e-05
Position 2778: 3.375944377129861e-05
Position 2180: 2.867123147378791e-05
Position 1391: 2.6638480071377174e-05
Position 1022: 2.4764495439073538e-05
Position 710: 2.415189748510219e-05
Position 803: 2.362372632314111e-05
Position 412: 2.1387206651008663e-05
Position 3659: 2.1137735781772957e-05
Position 742: 1.9175591147117797e-05
Position 255: 1.814156700886034e-05
Position 1863: 1.4758477831844232e-05
Position 3284: 1.3207001882848406e-05
Position 2757: 1.1401896118220337e-05
Position 1126: 1.0887479263167847e-05
Position 1374: 1.0741080195043834e-05
Position 1538: 1.0456582845711676e-05
Position 691: 9.701608142953267e-06
Position 1615: 9.412974889886765e-06
Position 772: 7.76410078015397e-06
Position 1123: 7.620513350465779e-06
Position 1454: 7.615976402858585e-06
Position 661: 2.983167906533469e-06
Position 10: 1.4622978272521363e-07
Position 648: 1.0502971272860434e-07
Position 459: 4.154068377448285e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2556: 0.9506503843104166
Position 4060: 0.8212428392371162
Position 1685: 0.7099755987659582
Position 801: 0.11588149165055353
Position 1663: 0.10596007547854203
Position 911: 0.08308516898349368
Position 2084: 0.05483260275246541
Position 823: 0.04004608248624024
Position 2207: 0.022166710784825
Position 772: 0.020018356330840852
Position 3393: 0.019689721508127138
Position 3369: 0.017573435696939317
Position 3573: 0.01542769638814647
Position 3009: 0.015198394614636157
Position 1512: 0.01096108499419242
Position 3838: 0.010935890659747689
Position 2015: 0.010881990481978817
Position 3269: 0.010166509773577675
Position 2954: 0.009217884999366112
Position 2932: 0.008269315996293854
Position 2209: 0.007077165711655731
Position 2790: 0.007024847656701226
Position 3193: 0.00697358955194606
Position 196: 0.006956242290925124
Position 3125: 0.006585331868959863
Position 3815: 0.006402479507029629
Position 954: 0.005420594271128428
Position 1532: 0.004918218534147118
Position 1604: 0.004698173505027012
Position 1282: 0.004557823232052664
Position 611: 0.004404525238459793
Position 1896: 0.004300899416423766
Position 997: 0.003977885380001843
Position 2477: 0.003862889039005308
Position 2983: 0.0036622460694932953
Position 3563: 0.0033761039320763333
Position 3052: 0.0033560925255663276
Position 165: 0.0029643093158796658
Position 2966: 0.0027127863951930523
Position 3483: 0.002660634099569228
Position 1278: 0.0023574219934573842
Position 1178: 0.0022607560838566482
Position 3596: 0.002236392692810195
Position 2770: 0.001985430717432395
Position 3252: 0.0019362791733185296
Position 531: 0.001859352006680367
Position 3205: 0.0016232217098119742
Position 3921: 0.0015299834098773885
Position 3086: 0.0012472947740462537
Position 2602: 0.0012258519095780065
Position 870: 0.0011777388820569585
Position 2498: 0.0011074314791070826
Position 3390: 0.0010957780208980588
Position 2985: 0.0010832407735351676
Position 848: 0.0010129229723658585
Position 4004: 0.0009541943016777668
Position 2510: 0.0009180567210026947
Position 3530: 0.0008956120200182923
Position 3396: 0.0008937219257960326
Position 2665: 0.0008933357067435017
Position 2240: 0.0008733454460760998
Position 1297: 0.0008683867771721244
Position 2177: 0.0008138155775071418
Position 3622: 0.0007267406908716125
Position 1460: 0.0006759795778008542
Position 4069: 0.0006735746816409143
Position 1567: 0.0006543596527260216
Position 2116: 0.0006235406969697534
Position 884: 0.000598672821803452
Position 2794: 0.0005961484531052339
Position 941: 0.000583471369979436
Position 968: 0.0005697080107719683
Position 3498: 0.0005419615966908888
Position 1556: 0.0005025891504653696
Position 371: 0.0004929534934887316
Position 2356: 0.0004916591102731766
Position 3688: 0.00048230760536101854
Position 1956: 0.0004723535611885164
Position 2220: 0.00047206343465956284
Position 1939: 0.0004605233751682604
Position 889: 0.000453922953541633
Position 3903: 0.0004149287678549884
Position 3179: 0.0003978331511643374
Position 3951: 0.00037810521331047865
Position 1007: 0.0003631910103164757
Position 1374: 0.0003588516794038405
Position 3063: 0.0003572182801427338
Position 3875: 0.0003304651076495621
Position 3775: 0.00031585164785822764
Position 2733: 0.0002994212812941515
Position 1946: 0.00028391395759218285
Position 296: 0.0002758871416502942
Position 3663: 0.0002730920883653127
Position 4007: 0.00025657747662400764
Position 615: 0.0002513813938806251
Position 2424: 0.0002491387466915525
Position 2775: 0.00023848845660136075
Position 623: 0.00023060821419488504
Position 3702: 0.00022830313543550676
Position 4093: 0.00022542021286605727
Position 3647: 0.0002190395654053681
Position 2560: 0.00021792090391324588
Position 719: 0.00021365748746116544
Position 2329: 0.00021073199743016906
Position 3129: 0.0002081244297271065
Position 1312: 0.00020340935132362293
Position 3532: 0.0001995065716734634
Position 1437: 0.0001917065323169363
Position 3299: 0.00018808524647122217
Position 2229: 0.00018459562018149548
Position 2917: 0.00017951628271980306
Position 924: 0.00017241339944294764
Position 1100: 0.0001705064496612805
Position 580: 0.00015688665124958195
Position 1730: 0.00015038135941456156
Position 3282: 0.00014916705339376339
Position 2372: 0.0001401904416363264
Position 3600: 0.0001338378168676222
Position 2022: 0.00013334767268342532
Position 3023: 0.0001330117350030552
Position 3540: 0.0001326920533220419
Position 3767: 0.000132359258423693
Position 2516: 0.00013204121016378536
Position 3846: 0.00012649530208793587
Position 2558: 0.0001240709004674893
Position 1692: 0.00011798862085532418
Position 1733: 0.00010988718991556898
Position 1571: 0.00010732867846230851
Position 1031: 0.00010433458907610337
Position 2159: 9.482090833775301e-05
Position 171: 9.385938950458261e-05
Position 3277: 9.327411277617341e-05
Position 648: 8.953614618149671e-05
Position 919: 8.380129031700784e-05
Position 3633: 8.373312919740984e-05
Position 441: 7.69623697102962e-05
Position 1612: 7.110156030699084e-05
Position 661: 6.694450101101356e-05
Position 978: 5.919730236045747e-05
Position 689: 5.888459357403993e-05
Position 1491: 5.734258053803141e-05
Position 2483: 5.652085198166346e-05
Position 1036: 4.995773426787544e-05
Position 4099: 4.704789838771268e-05
Position 867: 4.691702710785825e-05
Position 4084: 4.453207515096063e-05
Position 1697: 3.517706041710548e-05
Position 1849: 3.1959926077711956e-05
Position 3781: 3.131254641258993e-05
Position 931: 3.074771363165249e-05
Position 555: 2.515628586056183e-05
Position 2092: 2.474924631851298e-05
Position 3417: 2.242056151295418e-05
Position 145: 2.1051686992170954e-05
Position 174: 1.8489351582573495e-05
Position 667: 1.6029610652479912e-05
Position 3980: 1.5483553858897846e-05
Position 405: 1.4702606795657799e-05
Position 2687: 1.3890023061831525e-05
Position 2913: 1.3519296455900312e-05
Position 3016: 1.3041913829249203e-05
Position 1441: 1.0529073101005118e-05
Position 2577: 1.0394479558878113e-05
Position 1467: 1.0208847262771616e-05
Position 1417: 9.690210119965932e-06
Position 4110: 9.535635886831529e-06
Position 536: 5.306896102658737e-06
Position 487: 4.7725886422188936e-06
Position 265: 4.07927070444642e-06
Position 300: 2.5234345496975872e-06
Position 2431: 1.707537811180147e-06
Position 377: 1.3410539830904517e-06
Position 242: 1.2070350018605112e-06
Position 1326: 1.1854988144312944e-06
Position 2627: 1.180041972719478e-06
Position 3399: 1.1482219671932743e-06
Position 2888: 1.0752741025661521e-06
Position 489: 1.0024201580092182e-06
Position 566: 9.86225839860424e-07
Position 2571: 9.255685317500309e-07
Position 255: 8.646961132610701e-07
Position 560: 6.267995492574577e-07
Position 3324: 5.684870584037432e-07
Position 2409: 5.165802906520846e-07
Position 493: 4.621136170042651e-07
Position 3315: 4.081968256781351e-07
Position 344: 4.064738059101901e-07
Position 232: 3.38888014201389e-07
Position 2898: 2.93812441950447e-07
Position 1765: 2.87039967373066e-07
Position 496: 2.77567003418321e-07
Position 1348: 2.471520336788468e-07
Position 349: 9.388430781915068e-08
Position 2886: 8.772356336619257e-08
Position 212: 7.124789743524331e-08
Position 710: 8.643173353221155e-09
Position 85: 1.0287032283887566e-10
Position 384: 9.954878068688163e-11
Position 392: 5.1573210378762165e-11
Position 352: 2.270330947514418e-11
Position 82: 1.1318415998993439e-11
Position 89: 2.094814465164103e-12
Position 111: 8.831174838057864e-13
Position 74: 4.829285984927833e-14
