Gene = Eed
index = 361
Annotated 5SS: [  572  4087  8753  9444 10678 11413 13271 16255 18728 24729 25453]
Annotated 3SS: [ 3933  8659  9377 10551 11330 13178 16120 18621 24569 25378 25919]
SMsplice 5SS: [  572  4087  8753 10678 11413 13001 13271 16255 24729 25453]
SMsplice 3SS: [ 3933  8659 10551 11330 12893 13178 16120 24569 25378 25919]
top_k =  1000
Partition function (log Z): 2.6054500666563287

Sorted 5' Splice Sites (High to Low Probability):
Position 4087: 0.9441667730803188
Position 13271: 0.8995066308348516
Position 11413: 0.8968441404969351
Position 16255: 0.8482184915126872
Position 8753: 0.8145110641677555
Position 572: 0.7664937932043007
Position 19933: 0.6931946965879889
Position 10678: 0.6534854546031275
Position 13001: 0.5369116851333653
Position 24729: 0.4457017752921154
Position 2297: 0.42853693506742746
Position 18728: 0.3949750817077738
Position 25453: 0.3735920229496097
Position 67: 0.3577320037819085
Position 9625: 0.23698475067276778
Position 4670: 0.20272813343341503
Position 8774: 0.1423283477561457
Position 11671: 0.12889394004403115
Position 12997: 0.12691605937806405
Position 917: 0.12499915864189746
Position 24640: 0.11105209030618976
Position 16340: 0.10963490513055542
Position 14897: 0.09874776854339165
Position 21568: 0.09355009051918185
Position 11403: 0.07844909785637272
Position 5952: 0.06406920185121603
Position 9651: 0.047750464896899256
Position 12920: 0.04413253745434927
Position 3002: 0.04049197084776297
Position 13287: 0.040197159510766904
Position 9378: 0.03566293451782963
Position 6944: 0.034169423234220106
Position 10036: 0.03387705263713265
Position 14621: 0.033507671829116105
Position 4980: 0.03278074302837306
Position 13435: 0.03178448280519779
Position 2776: 0.031057273800127027
Position 6607: 0.030993063712522726
Position 5772: 0.029160866305996014
Position 7759: 0.027330889941834923
Position 5631: 0.027147948840125214
Position 18255: 0.02502303202030361
Position 9288: 0.02405618341034327
Position 13515: 0.022525697405791606
Position 5926: 0.02241921275575477
Position 8764: 0.022220487433307397
Position 2134: 0.021072590268596647
Position 15659: 0.020489867051638955
Position 23148: 0.019698548402444203
Position 9855: 0.01967534839789604
Position 13892: 0.019033092447444968
Position 1531: 0.016784583830337246
Position 16793: 0.016747923727991262
Position 8006: 0.015487868574749004
Position 3021: 0.015405395443963263
Position 810: 0.014880756235919033
Position 9109: 0.014371088778053886
Position 15259: 0.012084579170210757
Position 2192: 0.011914765700490163
Position 9619: 0.011616721100886115
Position 13521: 0.01118886837473958
Position 6505: 0.010643579649505725
Position 12681: 0.010440124732702913
Position 5948: 0.010089616969834354
Position 1628: 0.009024345308693277
Position 3341: 0.008889704434565271
Position 8908: 0.008684401697010295
Position 8585: 0.00848138760133321
Position 4779: 0.00823869899508623
Position 13542: 0.008100122841715785
Position 16797: 0.007831292768447448
Position 258: 0.00782596996012783
Position 1982: 0.007666959272466241
Position 6724: 0.0071257723727722365
Position 17320: 0.006850777228619322
Position 1869: 0.006700477913033258
Position 6181: 0.00645366675179282
Position 5260: 0.006392548223493153
Position 15237: 0.006095093816246525
Position 791: 0.005929306780567075
Position 12348: 0.00592553104005324
Position 4927: 0.005737194172437467
Position 2551: 0.005675969933530067
Position 4878: 0.005483606422011271
Position 12102: 0.005138808413999053
Position 10478: 0.0047177801491806864
Position 627: 0.004612417923818551
Position 9444: 0.00348377103279572
Position 4614: 0.003292991349685006
Position 2826: 0.0031787632777299122
Position 4272: 0.003147027586317331
Position 3213: 0.0030928775318116815
Position 16805: 0.0029444899834139525
Position 2370: 0.0026216364848545893
Position 2834: 0.00262068182234607
Position 11435: 0.002469159170176827
Position 13005: 0.0023045262105085194
Position 111: 0.002262647601013258
Position 1963: 0.0021764536234939093
Position 619: 0.0020623696547085813
Position 15778: 0.0020436940849531873
Position 2506: 0.0020074529317787404
Position 16943: 0.001908092250468249
Position 7085: 0.0018348426829337555
Position 7659: 0.0015546528721814984
Position 2873: 0.0012874357433723485
Position 9615: 0.0012566517642639988
Position 9646: 0.0012470840338049223
Position 13236: 0.001237829112887643
Position 12854: 0.0011984735676036473
Position 13779: 0.001180978414282612
Position 15242: 0.0011476311402416643
Position 1231: 0.0010989015699984952
Position 11707: 0.0008925012924822954
Position 6951: 0.0007675037348942078
Position 948: 0.0007602794138027366
Position 7909: 0.000748615928581582
Position 7048: 0.000579383780328342
Position 10336: 0.0005236590543202207
Position 240: 0.0005077865876902082
Position 169: 0.00047036890887401216
Position 12858: 0.0004702664241960259
Position 13503: 0.0004681681177445243
Position 2171: 0.0004418201125105624
