Gene = Gstcd
index = 523
Annotated 5SS: [   246   7250   9787  19926  29260  86266  86438  88162  93001  95660
 105441]
Annotated 3SS: [  6799   9318  19673  29165  86149  86392  88032  92866  95628 105370
 108605]
SMsplice 5SS: [   246   7250   8052  15194  15416  29260  34057  36336  38078  41484
  49920  76671  85766  86438  88162  93001 105441]
SMsplice 3SS: [  7128   7793  15098  15339  29165  33950  36058  37957  41313  49786
  76596  85715  86149  88032  92866 105370 108605]
top_k =  1000
Partition function (log Z): -62.004448617265076

Sorted 5' Splice Sites (High to Low Probability):
Position 246: 0.9291163354276323
Position 7250: 0.8184231254601809
Position 8052: 0.733519241827673
Position 15416: 0.5266310413471498
Position 12372: 0.4774371128411518
Position 15194: 0.3652914992598951
Position 4547: 0.2726751272719498
Position 7046: 0.2663752118157552
Position 2978: 0.21740926196222396
Position 9787: 0.21137627644281076
Position 11452: 0.1691132086606233
Position 526: 0.11866902837240792
Position 6950: 0.11144443426558871
Position 16169: 0.10164513945430449
Position 6910: 0.09805076492193754
Position 3269: 0.09729918724529947
Position 18781: 0.09375738906334664
Position 16500: 0.0788838889125768
Position 11186: 0.07673086954179033
Position 6914: 0.06595378059642447
Position 19926: 0.05820143042592267
Position 1220: 0.056410897439716355
Position 2936: 0.05406194117766462
Position 16184: 0.03413283596685589
Position 500: 0.030730346897116963
Position 6608: 0.030271055747376645
Position 9515: 0.026246709433294848
Position 2958: 0.024823175307749818
Position 3595: 0.02382212243393049
Position 907: 0.022377520150611174
Position 6626: 0.02155929281366979
Position 8: 0.018158808318072702
Position 11558: 0.01790858600708147
Position 496: 0.01774123134679464
Position 3767: 0.01529859134041294
Position 6614: 0.014929189768103463
Position 5129: 0.014579720840024853
Position 3181: 0.012819746671162568
Position 1573: 0.012306559799538899
Position 1689: 0.010185304035181886
Position 6939: 0.00982413575059915
Position 2466: 0.00928266673134198
Position 12639: 0.008491544604657234
Position 12279: 0.007302837571512857
Position 3549: 0.006965598114632014
Position 2591: 0.005828329457209839
Position 3551: 0.003534931365835958
Position 311: 0.003338281719985189
Position 3101: 0.003115357018343442
Position 2007: 0.003084598894635662
Position 6270: 0.002989813839812335
Position 1843: 0.0029547846562412703
Position 7261: 0.0025432041506099788
Position 348: 0.0023225921362516264
Position 7103: 0.0020080710666084012
Position 5592: 0.0019763954443112693
Position 7885: 0.0018095259297445944
Position 2982: 0.0015913701030464016
Position 6598: 0.0015643547833585915
Position 1029: 0.0015457501909363082
Position 3558: 0.0014665119177655593
Position 4204: 0.0014037805882415385
Position 3516: 0.0013982196545012902
Position 1266: 0.001385613594109497
Position 339: 0.0013328271640331386
Position 452: 0.0013010396233320168
Position 7825: 0.0012966521711450026
Position 5813: 0.0012113997286724999
Position 2699: 0.0011995162494781778
Position 8736: 0.0011969791177052543
Position 194: 0.0008128607527334502
Position 2835: 0.0007063027310867023
Position 662: 0.0006906985057010184
Position 6868: 0.0006707565806205993
Position 5809: 0.0006552035778643689
Position 6959: 0.0006530600491805009
Position 407: 0.0006105654416034323
Position 4406: 0.0005641974934758634
Position 4471: 0.00045694440545060737
Position 53: 0.0004393757878748066
Position 1321: 0.00039995809686196144
Position 2884: 0.0003908002814793501
Position 649: 0.0003752314130858708
Position 141: 0.0002814394435850081
Position 2938: 0.00025473398783002404
Position 1015: 0.0002229362766723143
Position 5077: 0.00017144042643026
Position 2649: 0.0001460041152949769
Position 2057: 0.00013755201479898383
Position 10964: 9.331632457560504e-05
Position 2895: 5.417599181868779e-05
Position 270: 4.20585209780669e-05
Position 9443: 2.9467352084372525e-05
Position 483: 2.538064115679233e-05
Position 182: 2.5226734250169792e-05
Position 191: 2.1138690786654474e-05
Position 641: 1.9675364006441773e-05
Position 445: 1.7767957065396912e-05
Position 3215: 1.5714493436137872e-05
Position 411: 1.5628193706709076e-05
Position 29: 1.356545364749529e-05
Position 971: 1.3446574818465731e-05
Position 56: 7.0421031632757436e-06
Position 2501: 6.550901932206028e-06
Position 152: 6.064320824215291e-06
Position 533: 5.636450196957736e-06
Position 1228: 3.1090407656072635e-06
Position 111: 2.8609702816844423e-06
Position 1316: 1.8620598128282905e-06
Position 1284: 1.4418059600713915e-06
Position 551: 9.82657046909486e-07
Position 541: 8.707212027690537e-07
Position 1353: 8.289495314547633e-07
Position 927: 6.286824924845931e-07
Position 371: 4.7666349949327336e-07
Position 435: 3.7576802237324026e-07
Position 615: 1.0696273535481502e-07
Position 748: 8.756615970084072e-08
Position 556: 5.72969487309963e-08
Position 538: 2.6621704645597428e-08
Position 544: 1.1939579326044696e-08
Position 536: 9.617940970183823e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19673: 0.9081163038406573
Position 6799: 0.643609040770341
Position 7793: 0.6343532627738548
Position 7128: 0.5707370077330386
Position 15339: 0.5376099136152656
Position 15098: 0.3659006482712521
Position 12247: 0.3123331489222903
Position 2814: 0.27024408447676573
Position 4394: 0.23903427460327129
Position 11378: 0.1782466422810017
Position 12155: 0.16000386925720933
Position 9680: 0.14175471495159592
Position 16040: 0.12089119538872584
Position 16315: 0.10738945569376632
Position 397: 0.10012204060618825
Position 18600: 0.09574480810972055
Position 7133: 0.09294628549866923
Position 9318: 0.06938869227358632
Position 7100: 0.06836560871771628
Position 6527: 0.06556424364676885
Position 11028: 0.0613265208243197
Position 3006: 0.05759726632687681
Position 7903: 0.052383095657319474
Position 3475: 0.04944301879569993
Position 3139: 0.040297351154037195
Position 416: 0.03584969011480166
