Gene = Alkbh4
index = 112
Annotated 5SS: [203 755]
Annotated 3SS: [ 680 1397]
SMsplice 5SS: [ 203  755 1617 1900]
SMsplice 3SS: [ 647 1397 1812 2238]
top_k =  1000
Partition function (log Z): -1.589703157888634

Sorted 5' Splice Sites (High to Low Probability):
Position 203: 0.9164997210229016
Position 755: 0.876658792331644
Position 1617: 0.8060193273229714
Position 1900: 0.6967604973176835
Position 1479: 0.12546329613642693
Position 780: 0.09300641925598434
Position 917: 0.06237132959432431
Position 298: 0.03277210517881329
Position 2067: 0.020902492076485053
Position 698: 0.01779566200827617
Position 1745: 0.017238259057007193
Position 2110: 0.016447510920946342
Position 506: 0.009531817151883335
Position 939: 0.007394454534041974
Position 229: 0.0072126087232945515
Position 321: 0.006006948271720111
Position 116: 0.004102813723717666
Position 1980: 0.003816108682801648
Position 282: 0.0032289045060884558
Position 207: 0.002693365565936041
Position 1015: 0.0021371883966857987
Position 284: 0.001926293589463415
Position 567: 0.0018135396666246184
Position 52: 0.0016762404977967722
Position 158: 0.0014801554759589874
Position 2117: 0.0013341071743734768
Position 515: 0.001164485594536248
Position 2081: 0.0011055182499285752
Position 268: 0.0010012902773529903
Position 220: 0.0006287294275412333
Position 1634: 0.0006275791778175813
Position 2094: 0.0006110059444664608
Position 913: 0.0006068811031900858
Position 1870: 0.00040650392611893464
Position 1874: 0.000380215954404555
Position 1456: 0.0003711102571097607
Position 1413: 0.0003332818298068537
Position 276: 0.0003142942876876097
Position 1096: 0.0002801473967665446
Position 760: 0.0002755923711617335
Position 1872: 0.00021761741130454625
Position 1655: 0.00017306493161226832
Position 233: 0.00016604772504011758
Position 290: 0.0001449739524552131
Position 1701: 0.00014000559745678618
Position 2340: 0.00010344704064104676
Position 2089: 0.00010087399803408458
Position 394: 9.970199706790427e-05
Position 2522: 7.973739539194614e-05
Position 846: 7.461853638152128e-05
Position 955: 7.271531296779031e-05
Position 1601: 6.906831236606499e-05
Position 243: 6.749486017979602e-05
Position 266: 6.69368864848922e-05
Position 1764: 6.252767462380336e-05
Position 1647: 6.131663097892302e-05
Position 1265: 5.946919134635765e-05
Position 1770: 5.7970410510182354e-05
Position 785: 5.631710725446273e-05
Position 167: 5.277874962615674e-05
Position 1895: 5.244920348853834e-05
Position 1644: 5.171443902406851e-05
Position 1904: 4.992597624436988e-05
Position 1300: 4.952757377297824e-05
Position 1181: 4.610725034060109e-05
Position 627: 4.3226182101153956e-05
Position 995: 3.6363566218322246e-05
Position 888: 3.575252069551275e-05
Position 1482: 2.9328106836716057e-05
Position 1072: 2.5435049471456594e-05
Position 908: 2.3586026733277776e-05
Position 2146: 2.3097166866113564e-05
Position 466: 2.1806453725047037e-05
Position 1166: 2.1783062400579598e-05
Position 2387: 2.0347360827366897e-05
Position 546: 2.0314413786940305e-05
Position 346: 1.8626140687042573e-05
Position 1982: 1.8176318281015005e-05
Position 816: 1.6578306273524177e-05
Position 1649: 1.633541161962842e-05
Position 957: 1.614707479484565e-05
Position 1242: 1.562862776545382e-05
Position 259: 1.2823458655141907e-05
Position 1385: 1.224285403525681e-05
Position 1352: 1.1926175164721827e-05
Position 1134: 1.1483673747554341e-05
Position 850: 1.0686248798319743e-05
Position 24: 9.63106466681111e-06
Position 493: 8.665213414461792e-06
Position 288: 6.960536606887563e-06
Position 1307: 6.854764159759864e-06
Position 986: 6.842420838363352e-06
Position 333: 6.7134429998409595e-06
Position 1782: 5.011963518441311e-06
Position 10: 4.630957309112104e-06
Position 736: 4.603863342468939e-06
Position 1084: 4.430375740823287e-06
Position 1304: 3.246382220739931e-06
Position 882: 3.0817371766879473e-06
Position 1803: 2.8345635257617288e-06
Position 1186: 2.7609682918678934e-06
Position 1069: 2.3495434573309706e-06
Position 274: 2.3041193117203536e-06
Position 335: 1.709718697270057e-06
Position 650: 1.6280646651455204e-06
Position 671: 1.4953488360918527e-06
Position 896: 1.4554079276112695e-06
Position 1019: 1.204270900445167e-06
Position 4: 3.049118166283636e-07
Position 797: 2.0811319004108253e-07
Position 1047: 6.588483191485247e-08
Position 1159: 3.4608789078945027e-10
Position 702: 6.740008109618632e-11
Position 1076: 4.531338394972781e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 647: 0.6520860249929573
Position 1812: 0.6340592695519802
Position 1397: 0.6171628133262598
Position 2238: 0.4044878578853078
Position 1355: 0.2669334655499208
Position 1970: 0.2458808266324578
Position 556: 0.14856321366915773
Position 1995: 0.13266675643750145
Position 505: 0.1180848037719213
Position 1760: 0.05360396086238013
Position 1692: 0.04250385470644422
Position 2276: 0.038972455630638364
