Gene = Zdbf2
index = 1200
Annotated 5SS: [  208  1914  4719  7613 17518 21782]
Annotated 3SS: [ 1830  4665  7501 17411 21650 29374]
SMsplice 5SS: [  208  4719  7613 17518 21782]
SMsplice 3SS: [ 4665  7501 17381 21650 29374]
top_k =  1000
Partition function (log Z): -7.035920804037889

Sorted 5' Splice Sites (High to Low Probability):
Position 7613: 0.9999999639070958
Position 21782: 0.9950298624340037
Position 17518: 0.9435343766859003
Position 208: 0.9380266282396649
Position 4719: 0.9142155023537518
Position 32118: 0.4608002392224341
Position 31147: 0.4561248125389194
Position 31863: 0.4106856555043158
Position 1914: 0.39832067447180824
Position 29497: 0.33526738261026623
Position 29554: 0.29572798104783327
Position 2035: 0.08624151148445057
Position 21426: 0.08513545521191222
Position 5121: 0.06556340431310825
Position 5022: 0.06510977676114724
Position 32950: 0.06084153252079383
Position 20486: 0.05954247667183421
Position 3279: 0.057418418602610294
Position 378: 0.04854656687612796
Position 28442: 0.04565053386218944
Position 4965: 0.04532543998672866
Position 23486: 0.03660053376766324
Position 22061: 0.029042795137204917
Position 7346: 0.028667691804112917
Position 32167: 0.02774204458793653
Position 2714: 0.026549885941240917
Position 4508: 0.02506999382314893
Position 6325: 0.020550497295000032
Position 1808: 0.02024417540143645
Position 33369: 0.019675741906333786
Position 4756: 0.01866325657160851
Position 33202: 0.018333615254299832
Position 2546: 0.0181656257165394
Position 29649: 0.017285669890152427
Position 7288: 0.016895702480692297
Position 4505: 0.016595077509567978
Position 19242: 0.0162595837677862
Position 4480: 0.014311500436433526
Position 32853: 0.01258650404469751
Position 5825: 0.011559668023401509
Position 570: 0.01128898080489926
Position 6660: 0.011276013230293798
Position 955: 0.010845364557725664
Position 2186: 0.008905816408309146
Position 5061: 0.007454296138921155
Position 4747: 0.007433045530170566
Position 2182: 0.006711273523735103
Position 3203: 0.006282588891914489
Position 4040: 0.006128584148771985
Position 2724: 0.005751792872610891
Position 31516: 0.005323669496263396
Position 25340: 0.0052182944181487344
Position 25278: 0.005066617416112598
Position 7387: 0.0050270379403917565
Position 2885: 0.00464251863934669
Position 6602: 0.004546047880081705
Position 23445: 0.004490142410031551
Position 5138: 0.003586338738474646
Position 22594: 0.0031611321900622356
Position 5624: 0.0030894941292362583
Position 1924: 0.0030753659122841706
Position 29807: 0.0029126391109303676
Position 741: 0.002321816914080916
Position 4586: 0.00226477633546972
Position 4512: 0.0022265967960857047
Position 4063: 0.0020822372761369052
Position 33846: 0.001974184105261414
Position 5325: 0.001761665427557253
Position 6804: 0.001640868686238889
Position 4435: 0.0015936948619681638
Position 25689: 0.0014670983702332612
Position 3192: 0.001370760134265008
Position 681: 0.0012557079017048432
Position 5468: 0.001195622189884061
Position 4251: 0.0011325819351148247
Position 2221: 0.0011135957976549117
Position 5018: 0.0009151762187916675
Position 710: 0.0008267948324026337
Position 2519: 0.0008042279445668758
Position 5171: 0.0007802556423973908
Position 1133: 0.0006752406868792521
Position 4517: 0.0006523841919165128
Position 22508: 0.0006050107310481106
Position 930: 0.000599010719434128
Position 24183: 0.0005947887005324639
Position 5153: 0.0005869759347109509
Position 4970: 0.0005563122410854187
Position 23124: 0.0005348126931646397
Position 1689: 0.0005035063509558944
Position 238: 0.00045063874292735354
Position 1691: 0.00040184363949641126
Position 5141: 0.0003801137447221406
Position 4494: 0.0003747256808792959
Position 3787: 0.00036811416480390225
Position 7283: 0.0003604502902379203
Position 1458: 0.00035984960413669215
Position 2027: 0.00032764495407536036
Position 974: 0.00032293761185677605
Position 630: 0.00031296921867151017
Position 4996: 0.00029292694530155036
Position 2352: 0.0002920626030385248
Position 942: 0.00027453436769275656
Position 4751: 0.0002717211300107613
Position 2809: 0.00025546744787279316
Position 1732: 0.0002528276007678449
Position 761: 0.00023991745908042813
Position 2649: 0.00021353788824956822
Position 1966: 0.00020015316921761822
Position 578: 0.00018066480853882026
Position 1933: 0.00014516809717449568
Position 3182: 0.00013365284008950323
Position 1799: 8.43408655563519e-05
Position 1084: 5.490265972646763e-05
Position 3052: 4.375944437699422e-05
Position 4810: 3.99383510907758e-05
Position 1143: 2.7698353616262596e-05
Position 574: 2.466899558342786e-05
Position 689: 2.4186241651813165e-05
Position 703: 2.2264517579616443e-05
Position 936: 2.1694223290723604e-05
Position 1025: 1.9931648589473713e-05
Position 4623: 1.746648105168482e-05
Position 616: 1.673017053338909e-05
Position 212: 1.5639873295158533e-05
Position 1030: 1.4938967582961727e-05
Position 102: 1.3955033382188755e-05
Position 1325: 1.342954135290131e-05
Position 1095: 1.2135067636221824e-05
Position 767: 1.0612712769619205e-05
Position 1293: 1.0147529178636807e-05
Position 74: 9.533629560447095e-06
Position 1205: 9.416895827826717e-06
Position 886: 8.376807919935152e-06
Position 111: 8.174174722038663e-06
Position 800: 8.049585950709215e-06
Position 961: 6.378536576204138e-06
Position 1201: 5.833831116894081e-06
Position 972: 5.360554993615222e-06
Position 1665: 5.186424586080987e-06
Position 621: 5.028489618463691e-06
Position 515: 4.2723990731520715e-06
Position 1543: 3.521039381006043e-06
Position 2804: 3.094687499561984e-06
Position 1349: 2.4246073537511005e-06
Position 1341: 2.3266798054954766e-06
Position 978: 1.9704707545647376e-06
Position 860: 1.952071605934027e-06
Position 1159: 1.9023627926049123e-06
Position 576: 1.260481737858294e-06
Position 289: 1.2441111926949327e-06
Position 240: 1.1912949156503377e-06
Position 1512: 1.1130558585824073e-06
Position 9541: 1.086422687119316e-06
Position 1524: 1.0855819738482804e-06
Position 388: 1.0797320518715716e-06
Position 605: 9.6829150541596e-07
Position 1438: 7.601337794543806e-07
Position 645: 7.562052663723876e-07
Position 1531: 7.039894067199438e-07
Position 8251: 6.400063730802562e-07
Position 61: 6.038767906345838e-07
Position 1843: 4.805754765075455e-07
Position 11765: 4.359308836548161e-07
Position 24: 4.0826470093713516e-07
Position 1223: 3.6965451503078266e-07
Position 13060: 3.6424032038992323e-07
Position 1331: 3.5412496909907175e-07
Position 1280: 3.233968087667736e-07
Position 10262: 2.2986581539619997e-07
Position 1858: 1.3402115427109378e-07
Position 7832: 1.2816506846881518e-07
Position 1931: 1.1421278985112162e-07
Position 1992: 1.0645473998300823e-07
Position 217: 9.889131115346654e-08
Position 7801: 4.968769910327656e-08
Position 554: 4.135394702005587e-08
Position 9478: 4.0973917672189336e-08
Position 9239: 2.6885011993784723e-08
Position 539: 2.6204786380632827e-08
Position 565: 2.092420986727353e-08
Position 1515: 1.8534692937570156e-08
Position 8309: 1.579942689512747e-08
Position 8280: 1.554762522773526e-08
Position 8091: 1.4745977690460003e-08
Position 2460: 1.4261024744512315e-08
Position 584: 1.3313146246397821e-08
Position 232: 8.739968238644924e-09
Position 8095: 8.03701323530823e-09
Position 499: 6.63523593016527e-09
Position 8076: 6.196110154496473e-09
Position 278: 5.7000889203968445e-09
Position 7658: 5.4463394688246086e-09
Position 8056: 4.074019866248159e-09
Position 7620: 3.798492493512817e-09
Position 7955: 3.3059535144985476e-09
Position 477: 3.260448314193082e-09
Position 648: 3.227538947272455e-09
Position 5: 3.0671774949939416e-09
Position 582: 2.998084024344905e-09
Position 7570: 2.7469464528840603e-09
Position 7752: 2.400867306171864e-09
Position 9236: 1.533355076969895e-09
Position 9753: 1.3085506926199455e-09
Position 7902: 9.240551190406466e-10
Position 8209: 7.305629319309139e-10
Position 8114: 7.176501680444216e-10
Position 7762: 6.552207763076651e-10
Position 9223: 6.113062320209624e-10
Position 7871: 6.038629920305885e-10
Position 8729: 5.730362392006989e-10
Position 7783: 4.856171173003965e-10
Position 568: 4.171266771780965e-10
Position 8677: 3.475460877335905e-10
Position 7858: 3.3312632173520046e-10
Position 8275: 1.750724359656275e-10
Position 8936: 1.5582899914243292e-10
Position 7809: 1.307912188869366e-10
Position 619: 1.1749806085474385e-10
Position 608: 1.0330271872202118e-10
Position 7851: 9.659739416113506e-11
Position 7594: 9.306420540562983e-11
Position 7589: 1.7882201312725413e-11
Position 2440: 8.033218210236115e-12
Position 7587: 3.1329554993025056e-12
Position 783: 9.865460653203823e-17
Position 798: 5.1007791930334444e-17
Position 818: 3.718478924938313e-17

Sorted 3' Splice Sites (High to Low Probability):
