Gene = Gtf2h1
index = 525
Annotated 5SS: [  186  5738  7907  9021 10727 12584 12777 16457 16647 18102 19315 20372
 20910 23112]
Annotated 3SS: [ 5568  7713  8857 10632 12433 12696 16328 16558 18012 19196 20280 20793
 23018 26719]
SMsplice 5SS: [  186  5738  7907 10727 12584 12777 16647 18102 19315 20372 20910 23112]
SMsplice 3SS: [ 5568  7807 10632 12521 12696 16558 18012 19196 20280 20793 23018 26719]
top_k =  1000
Partition function (log Z): 16.497523607788338

Sorted 5' Splice Sites (High to Low Probability):
Position 186: 0.9952653112358042
Position 7907: 0.9904918362802527
Position 12584: 0.9673996011472027
Position 18102: 0.9590662375328988
Position 23112: 0.9566943804653094
Position 12777: 0.9240335455775205
Position 10727: 0.9231961374595238
Position 20372: 0.9129657553225258
Position 16647: 0.9010359331001022
Position 5738: 0.7100996303418233
Position 19315: 0.5862775561057288
Position 13561: 0.4332684931522085
Position 20910: 0.3353872680004627
Position 21016: 0.32782055348338623
Position 9021: 0.305966597992357
Position 8462: 0.26531551554180527
Position 16982: 0.25550198635366783
Position 5626: 0.20637387072097138
Position 12017: 0.17484548839191
Position 10501: 0.170404030633804
Position 1363: 0.1585716279126928
Position 3836: 0.15208526886690255
Position 17870: 0.1508695885258863
Position 26307: 0.10731077741004368
Position 16457: 0.10715403125219425
Position 23250: 0.10497055057258703
Position 17150: 0.10213848477787332
Position 20959: 0.09142517357516036
Position 9967: 0.085981894091834
Position 12115: 0.08518601069592206
Position 17173: 0.0825587828549909
Position 11916: 0.06550915637510281
Position 16582: 0.05415467578747153
Position 21045: 0.05104804960414515
Position 8418: 0.05082143185937932
Position 26827: 0.049911894202191456
Position 7595: 0.04365492098764997
Position 4047: 0.043291068642702386
Position 4793: 0.04181308699435549
Position 13390: 0.04153746654940989
Position 23293: 0.038713024480514356
Position 14699: 0.03855469348569037
Position 20562: 0.0291284076847493
Position 13947: 0.02474047203952612
Position 20834: 0.022426348817601815
Position 3604: 0.021121526581516642
Position 661: 0.016778870705705346
Position 434: 0.01595947927328616
Position 13435: 0.015872550698035837
Position 5721: 0.01502033908294263
Position 20379: 0.014532298103808572
Position 2769: 0.013244619837159558
Position 11164: 0.012585256729093644
Position 8817: 0.011814388561795725
Position 344: 0.0114508011301302
Position 15684: 0.011230603619430643
Position 18171: 0.011040552818072659
Position 17883: 0.011021529487163057
Position 12050: 0.010931650154542423
Position 16409: 0.010877280057543647
Position 6425: 0.010697379757424038
Position 4043: 0.00974128215801521
Position 13411: 0.009668779570308058
Position 23595: 0.00946073433224597
Position 20415: 0.00884644698844876
Position 7074: 0.008236798740434731
Position 14953: 0.007880800431101304
Position 15570: 0.007154498212300964
Position 26817: 0.0071054422767732614
Position 26225: 0.007029472849498102
Position 7366: 0.006769163758375339
Position 17860: 0.006561075736874983
Position 9001: 0.006116613234363451
Position 2824: 0.0060412546316776445
Position 20251: 0.0059452636095971125
Position 11780: 0.005469530987801864
Position 11587: 0.005430623129404691
Position 19370: 0.004995551441683552
Position 20596: 0.004837103636741723
Position 10226: 0.004694386446112679
Position 26540: 0.004632036930817385
Position 4446: 0.004599237602345592
Position 16692: 0.0045367895758614005
Position 19367: 0.0045216350170747995
Position 25499: 0.0042610465892236726
Position 900: 0.004101594117154323
Position 23922: 0.004089774004046061
Position 812: 0.003996908527392796
Position 1164: 0.00384212992688111
Position 5655: 0.0038376488399216114
Position 13351: 0.0037597430370110547
Position 26723: 0.0037483070165101034
Position 8125: 0.0037433471424038823
Position 5161: 0.0036325167618645312
Position 467: 0.003524041346652571
Position 26832: 0.0033733443385886514
Position 15626: 0.003313505275106858
Position 10781: 0.0032766755050532186
Position 20945: 0.0032443950330203557
Position 3794: 0.003198739252268003
Position 8237: 0.0031115370821531794
Position 2776: 0.003015779277774159
Position 20483: 0.0027219219558150135
Position 12040: 0.002677635723631045
Position 818: 0.002592341376394756
Position 13618: 0.002562180813362339
Position 1375: 0.0024575738941184015
Position 19015: 0.0024471063843681208
Position 10505: 0.002358086027058448
Position 19703: 0.0022073823524176865
Position 16431: 0.0021882050221299137
Position 25011: 0.002153006134472483
Position 13570: 0.002111576121159115
Position 7070: 0.0020052963262572987
Position 25035: 0.0019063202818042331
Position 11944: 0.0018800919288935103
Position 23797: 0.001825843597587443
Position 19036: 0.001751165988289295
Position 25049: 0.0017457895309316365
Position 5413: 0.00174123876750996
Position 20883: 0.0016872957976280596
Position 20923: 0.0016312694591169186
Position 3516: 0.001603043780687096
Position 20187: 0.0016004679958397975
Position 17225: 0.0015722733876611474
Position 10997: 0.001543035612474565
Position 8195: 0.0014829658258315153
Position 13589: 0.0014711457733949079
Position 13646: 0.001417173780384933
Position 24364: 0.0014136265389862145
Position 17765: 0.0013007096283558616
Position 14936: 0.0012710715890542781
Position 8907: 0.0012519142165055691
Position 8955: 0.001249598914496595
Position 19832: 0.0012260003131517722
Position 17939: 0.0012253744650853585
Position 2982: 0.0011306240214750333
Position 13760: 0.0011076655591047797
Position 16113: 0.0010941112771295973
Position 15394: 0.0010757667224187675
Position 20202: 0.0010692470880783586
Position 10539: 0.0010066193121015627
Position 3950: 0.0009995074010136179
Position 3445: 0.000978453516847892
Position 966: 0.0009077057712070798
Position 1528: 0.00090368821450152
Position 20102: 0.0008627497052170558
Position 4921: 0.0008123995295291357
Position 20996: 0.0008076042121370791
Position 25030: 0.0007840356097633506
Position 14981: 0.000766102435792533
Position 20870: 0.0007497433651748571
Position 16844: 0.0007496474354463103
Position 110: 0.0007388226714577555
Position 3334: 0.0007382709119453343
Position 20365: 0.0007350427355713931
Position 8997: 0.0006996309761804804
Position 3325: 0.0006865347741957683
Position 5933: 0.0006665485786257848
Position 778: 0.0006621921990696588
Position 9545: 0.000655377386084024
Position 23535: 0.000637082961468879
Position 11625: 0.0006368507677729548
Position 22822: 0.0006267405784701338
Position 3322: 0.0006084703381388029
Position 9932: 0.0006026198438753521
Position 503: 0.0006025116924660448
Position 25061: 0.0005977019338953978
Position 15622: 0.0005962886450141839
Position 1025: 0.0005841152991355657
Position 8135: 0.0005840867495602707
Position 15340: 0.0005443483375455698
Position 172: 0.0005354661598808532
Position 886: 0.00048772320552832333
Position 22226: 0.0004713425323324708
Position 4442: 0.00046703507911111694
Position 23572: 0.00043021811391496384
Position 23660: 0.0004273257092344273
Position 23980: 0.0004047960262535181
Position 3685: 0.00038111138323877476
Position 21688: 0.00035010471178012747
Position 11540: 0.00032782469699131384
Position 20606: 0.0003262645431409679
Position 20580: 0.0002522400265445256
Position 20838: 0.0002392961378991152
Position 18787: 0.00021125548213614517
Position 15389: 0.000211182564083302
Position 12928: 0.0002073366791773906
Position 11001: 0.00020646306417826138
Position 23656: 0.00019898616237265016
Position 23664: 0.00019702434115287574
Position 12619: 0.00019306245454074502
Position 20376: 0.0001860868056920886
Position 20544: 0.00017647646924918187
Position 3475: 0.00017537655399266683
Position 909: 0.00017260485214028268
Position 18190: 0.00017242938984112012
Position 22845: 0.00017206620001595144
Position 7313: 0.00017147197245507415
Position 11015: 0.00016765513972173397
Position 12588: 0.00015783037987853339
Position 21896: 0.0001563927058336315
Position 20520: 0.0001537023884965366
Position 12956: 0.0001456643312586264
Position 20689: 0.00014071643638115033
Position 13067: 0.00012198017306046213
Position 18601: 0.0001212361976772675
Position 13401: 0.00011041971756977273
Position 18093: 0.00010820782897459924
Position 13310: 0.00010737206928676078
Position 13993: 0.00010636344257570338
Position 21276: 0.00010505266978319608
Position 8059: 0.00010422114162986404
Position 23096: 0.00010115729010168727
Position 19305: 9.297339040276312e-05
Position 10955: 8.943486270250592e-05
Position 20799: 8.613855464469574e-05
Position 13004: 8.559543441293429e-05
Position 1136: 7.433212820996161e-05
Position 8553: 7.375203000840377e-05
Position 312: 6.929664332754767e-05
Position 381: 6.917387212304744e-05
Position 3207: 6.779359343169677e-05
Position 21719: 6.032669018092833e-05
Position 8099: 5.7171954741254126e-05
Position 13237: 5.279791985628281e-05
Position 8187: 5.161029065180044e-05
Position 1140: 5.0319339109319134e-05
Position 8103: 5.030833890002863e-05
Position 13108: 4.8182344291954105e-05
Position 3416: 4.601479942025997e-05
Position 8150: 4.142938963672039e-05
Position 635: 4.0239560027882526e-05
Position 3840: 3.9568299773345454e-05
Position 3466: 3.8883235333131475e-05
Position 7865: 3.777866860746806e-05
Position 190: 3.438324473207363e-05
Position 1182: 3.172001356548752e-05
Position 11695: 3.090555464454379e-05
Position 282: 2.9074432082243767e-05
Position 1085: 2.8723145469378137e-05
Position 209: 2.660970493153676e-05
Position 665: 2.4995976936628935e-05
Position 13370: 2.4359928664542423e-05
Position 2519: 2.3121204448590484e-05
Position 6101: 2.1831339416675238e-05
Position 8185: 2.107808590249092e-05
Position 20419: 2.087650824881911e-05
Position 640: 2.0395282325824046e-05
Position 13514: 2.0274617599284186e-05
Position 3821: 2.0233917768554656e-05
Position 512: 1.9196118530285658e-05
Position 20255: 1.8674070416520723e-05
Position 13419: 1.730081436434631e-05
Position 889: 1.6849020230737066e-05
Position 7966: 1.6813014589103068e-05
Position 630: 1.647773520550624e-05
Position 23122: 1.56875091730318e-05
Position 20281: 1.5504989970633328e-05
Position 2201: 1.3209569641785665e-05
Position 858: 1.311369804263541e-05
Position 2502: 1.1465029609707226e-05
Position 3641: 1.144543145152324e-05
Position 23379: 1.1140475780104757e-05
Position 227: 1.1091253428958401e-05
Position 11102: 1.0198305118758966e-05
Position 891: 9.02178191400625e-06
Position 3507: 6.7347229482970205e-06
Position 3554: 6.432920835765761e-06
Position 757: 6.253010043939843e-06
Position 13577: 5.867301222483161e-06
Position 2818: 5.388608239251789e-06
Position 1405: 5.2705623092584e-06
Position 1034: 4.876650411293643e-06
Position 23174: 4.780743288470534e-06
Position 1152: 4.727581571400651e-06
Position 526: 4.451840737204978e-06
Position 85: 4.170252942426795e-06
Position 948: 3.971995474311248e-06
Position 23241: 3.7924278245800876e-06
Position 970: 3.7190325099966994e-06
Position 625: 2.795823833673585e-06
Position 12822: 2.735049094638091e-06
Position 574: 2.728107215983242e-06
Position 528: 2.606728364542845e-06
Position 13210: 2.36575187428947e-06
Position 13132: 2.324445020964135e-06
Position 13033: 2.061325334519817e-06
Position 12840: 1.5360762245348297e-06
Position 601: 1.535859478683855e-06
Position 861: 1.488826114666125e-06
Position 7913: 1.102724099662837e-06
Position 1468: 7.455220568002051e-07
Position 8403: 4.4661798948454993e-07
Position 61: 4.1548766584294344e-07
Position 99: 3.9968338731780294e-07
Position 279: 3.7991533489425847e-07
Position 1572: 2.3901986826216006e-07
Position 276: 1.5088514799498813e-07
Position 7010: 8.332023645488201e-08
Position 5904: 7.493221798812477e-08
Position 1508: 5.6391752483972464e-08
Position 307: 5.29406429197342e-08
Position 3673: 3.3397109277051715e-08
Position 220: 3.329091539398052e-08
Position 309: 2.9206811114567563e-08
Position 1294: 2.245968093869423e-08
Position 3: 2.147413330665621e-08
Position 712: 1.8634499765697826e-08
Position 617: 1.251047221073832e-08
Position 534: 1.1177765028885859e-08
Position 554: 5.9030528081722635e-09
Position 717: 2.2036640207743386e-09
Position 691: 2.9232948256579015e-10
Position 689: 1.0051396570286726e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23018: 0.9836231396049637
Position 20280: 0.9560098218307844
Position 16558: 0.9500852860157245
Position 10632: 0.8672097257506349
Position 12696: 0.8406872903793683
Position 18012: 0.8333573120660903
Position 20793: 0.8263658838733158
Position 26719: 0.8082364835253446
Position 5568: 0.7374229531517641
Position 12521: 0.523254456425129
Position 19196: 0.48443834441935985
Position 12433: 0.35359750342161267
Position 7807: 0.3272946241711679
Position 13471: 0.32213705766031425
Position 8857: 0.27310554696683326
Position 7773: 0.27278919161516507
Position 7713: 0.24104180025805821
Position 8311: 0.23995501542549746
Position 11821: 0.2232564111705313
Position 16730: 0.21919524687325678
Position 10417: 0.189700145409412
Position 17060: 0.18128878326131417
Position 17744: 0.16197339490052767
Position 23198: 0.15527786203664992
Position 1293: 0.14743573679176092
Position 5515: 0.13170193537550695
Position 17975: 0.130434586521181
Position 16328: 0.12793305703231397
Position 13309: 0.12290109422590965
Position 11943: 0.11442122688839053
Position 3553: 0.1087889589969002
Position 7658: 0.09648897747687366
Position 19224: 0.08295353981483092
Position 12720: 0.07402320490939056
Position 13513: 0.0606354552465136
Position 26109: 0.05997800870762096
Position 12504: 0.05912577484429188
Position 9812: 0.05812786658059787
Position 24875: 0.047661789698706644
Position 3595: 0.047441736673911675
Position 14601: 0.044812984807968484
Position 3934: 0.04165536027866768
Position 5578: 0.04083921833770089
Position 4676: 0.03959382621572841
Position 26158: 0.039283332804637916
Position 8355: 0.03681825167736548
Position 23454: 0.03085993748144343
Position 12475: 0.030809630565771438
Position 26256: 0.02612233432381982
Position 8058: 0.025481932582935275
Position 16782: 0.0239126804416478
Position 7502: 0.02343399193585642
Position 13813: 0.022888570613766476
Position 299: 0.022735564359296977
Position 15486: 0.022294895751852645
Position 8795: 0.01913312203024265
Position 25198: 0.018186754774714462
Position 20101: 0.0179589796178617
Position 19271: 0.017916335399539525
Position 23720: 0.01695884193918472
Position 10567: 0.016868067631004128
Position 9911: 0.01670540330145889
Position 27673: 0.01670432889311789
Position 10363: 0.01667132650434569
Position 5599: 0.016535422851679315
Position 26424: 0.01601712782145009
Position 7696: 0.015603666611240116
Position 26917: 0.014120430296781433
