Gene = Tssc4
index = 1150
Annotated 5SS: [265 602]
Annotated 3SS: [505 686]
SMsplice 5SS: [265]
SMsplice 3SS: [686]
top_k =  1000
Partition function (log Z): -7.951895747742673

Sorted 5' Splice Sites (High to Low Probability):
Position 265: 0.9084096259473601
Position 572: 0.21856111842337334
Position 687: 0.03321886835850442
Position 17: 0.026640865029621916
Position 236: 0.02554468640242308
Position 248: 0.02267170475402932
Position 445: 0.022368976022578306
Position 602: 0.019048055003004372
Position 1044: 0.014993603599572932
Position 40: 0.00631449732609778
Position 1618: 0.005808687996239002
Position 58: 0.0042018503729371855
Position 828: 0.0035236502526306782
Position 820: 0.003296473620059002
Position 29: 0.002584904830649241
Position 777: 0.0015769803517632322
Position 1709: 0.0009543999929589089
Position 703: 0.0007541020981850583
Position 576: 0.0006286283452771648
Position 1143: 0.00042671917679758774
Position 1272: 0.00037135573777278863
Position 564: 0.000339457807374582
Position 1414: 0.00024255775258584777
Position 1087: 0.00023747731579912794
Position 1500: 0.00020582854364289862
Position 1506: 0.0001719014337423744
Position 65: 0.0001635232004103741
Position 1725: 0.00015426785927265683
Position 458: 0.0001296835164898608
Position 834: 0.00011122140065913277
Position 817: 9.749162864579119e-05
Position 1219: 8.321961213140687e-05
Position 27: 8.246434557945519e-05
Position 52: 7.191839257750054e-05
Position 21: 4.5114393975938165e-05
Position 472: 3.967506021986427e-05
Position 1363: 3.620065649045014e-05
Position 955: 3.564959134425936e-05
Position 383: 3.030565285670737e-05
Position 1701: 2.520867783142991e-05
Position 432: 2.281140171860699e-05
Position 6: 1.9308833073022877e-05
Position 341: 1.3956699912774725e-05
Position 329: 1.1039231728670082e-05
Position 158: 1.0626414383564454e-05
Position 415: 9.23928680321232e-06
Position 350: 6.93150632656244e-06
Position 449: 6.8466671186716e-06
Position 106: 4.663794715214717e-06
Position 706: 2.0261265648611553e-06
Position 836: 1.657745448914264e-06
Position 822: 1.4279979259489813e-06
Position 112: 1.3313087616960495e-06
Position 306: 1.0117646430672584e-06
Position 109: 8.266027621929966e-07
Position 246: 7.917685797679886e-07
Position 312: 4.037567845022938e-07
Position 511: 3.632225201903873e-07
Position 517: 3.4182914611349713e-07
Position 696: 1.7924439498376496e-07
Position 596: 1.33690739913597e-07
Position 698: 7.254465641761985e-10
Position 839: 4.806357404653843e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 686: 0.6298829793289397
Position 505: 0.202099485271804
Position 1579: 0.06617567125091467
Position 547: 0.0442405191279003
Position 527: 0.043898417433699266
Position 787: 0.04212290690137284
Position 357: 0.037394160753261546
Position 846: 0.029533924110383795
Position 1042: 0.0275978561532217
Position 927: 0.01860035657546035
Position 166: 0.017948138564475576
