Gene = Scg3
index = 951
Annotated 5SS: [  422  1119  1783  2093  7388  8712 14842 18403 20864 22804 32426]
Annotated 3SS: [ 1065  1736  1876  7244  8561 14663 18285 20779 22665 32344 40111]
SMsplice 5SS: [  422  1119  1783  2093  7388  8712 14842 17344 18367 20864 32426 38215]
SMsplice 3SS: [ 1005  1736  1876  7244  8561 14663 17194 18285 20779 32344 38106 40111]
top_k =  1000
Partition function (log Z): 13.676545500262872

Sorted 5' Splice Sites (High to Low Probability):
Position 32426: 0.9975566434503439
Position 7388: 0.9971297805151321
Position 422: 0.9905693874390946
Position 2093: 0.9789795302644084
Position 20864: 0.9241216911199545
Position 8712: 0.8783928072121174
Position 14842: 0.8762553087767954
Position 18367: 0.8659824982322685
Position 1783: 0.7280603314522484
Position 38215: 0.6801928604318446
Position 1119: 0.5994884132085253
Position 17344: 0.49694249393471795
Position 11639: 0.4797809031176821
Position 25097: 0.46476555101783457
Position 14146: 0.335733628087699
Position 17326: 0.3032710455440942
Position 20393: 0.2908117387138122
Position 2453: 0.29047432585609617
Position 22804: 0.24972557625815242
Position 24852: 0.22349576015927097
Position 11672: 0.21446985482898945
Position 39368: 0.203009507765796
Position 5420: 0.16065103352116547
Position 5034: 0.13166528222216342
Position 18403: 0.13083298774794228
Position 14105: 0.12046333845605482
Position 9730: 0.1202076437017483
Position 31829: 0.11587109374842162
Position 11913: 0.1036523557879175
Position 18522: 0.10033626768298341
Position 39063: 0.09812183516304858
Position 39693: 0.08725469308156453
Position 6568: 0.08689039675609725
Position 38026: 0.0861220111851657
Position 20849: 0.07394484393334239
Position 27432: 0.06927014199048476
Position 36212: 0.06353547305824118
Position 5508: 0.06025838108858838
Position 6607: 0.06007079287039606
Position 36426: 0.045614713036448075
Position 39840: 0.043077469184898395
Position 2376: 0.04157323505898546
Position 29592: 0.039887080494839695
Position 30335: 0.03954873989806461
Position 36467: 0.03947631482939421
Position 15122: 0.03779808497632254
Position 26323: 0.03703553254491445
Position 14578: 0.03449472950536106
