Gene = Rap1gds1
index = 884
Annotated 5SS: [   166  24721  53389  59656  91480 109334 111377 116166 116648 117792
 119008 119880 129539 133472]
Annotated 3SS: [ 24612  53265  59529  91332 109204 111250 116021 116515 117656 118881
 119739 129411 133342 147488]
SMsplice 5SS: [   166  24721  53389  59390  59656  90745  91480  93629 105298 109334
 111377 116166 116648 117792 118802 119008 119880 124406 129539 133472]
SMsplice 3SS: [ 24612  53265  59262  59529  90559  91332  93538 105225 109204 111250
 116021 116515 117656 118703 118881 119739 124212 129411 133342 147488]
top_k =  1000
Partition function (log Z): -87.38836567550123

Sorted 5' Splice Sites (High to Low Probability):
Position 166: 0.9187114754532589
Position 7400: 0.6210461562070202
Position 8523: 0.3424691651521127
Position 14980: 0.2643362668938309
Position 8032: 0.22669598804059027
Position 6518: 0.2235981240915887
Position 7255: 0.1987091496783966
Position 14911: 0.1883480324501156
Position 6273: 0.15891043292069731
Position 6757: 0.14913381365358422
Position 4635: 0.10719613095802238
Position 1621: 0.07727247401328682
Position 546: 0.06256380544895762
Position 5775: 0.05140641568764071
Position 10966: 0.048301931771258674
Position 5568: 0.034581583812732
Position 5835: 0.029667676484944047
Position 7623: 0.028844542484655424
Position 1435: 0.01759210511153216
Position 277: 0.0169950982260949
Position 8197: 0.014347415120142053
Position 15302: 0.013985125593199392
Position 2871: 0.007657764150180269
Position 6320: 0.0064164461509317
Position 3055: 0.006235092809690235
Position 6366: 0.0059710850624363505
Position 6226: 0.00529954681047694
Position 1705: 0.004423936410924772
Position 10194: 0.004210955506561775
Position 4982: 0.00401199703920034
Position 3241: 0.003962913012961989
Position 5708: 0.003902608030275553
Position 72: 0.0035369387199798374
Position 10962: 0.0018484270006447249
Position 2694: 0.0017362575692835198
Position 268: 0.0015028508699579779
Position 8093: 0.0014484797204689318
Position 9470: 0.0013208343945581432
Position 6766: 0.0009392186200140979
Position 9711: 0.0007793804065232546
Position 6984: 0.000742029988924095
Position 1587: 0.000505407880844501
Position 2545: 0.00046096673843670376
Position 616: 0.00028604877004173877
Position 140: 0.0002835037250970921
Position 9288: 0.00024401172430229084
Position 926: 7.888248922270271e-05
Position 565: 7.188799065655876e-05
Position 170: 6.885680412189574e-05
Position 622: 5.369138721326031e-05
Position 1362: 4.2587025339540366e-05
Position 2175: 3.1107378974592815e-05
Position 2045: 2.5660498922244795e-05
Position 2301: 2.4663629218589583e-05
Position 993: 2.2999789936661328e-05
Position 151: 1.9274901049058966e-05
Position 2689: 1.5426574751667247e-05
Position 2394: 1.47277663162833e-05
Position 3545: 1.1802440673336397e-05
Position 355: 8.591805777444898e-06
Position 3109: 8.496558385854298e-06
Position 9177: 8.035505657368936e-06
Position 182: 7.937322494216573e-06
Position 719: 7.890994112601036e-06
Position 446: 7.786843693167653e-06
Position 3660: 7.749867619905262e-06
Position 3344: 7.712402141820842e-06
Position 2790: 7.533828645547557e-06
Position 713: 6.807487961607049e-06
Position 1092: 5.9224054781615165e-06
Position 607: 4.959095362953216e-06
Position 1275: 4.950717230230653e-06
Position 1332: 4.639461989553594e-06
Position 768: 4.409597629141262e-06
Position 1487: 4.265377618790742e-06
Position 1250: 4.0257063251052195e-06
Position 2361: 3.725085219908055e-06
Position 1010: 2.988902420676641e-06
Position 8534: 2.7020711428643896e-06
Position 1439: 2.064925662129513e-06
Position 350: 1.4780675864415132e-06
Position 1313: 1.3588625404311183e-06
Position 831: 1.0705441277136253e-06
Position 260: 1.043279075763368e-06
Position 864: 9.082961478972607e-07
Position 1023: 8.438727667186815e-07
Position 217: 8.288843521441118e-07
Position 43: 4.915640579226946e-07
Position 778: 4.764458262099243e-07
Position 501: 4.4796812222213394e-07
Position 748: 4.2750928369853477e-07
Position 227: 3.933490889653375e-07
Position 423: 3.549230447573074e-07
Position 730: 3.3224861040162624e-07
Position 338: 2.6942955423855806e-07
Position 233: 2.1154985309792393e-07
Position 761: 1.7240682398220793e-07
Position 645: 1.6304371132051695e-07
Position 1498: 1.465643558106814e-07
Position 679: 1.3233524342075666e-07
Position 460: 9.40309928245977e-10
Position 706: 8.046474328361746e-10
Position 593: 3.9750315625449826e-10
Position 690: 3.113405232605767e-10
Position 568: 1.7105532069532444e-10
Position 1042: 1.0502565729831623e-10
Position 801: 9.3935549968734e-11
Position 1047: 9.078644421845137e-11
Position 955: 8.331429217811329e-11
Position 855: 8.04462831255702e-11
Position 688: 2.2923137154215503e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7339: 0.5488189966094613
Position 14793: 0.5368781998445371
Position 8369: 0.34441254208371447
Position 17815: 0.33272580654899137
Position 7888: 0.22959531401430852
Position 15096: 0.2116802669503898
Position 7100: 0.18837351138692685
Position 6574: 0.14610260013587448
Position 6144: 0.14455522987365885
Position 11467: 0.12507599594901975
Position 6365: 0.07601200819250596
Position 5707: 0.06266705015593756
Position 1513: 0.055483981966796554
Position 10834: 0.05191857083579726
Position 6250: 0.051719700245809526
Position 17299: 0.05046875266654834
Position 6344: 0.049470830372086924
Position 9492: 0.03848947649386156
Position 4427: 0.03748136301232665
Position 7281: 0.03369797611595864
Position 6305: 0.033651685349189886
Position 15666: 0.03270765639283593
Position 9418: 0.02711273847102272
Position 13857: 0.024496107432914936
Position 7230: 0.02438308693189755
Position 7347: 0.024207285916865735
Position 4520: 0.020006937227829372
Position 4295: 0.017186831514757785
Position 7322: 0.016200486525509247
Position 5382: 0.01617229389805097
Position 1435: 0.015614506059118113
Position 5425: 0.015066755541644234
Position 6437: 0.014766627084227359
Position 6426: 0.013267275937930399
Position 8059: 0.012598949309977093
Position 4537: 0.012222942159223028
Position 4517: 0.01011050136996761
Position 1201: 0.010038551054854695
Position 13374: 0.009439319541250407
Position 9090: 0.009317646167950751
Position 6429: 0.008696658406799791
Position 10127: 0.008199656870159926
Position 5515: 0.007734646775756372
Position 1586: 0.007613371228685392
Position 6212: 0.007561091804312232
Position 11721: 0.007520509199363638
Position 12191: 0.007424365400019327
Position 2936: 0.006233578458395444
Position 15043: 0.006051551812997945
Position 2749: 0.005377863251079071
Position 5664: 0.005179029858110885
Position 6874: 0.0047905026925309175
Position 11528: 0.004739497220980436
Position 2461: 0.0046384204292614205
Position 6807: 0.004636360284512129
Position 7030: 0.004495283382730003
Position 10025: 0.004156467283866279
Position 5750: 0.003932125358211344
Position 6958: 0.003825302868587326
Position 10525: 0.0038053335618627427
Position 5555: 0.0034399514372476492
Position 7495: 0.003221926505017037
Position 454: 0.0031329068944004604
Position 4466: 0.0030892782930977904
Position 1332: 0.0028392951725501625
Position 7534: 0.0027044235731021075
Position 7700: 0.002396113112797212
Position 6630: 0.0023922316131843725
Position 1335: 0.0023489579818144033
Position 4401: 0.002121127403793708
Position 6079: 0.0020892918595935375
Position 5589: 0.002072408259524909
Position 8913: 0.001986500376288931
Position 4532: 0.0018664843673475864
Position 2609: 0.0018284807780691555
Position 4434: 0.001826885755843235
Position 7893: 0.0018076213207374803
Position 3175: 0.0017638523928430125
Position 4874: 0.0016267364811310896
Position 5267: 0.0016171463850702293
Position 6652: 0.0014573497157974616
Position 12354: 0.001290614796916755
Position 1361: 0.001267378884489026
Position 4860: 0.00123888034583119
Position 1384: 0.0009228247212468228
Position 4588: 0.0009204091081573198
Position 8690: 0.0008327893595071903
Position 9501: 0.000806343897414175
Position 5686: 0.0007802081221413014
Position 6616: 0.0007196542697999969
Position 299: 0.0007049495408236358
Position 5650: 0.0006913846313744997
Position 439: 0.0006337540591119826
Position 12485: 0.0006268654635297232
Position 6106: 0.0006131446012857594
Position 3179: 0.0005955188509333276
Position 1537: 0.0005556755683181282
Position 3897: 0.0005503098669643743
Position 4472: 0.0005250662177954073
Position 5736: 0.00047571734741765726
Position 6687: 0.00047322959688273413
Position 4886: 0.000469639902906936
Position 1215: 0.0004550819425451317
Position 6708: 0.000383583493213487
Position 1544: 0.00037379065686478157
Position 3004: 0.00036181368005455363
Position 4720: 0.00034218601787352836
Position 7781: 0.00033847040605638844
Position 4728: 0.00032369051787430595
Position 1291: 0.00031674506151557064
Position 11183: 0.00031578647527396583
Position 1922: 0.0003068979984928789
Position 1381: 0.000286284831896223
Position 4380: 0.0002627553869652155
Position 472: 0.0002431564208414222
Position 1686: 0.0002415857506611382
Position 3748: 0.00019970504933236564
Position 2493: 0.00019815315116828735
Position 5307: 0.0001881652871661308
Position 1306: 0.00018669752464858713
Position 1317: 0.0001830173805092723
Position 3054: 0.00017787753483992593
Position 2271: 0.00015596443271401832
Position 2800: 0.00015359442716141562
Position 1001: 0.0001453048724961293
Position 6842: 0.00014002717034384632
Position 1236: 0.00012825715213544774
Position 4985: 0.00012056918893295223
Position 7706: 0.0001155291172236988
Position 3154: 0.00011205718928641798
Position 4319: 0.00010846310881663311
Position 1339: 0.00010725644022561157
Position 1620: 0.00010458363355128114
Position 5119: 0.00010256149955174112
Position 1164: 9.906792102896572e-05
Position 4819: 9.767428960377656e-05
Position 1246: 9.41727097175538e-05
Position 5805: 9.287767863034776e-05
Position 2839: 8.813105591137476e-05
Position 812: 8.596077306202964e-05
Position 2120: 8.241439035761788e-05
Position 3544: 7.98004586818338e-05
Position 5561: 7.420034311252269e-05
Position 751: 7.041395477220253e-05
Position 3405: 6.495575941075754e-05
Position 864: 6.029038585497978e-05
Position 941: 4.879216841247964e-05
Position 847: 4.6667036584148e-05
Position 3181: 4.477207424317189e-05
Position 2843: 4.169818422778146e-05
Position 276: 3.900121065697977e-05
Position 3149: 3.7836287861987876e-05
Position 2964: 3.6579785322777216e-05
Position 225: 3.536507977162142e-05
Position 1439: 3.295471030665887e-05
Position 2430: 3.192805026277778e-05
Position 1358: 3.083661344252083e-05
Position 306: 2.695368448870192e-05
Position 1221: 2.681601673420113e-05
Position 1278: 2.6756374873230283e-05
Position 1723: 2.4840154135758216e-05
Position 2212: 2.3788800789375284e-05
Position 1524: 1.867823915795571e-05
Position 3078: 1.8375135979648446e-05
Position 1840: 1.6019254855125885e-05
Position 3646: 1.0538388416926995e-05
Position 3473: 1.0370666122438237e-05
Position 930: 9.612734505186686e-06
Position 4110: 9.577298246980306e-06
Position 4673: 8.574107666768866e-06
Position 3479: 8.227177163112727e-06
Position 2576: 6.775584116432517e-06
Position 2014: 6.064342475036314e-06
Position 3207: 5.624563354150837e-06
Position 652: 5.389005327923103e-06
Position 1877: 4.950927012072453e-06
Position 1264: 4.914374607372833e-06
Position 2562: 4.8836706851389e-06
Position 1061: 4.675647820430032e-06
Position 2913: 4.5607705559461515e-06
Position 2543: 4.163962590074878e-06
Position 1451: 4.118911645809438e-06
Position 3612: 3.990357039874836e-06
