Gene = Tyw1
index = 1155
Annotated 5SS: [  159  2020  5907 10050 11055 12413 17709 21016 24799 30327 31928 39767
 43005 68675 78379]
Annotated 3SS: [ 1897  5783  9947 10859 12130 17585 20897 24745 30207 31817 39588 42868
 68563 78210 83583]
SMsplice 5SS: [  159  2020 10050 12339 14249 17709 18166 21016 30327 31928 39767 43005
 47754 49789 55450 60556 68675 78379]
SMsplice 3SS: [ 1897  9947 12130 14128 17585 18043 20897 30207 31817 39588 42868 47642
 49596 55354 60446 68563 78210 83583]
top_k =  1000
Partition function (log Z): 18.814103692861828

Sorted 5' Splice Sites (High to Low Probability):
Position 68675: 0.9999999999812538
Position 43005: 0.9997195755619757
Position 17709: 0.996231471481714
Position 78379: 0.9923199112242571
Position 31928: 0.9904469456463628
Position 60556: 0.9781563729881967
Position 39767: 0.975993257440801
Position 30327: 0.972627919728287
Position 10050: 0.9600256390410121
Position 47754: 0.9091743667656682
Position 159: 0.8947178286969502
Position 21016: 0.8647082581330624
Position 2020: 0.8491135487398466
Position 14249: 0.7933537068848309
Position 18166: 0.7886630945033958
Position 49789: 0.773215820211005
Position 33930: 0.7311091453375478
Position 24799: 0.7301393977275181
Position 72347: 0.6440201110021047
Position 52230: 0.5221929086766702
Position 12339: 0.45783665918968974
Position 12413: 0.44441741781029215
Position 46396: 0.42151448709550277
Position 11066: 0.4048005730519985
Position 11055: 0.3932307358525816
Position 53560: 0.37300070568052124
Position 40791: 0.3323778646467726
Position 63811: 0.3315423323291612
Position 51958: 0.32853483829649144
Position 5907: 0.32772799654511053
Position 42176: 0.28365041195112994
Position 34495: 0.2699356309682206
Position 44817: 0.2509121528299672
Position 24077: 0.2295733613838936
Position 3901: 0.22816819507849093
Position 51936: 0.20733835350462212
Position 32116: 0.18336656189661604
Position 32658: 0.17438902745941162
Position 57556: 0.17143990545414273
Position 71648: 0.17112939239619554
Position 32165: 0.16294366700196178
Position 39223: 0.160274833223751
Position 80275: 0.15965098190162633
Position 76071: 0.15415555984061777
Position 4899: 0.14689346031634773
Position 32192: 0.13976464918361053
Position 43974: 0.13940069695261914
Position 17043: 0.13407783533909964
Position 2176: 0.12705447956785074
Position 35996: 0.12588635552963576
Position 33075: 0.11493827148058215
Position 20242: 0.11354208208479953
Position 80033: 0.10875297813065438
Position 57908: 0.10773332060773434
Position 31542: 0.10200057887838422
Position 71616: 0.10126743960161254
Position 31717: 0.09434099080765285
Position 71627: 0.09336414965203448
Position 50006: 0.07741659502298023
Position 42: 0.073510332010718
Position 6222: 0.07028767455580809
Position 83649: 0.06758167335562433
Position 23784: 0.06615197878208372
Position 19237: 0.06529416110732936
Position 15968: 0.0643256441254216
Position 42314: 0.06341134364008358
Position 75558: 0.06196454555668081
Position 42289: 0.060474152208357376
Position 15279: 0.06039644254373744
Position 77373: 0.05662875071953874
Position 14421: 0.05638041479205352
Position 44634: 0.05455019056927245
Position 6178: 0.05362997811145588
Position 4361: 0.04711350098713411
Position 54512: 0.046443231496910396
Position 40844: 0.044381670756834045
Position 41291: 0.0438398687978524
Position 6197: 0.04051569703073821
Position 73473: 0.04037895161472161
Position 4925: 0.038087566919375614
Position 75763: 0.03754488522359515
Position 14260: 0.03693793833829566
Position 80507: 0.0367712986748479
Position 15731: 0.036753760063361236
Position 5624: 0.03660888224634873
Position 15275: 0.03575724258431621
Position 50841: 0.03493681862266168
Position 35714: 0.032062571613431845
Position 3088: 0.03196131675648902
Position 4893: 0.03156158849671492
Position 41552: 0.03099196098069832
Position 41146: 0.030815135907471418
Position 77355: 0.030631329969296454
Position 13173: 0.02861688806495884
Position 33501: 0.028233862454082135
Position 16320: 0.02606904800027061
Position 7791: 0.02547093194952006
Position 72664: 0.024775963931456358
Position 69396: 0.024037531060879594
Position 6448: 0.02368773584244373
Position 4172: 0.02283313488012855
Position 44229: 0.022269285101492172
Position 42146: 0.022110248965806715
Position 42084: 0.0219548910076834
Position 60613: 0.021843626993057693
Position 20110: 0.020779558805410478
Position 9916: 0.020326902861565334
Position 53308: 0.02015264290591758
Position 53020: 0.02013474406528236
Position 20020: 0.019266370102278975
Position 32074: 0.01760837219205432
Position 41614: 0.017421764479492095
Position 15270: 0.016444511476667516
Position 11783: 0.01524730586006725
Position 84015: 0.014937751416125166
Position 33199: 0.014651700550250385
Position 11686: 0.014267873873517089
Position 69076: 0.014163589805307445
Position 73426: 0.012199676154049707
Position 229: 0.011710965596429274
Position 20175: 0.011553472838820683
Position 33496: 0.011479730248855916
Position 52971: 0.011385365770976845
Position 5980: 0.011251990361315554
Position 12265: 0.011181287576973968
Position 40017: 0.011101742907441713
Position 73638: 0.01107905129399777
Position 32748: 0.010972467329647661
Position 19815: 0.010779929424640265
Position 70503: 0.010717200464872937
Position 32530: 0.009896791119870038
Position 15543: 0.009381541555828087
Position 47927: 0.008951259509615466
Position 527: 0.00873256161947582
Position 19405: 0.008686184355843896
Position 44222: 0.008599555262345848
Position 83676: 0.00842813632228242
Position 80286: 0.008046841434313654
Position 80688: 0.007828094232895568
Position 14221: 0.007558501287614794
Position 39661: 0.007557414033516827
Position 11059: 0.007336537684582463
Position 10946: 0.007292033023329701
Position 44188: 0.007258278545226972
Position 5575: 0.0072151425531325475
Position 24120: 0.006995896929067387
Position 33619: 0.006987656765266493
Position 2680: 0.00680340542134549
Position 2163: 0.006667407247753674
Position 42093: 0.0064973374993782754
Position 15641: 0.006338288951671886
Position 43978: 0.006293049230391947
Position 22252: 0.0062249380398929684
Position 16306: 0.006165034730535839
Position 23820: 0.006149962839488349
Position 80670: 0.006042209336538399
Position 10054: 0.005677443166334766
Position 32498: 0.005401463075278258
Position 70559: 0.0053162768367881206
Position 13672: 0.005296535245797638
Position 31458: 0.005223821847104001
Position 32182: 0.004932988660505163
Position 33299: 0.004786534623335117
Position 48044: 0.004769367809230023
Position 35179: 0.004745006469265286
Position 13562: 0.004658578512318945
Position 3448: 0.0045799662253381964
Position 265: 0.004341114235827102
Position 13280: 0.0042908430267496805
Position 78860: 0.004283471986933568
Position 6687: 0.004147612832264636
Position 34149: 0.004100172578459383
Position 45006: 0.004080525933793809
Position 6034: 0.004054046505611898
Position 5009: 0.003955193554628895
Position 8136: 0.0038373644266522164
Position 49890: 0.0038282116098204734
Position 79067: 0.0038212078772670932
Position 4200: 0.0037097665629470073
Position 78945: 0.003535307916424275
Position 30683: 0.0031458469676652447
Position 18275: 0.003065960575684783
Position 83956: 0.003052512649705531
Position 5336: 0.003042037839488948
Position 34338: 0.002757051791222428
Position 27218: 0.0027219033403587676
Position 40530: 0.002714244244028772
Position 83857: 0.002668973091167611
Position 15295: 0.0025790473577560888
Position 69213: 0.0025489018992539735
Position 354: 0.0025446767819841576
Position 2320: 0.0025187713460520567
Position 81510: 0.0024636969619856635
Position 32810: 0.002404256865606051
Position 14156: 0.002384275306582354
Position 44379: 0.002382317892290632
Position 13424: 0.0023646376735244985
Position 80061: 0.0023368054936756914
Position 3883: 0.002323973938572703
Position 6121: 0.002304067663221274
Position 78172: 0.0022489596953702935
Position 44210: 0.002147701314563941
Position 15146: 0.0021428732981574926
Position 7980: 0.0021370727347091896
Position 33186: 0.0021150197113488805
Position 34015: 0.002012129930373802
Position 83993: 0.002008314824959876
Position 12212: 0.0019328999585264417
Position 24982: 0.0019279559031149035
Position 79267: 0.001922227066522271
Position 83712: 0.00187662742196777
Position 10296: 0.0018168829631035838
Position 70204: 0.0018125232439615419
Position 78624: 0.001751486929417594
Position 40039: 0.0016877454550169794
Position 15659: 0.0016848555007287378
Position 29973: 0.0016647459445582376
Position 71306: 0.0016480901769461652
Position 78296: 0.0016461372820200143
Position 69261: 0.0016322957623539128
Position 39896: 0.001558538442060226
Position 33553: 0.0015438847995264712
Position 1352: 0.0015320581808548261
Position 13600: 0.001506128746867617
Position 32606: 0.0014234428146555377
Position 76: 0.0014169826801355549
Position 23032: 0.0013161434459134
Position 14203: 0.0012841352201564133
Position 14376: 0.0012637256920299367
Position 14206: 0.0012074620544382708
Position 6424: 0.0011911862225190031
Position 2169: 0.0011855097120856376
Position 1379: 0.0011835477069282246
Position 124: 0.0011603133174031776
Position 34009: 0.0011508930673910236
Position 34394: 0.0011502217896154326
Position 8091: 0.001130959811824091
Position 10943: 0.0011287514261667706
Position 13602: 0.001101300458242887
Position 69384: 0.0010879797498799123
Position 12337: 0.0010779051783092553
Position 53834: 0.0010624514073989965
Position 7393: 0.0010506321553081716
Position 79115: 0.0009959185786132933
Position 31546: 0.000970408446790695
Position 3660: 0.0009663662860266012
Position 43945: 0.0009434397444429545
Position 69009: 0.0009060237961676297
Position 41725: 0.0008987140562488683
Position 79959: 0.000895939609086053
Position 12179: 0.0008643137034175303
Position 12441: 0.0008602506085117755
Position 17771: 0.0008489010664055733
Position 4671: 0.000730319724132313
Position 13606: 0.0007244388721624911
Position 17782: 0.0006855091050241047
Position 78288: 0.0006011546954984315
Position 645: 0.000566729326709396
Position 252: 0.0005643647960131538
Position 13134: 0.0005427622610480383
Position 12052: 0.0005107989513553489
Position 32261: 0.000480003395711191
Position 31920: 0.0004723631063446676
Position 1369: 0.00041343401449123077
Position 15432: 0.00041106024302014924
Position 4580: 0.0003976372994661704
Position 2033: 0.0003969655635366944
Position 32256: 0.0003901791681682954
Position 32237: 0.00035969753069842034
Position 179: 0.00035347207647233846
Position 12131: 0.0003520259873346474
Position 12439: 0.00034583296089103614
Position 1864: 0.0003188195095222747
Position 93: 0.00031786453970423086
Position 34369: 0.0003103537420618968
Position 10173: 0.000286069512364877
Position 4099: 0.00028042392158924033
Position 850: 0.0002785180215283815
Position 598: 0.000269292510089587
Position 134: 0.0002612536035240192
Position 1950: 0.0002398414772341866
Position 32287: 0.00022940841478621596
Position 1281: 0.00021270549791620928
Position 32629: 0.00021011991239150147
Position 694: 0.0002055075852200322
Position 17735: 0.00020360754040428351
Position 4072: 0.0002020587496403939
Position 13557: 0.00018455054946015973
Position 881: 0.000184168969640629
Position 32518: 0.00016926486846931903
Position 3134: 0.0001675424401433052
Position 244: 0.00016716935449462124
Position 32078: 0.00016693860663298415
Position 18327: 0.00016285976833040826
Position 11310: 0.00014787984700606125
Position 325: 0.00014510743436206563
Position 31977: 0.00014002390730966625
Position 3887: 0.00013479833926974204
Position 17694: 0.00013076353467270771
Position 18435: 0.000110559147201327
Position 17664: 0.00010710390964974809
Position 1560: 0.00010650573054546349
Position 32647: 0.0001026941885944304
Position 163: 9.771281176363052e-05
Position 32252: 9.76479881428117e-05
Position 116: 9.60298619342712e-05
Position 32586: 9.111808053860538e-05
Position 518: 9.06837052815039e-05
Position 809: 8.953612661896877e-05
Position 32388: 8.689846963114886e-05
Position 1590: 8.088466158041286e-05
Position 2201: 7.464594029411353e-05
Position 2199: 7.357532032158175e-05
Position 1898: 6.91595491856169e-05
Position 19621: 6.782831402750955e-05
Position 673: 6.541042274407026e-05
Position 18052: 6.431860060184231e-05
Position 2099: 6.0544976369725746e-05
Position 32490: 5.958493507732274e-05
Position 32270: 5.4820149945438566e-05
Position 3330: 4.8069646947942446e-05
Position 3474: 4.4000321951005974e-05
Position 32128: 4.2884024354655755e-05
Position 18317: 4.0499101485237775e-05
Position 3927: 3.9838335254828056e-05
Position 32502: 3.9766042929170566e-05
Position 17714: 3.936798056532032e-05
Position 17934: 3.876947126171214e-05
Position 2861: 3.7274769320586845e-05
Position 19390: 3.563388179043846e-05
Position 18800: 2.9701142434172603e-05
Position 70198: 2.7236091083455768e-05
Position 69784: 2.669349844339589e-05
Position 100: 2.595545977617243e-05
