Gene = Xpr1
index = 1194
Annotated 5SS: [   164  32719  71777  85167  86992  88731  93016 104159 104571 108379
 109708 124221 127135 134117]
Annotated 3SS: [ 32666  71674  84942  86841  88646  92933 103967 104390 108206 109512
 124053 126997 133894 136258]
SMsplice 5SS: [   164  32719  71777  77037  85213  86992  88731  93016 109708 120310
 127135 134117 139076]
SMsplice 3SS: [ 32666  71674  76931  84942  86841  88646  92933 109512 120228 126997
 133894 138964 140175]
top_k =  1000
Partition function (log Z): -85.80924989288036

Sorted 5' Splice Sites (High to Low Probability):
Position 164: 0.943998559212216
Position 1104: 0.24079308620038878
Position 9523: 0.14047751012379564
Position 363: 0.04007008700058976
Position 2382: 0.035295939984170445
Position 2283: 0.03258118859546456
Position 4055: 0.021788638812818225
Position 4701: 0.02116923213766418
Position 1277: 0.020973015492046627
Position 1779: 0.014782577192660799
Position 8882: 0.010799508190428977
Position 8666: 0.009471250341231877
Position 7713: 0.008366396734327772
Position 2498: 0.008243602845763713
Position 4899: 0.007897281875864606
Position 5316: 0.006708553455071263
Position 544: 0.005804030008727033
Position 157: 0.005247976347220091
Position 445: 0.004664112653238363
Position 5657: 0.0006440461803614338
Position 70: 0.0006397683483550016
Position 472: 0.0006049869790651216
Position 4713: 0.0005752673795603627
Position 2013: 0.0004159363174757331
Position 6044: 0.00039980506120490766
Position 3303: 0.00030713075604129307
Position 4570: 0.00029482092208984713
Position 704: 0.0002874901209942975
Position 919: 0.00025865394260104964
Position 5167: 0.00020865083576748127
Position 549: 0.00019453488993499666
Position 900: 0.00019059512727423176
Position 182: 0.00017787232743300774
Position 148: 0.0001708621693708067
Position 1069: 0.0001558409244270254
Position 76: 0.00013923344130659893
Position 1699: 8.4953100142153e-05
Position 100: 7.979509860456277e-05
Position 695: 6.740382689654727e-05
Position 2004: 4.147618872641899e-05
Position 636: 4.1346458777206505e-05
Position 510: 3.963549149429388e-05
Position 2069: 3.801031228079959e-05
Position 136: 3.770477358477723e-05
Position 2708: 3.7396029880643714e-05
Position 1612: 3.671413412324346e-05
Position 2033: 3.6434399774329204e-05
Position 2849: 3.358798624959521e-05
Position 2388: 2.806653408468524e-05
Position 774: 2.7272076140625444e-05
Position 1666: 2.5752849384029972e-05
Position 661: 1.6056107831423857e-05
Position 676: 1.0880853603084102e-05
Position 463: 9.201205006285104e-06
Position 426: 8.475050539611786e-06
Position 53: 7.818643685647752e-06
Position 1247: 7.364571232273074e-06
Position 2049: 6.516402835796171e-06
Position 702: 6.250278435596743e-06
Position 179: 6.0346785862243376e-06
Position 12: 5.288856092790781e-06
Position 622: 4.581284371193746e-06
Position 328: 4.375970484269664e-06
Position 423: 4.280259116514472e-06
Position 722: 4.089972500052845e-06
Position 1296: 3.362401312959554e-06
Position 1022: 2.0566025458366574e-06
Position 1336: 1.6258482904096889e-06
Position 847: 1.473754502103316e-06
Position 1818: 7.85901485341474e-07
Position 789: 6.746109693618649e-07
Position 719: 3.1003777835203904e-07
Position 993: 2.1603283469738035e-07
Position 1078: 1.934624734972332e-07
Position 28: 1.2963123993833823e-07
Position 951: 9.65774261423584e-08
Position 1838: 3.5361313134563246e-08
Position 34: 3.1036377582026644e-08
Position 205: 1.6817593133334462e-08
Position 22: 1.525752573531522e-08
Position 1883: 4.446779116707599e-09
Position 757: 8.826788038001923e-11
Position 752: 7.597221253195627e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9400: 0.24807431643060937
Position 16239: 0.22616040273798113
Position 17921: 0.1765483641359431
Position 951: 0.10778675483492849
Position 993: 0.07866941394540289
Position 13226: 0.06403255203398128
Position 6431: 0.058639692948812765
Position 3774: 0.03715141229845515
Position 899: 0.034642058390572036
Position 4509: 0.03299488711389173
Position 11713: 0.027603712141600845
Position 2250: 0.02558437315440374
Position 6083: 0.02480814037852603
Position 2200: 0.02430138213198386
Position 9638: 0.020595888789575186
Position 9396: 0.020577502121727046
Position 1185: 0.020270058863753545
Position 11211: 0.01926409156822908
Position 1010: 0.017217571868911773
Position 9603: 0.017194303104520137
Position 13268: 0.016145894169779188
Position 2136: 0.015482070871571585
Position 4759: 0.012486723232159424
Position 1571: 0.01184866273589774
Position 2177: 0.009217711353735093
Position 9828: 0.00854738853678966
Position 4915: 0.008249686442197068
Position 6087: 0.007135911400602016
Position 6682: 0.006963202545263599
Position 11946: 0.006845168856245652
Position 8585: 0.006774341642685831
Position 7590: 0.006693699203979268
Position 8804: 0.006680053938782592
Position 2575: 0.0062341684953069465
Position 8749: 0.00603999578073507
Position 7546: 0.0060118126044660745
