Gene = Ankrd50
index = 124
Annotated 5SS: [  174  2154 21945]
Annotated 3SS: [  859 21714 32338]
SMsplice 5SS: [  174  4661 16612 21945 30804]
SMsplice 3SS: [ 4492 16472 21714 30668 32338]
top_k =  1000
Partition function (log Z): -16.946327472466642

Sorted 5' Splice Sites (High to Low Probability):
Position 174: 0.9899341986226254
Position 21945: 0.876617442391385
Position 4661: 0.8287406269040941
Position 2154: 0.3658951903454569
Position 6151: 0.3091378538594311
Position 985: 0.17332042421524205
Position 1577: 0.10910303931391008
Position 6100: 0.09851125682933098
Position 6132: 0.09793094943440392
Position 793: 0.09202592792722622
Position 3177: 0.0794431622774254
Position 763: 0.06084347974869199
Position 973: 0.050911149718732236
Position 1159: 0.04293501679924638
Position 724: 0.04208973742848042
Position 2168: 0.03159847890558218
Position 3010: 0.028308406958449966
Position 1582: 0.026488752357954715
Position 2691: 0.025536517184728127
Position 1867: 0.021337821216145553
Position 914: 0.015608181826397846
Position 2889: 0.010991665656085807
Position 606: 0.010639878296141547
Position 944: 0.008856273416398225
Position 3707: 0.007038804978108429
Position 571: 0.006291926123350777
Position 5385: 0.0051096683582849125
Position 4497: 0.005067083709046425
Position 755: 0.005041493839637158
Position 645: 0.0025999369655273024
Position 453: 0.002533647605658521
Position 94: 0.0021348053856692206
Position 5195: 0.0019947620332644894
Position 1946: 0.0019306646811936136
Position 5696: 0.0010614527015301305
Position 1040: 0.000979481303919334
Position 1522: 0.0007344386455415057
Position 767: 0.0005020574318204396
Position 598: 0.0004994859450075058
Position 610: 0.0004760575338547962
Position 807: 0.0004583490880580753
Position 488: 0.00045033379241787565
Position 233: 0.0004413073019703954
Position 620: 0.0002980227352315444
Position 2681: 0.000226444498836861
Position 1147: 0.00022562827863035508
Position 1532: 0.00018200063490394464
Position 2387: 0.00015418410228496693
Position 1371: 0.00014348691689856065
Position 665: 0.00012410151239964306
Position 134: 0.00011931370997926912
Position 210: 8.832482401676623e-05
Position 1468: 8.480040928259312e-05
Position 2326: 6.943102337582274e-05
Position 957: 6.775857160431119e-05
Position 781: 6.304701098167891e-05
Position 1373: 6.048435845171127e-05
Position 3022: 5.122776878374851e-05
Position 2123: 4.531294311558546e-05
Position 630: 3.494553887311707e-05
Position 526: 2.271928622696823e-05
Position 154: 2.2638021434318254e-05
Position 341: 1.8881474466593297e-05
Position 636: 1.8674036670704306e-05
Position 1127: 1.8151755604418843e-05
Position 6802: 1.710222086824959e-05
Position 392: 1.605529687609895e-05
Position 492: 1.0301523313479542e-05
Position 543: 9.21057905861486e-06
Position 929: 7.950569546519954e-06
Position 742: 6.651475374356438e-06
Position 1347: 6.617708809208374e-06
Position 689: 6.277255437178052e-06
Position 674: 4.0114423272467095e-06
Position 1026: 3.3876696603638305e-06
Position 51: 3.252390277655646e-06
Position 1047: 2.6440754547642066e-06
Position 797: 2.31781944936136e-06
Position 800: 2.23154627228213e-06
Position 975: 2.011138476615118e-06
Position 2973: 1.9167174859470332e-06
Position 337: 1.5712907408743542e-06
Position 408: 1.3661446859847426e-06
Position 811: 1.1190000203869103e-06
Position 691: 8.632082246754153e-07
Position 18: 8.330583561891197e-07
Position 324: 6.449823684489602e-07
Position 27: 5.3466267151703236e-08
Position 2251: 1.8281425638847485e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 21714: 0.9962052028780344
Position 4492: 0.5779288908146664
Position 27258: 0.5445494545128933
Position 6006: 0.4722176407765078
Position 2065: 0.2896201100461207
Position 23115: 0.27436548818624934
Position 859: 0.26514333875104334
Position 4369: 0.14656492541081145
Position 1276: 0.12621200510086808
Position 645: 0.11146291924261453
Position 4436: 0.09595597070571892
Position 486: 0.09533662613037926
Position 3101: 0.07958025719398186
Position 23467: 0.02916732309310752
Position 23491: 0.028535176599135608
Position 1922: 0.025271903824736264
Position 1870: 0.025150053903136693
Position 2873: 0.021844638519844865
Position 5923: 0.017076185571192747
Position 1755: 0.01615472479265553
Position 1743: 0.015440347092740319
Position 1026: 0.011709199275364098
Position 5901: 0.011066219694267423
Position 2571: 0.010795837097380705
Position 2721: 0.009207850285839427
Position 1446: 0.00877148440446722
Position 1984: 0.00872509736091421
Position 1941: 0.00867508176945138
Position 2024: 0.007305923170672765
Position 3580: 0.007041784668999028
Position 2040: 0.006822745679000521
Position 2374: 0.00681808324012727
Position 4552: 0.006726304047014987
Position 6056: 0.005794246761428963
Position 1908: 0.005390784489572033
Position 5309: 0.00518320477156934
Position 689: 0.0050161563138731895
Position 2740: 0.004539261917093537
Position 889: 0.004451640089812686
Position 1097: 0.004377170866634113
Position 2608: 0.004294949646034678
Position 2517: 0.0039806676636196725
Position 1044: 0.003800662877879939
Position 4295: 0.0034905323619128952
Position 1934: 0.0034433085025867183
Position 2792: 0.0032038726158375246
Position 4258: 0.0030344261548374985
Position 2014: 0.0025038634694157305
Position 1783: 0.002408816655710253
Position 4965: 0.001989048229282961
Position 584: 0.0015831677136639024
Position 649: 0.0012264964156202607
Position 1239: 0.0011340947701450942
Position 1959: 0.001100221632418413
Position 1191: 0.001078390660455079
Position 5586: 0.0010087807935114806
Position 609: 0.0008412274456461549
Position 969: 0.000803055382821357
Position 913: 0.0007321520102989438
Position 1007: 0.0006810348103915559
Position 1304: 0.0005929455344675439
Position 8501: 0.0005445609717918203
Position 452: 0.0005341106575367938
Position 835: 0.00043402871457470733
Position 2882: 0.0004185629405768072
Position 345: 0.000400631493070742
Position 972: 0.0004005346638177469
Position 1359: 0.0003894278885692047
Position 1328: 0.0003696573821010212
Position 7677: 0.0003562784053621323
Position 13632: 0.0003504126129120948
Position 1707: 0.00034592697154988685
Position 559: 0.00032566281369412917
Position 697: 0.00032038493814612296
Position 1883: 0.00030025934580169694
Position 432: 0.0002739574306662145
Position 1842: 0.0002669214176757351
Position 317: 0.00021415775377592205
Position 264: 0.00019996482828584438
Position 4312: 0.00018685128897261394
Position 7717: 0.00017991038140276913
Position 9234: 0.00015176962650802585
Position 700: 0.00011745245324184087
Position 6371: 0.00011488616263207715
Position 7241: 0.00011034999737593963
Position 5529: 0.00011032202062689496
Position 9281: 0.00010297946672780468
Position 1596: 0.0001001071867289042
Position 752: 8.961948987025138e-05
Position 6951: 8.485619650351428e-05
Position 2923: 7.678378598247734e-05
Position 1532: 7.552347546721354e-05
Position 5062: 6.985955812148057e-05
Position 1666: 6.43625426764311e-05
Position 1068: 6.363951967438349e-05
Position 1365: 5.848379479321934e-05
Position 2832: 5.28257259056779e-05
Position 6676: 4.91051775216586e-05
Position 6909: 4.87989533460014e-05
Position 511: 4.365955212443556e-05
Position 2231: 4.314254908375793e-05
Position 1683: 3.850869576831487e-05
Position 1422: 3.8469734062625606e-05
Position 7524: 3.833455079928677e-05
Position 469: 3.7194462093451634e-05
Position 1009: 3.635744045273763e-05
Position 2244: 3.6021968756335296e-05
Position 563: 3.555098305808486e-05
Position 1758: 3.512211361145169e-05
Position 1062: 3.4532370544804835e-05
Position 6568: 2.899678157089507e-05
Position 1465: 2.7654193279821984e-05
Position 508: 2.671733413329338e-05
Position 723: 2.51480497091864e-05
Position 2795: 2.301580550662394e-05
Position 5420: 2.1681737358796743e-05
Position 1543: 2.1425856881732134e-05
Position 1381: 2.0127852622429066e-05
Position 982: 2.0126550705484073e-05
Position 1699: 2.00548950981595e-05
Position 10801: 1.956746632897637e-05
Position 350: 1.933369531051984e-05
Position 8903: 1.670172192623222e-05
Position 6739: 1.541488915321343e-05
Position 6341: 1.5040947425461541e-05
Position 6147: 1.4907830663187799e-05
Position 4739: 1.4520902081280071e-05
Position 596: 1.2667031154238419e-05
Position 781: 1.2287827477022855e-05
Position 2198: 1.189775758396558e-05
Position 6233: 1.1806465371666928e-05
Position 9161: 9.326817081689269e-06
Position 449: 9.093203156925086e-06
Position 7082: 8.616321811559961e-06
Position 2676: 8.114233138675668e-06
Position 389: 6.128326336250591e-06
Position 408: 5.808737020475617e-06
Position 371: 4.779929776719128e-06
Position 6708: 4.685390548102091e-06
Position 1826: 4.176420172786911e-06
Position 8144: 4.12328081226711e-06
Position 7809: 3.630246899804822e-06
Position 543: 3.407952578261607e-06
Position 237: 3.0724212456369903e-06
Position 4840: 2.876626219703056e-06
Position 717: 2.8600838091464257e-06
Position 620: 2.58117126911389e-06
Position 5478: 2.246854838675407e-06
Position 1103: 2.10971722474048e-06
Position 923: 2.0052824818371624e-06
Position 6204: 1.4379387756614035e-06
Position 5650: 1.1659635080752075e-06
Position 5290: 8.647141568336082e-07
Position 331: 7.537326745921816e-07
Position 362: 5.553631714233679e-07
Position 534: 4.263180350535603e-07
Position 575: 4.2353687399466336e-07
Position 3316: 2.8078296218917353e-07
Position 810: 2.2515014173635508e-07
Position 713: 1.9354588368281976e-07
Position 1216: 8.959271201810223e-08
Position 375: 3.583799162742129e-08
Position 733: 3.457415172593255e-08
Position 89: 3.346190590911073e-08
Position 159: 3.055587156558935e-08
Position 386: 2.3486835704799903e-08
Position 373: 2.0379442748054387e-08
Position 190: 1.4678852019791172e-08
Position 166: 1.2658700554950008e-08
Position 187: 1.0281831975845284e-08
Position 213: 9.286147487921034e-09
Position 218: 1.6713694988069135e-11
Position 83: 5.609301365400037e-12
Position 173: 2.5412103740728538e-12
Position 106: 1.847588269308926e-12
Position 198: 1.7984370970295362e-12
Position 201: 1.4601304085956514e-12
Position 152: 3.7588654132624973e-13
Position 797: 3.5969359952469655e-13
Position 100: 3.352618752005341e-13
