Gene = Epo
index = 382
Annotated 5SS: [  104 47510 48208 48757 49262]
Annotated 3SS: [47389 48064 48669 49081 50001]
SMsplice 5SS: [  104  2548  2845  3059  3397  3640  3800  4239  4552  4880  7029 15992
 28522 47510 48208 48757 49262]
SMsplice 3SS: [ 2401  2669  2951  3332  3476  3732  4143  4477  4632  6880 15794 28426
 47389 48064 48669 49081 50001]
top_k =  1000
Partition function (log Z): 6.382637535716821

Sorted 5' Splice Sites (High to Low Probability):
Position 4552: 0.9972271881111038
Position 15992: 0.9965647633238565
Position 3059: 0.9951561032243744
Position 2548: 0.9805881608809471
Position 104: 0.9642472456757353
Position 3800: 0.8989619504691089
Position 3640: 0.8975569748539566
Position 7029: 0.8945267223905856
Position 2845: 0.8919341059523958
Position 3397: 0.7736947103907365
Position 4239: 0.6672735306661174
Position 12568: 0.5985983724039091
Position 17903: 0.5813186820563995
Position 4880: 0.5743678214696452
Position 21166: 0.5743145889849126
Position 17066: 0.4274250926846251
Position 5306: 0.40669459756778115
Position 4258: 0.31037779516141145
Position 13477: 0.2593846365249695
Position 8317: 0.19091856706171148
Position 11063: 0.18184092067342975
Position 3415: 0.15562543469545875
Position 4659: 0.14483488701644834
Position 8027: 0.14357085151233936
Position 9760: 0.12172298847032931
Position 4819: 0.11686812004722344
Position 14169: 0.1074147477989429
Position 12953: 0.10082646967529313
Position 8283: 0.09584931506547333
Position 3853: 0.06332057164033152
Position 2850: 0.06196589152033737
Position 6581: 0.053881477226215314
Position 2268: 0.04585704879813194
Position 11347: 0.04210427061098514
Position 6392: 0.03316517066461235
Position 951: 0.03213083457891083
Position 158: 0.030104257564163687
Position 15049: 0.026105991149063243
Position 2057: 0.022326186013574605
Position 2242: 0.021271345527808648
Position 17987: 0.020611708129858908
Position 3670: 0.019689139995062378
Position 1713: 0.019686087284530248
Position 5196: 0.018194000661482884
Position 5383: 0.017254575433881984
Position 13052: 0.016093729592448536
Position 1966: 0.015494083571915592
Position 14078: 0.01411072784624554
Position 14463: 0.013801416938537175
Position 3406: 0.012365197846430902
Position 4071: 0.008029130638261668
Position 5021: 0.007346589391974163
Position 5704: 0.007074083357952596
Position 4861: 0.00643485182386316
Position 4144: 0.0061354894605308635
Position 7524: 0.005741700083436886
Position 1105: 0.005502915706201523
Position 7364: 0.005430575969208709
Position 8105: 0.0051066504151631555
Position 1990: 0.004763999680555727
Position 1289: 0.004454831712225025
Position 2314: 0.003163686179299595
Position 4276: 0.0027946891517394643
Position 3612: 0.002643907047630167
Position 2495: 0.002548236636162017
Position 1843: 0.0023834598041765106
Position 3063: 0.0023383400232100684
Position 1237: 0.002222199916581724
Position 703: 0.0020976143675042543
Position 3082: 0.0018789124804002228
Position 6853: 0.0016993235993893517
Position 1858: 0.001576988381956146
Position 5356: 0.0014825191805333947
Position 2649: 0.001419219776409897
Position 5388: 0.0013797480861437621
Position 2275: 0.0012167663463117425
Position 1226: 0.001194608539862328
Position 4540: 0.0011596044744379957
Position 6014: 0.0011033568420353527
Position 4384: 0.0010361077691779202
Position 2559: 0.0010325867593393258
Position 1946: 0.0010284667019344808
Position 7627: 0.0009699259414558319
Position 3904: 0.0009253020747222314
Position 4253: 0.0009101633799581306
Position 2889: 0.000908653384786049
Position 225: 0.0008758055449532015
Position 7537: 0.0008667083459021744
Position 816: 0.0008369775318118806
Position 7613: 0.0007724398635369176
Position 3419: 0.0006871036443751244
Position 489: 0.0006471823678367181
Position 4674: 0.0006289677390318272
Position 3925: 0.0006147856791384967
Position 2602: 0.0005484546340664619
Position 2565: 0.0005483747141102277
Position 872: 0.00045891449841903217
Position 1102: 0.00041405837363545306
Position 2212: 0.0004137767174493587
Position 3813: 0.00041035223991099234
Position 2129: 0.0004062426433585628
Position 3896: 0.00037698933529266667
Position 2209: 0.0003722255119628178
Position 1060: 0.00036208703457372445
Position 2369: 0.000351741004932237
Position 3734: 0.00035064923262039064
Position 1821: 0.0003379073763143008
Position 203: 0.00033583665149484695
Position 4076: 0.00033190198285686383
Position 2177: 0.0003304564971589254
Position 904: 0.0003245972069531128
Position 3199: 0.0003168640450639093
Position 264: 0.00028488171374957703
Position 125: 0.00028291427329540735
Position 4825: 0.0002709613998988789
Position 1309: 0.0002455963221712444
Position 3959: 0.0002304627150973716
Position 567: 0.00022536416825149605
Position 162: 0.0001926093422521148
Position 3953: 0.000190227614516367
Position 4210: 0.00018493663818465973
Position 4922: 0.00018477799595482952
Position 4243: 0.0001821705281804396
Position 1959: 0.00017126681843964434
Position 4885: 0.0001629340073107661
Position 2142: 0.0001575767208311976
Position 4098: 0.00012884414697249684
Position 4657: 0.00012728081349674603
Position 261: 0.00012501789960937704
Position 89: 0.00012244376740590143
Position 2593: 0.00012092802938654961
Position 160: 0.00012071299880573547
Position 3879: 0.0001155567156335003
Position 2110: 0.00010923589158522532
Position 1268: 0.00010652336287309862
Position 596: 0.00010562073934804573
Position 3100: 0.00010132552052274601
Position 759: 0.0001011134713684761
Position 4546: 9.768352787302752e-05
Position 3282: 9.159372576994862e-05
Position 2112: 9.100137636454422e-05
Position 4695: 8.881147039142224e-05
Position 3973: 7.477598142049097e-05
Position 644: 7.435935642877115e-05
Position 1325: 7.373740931993312e-05
Position 3556: 7.349652154885935e-05
Position 3340: 6.951542943241831e-05
Position 1976: 6.54156852317563e-05
Position 1686: 6.42560906944627e-05
Position 4635: 6.39278251027966e-05
Position 1215: 6.314583925645641e-05
Position 3606: 6.262415964594467e-05
Position 194: 6.145645215595767e-05
Position 1636: 6.0758405885700114e-05
Position 1116: 5.610818778840306e-05
Position 2604: 5.5725327538464964e-05
Position 2671: 5.449714553034268e-05
Position 3092: 5.1865051246020074e-05
Position 1213: 5.120481296349204e-05
Position 3067: 4.8532765996954304e-05
Position 5893: 4.3743471013776286e-05
Position 1113: 4.351946583768007e-05
