Gene = Msantd4
index = 718
Annotated 5SS: [  62 7581]
Annotated 3SS: [6974 8176]
SMsplice 5SS: [  62 5197]
SMsplice 3SS: [5104 6974]
top_k =  1000
Partition function (log Z): -5.897619442168379

Sorted 5' Splice Sites (High to Low Probability):
Position 5197: 0.8684580745979601
Position 62: 0.7981238052793826
Position 7581: 0.3906976994670408
Position 3225: 0.3245101973481666
Position 3220: 0.27047181483079363
Position 156: 0.17137424685721983
Position 6495: 0.1460630208364957
Position 1416: 0.128681674056981
Position 1086: 0.12481993000000195
Position 1280: 0.11302842280905223
Position 903: 0.11174042608759895
Position 278: 0.08494088251332249
Position 6294: 0.0789124511282355
Position 7323: 0.04233869584633162
Position 7048: 0.037303387136550355
Position 263: 0.02695361201190798
Position 9665: 0.02484127258632401
Position 6867: 0.01838583269195574
Position 130: 0.012397916214339996
Position 3929: 0.011868421310189467
Position 1292: 0.009592127824254582
Position 1727: 0.009206556099800332
Position 2243: 0.007799765093889971
Position 1805: 0.007406097881958048
Position 1489: 0.006337357463580232
Position 9857: 0.006112605711962996
Position 5186: 0.0057427223705419665
Position 3870: 0.004790585457698208
Position 6361: 0.004227770053602839
Position 3413: 0.0036948193556584344
Position 6481: 0.0032269780122514452
Position 6834: 0.00282324577338154
Position 10211: 0.0028144095219616756
Position 2149: 0.0026142158275381197
Position 7522: 0.002538192989682887
Position 466: 0.0024725810898197863
Position 5134: 0.0023692527666939736
Position 2443: 0.002059569351607987
Position 895: 0.0019485284362588018
Position 9904: 0.0018031879547283686
Position 6316: 0.0016361253222534882
Position 45: 0.0015809747074942088
Position 8519: 0.001572251927309388
Position 5992: 0.0015503406279835782
Position 3483: 0.0014945336567944868
Position 4988: 0.001459700085191308
Position 438: 0.0014205486515502424
Position 7000: 0.0013092829178688124
Position 8705: 0.0011622245174376267
Position 2499: 0.000910392463544336
Position 8396: 0.0005353819134888133
Position 6455: 0.0003293950321772717
Position 559: 0.0002824421058257688
Position 513: 0.00027760344936606657
Position 1035: 0.0002567554904594203
Position 1001: 0.0002056583872644324
Position 938: 0.0002033970339578519
Position 5107: 0.00019696398155262925
Position 5201: 0.00017368398951627366
Position 485: 0.00015780638585591365
Position 6299: 0.00014048162295320183
Position 884: 0.0001149806754723761
Position 205: 9.103777206783455e-05
Position 1076: 8.239506003258635e-05
Position 5172: 6.831610386474475e-05
Position 1061: 5.3010859780013714e-05
Position 5827: 4.0985485973805246e-05
Position 430: 3.481562948234162e-05
Position 580: 3.359978511473911e-05
Position 1198: 3.2564517016609546e-05
Position 5876: 3.1361577638959194e-05
Position 907: 2.5490663030746962e-05
Position 1141: 2.415131586574611e-05
Position 471: 2.1287662046905204e-05
Position 323: 1.9258576986337466e-05
Position 968: 1.892467461955536e-05
Position 976: 1.6970813108779114e-05
Position 1009: 1.4262949625423237e-05
Position 6225: 1.3385208797776554e-05
Position 147: 1.3213213914622332e-05
Position 5206: 1.202545496812349e-05
Position 1071: 1.0010897522476735e-05
Position 898: 7.2526408552748735e-06
Position 134: 6.214911662923664e-06
Position 55: 5.9123057479568354e-06
Position 570: 3.058349057896084e-06
Position 536: 2.713239017321861e-06
Position 1032: 2.504861231329807e-06
Position 399: 2.460606608636797e-06
Position 7539: 2.438386440582182e-06
