Gene = Prr33
index = 863
Annotated 5SS: [117]
Annotated 3SS: [3855]
SMsplice 5SS: [103]
SMsplice 3SS: [3855]
top_k =  1000
Partition function (log Z): -6.185426670727953

Sorted 5' Splice Sites (High to Low Probability):
Position 4064: 0.674062292888105
Position 103: 0.5805019696835876
Position 117: 0.3934605973126765
Position 431: 0.10303698709862495
Position 3593: 0.062108255554334184
Position 3703: 0.04022922103244936
Position 816: 0.034849211159999845
Position 682: 0.026444280494982784
Position 862: 0.01904709498145188
Position 4019: 0.016185098262649415
Position 3051: 0.014434673991182288
Position 2152: 0.00835916324793796
Position 2904: 0.0077385801779964
Position 1344: 0.0068170033983943005
Position 2363: 0.00629180189838827
Position 4068: 0.005834758303932275
Position 3494: 0.005748912998483781
Position 4889: 0.0057210830663245405
Position 35: 0.0050460436494811035
Position 2774: 0.004469490942475786
Position 838: 0.004329923068770938
Position 2055: 0.0038693312949140703
Position 74: 0.0030807065301810595
Position 4349: 0.0025372819313002563
Position 2367: 0.002095825595621274
Position 2720: 0.0018426837259211501
Position 1275: 0.001701154178314041
Position 794: 0.001695465295008717
Position 4047: 0.0015006562207411339
Position 131: 0.0013124050498141485
Position 2577: 0.0010830682689629328
Position 714: 0.0009984760404917897
Position 872: 0.000881528600551773
Position 4904: 0.0008647297157020458
Position 4332: 0.0006672369809507409
Position 4225: 0.0006555417266837933
Position 3681: 0.0005834039256156216
Position 2317: 0.0005105406294153802
Position 1802: 0.00047474163168836783
Position 1185: 0.00039761696708063616
Position 4490: 0.00034925328263653066
Position 157: 0.00031181972300514254
Position 4499: 0.00024432886999630653
Position 4310: 0.0001986374928877332
Position 337: 0.00016822355473988123
Position 4012: 0.00015262811831803983
Position 2942: 0.00010641133224756917
Position 3103: 9.383157105854525e-05
Position 404: 9.057566869894294e-05
Position 3900: 8.976054208522267e-05
Position 652: 8.443293257035943e-05
Position 3034: 8.192771196585791e-05
Position 110: 8.05954877140102e-05
Position 2136: 7.684889381191705e-05
Position 228: 7.555589134108446e-05
Position 2597: 5.523165378998097e-05
Position 3708: 5.414249971829327e-05
Position 1323: 5.304625530919378e-05
Position 1140: 5.184700345705821e-05
Position 1259: 5.0955831235363435e-05
Position 2668: 4.765513338277634e-05
Position 1070: 4.472242297071051e-05
Position 1124: 3.6222791959096026e-05
Position 3073: 3.5141601362839084e-05
Position 2434: 3.2492292784718236e-05
Position 333: 1.6277667256876014e-05
Position 216: 1.2837716705998092e-05
Position 316: 1.0887338152023634e-05
Position 726: 3.207028580152702e-06
Position 608: 3.061779207328487e-06
Position 219: 2.8892399972352697e-06
Position 676: 2.7569739010516424e-06
Position 222: 2.4100575234694445e-06
Position 225: 2.0206671417869166e-06
Position 272: 1.4158415009907143e-06
Position 82: 1.2352072726369493e-06
Position 475: 1.2101651300245657e-06
Position 546: 1.207066119287361e-06
Position 313: 1.1694830549342912e-06
Position 55: 8.945414280553427e-07
Position 4102: 8.744498683599068e-07
Position 4057: 8.055601352585718e-07
Position 709: 7.694842781619826e-07
Position 4104: 4.80266089142611e-07
Position 451: 3.557781189928369e-07
Position 266: 1.4387688647642217e-07
Position 446: 1.3767248870801286e-07
Position 718: 1.132117355967122e-07
Position 245: 8.368048410287092e-08
Position 297: 7.08923279934455e-08
Position 406: 2.9235768290309032e-08
Position 4: 2.197066959343323e-08
Position 626: 2.0422592883328897e-08
Position 642: 4.899983486402058e-10
Position 3428: 7.017927276039483e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3855: 0.5214745689815028
Position 4209: 0.3340014711194422
Position 3956: 0.32337790198265676
Position 4325: 0.12834009190143192
Position 3468: 0.06100201086222431
Position 3896: 0.05120842215506194
Position 4296: 0.050917592116973234
Position 283: 0.047270620147473685
Position 313: 0.041582734486934544
Position 4853: 0.036030286541386326
Position 4794: 0.030925632804518235
Position 4635: 0.030894721663714222
Position 4772: 0.028015911376840365
Position 4189: 0.02665113462130435
Position 3497: 0.019602257723266236
Position 3899: 0.018737627377731724
Position 642: 0.01779281226243218
Position 5080: 0.014060215161045981
Position 767: 0.013916706268790428
Position 2881: 0.013419602525691354
Position 4246: 0.013417875119664897
Position 4649: 0.012474476027962828
Position 430: 0.012205351838383817
Position 2843: 0.011953565187017208
Position 3610: 0.011064795698985011
Position 5086: 0.010720115968352685
Position 1971: 0.010171534258381095
Position 681: 0.008897948769242539
Position 3175: 0.008371061705758999
Position 2242: 0.008331607004983598
Position 4460: 0.007754673375111778
Position 2554: 0.007641057735371709
Position 814: 0.007443315819992146
Position 3409: 0.006497611559298215
Position 3432: 0.0056252887979173416
Position 709: 0.004642765800423987
Position 729: 0.004128852357519329
Position 623: 0.004021776358851509
Position 4440: 0.003868175318603066
Position 3860: 0.0036359231848164114
Position 4915: 0.0034865461890808357
Position 485: 0.0032531341697503995
Position 2220: 0.00296179307429741
Position 1179: 0.0026927592524544066
Position 4271: 0.00260584632946885
Position 4277: 0.0025524649046977316
Position 2040: 0.0024833734524273517
Position 4257: 0.0023655555217652518
Position 568: 0.0023298393187097147
Position 4224: 0.002155707271580553
Position 4219: 0.002137630550854709
Position 1213: 0.0020250447962599895
Position 5013: 0.001882092033437506
Position 1666: 0.0018512998275740575
Position 320: 0.0016896254277259373
Position 285: 0.0016784592421945966
Position 5146: 0.001594188664964021
Position 2299: 0.0015493704236500534
Position 4736: 0.0015170951901911163
Position 602: 0.0014791575181680003
Position 3472: 0.0014282923518121704
Position 620: 0.001426205286308598
Position 996: 0.001389850771984821
Position 4495: 0.0012301618417332456
Position 1073: 0.0012046949465390135
Position 4783: 0.001194619752542965
Position 1147: 0.0011893644609896105
Position 526: 0.0011751823622065988
Position 3122: 0.0011427093901044013
Position 3961: 0.0010651323336049849
Position 2570: 0.0010581946425210155
Position 3684: 0.0009957066696134385
Position 2441: 0.0009754647711453599
Position 4598: 0.0009682699384279706
Position 4837: 0.0009219664832045269
Position 2901: 0.0008568753565536386
Position 3351: 0.0008566167540063821
Position 375: 0.0008508439477146968
Position 333: 0.0008355855755631651
Position 3302: 0.0008094882652047494
Position 2681: 0.0007734674111039783
Position 4127: 0.0007513186176154837
Position 2966: 0.0006814514711459933
Position 1122: 0.0006628741755515621
Position 3101: 0.0006322038811668043
Position 1256: 0.0006079417924841063
Position 563: 0.0006028602126840677
Position 4938: 0.0005694324333832858
Position 1100: 0.0004841958558030525
Position 4813: 0.00048051039749977574
Position 370: 0.00046473914472124804
Position 4658: 0.000447917723773945
Position 458: 0.00043910388642808115
Position 714: 0.00043729729242384454
Position 4349: 0.0004263448627213429
Position 4745: 0.00039636656765654893
Position 5009: 0.0003468029524646098
Position 4401: 0.0003447533489958142
Position 4670: 0.00032711534962816453
Position 201: 0.0003196694464483624
Position 5128: 0.00030309506611697113
Position 3364: 0.0002640646463957152
Position 1225: 0.000260792418100128
Position 2135: 0.00024700873703991375
Position 489: 0.0002366563447677547
Position 441: 0.00022477415659095818
Position 3119: 0.000193801449214725
Position 770: 0.00018763255608122934
Position 199: 0.00018362519458319914
Position 197: 0.00018113012991033167
Position 2367: 0.0001766489973717402
Position 2789: 0.00016596963770892567
Position 4545: 0.00016556508340672172
