Gene = Wdr6
index = 1189
Annotated 5SS: [ 246 4639 4835 5046 5251]
Annotated 3SS: [2156 4738 4928 5131 5325]
SMsplice 5SS: [ 246 4639 4835 5046 5251]
SMsplice 3SS: [4459 4738 4928 5131 5325]
top_k =  1000
Partition function (log Z): 3.691658704403841

Sorted 5' Splice Sites (High to Low Probability):
Position 4639: 0.9899623190182407
Position 4835: 0.9718940283140733
Position 5046: 0.9516996178413064
Position 5251: 0.944181209839484
Position 246: 0.7014901964326641
Position 2955: 0.401566730957186
Position 2436: 0.3008888542828697
Position 2768: 0.23849875200674192
Position 4217: 0.2168461806453577
Position 1143: 0.19644127406828374
Position 2669: 0.11688929072775196
Position 3699: 0.09244726304354126
Position 506: 0.07086172092847588
Position 557: 0.068784006781742
Position 5650: 0.06230845399849422
Position 5755: 0.054351656732224286
Position 213: 0.05149386010341246
Position 206: 0.026847385388208335
Position 4995: 0.01819166912841656
Position 5428: 0.014045765239052349
Position 393: 0.012441550839749843
Position 5780: 0.01181756727369531
Position 220: 0.010367368961187966
Position 2030: 0.009531104088041965
Position 2264: 0.008594253888683595
Position 2617: 0.007027851261738265
Position 2471: 0.0062767350202687575
Position 5072: 0.00610743589026407
Position 3368: 0.005760631420441243
Position 5063: 0.0045668305666940745
Position 706: 0.004533647215165108
Position 2846: 0.004273225082166071
Position 2441: 0.00391350869005629
Position 4830: 0.0038272637903279043
Position 6174: 0.003452416355762142
Position 5718: 0.0032240853589247465
Position 2108: 0.003023612657227787
Position 972: 0.0029782673069349203
Position 4257: 0.0023504140593231942
Position 4622: 0.0019443799027265539
Position 1138: 0.0017803957426323013
Position 2002: 0.0017754390431250933
Position 1246: 0.0017574497470641691
Position 2238: 0.0014005594922939925
Position 5042: 0.00128714009956442
Position 2213: 0.0011352730367741408
Position 1801: 0.0011269352068734647
Position 2476: 0.0009858077180574087
Position 143: 0.0009563254683108236
Position 770: 0.0008335819064612645
Position 113: 0.0008028700413986252
Position 928: 0.0007569572441853849
Position 2681: 0.0007452793306317876
Position 2783: 0.0007144748333733385
Position 1263: 0.0006446708170015835
Position 806: 0.0006410646652395122
Position 1292: 0.0006264110667178112
Position 256: 0.00061517296466598
Position 4460: 0.0006058794994658207
Position 2552: 0.0005732472243541632
Position 2336: 0.00048032506254699957
Position 873: 0.00044552398850602256
Position 2468: 0.0004292619366687501
Position 2048: 0.0004276509472822327
Position 1273: 0.00042084184101167613
Position 369: 0.0004172567615302736
Position 3505: 0.0003643253706474222
Position 1750: 0.0003623392787584153
Position 1693: 0.0003501494172612381
Position 6185: 0.0003441201937608015
Position 2025: 0.00032137530791989633
Position 266: 0.0003183725335793339
Position 5255: 0.00029052208082783806
Position 401: 0.0002861299977374644
Position 620: 0.0002858621473482519
Position 5067: 0.0002789178643993383
Position 2196: 0.0002676975154288705
Position 167: 0.00023891302125675766
Position 800: 0.00023359865900394726
Position 978: 0.0002295370742762751
Position 824: 0.00020239057104330294
Position 2345: 0.00018689543865877827
Position 2420: 0.00015531754880007632
Position 1242: 0.00013471681400566976
Position 1499: 0.00012785762391493428
Position 1810: 0.0001145980088537282
Position 1072: 0.00010056414950594352
Position 6: 9.777902485418966e-05
Position 486: 9.661740496812769e-05
Position 730: 9.36660346927385e-05
Position 5508: 9.241340328093253e-05
Position 2527: 8.886878632003457e-05
Position 4739: 8.017328116191742e-05
Position 222: 6.658997996173296e-05
Position 85: 6.641984698457192e-05
Position 4997: 6.201288844830905e-05
Position 1344: 5.9188927176666806e-05
Position 5438: 5.88779827297785e-05
Position 698: 5.8873932591623375e-05
Position 5008: 5.6761239530299716e-05
Position 879: 5.5505600452427584e-05
Position 38: 5.4578239856359145e-05
Position 1225: 5.239631444025264e-05
Position 302: 5.198711580457816e-05
Position 4669: 4.778469329451989e-05
Position 1537: 3.7305413874781095e-05
Position 224: 3.617365825062933e-05
Position 4816: 3.1589752418335555e-05
Position 1010: 3.061697302458029e-05
Position 1052: 2.9164171438510514e-05
Position 530: 2.7135575204731604e-05
Position 1014: 2.5063438587511158e-05
Position 1250: 2.4142412701689612e-05
Position 4999: 2.4051865055556834e-05
Position 4819: 2.3558907971306397e-05
Position 1163: 2.294515270058208e-05
Position 1407: 2.1810951880472274e-05
Position 1901: 2.1647361761464095e-05
Position 5463: 2.088556186882313e-05
Position 1970: 1.8490904554804633e-05
Position 1848: 1.8130837163505362e-05
Position 1539: 1.566405241990549e-05
Position 2063: 1.4894559409449753e-05
Position 4877: 1.4673267883206457e-05
Position 1685: 1.404408416047161e-05
Position 4759: 1.3496021166990287e-05
Position 1996: 1.341551201383053e-05
Position 4722: 1.296300435405002e-05
Position 5448: 1.1518446247108375e-05
Position 755: 8.521047729503797e-06
Position 960: 7.38612274618349e-06
Position 4875: 7.1238699891636594e-06
Position 774: 6.915358940688001e-06
Position 845: 6.092558526026789e-06
Position 305: 5.499599394394133e-06
Position 831: 5.337242155735111e-06
Position 4977: 5.26957138748749e-06
Position 889: 5.259640523351399e-06
Position 5260: 5.176842565259535e-06
Position 5415: 2.3848440670373985e-06
Position 2401: 2.2100082631112083e-06
Position 5516: 1.830136202958605e-06
Position 5521: 1.2302723948465196e-06
Position 375: 4.737367397372934e-07
Position 117: 2.8036371397779236e-07
Position 269: 2.4575628768906975e-07
Position 5541: 1.5257920193921358e-07
Position 5523: 1.4832395590050063e-07
Position 4086: 2.5900959554749692e-08
Position 4803: 2.0738158508868458e-08
Position 448: 1.9979370291764157e-08
Position 3687: 9.187804025057473e-09
Position 3102: 8.660088011796563e-09
Position 520: 2.4716789396145464e-09
Position 508: 7.609361296266958e-10
Position 649: 2.5504346750060247e-10
Position 2793: 5.6290997558770736e-12
Position 4422: 2.6112152800463433e-12
Position 622: 2.40819991735426e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5131: 0.9794961335645473
Position 4738: 0.9126206298849927
Position 4928: 0.5700657726979064
Position 4459: 0.46349953181398384
Position 4944: 0.4070620846859076
Position 5325: 0.3829962972943229
Position 2156: 0.2990187298860457
Position 2697: 0.22628244491585028
Position 4421: 0.20369907225150058
Position 4112: 0.1852253206895004
Position 1052: 0.13482035132432096
Position 2543: 0.12678229258134385
Position 5571: 0.10250455797017065
Position 5754: 0.09966965574564521
Position 2829: 0.09821132931668572
Position 4524: 0.09497309655819974
Position 4340: 0.0934015945940455
Position 2845: 0.07752804991655138
Position 6255: 0.07469033776653446
Position 4322: 0.0703080117182206
