Gene = Hps4
index = 545
Annotated 5SS: [   81  1966  3602  6346 20134 20580 21533 23889 25890 26469 27662 31930
 32379]
Annotated 3SS: [  960  3510  6201 20025 20462 21437 23815 25852 26371 26862 31796 32269
 34875]
SMsplice 5SS: [   81  3602  6346 12880 20134 20580 21533 26469 27662 31930 32379]
SMsplice 3SS: [ 3510  6201 12775 20025 20462 21437 26371 27588 31796 32298 34875]
top_k =  1000
Partition function (log Z): 17.466305076579992

Sorted 5' Splice Sites (High to Low Probability):
Position 12880: 0.9981790927888846
Position 3602: 0.9911308951625722
Position 21533: 0.9907294944787213
Position 6346: 0.9878214117935228
Position 31930: 0.9876714972335892
Position 27662: 0.974913620485212
Position 32379: 0.9742099642319044
Position 20580: 0.9645226453258905
Position 26469: 0.9595200278527447
Position 20134: 0.9413070169416853
Position 81: 0.7245472838666873
Position 23889: 0.4127769306079375
Position 25890: 0.37611840762835197
Position 11860: 0.3367240391161753
Position 26621: 0.3055116632793216
Position 1966: 0.27680647866002017
Position 30304: 0.27185348130348075
Position 22836: 0.2677776918306036
Position 21892: 0.2602053475251777
Position 12029: 0.21915140575352787
Position 11079: 0.19192196372171297
Position 28290: 0.1734812259150413
Position 5912: 0.15828624301798555
Position 25193: 0.15209479778446014
Position 40: 0.14113190344909413
Position 22698: 0.12434318925124183
Position 418: 0.11384171024730731
Position 30557: 0.11255546563693505
Position 3024: 0.09501896522571297
Position 12498: 0.07923912574583118
Position 11850: 0.0729481616034045
Position 35033: 0.07273577357613811
Position 11554: 0.07156979816919112
Position 6861: 0.06910143524141832
Position 7030: 0.06828450036148001
Position 20862: 0.058069515987490584
Position 12615: 0.05571143542164721
Position 32072: 0.053522024760570816
Position 33741: 0.050749716975002426
Position 30564: 0.04997115162605949
Position 34588: 0.048309755883387276
Position 22018: 0.044032419092932235
Position 26976: 0.04339230008226166
Position 32212: 0.040916139002260175
Position 433: 0.04067830126206567
Position 11833: 0.03883564596062275
Position 22512: 0.03408648546557186
Position 30317: 0.0337199020748183
Position 20822: 0.03322924146377254
Position 25076: 0.031188463305174313
Position 12598: 0.030967775082316518
Position 32781: 0.028742135387945438
Position 128: 0.027804404501072782
Position 30769: 0.027471041168880005
Position 22151: 0.02674434987852021
Position 21176: 0.026269812188258083
Position 2893: 0.026027033813708484
Position 34355: 0.026002522870126703
Position 8369: 0.025254325258214454
Position 12023: 0.020939651948233304
Position 25601: 0.01992206402261133
Position 28745: 0.019444108303588715
Position 32740: 0.01896720433590738
Position 811: 0.01695213772953089
Position 12718: 0.016845526373440577
Position 8742: 0.016594550339136555
Position 32976: 0.016582829427586897
Position 24019: 0.01593588700256496
Position 461: 0.015516372479115668
Position 33007: 0.01498353263625069
Position 35044: 0.014754887432213282
Position 30901: 0.014001290704207064
Position 4365: 0.01355265951182652
Position 12424: 0.012353307332946586
Position 33923: 0.011587672587267365
Position 23516: 0.010478246654782548
Position 22082: 0.010420880245674984
Position 34502: 0.010374749848861201
Position 33895: 0.010082665074501644
Position 6633: 0.010069886800758172
