Gene = Opa3
index = 781
Annotated 5SS: [251]
Annotated 3SS: [16419]
SMsplice 5SS: [  251 16653]
SMsplice 3SS: [16419 17354]
top_k =  1000
Partition function (log Z): -11.778337018987473

Sorted 5' Splice Sites (High to Low Probability):
Position 251: 0.972190377138768
Position 4889: 0.47634556581126075
Position 16653: 0.39669281791205235
Position 4562: 0.31061044531241205
Position 7806: 0.27231122995474255
Position 4545: 0.17834524880745511
Position 10947: 0.16864588312620932
Position 16752: 0.16068472393416827
Position 17475: 0.06267668098235372
Position 3351: 0.05465843612610777
Position 17490: 0.04780731910701388
Position 3366: 0.029873861014995333
Position 1305: 0.02849864630886745
Position 1236: 0.02767828823577133
Position 163: 0.02055297379342187
Position 940: 0.020314014839248055
Position 2851: 0.019117478459440947
Position 17672: 0.018527100427166824
Position 80: 0.010567604868407104
Position 2804: 0.01033902470133596
Position 2737: 0.01027931980174934
Position 1274: 0.009428328756033647
Position 52: 0.00935332908901458
Position 2474: 0.00922410373022367
Position 5865: 0.007051149983085069
Position 4076: 0.005945856483396543
Position 3162: 0.005600619747066329
Position 1551: 0.004786554449194757
Position 4363: 0.004498970803168717
Position 3421: 0.0034244457006435405
Position 4383: 0.003357710779663305
Position 2857: 0.0033048684427799116
Position 512: 0.0020866671041885
Position 6384: 0.0019061652595269674
Position 4747: 0.0018193865130365309
Position 2938: 0.0016078222876621097
Position 185: 0.001379662655088179
Position 33: 0.00132925216344362
Position 1962: 0.0012430978485450997
Position 7307: 0.0007827613554640281
Position 4656: 0.0007810450324589739
Position 1899: 0.0007264527210217639
Position 115: 0.0006831224573973887
Position 2243: 0.0006387285749739577
Position 2863: 0.000620010959151649
Position 1503: 0.0006002765543053418
Position 1744: 0.00055898799844869
Position 71: 0.0004376437807670147
Position 3975: 0.0003819090805045304
Position 3565: 0.0003600851640830278
Position 4618: 0.000338063872475428
Position 4599: 0.00029588447038759406
Position 4304: 0.0002511256467571606
Position 661: 0.00022070176045585992
Position 833: 0.00020523677736630918
Position 255: 0.00017299477396518604
Position 3524: 0.00017002875235141036
Position 2382: 0.00016522376058395247
Position 2658: 0.000163156637316673
Position 87: 0.00014393036626151055
Position 3125: 0.00013973136715583618
Position 3360: 0.00013709692866286608
Position 2287: 0.00013513031162142275
Position 3093: 0.0001244913462006054
Position 2334: 0.00012119947146572534
Position 2886: 0.00011705443032101493
Position 3952: 0.00011545116462963049
Position 3929: 0.00010640526775837986
Position 5615: 0.0001060459932248891
Position 3528: 0.00010299362955165506
Position 3652: 9.698556062776644e-05
Position 6173: 9.174427800279417e-05
Position 1700: 8.809627876490063e-05
Position 2644: 8.412862528788456e-05
Position 4329: 8.19910754519825e-05
Position 3537: 8.110453207470087e-05
Position 3357: 7.589529749402234e-05
Position 1255: 7.478743604032525e-05
Position 2016: 7.262492604542447e-05
Position 1399: 7.257090055403406e-05
Position 2030: 6.904421158978456e-05
Position 4336: 6.576864286307818e-05
Position 3901: 6.286965115918051e-05
Position 665: 3.704333301156624e-05
Position 997: 1.170113301980269e-05
Position 514: 9.155114293587425e-06
Position 112: 9.069064511842917e-06
Position 2272: 8.68091298136055e-06
Position 1532: 7.129428802979461e-06
Position 1024: 7.112996865565924e-06
Position 704: 6.642187650106145e-06
Position 645: 6.410887862152166e-06
Position 2842: 6.155057865064121e-06
Position 1052: 5.972727082579724e-06
Position 674: 5.35827349059385e-06
Position 2104: 3.942034758754658e-06
Position 2823: 3.883480938331314e-06
Position 2399: 3.3216624375051687e-06
Position 548: 3.246605827222627e-06
Position 1072: 2.9195100939773886e-06
Position 1078: 2.831594760981228e-06
Position 633: 2.371960004116582e-06
Position 213: 2.002485826839679e-06
Position 2846: 1.9913140944554466e-06
Position 708: 1.4638223633946021e-06
Position 911: 1.3306888619161855e-06
Position 1046: 1.2086014167197197e-06
Position 953: 7.593841650576944e-07
Position 880: 4.374201671809795e-07
Position 529: 4.0897578671217965e-07
Position 1082: 3.518143227532552e-07
Position 123: 3.0041136497195464e-07
Position 141: 2.880724988912925e-07
Position 999: 2.301492985332158e-07
Position 805: 2.1531284674911076e-07
Position 1096: 4.101933776676994e-08
Position 299: 1.3687823121401741e-08
Position 314: 1.7528325149669663e-09
Position 318: 1.5809810424840061e-09
Position 388: 5.411448177415388e-11
Position 482: 2.6584471950612732e-11
Position 422: 2.0926625209531757e-11
Position 390: 2.8039295087887874e-12
Position 571: 1.449135077241326e-12
Position 488: 1.3964021361919566e-12
Position 541: 1.319009063451034e-12
Position 431: 7.202466927434843e-13
Position 443: 9.596435216231144e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16419: 0.7861434194977133
Position 17354: 0.6560584287272596
Position 4506: 0.47326273620126263
Position 4779: 0.45043235771080076
Position 7709: 0.2548371783738593
