Gene = Pbxip1
index = 797
Annotated 5SS: [   75  2896  6543  6811  7050  8974  9110  9468  9706 11560]
Annotated 3SS: [ 2810  6415  6745  6889  8745  9085  9384  9573 10339 11966]
SMsplice 5SS: [  75 2896 3113 6543 6811 7050 8974 9182 9468 9706]
SMsplice 3SS: [ 2810  2972  6415  6745  6889  8745  9085  9358  9573 11966]
top_k =  1000
Partition function (log Z): 9.6918623297958

Sorted 5' Splice Sites (High to Low Probability):
Position 9706: 0.9858931820592823
Position 75: 0.9690993204283738
Position 6543: 0.9595556894985654
Position 9468: 0.909848678418445
Position 6811: 0.9076947704302112
Position 8974: 0.8995942389116485
Position 9182: 0.8520972135228195
Position 3113: 0.5823707933144194
Position 2896: 0.5531342255584838
Position 7050: 0.47131772208053957
Position 11560: 0.4292842015915431
Position 7745: 0.39715729486600315
Position 2074: 0.2806412469280681
Position 1680: 0.21528306844538814
Position 2294: 0.17080276000189643
Position 1754: 0.1519061068713089
Position 7008: 0.13946327690785798
Position 8260: 0.11672197413084602
Position 1803: 0.1056516355643966
Position 1957: 0.0826644283874846
Position 7755: 0.07759873466800268
Position 12965: 0.07447153099564595
Position 8887: 0.06465302874460338
Position 9489: 0.05532430489418026
Position 9110: 0.04968297569030798
Position 2129: 0.041061043780061444
Position 11087: 0.03184104404141
Position 9150: 0.029863131786059087
Position 1700: 0.025226265450157416
Position 7891: 0.024082827058383723
Position 6833: 0.02374033676723796
Position 285: 0.019046983226183353
Position 534: 0.018748579129152194
Position 6816: 0.01548174632089102
Position 11630: 0.015115481988303965
Position 5075: 0.013414534652216438
Position 8601: 0.013360175333855499
Position 8415: 0.013302786763461437
Position 8850: 0.011563631507330197
Position 3155: 0.011438488803895388
Position 1961: 0.010550929612172402
Position 12227: 0.010400387850948592
Position 14093: 0.008179417173955403
Position 2272: 0.007490732041186838
Position 1602: 0.006784131455268687
Position 11226: 0.0062216510142533215
Position 8893: 0.005959560464422043
Position 2043: 0.005943699996871901
Position 7931: 0.005485422340884232
Position 2325: 0.005375623104022095
Position 1989: 0.005246187211538329
Position 8411: 0.005149209215594663
Position 9284: 0.004845976787563281
Position 433: 0.0046950229884930835
Position 9295: 0.004419800158307164
Position 1126: 0.004098210900560328
Position 10523: 0.003343541654138329
Position 1720: 0.0031747408574885933
Position 1691: 0.003141517949139585
Position 8495: 0.0031251819183774963
Position 13211: 0.0029637623710701143
Position 752: 0.00264449333622321
Position 6713: 0.002615206132021375
Position 269: 0.002284985852638347
Position 12339: 0.0021718103423935846
Position 10911: 0.002140143886881294
Position 642: 0.0019495531256206525
Position 7961: 0.0019145155635565993
Position 7778: 0.0018934513202437282
Position 70: 0.0017552366191869024
Position 12122: 0.001710099736138066
Position 9444: 0.0016167065270504244
Position 923: 0.001469782145223432
Position 11465: 0.0014103415398081373
Position 9187: 0.0013664850954029717
Position 1858: 0.0013573848637213038
Position 1668: 0.00132485108231117
Position 8520: 0.0012031858294530577
Position 2149: 0.0011943635977905835
Position 953: 0.0011140696979799036
Position 8605: 0.0010369527140850349
Position 12171: 0.0010199882920853146
Position 8856: 0.0010165771299227037
Position 9472: 0.0009970966148743678
Position 9323: 0.0009355715030861837
Position 722: 0.0009189979487109249
Position 9155: 0.0008992349658028313
Position 10687: 0.0008686489005032496
Position 8803: 0.0007836199764690274
Position 8218: 0.0006571546162490536
Position 1496: 0.0006271687566204996
Position 8862: 0.0005807713600972482
Position 7548: 0.0005305821215740359
Position 12117: 0.0004869078947807962
Position 8237: 0.0004646967658663792
Position 10809: 0.00044191354975901137
Position 10503: 0.000440830828771728
Position 8670: 0.00041134166750308456
Position 8044: 0.0004072083827090582
Position 900: 0.0004060278719718022
Position 8609: 0.00037799054898387575
Position 40: 0.0003265848118438109
Position 2017: 0.00030186710136860946
Position 582: 0.000292256059986702
Position 1930: 0.0002919502642927048
Position 7336: 0.00023544889614802146
Position 1489: 0.00022829496244420805
Position 8923: 0.0002126666022680575
Position 1206: 0.00021130655169688574
Position 9753: 0.00020832550372512965
Position 10003: 0.00020080470402845257
Position 429: 0.00019516016051223384
Position 6676: 0.00018426351481935923
Position 13598: 0.0001675394879688201
Position 9086: 0.0001479235601042807
Position 302: 0.00014116685407506485
Position 8978: 0.00013990612393698283
Position 9367: 0.0001325919579697899
Position 9411: 0.00012771185880795473
Position 12066: 0.0001215734322891854
Position 7886: 0.00011676541984375726
Position 452: 0.00010155598631033985
Position 1852: 9.781536856696186e-05
Position 8847: 8.540971302902282e-05
Position 7535: 8.398186579854955e-05
Position 8790: 7.616992084388146e-05
Position 729: 7.161990907562773e-05
Position 1355: 6.625741816881797e-05
Position 426: 5.831711917350832e-05
Position 1588: 5.7627260229020755e-05
Position 30: 5.610732290415521e-05
Position 7340: 5.308312866038669e-05
Position 7496: 5.213086178455342e-05
Position 10825: 5.021631154048556e-05
Position 697: 4.1906176522684865e-05
Position 408: 3.4718550701831e-05
Position 937: 2.985806128248548e-05
Position 930: 2.943519511853393e-05
Position 83: 2.7072866239168677e-05
Position 591: 2.577661359156059e-05
Position 612: 2.0121658037267175e-05
Position 253: 1.7037971818444653e-05
Position 1210: 1.6194400351175366e-05
Position 149: 1.612797818561851e-05
Position 821: 1.5661911370710248e-05
Position 1479: 1.2223749851687956e-05
Position 1390: 1.1205598540316777e-05
Position 997: 1.0619205427495487e-05
Position 1394: 1.0343869034140938e-05
Position 963: 9.143056707677464e-06
Position 2035: 8.810279162191197e-06
Position 1751: 7.677576189174951e-06
Position 1191: 6.89612132421008e-06
Position 904: 6.832133900261508e-06
Position 102: 5.8746731031233934e-06
Position 1782: 5.507847288810344e-06
Position 392: 5.105461228046843e-06
Position 175: 5.104443091644496e-06
Position 160: 5.060209831491852e-06
Position 713: 4.859154913908918e-06
