Gene = I830077J02Rik
index = 553
Annotated 5SS: [ 107 3931 4700 5518 5797]
Annotated 3SS: [3882 4641 5422 5746 6065]
SMsplice 5SS: [ 107 1438]
SMsplice 3SS: [1361 4641]
top_k =  1000
Partition function (log Z): -4.551424219794722

Sorted 5' Splice Sites (High to Low Probability):
Position 107: 0.9705519984600993
Position 1438: 0.7025798966707726
Position 4700: 0.3911587112010372
Position 5797: 0.3456662562827988
Position 793: 0.33282427520302343
Position 753: 0.20534381913290023
Position 1448: 0.16598925480894192
Position 3931: 0.13247168509344273
Position 4806: 0.13223157791350962
Position 5136: 0.09626298362153282
Position 5518: 0.08314318777790759
Position 3170: 0.07728829934811807
Position 2593: 0.06933982991478964
Position 5962: 0.06720512741652858
Position 2808: 0.06049941239887319
Position 3970: 0.04775305718167593
Position 1300: 0.03552383282974941
Position 6595: 0.03401675148978719
Position 5257: 0.03032149659328988
Position 478: 0.028779684098401617
Position 5552: 0.027995974101505814
Position 2222: 0.027677357529631262
Position 2495: 0.027194276566359445
Position 3258: 0.025268758769526205
Position 4721: 0.022339311639127463
Position 5679: 0.019295741085593933
Position 254: 0.019105957213893177
Position 828: 0.015628300018655537
Position 2745: 0.013254177547876292
Position 8007: 0.007449691903213598
Position 3699: 0.006968105878391169
Position 4551: 0.00661329691425125
Position 2655: 0.00585093784872695
Position 5747: 0.0054188721916894785
Position 4147: 0.0049416258114982166
Position 3214: 0.004795205159971806
Position 2216: 0.003919858836190506
Position 5850: 0.0034284266739116427
Position 651: 0.002785459800021018
Position 360: 0.002414354025767241
Position 977: 0.0019493049653333228
Position 2274: 0.0019185951723467423
Position 3752: 0.0018061145649364708
Position 5951: 0.0014375500429290673
Position 5853: 0.0010660621256751049
Position 2694: 0.0008521258780049707
Position 959: 0.0008183762834640532
Position 6095: 0.0007169200060080076
Position 523: 0.0005765730406930931
Position 82: 0.0004587659206530336
Position 3005: 0.0004585672731513027
Position 2409: 0.00043037549095113645
Position 3961: 0.0003318705802485069
Position 362: 0.00028086955998541074
Position 1236: 0.00025741431122171287
Position 5653: 0.00025698557686211525
Position 4135: 0.00023362959163352606
Position 2575: 0.00021202397544214062
Position 245: 0.00021044240323318762
Position 1255: 0.00018360889351652643
Position 1985: 0.00017378147462255507
Position 3461: 0.00016015624727248515
Position 700: 0.00015735755366193244
Position 1870: 0.00013170907306328145
Position 982: 0.00011454151036906301
Position 1696: 8.855562990620014e-05
Position 198: 8.699318606549423e-05
Position 364: 7.267578096531267e-05
Position 1600: 6.638038158821304e-05
Position 366: 6.432910145126038e-05
Position 368: 6.158814577415983e-05
Position 1052: 5.6925208699973964e-05
Position 637: 4.986834783399352e-05
Position 370: 4.72048002248669e-05
Position 832: 4.1574586759438995e-05
Position 372: 3.651260940427486e-05
Position 757: 3.1421896653158504e-05
Position 374: 2.7377814684812615e-05
Position 1334: 2.0388039319608078e-05
Position 801: 1.8619107479218517e-05
Position 258: 1.783980563580831e-05
Position 877: 1.7783609617698267e-05
Position 1657: 1.6978673663435253e-05
Position 376: 1.5053515158546382e-05
Position 166: 1.4994300873869827e-05
Position 482: 1.4928187096523499e-05
Position 1344: 1.4613554839510837e-05
Position 780: 1.422652017373597e-05
Position 470: 1.3907099799573586e-05
Position 1312: 1.2270646585146237e-05
Position 378: 1.1820087511603036e-05
Position 93: 1.0707448502205758e-05
Position 336: 9.386690348528607e-06
Position 6: 7.971758209731296e-06
Position 292: 7.199806800954207e-06
Position 171: 4.813708680297274e-06
Position 66: 4.7705859256992284e-06
Position 1314: 4.585878961536855e-06
Position 186: 2.95775040089106e-06
Position 54: 2.6370438613135403e-06
Position 515: 2.4690726139045167e-06
Position 1679: 2.4580396574297254e-06
Position 252: 1.5926268444877702e-06
Position 392: 1.5672733306202643e-06
Position 568: 1.1964297259320042e-06
Position 473: 1.1366391280205332e-06
Position 416: 9.517417972780165e-07
Position 209: 8.235214273926915e-07
Position 558: 7.483012014841013e-07
Position 380: 6.513392392823792e-07
Position 382: 5.574633490059753e-07
Position 5844: 5.345210689066755e-07
Position 387: 3.041431075232819e-07
Position 527: 2.594499547275044e-07
Position 15: 2.43013336011528e-07
Position 385: 2.2858035465889215e-07
Position 189: 1.737624438631733e-07
Position 547: 1.6972699522652888e-07
Position 537: 1.5769278443813954e-07
Position 542: 1.5207154687514148e-07
Position 228: 1.0532830707263191e-07
Position 1970: 3.9937434436085445e-08
Position 390: 2.6629945115312342e-08
Position 810: 1.3417695466565714e-08
Position 226: 6.179173672932821e-09
Position 965: 3.2907728724878536e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4641: 0.753606063683144
Position 1361: 0.6148330106068499
Position 5746: 0.3361164144709859
Position 6065: 0.30962232507957127
Position 556: 0.23380640271486114
Position 5601: 0.23221294552677707
Position 552: 0.16255914345863537
Position 1413: 0.13214825403029873
Position 3882: 0.13155267377792104
Position 692: 0.13045757416626375
Position 5422: 0.1021317834899507
Position 3056: 0.09141034254907805
Position 7907: 0.07525480840587864
Position 5108: 0.06477620305928701
Position 2526: 0.05257971204629278
Position 7767: 0.05072173332185505
Position 1157: 0.049004333524708586
Position 7669: 0.043230565530476585
Position 1391: 0.04272570734014264
Position 2326: 0.04209233059891947
Position 5105: 0.040392163256946785
Position 7642: 0.03646395515136383
Position 6493: 0.03338234537231062
Position 3791: 0.03168550170976991
Position 1212: 0.03105639148987229
Position 2485: 0.02941009253671255
Position 2563: 0.0276598177996369
Position 7373: 0.02284661035729603
Position 6188: 0.022706577928017765
Position 4934: 0.01790476414768086
Position 3751: 0.017112187866489884
Position 4904: 0.016578031851789958
Position 1366: 0.01576130371790435
Position 2021: 0.015011909716102915
Position 8135: 0.013344692613413355
Position 2441: 0.012455601508887927
Position 7823: 0.011457233594572205
Position 236: 0.011027277836629655
Position 171: 0.010967113352551416
Position 8028: 0.010422039071202243
Position 2158: 0.010411212460683545
Position 2060: 0.0092985626679997
Position 6083: 0.008491230145691153
Position 4414: 0.007562839697322214
Position 708: 0.0072794510740630146
Position 3599: 0.0069854620517254455
Position 6617: 0.0065765175313093685
Position 271: 0.006102884112209201
Position 593: 0.0060214991493874465
Position 2896: 0.005807672635253588
Position 5870: 0.005758550312342251
Position 4771: 0.0055379605555168744
Position 3843: 0.005360635261344659
Position 6450: 0.005190062611691937
Position 668: 0.005115298600080511
Position 2993: 0.005110470616173313
Position 1236: 0.0049514579711121
Position 2494: 0.0040229367840240735
Position 1419: 0.003584808048274048
Position 6415: 0.0035467593705506735
Position 8277: 0.00353278308965835
Position 1136: 0.0033495140593619967
Position 6379: 0.0032852477694740247
Position 2359: 0.0032108422013169234
Position 3157: 0.003208122949063356
Position 2652: 0.003139984877620064
Position 1289: 0.0030496601143649013
Position 3652: 0.003043571144842329
Position 4574: 0.0030030535957541694
Position 5653: 0.0029644364189733157
Position 1174: 0.0027847598011568743
Position 7406: 0.0026370739301132687
Position 4521: 0.002209549699591389
Position 2686: 0.0021012247438495866
Position 2716: 0.0018785035550710962
Position 451: 0.0017785863122913202
Position 4842: 0.0017075944997671292
Position 207: 0.001670469218632562
Position 5818: 0.0014430605696568507
Position 2744: 0.0013755833836184973
Position 2724: 0.001351721731836926
Position 3112: 0.0012439277775838475
Position 4659: 0.0012170497035393934
Position 5504: 0.0011663152239273597
Position 1040: 0.001068433371763263
Position 936: 0.0010152116951997591
Position 646: 0.0009988892799087405
Position 744: 0.0009944958640790834
Position 1188: 0.0009199411460613453
Position 4069: 0.0008257234260886338
Position 7607: 0.0007509416202866009
Position 823: 0.00073700007957128
Position 1299: 0.0007006576181534516
Position 7314: 0.00069739161272851
Position 3692: 0.0006171748610465374
Position 7530: 0.0006054671611964406
Position 416: 0.0005822119247371189
Position 3464: 0.0005803982976085172
Position 2964: 0.0005785549308722308
Position 612: 0.0005687565726145086
Position 1860: 0.0005678824055170906
Position 7526: 0.0005654441015998128
Position 2942: 0.0005532760650849107
Position 3558: 0.00039277369705857554
Position 1750: 0.00037739397279670334
Position 713: 0.00037626323628710354
Position 6594: 0.0003538690147704419
Position 360: 0.00031698846475695437
Position 6021: 0.0002692333700012584
Position 3403: 0.0002465930358833241
Position 6001: 0.00024402155630996297
Position 3850: 0.00023610613358818167
Position 3094: 0.00023345664530814023
Position 1532: 0.00023084863898001947
Position 614: 0.00019766878710733427
Position 877: 0.00019278114469159166
Position 3442: 0.00018956486081905894
Position 792: 0.0001888674471433433
Position 2693: 0.00018841965419902029
Position 252: 0.000168433962012796
Position 5085: 0.0001570651635803068
Position 2395: 0.00015417621381358943
Position 3213: 0.00013987754816663858
Position 1553: 0.00013653095502511292
Position 648: 0.00013179005909997793
Position 3126: 0.00012506733862275568
Position 2449: 0.00011711121601522673
Position 867: 8.874196891968346e-05
Position 753: 5.8312537035711975e-05
Position 880: 5.671760170513239e-05
Position 2246: 5.378784474862466e-05
Position 5545: 5.3289635542462926e-05
Position 258: 4.679900454313515e-05
Position 1251: 3.967780593127689e-05
Position 2842: 3.6916867301237925e-05
Position 2195: 2.960772934018069e-05
Position 2128: 2.407060124826746e-05
Position 2632: 2.1015713940628006e-05
Position 920: 1.949377459228762e-05
Position 776: 1.6385204945465302e-05
Position 2898: 1.624888427080928e-05
Position 1194: 1.4013877133636088e-05
Position 468: 1.1946574321821221e-05
Position 3493: 1.0126957934954337e-05
Position 956: 9.501890782133517e-06
Position 890: 7.039662343912668e-06
Position 1306: 5.411992486979653e-06
Position 285: 4.867348433662453e-06
Position 499: 4.264622184375164e-06
Position 460: 4.192113621844788e-06
Position 1918: 2.2679514989605546e-06
Position 3885: 1.6273810535581836e-06
Position 3674: 1.5933493197707336e-06
Position 1537: 1.391991134712307e-06
Position 1600: 1.235024733740594e-06
Position 1869: 1.1714581595348599e-06
