Gene = March4
index = 663
Annotated 5SS: [ 2306 84489 89775]
Annotated 3SS: [ 84332  89581 107920]
SMsplice 5SS: [   276   4531  11748  22014  49121  54713  58209  65115  65309  68154
  73967  84489  89775  95343 107550]
SMsplice 3SS: [  4422  11650  21885  48985  54623  58091  64991  65209  68017  73859
  84332  89581  95243 107345 107920]
top_k =  1000
Partition function (log Z): -63.81749099668984

Sorted 5' Splice Sites (High to Low Probability):
Position 11748: 0.9508080703668197
Position 4531: 0.8108484045456091
Position 2306: 0.6603022647995912
Position 276: 0.5179044486101995
Position 3156: 0.5122929555121286
Position 180: 0.3987311688108934
Position 10700: 0.3565061463031679
Position 7003: 0.29759674675318554
Position 2893: 0.24377573957286072
Position 5492: 0.21199906510401867
Position 9064: 0.17767838222094653
Position 6666: 0.13387665137879604
Position 4495: 0.08957787421779727
Position 2530: 0.07340390600047422
Position 6686: 0.05482010387866192
Position 3182: 0.052599308994801086
Position 165: 0.04339377066637657
Position 13176: 0.04098309463370344
Position 4976: 0.028968523680662113
Position 3344: 0.02876032107530632
Position 2081: 0.020550159021737003
Position 3191: 0.009685139013236935
Position 3129: 0.009574550502976896
Position 2050: 0.009370360262130352
Position 4790: 0.009274860126877806
Position 479: 0.00912447512737497
Position 3996: 0.00907821582663768
Position 3965: 0.006147754938473855
Position 3618: 0.005665034124453334
Position 1175: 0.0049048231844486135
Position 387: 0.0042824620040361455
Position 243: 0.0041253423685317136
Position 1546: 0.00406115700421337
Position 2004: 0.003977145060289836
Position 2259: 0.002556224481978999
Position 1940: 0.0022661579820814452
Position 11129: 0.0022591463568933396
Position 1846: 0.002081618119393198
Position 1643: 0.001897920988570658
Position 4535: 0.0018556638563850959
Position 3614: 0.0018347764517070311
Position 2487: 0.0016400025952402995
Position 2847: 0.0016310682656780588
Position 4099: 0.0015644723382021038
Position 857: 0.0015308785114496245
Position 2040: 0.0015276890641740103
Position 5070: 0.0014677810420196818
Position 2208: 0.001461612782110519
Position 3173: 0.0013431911967083082
Position 9811: 0.0013127810352584993
Position 2336: 0.0010479354150711312
Position 4882: 0.0010355543089660794
Position 2343: 0.0008276709334738277
Position 2469: 0.0007406298736942555
Position 45: 0.0006025488307650103
Position 80: 0.0005345848055592922
Position 4989: 0.00048505223199360616
Position 3421: 0.00047314315717725237
Position 3223: 0.0003944507046957927
Position 55: 0.0003672996132584572
Position 111: 0.00025467539779850344
Position 4118: 0.00023924908933261815
Position 3461: 0.0002390285077637853
Position 4105: 0.00022872144356076031
Position 3884: 0.00019051801558609007
Position 3119: 0.0001666160965340368
Position 3550: 0.00014484380966966294
Position 1163: 0.00013882669534490588
Position 1002: 0.00010785583448320783
Position 1809: 0.00010442878640128357
Position 378: 9.662772611371073e-05
Position 5: 7.979906741029754e-05
Position 2887: 7.57998843461751e-05
Position 835: 5.926326997309434e-05
Position 85: 2.805910534601732e-05
Position 660: 1.8184504436581765e-06
Position 237: 1.113791521611341e-06
Position 539: 9.783517230453365e-07
Position 625: 8.217819541023614e-07
Position 299: 6.084974136706049e-07
Position 2903: 2.0886053170844607e-07
Position 89: 1.7148889761754642e-07
Position 450: 1.1364217581873506e-07
Position 454: 3.3420548172645247e-08
Position 1035: 8.993122358747822e-09
Position 457: 5.853384668339512e-09
Position 1065: 5.571384360105876e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11650: 0.9250696078126363
Position 4422: 0.9050515166087647
Position 23778: 0.686094588607322
Position 3044: 0.44346493500949424
Position 10599: 0.3513987737515007
Position 2187: 0.23402679971917859
Position 2184: 0.22000128457295293
Position 5363: 0.21218975211906851
Position 2767: 0.18865351829713817
Position 6540: 0.18799942305187423
Position 8973: 0.17766589604164063
Position 3010: 0.14462241455329786
Position 6901: 0.14272530670738362
Position 6859: 0.10829509233664043
Position 2293: 0.09342306351285254
Position 11308: 0.0573553175816815
Position 2212: 0.044374290545561204
Position 6756: 0.043323001330001214
Position 17837: 0.042167990071752016
Position 20164: 0.0409779259116112
Position 13101: 0.0399302382956187
Position 2452: 0.037221778159386903
Position 17492: 0.033339400314215964
Position 2386: 0.03099969973743495
Position 2729: 0.030281248220915182
Position 15288: 0.019525156921343878
Position 12887: 0.019348796727558706
Position 4829: 0.017870147042316008
Position 14430: 0.017545216654630533
Position 1967: 0.014561592749872995
Position 14904: 0.014102741344085987
Position 2817: 0.013410738695860874
Position 1871: 0.012675207697208202
Position 16132: 0.012214132064238138
Position 1894: 0.01203122466409147
Position 1939: 0.011926777707343482
Position 4728: 0.011860138741526088
Position 2162: 0.01179640027907909
Position 3831: 0.010371612419359627
Position 2156: 0.010264480164085259
Position 3279: 0.009990259522779654
Position 14380: 0.008038292215387611
Position 13484: 0.00730577057818055
Position 17203: 0.007271866549437501
Position 10639: 0.007199101635453085
Position 2710: 0.00719490910689867
Position 12102: 0.0070860204527041495
Position 3249: 0.007046772871024307
Position 15691: 0.006045816171441888
Position 4782: 0.005328217691693629
Position 1996: 0.005089293350138548
Position 1879: 0.0049350292198436976
Position 1851: 0.004862397372979929
Position 12054: 0.004596893396792821
Position 2215: 0.004379213770234756
Position 3912: 0.004174048772174139
Position 1953: 0.0039235533288276185
Position 6985: 0.0034404082151325427
Position 2247: 0.0034060432863411687
Position 12192: 0.003293257415242553
Position 3181: 0.003267228160469927
Position 4875: 0.0031213455329864113
Position 3968: 0.0029619396383239386
Position 3523: 0.0028688538715938286
Position 15329: 0.00284077317439915
Position 10957: 0.0027776726066106143
Position 13260: 0.0025522464414302823
Position 16769: 0.002397776762915521
Position 13369: 0.00231737421912814
Position 11825: 0.0022988686530515507
Position 3012: 0.0020962566503922478
Position 12551: 0.0019707634455724547
Position 5679: 0.0019693384292193334
Position 3054: 0.0019424596969587246
Position 2698: 0.0019133339007929226
Position 9614: 0.0018089440674309868
Position 1752: 0.001758468382787488
Position 14178: 0.0017444819239439972
Position 2408: 0.0016381019909738749
Position 14126: 0.0015744776704376376
Position 1491: 0.0015211342951588574
Position 1708: 0.0015115069228691749
Position 2663: 0.0014373414614049225
Position 1068: 0.0013856838433231186
Position 3096: 0.0013239883690698148
Position 9692: 0.00121880352750547
Position 9453: 0.0011748925334652757
Position 2244: 0.001138837871647308
Position 1494: 0.0011003754899307548
Position 3251: 0.001098084508303712
Position 2530: 0.0010855342566319997
Position 15326: 0.0010503041853006392
Position 7758: 0.001049850433942718
Position 6629: 0.0010223672734245258
Position 11923: 0.000947581869280452
Position 916: 0.0009426547299937995
Position 3283: 0.0008705332811645933
Position 3405: 0.0008595446471363498
Position 10808: 0.0008307782344358844
Position 4640: 0.0007913155919252119
Position 3440: 0.0007258058508483489
Position 2687: 0.0007085514139532699
Position 5604: 0.0007075865506561777
Position 2566: 0.0006819139014924741
Position 4377: 0.000677054658030207
Position 13173: 0.000659684930990763
Position 4675: 0.0006482547648223813
Position 12474: 0.0006331567706304613
Position 10895: 0.0006311447216614397
Position 12399: 0.0005918679312419894
Position 1442: 0.0005609089097330362
Position 7200: 0.000531605755513704
Position 12655: 0.0005158527058574257
Position 2836: 0.00048698617126536876
Position 966: 0.00047634257296433135
Position 12356: 0.0004616999427884659
Position 4933: 0.00045600918447773827
Position 3437: 0.0004000832612268384
Position 1906: 0.0003707829444844805
Position 3520: 0.00037037172693387424
Position 6100: 0.00036747388237092404
Position 11839: 0.00035015068200127075
Position 1462: 0.00034005683206160314
Position 3264: 0.0003203431922060456
Position 2078: 0.00031824910777185453
Position 1773: 0.00030548212910174366
Position 3230: 0.0002895139069247507
Position 3582: 0.0002779420607973606
Position 7823: 0.00025610654598749087
Position 5477: 0.0002557711100535151
Position 8254: 0.0002528085615529105
Position 4921: 0.00023154188087672363
Position 137: 0.0002277302196517164
Position 5905: 0.00019972980935781715
Position 3587: 0.0001819342969431851
Position 2499: 0.00017631192562053588
Position 9500: 0.0001703137510726841
Position 4985: 0.00016496736276307283
Position 760: 0.0001540806076851711
Position 2457: 0.0001530940181540842
Position 6399: 0.00014982839089947857
Position 5814: 0.00014713121137507909
Position 8575: 0.000130977073462802
Position 2415: 0.00010644603793605244
Position 5865: 0.00010210213679375495
Position 1084: 9.870603176922972e-05
Position 468: 8.398518591551688e-05
Position 7071: 7.459144412165024e-05
Position 2574: 6.889351760682806e-05
Position 2454: 6.625395150597943e-05
Position 2648: 6.507653853851712e-05
Position 1154: 6.244102064979792e-05
Position 5572: 6.020609381154144e-05
Position 7855: 6.007220151799297e-05
Position 5428: 5.8244453543831784e-05
Position 4317: 5.5150531830984185e-05
Position 2300: 5.45425889259816e-05
Position 1386: 5.180579117435786e-05
Position 7491: 5.094917317096931e-05
Position 6129: 5.0160666709344194e-05
Position 890: 5.003410721542299e-05
Position 5786: 4.979003733780755e-05
Position 2874: 4.447413671203705e-05
Position 2361: 4.379940688838688e-05
Position 2534: 4.349702841335076e-05
Position 1373: 4.041760784679321e-05
Position 8193: 3.866616421009436e-05
Position 1600: 3.8440030493926155e-05
Position 1759: 3.734703814960235e-05
Position 643: 3.652854176427205e-05
Position 2624: 2.7322232013025403e-05
Position 1603: 2.480245706035468e-05
Position 2057: 2.4556714712803216e-05
Position 2774: 2.3108827024589623e-05
Position 1317: 2.129273974598353e-05
Position 7051: 2.022999857259676e-05
Position 343: 1.811777716911183e-05
Position 2432: 1.7645725693065744e-05
Position 646: 1.6155633066552465e-05
Position 1664: 1.5860766894027805e-05
Position 8721: 1.2486179304955163e-05
Position 5711: 1.1316769862238766e-05
Position 1727: 9.002281579012453e-06
Position 387: 8.962617335756448e-06
Position 1626: 6.290914738063812e-06
Position 1201: 5.182060935320828e-06
Position 1130: 4.028095583682349e-06
Position 1331: 3.385907020004412e-06
Position 2636: 2.7138953113738435e-06
Position 780: 2.569240350301869e-06
Position 1096: 2.3921669992929806e-06
Position 2468: 2.139354997271465e-06
Position 2423: 1.9864246611099306e-06
Position 3119: 1.6382557005149224e-06
Position 492: 1.2012099249834227e-06
Position 3202: 1.0531762460340926e-06
Position 3016: 9.879512296001871e-07
Position 516: 9.80978807083826e-07
Position 665: 9.616088168370515e-07
Position 3058: 9.5701767699256e-07
Position 510: 9.397487718249416e-07
Position 346: 6.156624972579473e-07
Position 565: 5.205847503921453e-07
Position 368: 3.234035004541316e-07
Position 685: 3.096369653713184e-07
Position 3070: 1.9541511189790854e-07
Position 1270: 6.230207991000967e-08
Position 822: 2.8293079354739624e-08
Position 1677: 2.243210784494603e-08
Position 1375: 2.0071596321979027e-08
Position 1007: 1.4713086511546955e-08
Position 649: 1.2641862334766366e-08
Position 514: 7.94423799700128e-09
Position 1391: 7.474142364234272e-09
Position 306: 7.401871443188102e-09
Position 738: 7.199824425472916e-09
Position 316: 6.5426048217977634e-09
Position 3261: 6.34365226533211e-09
Position 294: 6.3356651575840844e-09
Position 671: 3.2732121326652693e-09
Position 610: 7.636657443081129e-10
