Gene = 2810459M11Rik
index = 41
Annotated 5SS: [ 710 2839]
Annotated 3SS: [2724 7086]
SMsplice 5SS: [ 710 2637 2839]
SMsplice 3SS: [2559 2724 7086]
top_k =  1000
Partition function (log Z): -4.364698184944334

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.9963348461398792
Position 710: 0.8842987687505519
Position 2637: 0.692843779697388
Position 7281: 0.6923223021565881
Position 2433: 0.1385183159077338
Position 2183: 0.10845895673583536
Position 2371: 0.0726455058577954
Position 598: 0.05795071858392991
Position 5082: 0.04137819056581477
Position 196: 0.03850043611235857
Position 954: 0.03836076599609856
Position 1817: 0.03744507869040054
Position 483: 0.03598659515836971
Position 8512: 0.029465701445064458
Position 527: 0.026726966306163148
Position 5690: 0.024921035981066837
Position 8105: 0.021952266702774535
Position 2641: 0.016676057133261
Position 4872: 0.016365155030186502
Position 5179: 0.012242606710953653
Position 3488: 0.011491381094893206
Position 9289: 0.008596281550496174
Position 7815: 0.007795728684768919
Position 8543: 0.007274100149306078
Position 6708: 0.0071409117984711475
Position 2293: 0.006007785463227727
Position 5437: 0.005792674189119808
Position 6559: 0.005522312629609895
Position 9280: 0.005408134610451627
Position 6389: 0.0053785311564110054
Position 1501: 0.0047689308470749425
Position 2490: 0.004519510503330746
Position 8091: 0.004493149028963853
Position 924: 0.0043449692180194625
Position 799: 0.0039736299491610425
Position 469: 0.0035231023378596116
Position 205: 0.003503338880955073
Position 2509: 0.0034954579427671022
Position 3775: 0.003427685252691493
Position 5009: 0.0030642277373453273
Position 1295: 0.0029924768349768385
Position 1425: 0.002827686122446685
Position 7183: 0.0025436479589653477
Position 934: 0.0024848587857718126
Position 1212: 0.001944799089391074
Position 8305: 0.0018844848964252481
Position 165: 0.001797591813084275
Position 1405: 0.0017944982918585406
Position 7005: 0.0017238117090605752
Position 3883: 0.001691512029247556
Position 3244: 0.0015403175711334422
Position 485: 0.0014615317331659093
Position 502: 0.0014234086964191595
Position 950: 0.001321942696141065
Position 610: 0.0012601334294033955
Position 4973: 0.0010922330476285428
Position 7317: 0.0010382506303648913
Position 3749: 0.0008830286866500001
Position 919: 0.0008092595037454936
