Gene = Uvssa
index = 1176
Annotated 5SS: [  307   630  9291 10141 11342 13161 13489 23904 30285 30854 32347 32977
 35378]
Annotated 3SS: [  529  8959 10019 10945 13047 13359 23797 30112 30730 32162 32864 35202
 36101]
SMsplice 5SS: [  270   630 10141 11342 13161 13489 19945 22234 23904 28531 29507 30854
 32347 32977 35378]
SMsplice 3SS: [  529 10019 11194 13047 13359 19888 22126 23797 28426 29320 30730 32162
 32864 35269 36101]
top_k =  1000
Partition function (log Z): 14.65144408207749

Sorted 5' Splice Sites (High to Low Probability):
Position 10141: 0.999941930694685
Position 13489: 0.9923786483235618
Position 13161: 0.9796948172588674
Position 32977: 0.9778511665189572
Position 32347: 0.9719078984168817
Position 630: 0.9301396275247088
Position 30854: 0.9127606632786994
Position 11342: 0.9046010183843902
Position 19945: 0.8563698618919138
Position 22234: 0.753277573829813
Position 29507: 0.7422639118096811
Position 35378: 0.7035092652579148
Position 17261: 0.6336110306519365
Position 28531: 0.6198277800263877
Position 23904: 0.6086762362943289
Position 9291: 0.5971861784383473
Position 15415: 0.568917453256808
Position 270: 0.47649977051665704
Position 5394: 0.37934048876970095
Position 11114: 0.351218334600963
Position 6714: 0.32795573131687156
Position 30285: 0.28943455738726426
Position 22515: 0.2859586822942404
Position 37465: 0.26185981176971634
Position 17069: 0.24980804706289406
Position 6446: 0.24410726808206826
Position 30392: 0.23738764594174444
Position 23911: 0.236970735024442
Position 6808: 0.19118460176510021
Position 33730: 0.16326541772661715
Position 14040: 0.14107065442378333
Position 15983: 0.13984591821802433
Position 35734: 0.13553093490178827
Position 91: 0.13456581746305282
Position 14759: 0.11568565004329621
Position 35940: 0.10790773559169793
Position 36206: 0.10717428284761807
Position 13832: 0.10406605444142024
Position 5899: 0.10406045406677521
Position 141: 0.10319608743567578
Position 21263: 0.09714680446645858
Position 35944: 0.09514080902970408
Position 30164: 0.09242756449063398
Position 12259: 0.08756727957612058
Position 30152: 0.08394066732039285
Position 12493: 0.07760770468336364
Position 36192: 0.07411187800665386
Position 36200: 0.0730346394795731
Position 7367: 0.06878442004520659
Position 17193: 0.06845538673883936
Position 13766: 0.0660829394035073
Position 34471: 0.05893011440947646
Position 162: 0.058854496073606606
Position 29896: 0.05733604105661337
Position 432: 0.055466988115076554
Position 22519: 0.054885992707566444
Position 115: 0.05429832744746315
Position 31732: 0.05267037440494708
Position 19092: 0.04937331380446835
Position 30865: 0.049086275638698204
Position 8774: 0.042770722908777654
Position 15015: 0.04048693652148172
Position 17656: 0.03787959128579285
Position 19742: 0.036606176070747586
Position 6105: 0.03078269175921899
Position 8926: 0.029285456255551085
Position 30356: 0.02811602166740248
Position 6436: 0.023855764271152484
Position 13989: 0.023376461946126862
Position 9217: 0.01973900745293081
Position 3446: 0.019134189829744647
Position 28521: 0.01886360648429001
Position 36539: 0.018610644191129608
Position 13337: 0.017529125025274
Position 3743: 0.017239588172748548
Position 35572: 0.016877892038903965
Position 36202: 0.016599349803908044
Position 307: 0.016394932266782274
Position 12271: 0.014331309785605196
Position 222: 0.014039477352973924
Position 948: 0.013750612926588574
Position 11382: 0.013188020475873233
Position 5297: 0.012178840142996685
Position 29736: 0.011882254811701024
Position 6419: 0.011240298784551798
Position 8802: 0.011203343737978304
Position 9083: 0.010937540848490664
Position 36252: 0.010843347516142776
Position 1566: 0.010824787783518905
Position 32653: 0.009986257877133921
Position 15678: 0.009881898303395488
Position 6867: 0.0095526851162464
Position 4327: 0.009223372912796568
Position 6383: 0.009133175579669502
Position 15222: 0.008516950899423116
Position 7002: 0.008472878019850595
Position 35367: 0.007886496658289607
Position 442: 0.007489471052179489
Position 789: 0.007477429421514788
Position 7490: 0.007429430414445937
Position 10693: 0.007381147532600123
Position 2332: 0.007303940910870489
