Gene = Asb17
index = 143
Annotated 5SS: [ 525 6730]
Annotated 3SS: [6449 9125]
SMsplice 5SS: [ 291  525 6730]
SMsplice 3SS: [ 434 6449 9125]
top_k =  1000
Partition function (log Z): -4.39839021530426

Sorted 5' Splice Sites (High to Low Probability):
Position 291: 0.9862054942458703
Position 525: 0.8866130045710297
Position 6730: 0.7614959777762341
Position 5792: 0.3578812600818402
Position 1575: 0.3056947597100461
Position 4753: 0.11830840502054304
Position 552: 0.11129675035184507
Position 6141: 0.10445727834765953
Position 6406: 0.07667840048191142
Position 1124: 0.0762808882290104
Position 6228: 0.07120837971873419
Position 773: 0.05505040563796225
Position 970: 0.04205783633495182
Position 777: 0.04086797420380918
Position 2143: 0.039606750710388286
Position 6867: 0.019612910129501733
Position 6412: 0.017269386333253388
Position 1319: 0.01660502044837484
Position 9432: 0.01230089188235717
Position 1565: 0.009464364252344456
Position 1606: 0.009412506753043628
Position 6622: 0.008713446125689252
Position 782: 0.0077367452744460455
Position 3311: 0.0075975461886823754
Position 1141: 0.006042521625299784
Position 842: 0.005764959919696263
Position 8473: 0.003134609873807385
Position 6306: 0.002205054521553457
Position 4269: 0.002185281512119071
Position 7088: 0.001793612232790955
Position 351: 0.0017109107556368295
Position 182: 0.001649968926737521
Position 8199: 0.0013515871393215803
Position 3481: 0.0009073174067688584
Position 760: 0.0008816371323642552
Position 1100: 0.0007240095134701947
Position 6313: 0.0006996989595455765
Position 6552: 0.0005974085375217642
Position 1242: 0.0005318665564294196
Position 8277: 0.0005181715055129299
Position 3928: 0.00041049933454758363
Position 1359: 0.00038637664818537117
Position 747: 0.00035479541435819026
Position 202: 0.0003333712726633661
Position 832: 0.00022954074422572713
Position 771: 0.00020973298800194037
Position 811: 0.00019387401146811356
Position 362: 0.00018235941637937658
Position 99: 0.0001386418999093336
Position 673: 0.0001117315201155084
Position 1838: 0.00010076307178633072
Position 540: 9.242864033265065e-05
Position 1371: 7.446045501881046e-05
Position 67: 7.00008376721049e-05
Position 40: 6.914223603698962e-05
Position 222: 5.3317971500948086e-05
Position 1864: 4.2016224852751915e-05
Position 808: 3.941176968567307e-05
Position 758: 3.680163743328501e-05
Position 440: 3.401283949248889e-05
Position 190: 2.0897120542804257e-05
Position 818: 1.7263860354934604e-05
Position 156: 1.6595565560258998e-05
Position 599: 1.3635804206047963e-05
Position 879: 1.2609513489292701e-05
Position 295: 1.2303639915977372e-05
Position 837: 1.0867066801590985e-05
