Gene = Ankrd49
index = 123
Annotated 5SS: [ 337 2242]
Annotated 3SS: [1893 3244]
SMsplice 5SS: [316]
SMsplice 3SS: [3244]
top_k =  1000
Partition function (log Z): -8.09271806860153

Sorted 5' Splice Sites (High to Low Probability):
Position 316: 0.6327173519482429
Position 337: 0.3432419658896825
Position 2242: 0.30261195034210975
Position 3432: 0.21707675124613923
Position 3360: 0.14959087663003715
Position 3835: 0.04003066434656664
Position 3873: 0.03905337233972167
Position 3943: 0.0329992908021531
Position 3009: 0.03199831267369351
Position 2539: 0.024534671112793973
Position 2119: 0.02036662807078509
Position 2707: 0.0203434097680692
Position 396: 0.01587907567284082
Position 3356: 0.014601714940334859
Position 2102: 0.013101819520899062
Position 1508: 0.012325069099635417
Position 2879: 0.010870381791262373
Position 853: 0.010830592414525815
Position 617: 0.008475627435052072
Position 4554: 0.006458659938994258
Position 2472: 0.005630103899907826
Position 3339: 0.005134587705072351
Position 890: 0.0050470338651675
Position 621: 0.005003340483426758
Position 1705: 0.004455443056112519
Position 4172: 0.003593086967676072
Position 2169: 0.0029542433113463776
Position 2052: 0.002638658357650592
Position 321: 0.002248457862560306
Position 3368: 0.0022035474020554602
Position 3715: 0.0017006618380265032
Position 358: 0.0015469134838521322
Position 500: 0.0013814333780050399
Position 3452: 0.0013078142124392713
Position 1894: 0.0010897649513227988
Position 2703: 0.0009698249355133977
Position 3310: 0.0009515261454413167
Position 3353: 0.0008471623968437145
Position 3395: 0.0007599326519101894
Position 1821: 0.0006673807178687911
Position 1826: 0.0005932446896817936
Position 1473: 0.0004825652464394068
Position 681: 0.00047503771075179996
Position 596: 0.0004214190835227869
Position 2872: 0.0004091453329253314
Position 748: 0.0003428141332832153
Position 3881: 0.00033429069484530423
Position 1829: 0.0003035915451204484
Position 1978: 0.00029893131445423023
Position 1950: 0.000285412501951439
Position 182: 0.0002726182486300226
Position 209: 0.00022998123322849945
Position 3681: 0.00022555264754227388
Position 610: 0.00020678057367809146
Position 530: 0.00019300698519302388
Position 119: 0.00017234113595532215
Position 2070: 0.00015043453224841433
Position 2882: 0.00012695626790741433
Position 2837: 0.00012018908847852867
Position 1581: 0.00010020313467048745
Position 2827: 9.408712130001262e-05
Position 2377: 7.620860987341383e-05
Position 30: 6.939944492922452e-05
Position 507: 6.654435695860079e-05
Position 1981: 6.147959148852724e-05
Position 348: 5.551663153889915e-05
Position 2902: 4.9014949772952657e-05
Position 2282: 4.5069540171132465e-05
Position 68: 4.060904697967459e-05
Position 2035: 2.4939650834691265e-05
Position 44: 2.142970647495885e-05
Position 346: 2.0309736322208153e-05
Position 1402: 2.012735368780889e-05
Position 1180: 1.7796867124118332e-05
Position 789: 1.5546642793124643e-05
Position 224: 1.2254349702495036e-05
Position 62: 1.1957413560834637e-05
Position 824: 1.1396220149444773e-05
Position 3287: 1.12585388975756e-05
Position 1526: 1.0859143317216797e-05
Position 3401: 1.0417588145843379e-05
Position 3386: 9.800650162882236e-06
Position 1449: 9.14265511334023e-06
Position 558: 9.12182193127193e-06
Position 2111: 9.073744109092678e-06
Position 1271: 7.514084306103368e-06
Position 1610: 7.489685029695273e-06
Position 309: 6.511123684665854e-06
Position 706: 5.647518347031735e-06
Position 1591: 5.588985929655373e-06
Position 535: 4.686753685426531e-06
Position 1234: 4.612044780989468e-06
Position 330: 4.165266111041417e-06
Position 1184: 4.104061674631112e-06
Position 1160: 4.029690626111943e-06
Position 1601: 3.514159463222681e-06
Position 256: 3.333561450414525e-06
Position 773: 2.978521229667932e-06
Position 930: 2.3807483695653e-06
Position 1625: 2.238961430288915e-06
Position 1464: 2.099779130073564e-06
Position 1667: 1.6128893219816324e-06
Position 1758: 1.3194281123201729e-06
Position 1599: 1.2471921019923257e-06
Position 412: 8.184662053604151e-07
Position 373: 5.240991555269226e-07
Position 505: 1.7862959837263825e-07
Position 1115: 1.6468121500598826e-07
Position 1088: 5.34252096794052e-08
Position 925: 5.15608200184319e-08
Position 404: 3.4099096750487395e-08
Position 1501: 5.449919712586358e-09
Position 1194: 5.141918557371261e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3244: 0.49449449130713935
Position 1893: 0.21235383481949488
Position 3472: 0.20657782321491056
