Gene = Ackr1
index = 95
Annotated 5SS: [113]
Annotated 3SS: [572]
SMsplice 5SS: [113]
SMsplice 3SS: [305]
top_k =  1000
Partition function (log Z): -5.384516174859212

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.9962991839378061
Position 948: 0.05691801460810331
Position 531: 0.021288661431048635
Position 953: 0.013851951407553083
Position 722: 0.010015039236166139
Position 1272: 0.007960793737378942
Position 706: 0.006649836175124621
Position 315: 0.0052585646255752195
Position 106: 0.003424716067599424
Position 380: 0.002239697255704176
Position 319: 0.001657300836632128
Position 667: 0.0013986606503780354
Position 569: 0.0006965168290468416
Position 1341: 0.00029296169715435427
Position 848: 0.0002923365904577576
Position 425: 0.0001363051509762446
Position 573: 5.9526527855580574e-05
Position 396: 5.221579507569029e-05
Position 855: 4.2417487746064326e-05
Position 1166: 3.989847022242868e-05
Position 233: 2.6812353497293212e-05
Position 772: 2.6754911381751617e-05
Position 1024: 2.5365554600456883e-05
Position 751: 2.250963647292039e-05
Position 869: 1.9608135785347927e-05
Position 119: 1.7635957585745768e-05
Position 102: 1.6048354220874213e-05
Position 1292: 1.4628921434101305e-05
Position 608: 1.3505304838069079e-05
Position 980: 1.2475306568162386e-05
Position 63: 1.0632286917982366e-05
Position 388: 1.033312958978202e-05
Position 549: 1.0130794371617686e-05
Position 1423: 9.816036365577803e-06
Position 562: 9.669537785006365e-06
Position 862: 9.600360217605325e-06
Position 150: 9.512328955822973e-06
Position 560: 8.224456447618464e-06
Position 1056: 8.177131845708394e-06
Position 882: 6.800109141901485e-06
Position 1203: 6.20973939039947e-06
Position 117: 4.713815126464826e-06
Position 753: 3.12531233443239e-06
Position 323: 9.582109535214894e-07
Position 52: 7.07992515955907e-07
Position 635: 4.293518201738117e-07
Position 130: 3.3678731130768935e-07
Position 309: 2.9427938548838353e-07
Position 6: 2.8142386196805714e-07
Position 1033: 2.0891008833807534e-07
Position 87: 2.0436174840180093e-07
Position 1054: 1.1399396668710364e-07
Position 226: 6.793939121984089e-08
Position 1108: 2.2068584045889996e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 305: 0.3164819163031053
Position 1147: 0.1218633292230107
Position 721: 0.10616786444314831
Position 357: 0.09622992869176333
Position 622: 0.07675283979927332
Position 818: 0.07415476937233871
Position 572: 0.07148420971150149
Position 179: 0.06462195230901259
Position 233: 0.038673222887101455
Position 405: 0.0293173150442938
Position 799: 0.022482850391487688
Position 751: 0.013322629698861969
Position 1074: 0.010095823983116238
Position 379: 0.009706151038428345
Position 1227: 0.008970914301745628
Position 1086: 0.007376282595406283
Position 1385: 0.006279006948440125
Position 1012: 0.0054419845105677985
Position 1475: 0.005068900523094459
Position 1382: 0.004804828864841402
Position 987: 0.004683097725129879
Position 591: 0.004253156977682957
Position 642: 0.0040289989962104126
Position 1149: 0.003486197081488169
Position 900: 0.002626359131325879
Position 975: 0.0025867188996446014
Position 1413: 0.0024804615528651445
Position 1054: 0.0023268874234308803
Position 882: 0.0020436046683636002
Position 846: 0.001793432016457881
Position 1345: 0.001161918567118321
Position 417: 0.0010647109066987675
Position 1516: 0.00073566160090051
Position 309: 0.000704598324594189
Position 500: 0.0006372029160360017
Position 1545: 0.0005770229824693696
Position 1095: 0.0004683806383462926
Position 829: 0.00041212582206084236
Position 874: 0.00041137588579617096
Position 1232: 0.0003973124635334453
Position 1108: 0.0003502257173050835
Position 1416: 0.0002760050248983789
Position 1486: 0.0002743864873366241
Position 530: 0.00024810380961292765
Position 1597: 0.00024075112302675923
Position 676: 0.00022869487711375767
Position 1520: 0.0002201156228834115
Position 919: 0.00015813531502002553
Position 608: 0.00011944027764707807
Position 596: 0.00011658409911581387
Position 537: 8.341501074934254e-05
Position 910: 7.018107094514341e-05
Position 772: 5.295859422960672e-05
Position 517: 3.612309398743927e-05
Position 667: 3.5952257572532216e-05
Position 318: 3.060093462397247e-05
Position 687: 3.032631033234291e-05
Position 924: 2.865179817132569e-05
Position 1276: 2.8609692757659116e-05
Position 852: 2.3507802420201733e-05
Position 855: 1.6065532286057014e-05
Position 848: 1.566255026640908e-05
Position 1158: 6.027770708465973e-06
Position 1550: 4.827965372096357e-06
Position 1071: 4.701081152738948e-06
Position 461: 4.096855725777449e-06
Position 1166: 2.509120947893534e-07
Position 315: 8.990666467325858e-08
Position 862: 3.9986826680753276e-08
Position 87: 3.294970754432232e-08
Position 80: 3.658778065146818e-09
Position 117: 2.0841015421386884e-12
