Gene = Mff
index = 675
Annotated 5SS: [  195  2447  4547  6393 10618 17087 22253 25715]
Annotated 3SS: [ 2337  4325  6222 10528 16927 22192 25629 26694]
SMsplice 5SS: [  195  2447  4547  6393  8694 10618 11002 25715 26829]
SMsplice 3SS: [ 2337  4325  6222  8537 10525 10856 25629 26694 27203]
top_k =  1000
Partition function (log Z): -7.0070973292008425

Sorted 5' Splice Sites (High to Low Probability):
Position 10618: 0.9487050497612496
Position 2447: 0.8379398175438683
Position 195: 0.8332017185686018
Position 4547: 0.7925568403270485
Position 11002: 0.667869088410216
Position 6393: 0.6498219322452864
Position 8694: 0.5646600283423225
Position 17087: 0.5027772214025575
Position 3349: 0.3888255943812925
Position 3039: 0.37465842950715955
Position 18036: 0.2552692415925817
Position 12198: 0.2481971288561004
Position 4250: 0.19181785655652211
Position 6515: 0.16046797069145097
Position 9239: 0.15015304999426463
Position 911: 0.1250533280775602
Position 4412: 0.10088766027139823
Position 17822: 0.08990663470175328
Position 8601: 0.08460326328160009
Position 438: 0.0836324534021161
Position 1817: 0.08040696094515255
Position 4327: 0.06816198227101741
Position 6953: 0.049636648045940576
Position 99: 0.04683036144829789
Position 12842: 0.043938089246335646
Position 18577: 0.0415623459122003
Position 2617: 0.03654774622952888
Position 1496: 0.02930185852775451
Position 5034: 0.027486069790170667
Position 13430: 0.02730479176500493
Position 12009: 0.024220699881459196
Position 4245: 0.024156452522521632
Position 1620: 0.02151301493051431
Position 5060: 0.02120278328592426
Position 10666: 0.01893015667475295
Position 299: 0.0187126043731826
Position 4132: 0.016607483531271453
Position 17860: 0.015864472084445976
Position 6331: 0.015298338593103544
Position 18141: 0.014888377934775392
Position 12257: 0.011547981768290135
Position 11688: 0.011496335383670817
Position 4213: 0.011368110362419267
Position 16338: 0.010430428730931578
Position 11010: 0.008556192712939935
Position 2451: 0.007484744933582861
Position 1404: 0.0064809099366201625
Position 12756: 0.006269147920334647
Position 15157: 0.005316378111098548
Position 9984: 0.005163291602256379
Position 1640: 0.004973993487824374
Position 18081: 0.004478486792591447
Position 3386: 0.004359650366398643
Position 11818: 0.004236409235921088
Position 985: 0.004225673199367051
Position 6900: 0.004145817745400634
Position 11705: 0.003947880062651813
Position 3250: 0.003930258312354597
Position 524: 0.0039051181469326474
Position 8866: 0.0038217128007129804
Position 18258: 0.0038071403359966824
Position 2908: 0.0037094792762217663
Position 3377: 0.0035382143117750633
Position 2210: 0.0033733338593106552
Position 11469: 0.003180292981572587
Position 2179: 0.002967537317071745
Position 4175: 0.0028673254473541307
Position 1781: 0.0027280797313552203
Position 25: 0.0026310893579089886
Position 2624: 0.0025623497377884087
Position 13634: 0.002549931951126465
Position 10636: 0.002496107902794903
Position 14141: 0.002430730472108048
Position 5462: 0.0023763269879281002
Position 11452: 0.0023271423390763646
Position 1042: 0.0022155207722962798
Position 5218: 0.0020704861743726403
Position 12228: 0.0019696991933410165
Position 5678: 0.0018995389938184025
Position 1485: 0.0017966850032043278
Position 8638: 0.0017709885756802784
Position 1756: 0.0017456932811495422
Position 8433: 0.00173113401201475
Position 310: 0.0016624616592376036
Position 3220: 0.0014833361688405438
Position 4835: 0.001440825832011929
Position 511: 0.0013241767920416279
Position 2918: 0.0012938197047387796
Position 1400: 0.0012685687373567018
Position 1046: 0.001268522171744698
Position 7409: 0.0012638958279469962
Position 3330: 0.0012631577672673304
Position 15224: 0.001249462129742077
Position 507: 0.0010778726403400658
Position 11684: 0.0010396862594802079
Position 108: 0.001025019727073528
Position 137: 0.0009894003094067533
Position 3265: 0.0009877395689513904
Position 416: 0.0009821044336955056
Position 11020: 0.0009531269644022336
Position 4578: 0.0008465394628616956
Position 2859: 0.0008217710414871501
Position 655: 0.0008084435677182669
Position 4165: 0.0007638143852038746
Position 5921: 0.0007549990055822397
Position 11950: 0.0007506879331655727
Position 3099: 0.0007259608865351519
Position 1434: 0.0006986261785985359
Position 2497: 0.0005334046173807606
Position 3368: 0.0005225158904524119
Position 3292: 0.0005213581648342667
Position 12042: 0.0004612244976141594
Position 3315: 0.0004587882936096976
Position 3075: 0.0004254041118546707
Position 1832: 0.00042329515888664664
Position 12019: 0.00040446940615950964
Position 1713: 0.00039888056149543934
Position 3055: 0.0003984943498848586
Position 3230: 0.0003913430387914472
Position 4450: 0.00036894022251978754
Position 3273: 0.000335273653956171
Position 4639: 0.00031968040832403553
Position 5113: 0.00031868641401966
Position 4432: 0.0003086731317540557
Position 13080: 0.00025257944979505326
Position 5268: 0.00022551119009821242
Position 11123: 0.00020343432374405292
Position 3245: 0.000199157952978546
Position 1008: 0.00019481608050998564
Position 1467: 0.00018556384500406135
Position 4537: 0.0001840227790846597
Position 1770: 0.0001741799472584099
Position 4389: 0.00016475351520987093
Position 207: 0.00015603466522816345
Position 1432: 0.00015554668990428917
Position 2433: 0.0001514334864542383
Position 1853: 0.00014814339836811028
Position 11737: 0.00014653343636668312
Position 199: 0.00013708694425401642
Position 338: 0.000131954886871986
Position 10852: 0.0001252048479621842
Position 5144: 9.985810104096244e-05
Position 1904: 9.17225930129556e-05
Position 2910: 8.531257285234851e-05
Position 2389: 8.177064845464995e-05
Position 3049: 7.360373793014127e-05
Position 2018: 7.328988410495992e-05
Position 2156: 6.352714883659964e-05
Position 1483: 6.267816298591496e-05
Position 2740: 6.147489008173182e-05
Position 1050: 5.873435726862267e-05
Position 813: 5.4272093729536155e-05
Position 362: 5.3380082943601396e-05
Position 11137: 5.2250252220189087e-05
Position 2436: 5.143183893023791e-05
Position 6425: 5.129824412560676e-05
Position 2553: 5.036553896385422e-05
Position 1135: 4.478942497267545e-05
Position 541: 4.446506180279803e-05
Position 816: 4.327630413521424e-05
Position 10963: 3.864468496017432e-05
Position 10601: 3.64990516132785e-05
Position 1296: 3.456935683244674e-05
Position 1329: 3.276822649723685e-05
Position 13638: 3.1913535732244995e-05
Position 885: 2.7701542380802514e-05
Position 1596: 2.0742185781406415e-05
Position 1612: 2.0204072533905604e-05
Position 1073: 1.935865842837104e-05
Position 60: 1.927541275479441e-05
Position 291: 1.803405388840793e-05
Position 1794: 1.688918119934188e-05
Position 1101: 1.4196638534787241e-05
Position 1422: 1.4185872678861307e-05
Position 1518: 1.1440330411785264e-05
Position 1477: 1.118924966858565e-05
Position 2367: 9.177474697676074e-06
Position 11015: 4.098609944305272e-06
Position 495: 1.7401488083990712e-06
