Gene = Fam72a
index = 397
Annotated 5SS: [ 950 2829 6031]
Annotated 3SS: [ 2750  5905 10931]
SMsplice 5SS: [ 950 6031]
SMsplice 3SS: [ 5905 10931]
top_k =  1000
Partition function (log Z): -10.465128238068525

Sorted 5' Splice Sites (High to Low Probability):
Position 6031: 0.6140522413356181
Position 950: 0.5940655979636449
Position 2829: 0.5902678496595818
Position 221: 0.31462527145500674
Position 11039: 0.16452416259380426
Position 2869: 0.14067696085609807
Position 11048: 0.13929826548727073
Position 10368: 0.1389696460319419
Position 834: 0.09152738880497141
Position 8313: 0.06832767781145725
Position 4304: 0.057579570882595535
Position 1115: 0.05552756506082981
Position 3324: 0.04203683335883087
Position 11084: 0.0418564198810622
Position 2461: 0.024550800956256422
Position 550: 0.022151798950759184
Position 1595: 0.01911416743865387
Position 2076: 0.018834022487503665
Position 420: 0.017089503458613656
Position 1406: 0.016645992257799787
Position 207: 0.015867835724760835
Position 260: 0.013108106937802151
Position 532: 0.01247395180585211
Position 1917: 0.0120940044247443
Position 11014: 0.011806331896770198
Position 4315: 0.0102343335292195
Position 1127: 0.010170906699566391
Position 4670: 0.007254649126182946
Position 2376: 0.007094005277635557
Position 53: 0.006209060543303378
Position 6007: 0.005981793822854339
Position 257: 0.004896939781796111
Position 1011: 0.004800703739123541
Position 1251: 0.004584553633980783
Position 11073: 0.004288053549895486
Position 6526: 0.00394445211390112
Position 7472: 0.0036516392308406373
Position 10750: 0.0035831835654451943
Position 6744: 0.0032939474697974407
Position 491: 0.0031910705557589743
Position 859: 0.0029547403004802795
Position 622: 0.0021144108747628023
Position 2158: 0.00203946818510803
Position 2997: 0.0020261399283560827
Position 8172: 0.0017905974671281557
Position 98: 0.001698512392239893
Position 5330: 0.0014474918174130623
Position 1119: 0.0012059586646347958
Position 6226: 0.0009879915108566937
Position 3800: 0.0009042997789852237
Position 1796: 0.00087054495998463
Position 3345: 0.0008699666985301958
Position 541: 0.0008632531536242327
Position 1284: 0.0008478575106128153
Position 1633: 0.0008199765774462449
Position 505: 0.0007834460302420309
Position 3200: 0.0007802862498048815
Position 5767: 0.0007302681949094552
Position 867: 0.0006756442586879128
Position 4962: 0.00060620310205392
Position 2261: 0.000505705966411794
Position 2798: 0.0004887486345143892
Position 1255: 0.0004630345649055872
Position 1495: 0.00045169514891243604
Position 1101: 0.0004203702511419975
Position 3187: 0.0003600408632354848
Position 5308: 0.00035837023979002876
Position 788: 0.0003126580766897516
Position 366: 0.00026073295738014907
Position 814: 0.0002016180083859654
Position 570: 0.00017049426589016846
Position 1384: 0.00015028034930468986
Position 754: 0.00013787911574248744
Position 611: 0.00013493018510798917
Position 2276: 0.00012505223218516563
Position 6761: 0.0001114554899660941
Position 2318: 0.0001073850650507543
Position 1535: 0.00010235422633577673
Position 417: 5.891833238669095e-05
Position 847: 4.119672693578307e-05
Position 324: 4.055007492658897e-05
Position 656: 2.519769010592843e-05
Position 2904: 2.0899086848534092e-05
Position 189: 1.8566058895391627e-05
Position 734: 1.823932983955408e-05
Position 845: 1.5909448939423014e-05
Position 96: 1.5004642788128291e-05
Position 2819: 1.1547832382986891e-05
Position 2844: 1.1296962300824766e-05
Position 2936: 8.162433398661522e-06
Position 704: 7.917722913809595e-06
Position 1327: 7.160592651176003e-06
Position 7: 6.790478731240981e-06
Position 1272: 6.6954615946227775e-06
Position 800: 5.092930420922246e-06
Position 343: 4.005775565522679e-06
Position 963: 2.6170469320282067e-06
Position 954: 1.315251587016348e-06
Position 995: 1.304522214665911e-06
Position 1154: 1.12178980550675e-06
Position 1226: 6.408428641089818e-07
Position 1072: 5.99813781540721e-07
Position 1156: 5.6649117618675e-07
Position 725: 4.172420638883881e-07
Position 894: 3.1815754678389186e-07
Position 694: 7.186360295871996e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10931: 0.9696298923588508
Position 5905: 0.4835039132575078
Position 2750: 0.43244103431785097
Position 2699: 0.2610795522221549
Position 11241: 0.16973048950954556
Position 11133: 0.1172910058767375
Position 5944: 0.1057062092509592
Position 10195: 0.0949135504829685
Position 8161: 0.058871877256961025
Position 1030: 0.054314034113386124
Position 738: 0.05037251380831108
Position 3059: 0.046407553233786036
Position 10291: 0.045526122223223206
Position 4155: 0.04543968536458968
Position 933: 0.03193269249211503
Position 2755: 0.0297190961042606
Position 5849: 0.025101569871430807
Position 672: 0.021920820267647925
Position 11743: 0.02040898588129065
Position 694: 0.01850438611648262
Position 1434: 0.015127326288102691
Position 4209: 0.014581730743064018
Position 11103: 0.011480231637492106
Position 2157: 0.010969218141677974
Position 1964: 0.010800413783123774
Position 8010: 0.010787086577753085
Position 11262: 0.009707214992281376
Position 700: 0.008948023435743673
Position 1838: 0.008714105300675453
Position 2785: 0.00837606027258472
Position 11828: 0.007639514627517984
Position 2199: 0.0068039130512494135
Position 825: 0.00673310875410376
Position 4376: 0.006694213452804156
Position 2397: 0.006285525959002261
Position 7348: 0.005161258055878089
Position 11303: 0.005122776678448088
Position 4248: 0.004743255868185338
Position 10964: 0.0045097531646889595
Position 11108: 0.004252578630721356
Position 11550: 0.004239144764285324
Position 2063: 0.004128123646534494
Position 11791: 0.003939693311963519
Position 5919: 0.0038615509009756466
Position 11559: 0.0038266550901822588
Position 10641: 0.0035831835654451943
Position 6646: 0.0035815492775928383
Position 6450: 0.0033998036864817944
Position 1185: 0.003231624498891051
Position 1520: 0.00313187182654897
Position 8187: 0.003069647119221386
Position 2771: 0.002598393416378811
Position 4081: 0.0025412981599364976
Position 11619: 0.0024254111229235656
Position 5207: 0.0023535042767473717
Position 11466: 0.0022726947513169718
Position 1806: 0.002168187548246068
Position 2261: 0.0021561274806515492
Position 1494: 0.0020715709374940212
Position 5762: 0.0018027951036525616
Position 680: 0.0016145782668175153
Position 7390: 0.001521205169489721
Position 7993: 0.0014055802682321052
Position 2049: 0.0012693253653892804
Position 1777: 0.0012419891000070033
Position 1383: 0.0012111480667334903
Position 8056: 0.0011018377718609378
Position 2202: 0.0010990778860893332
Position 1729: 0.001095351176665658
Position 2122: 0.0010739107271995718
Position 5992: 0.001001804053906992
Position 1139: 0.0009870672715903406
Position 6109: 0.0008905669337455272
