Gene = Cep89
index = 251
Annotated 5SS: [  152  1042  6114  8741 12638 17118 19405 20806 21307 23243 23904 26349
 27718 30726 31313 32244 35553 38589]
Annotated 3SS: [  934  5954  8562 12525 17088 19361 20586 21163 23191 23819 26244 27601
 30544 31144 32101 35462 38418 41272]
SMsplice 5SS: [  152  1042  6114  6475 12638 20806 21307 23243 23904 26349 27718 30726
 31313 32244 33027 35553 38589]
SMsplice 3SS: [  934  5954  6388 12525 20586 21163 23148 23819 26244 27601 30544 31144
 32101 32859 35462 38418 41272]
top_k =  1000
Partition function (log Z): 24.836742030238167

Sorted 5' Splice Sites (High to Low Probability):
Position 1042: 0.9903376232380718
Position 20806: 0.9895114814342585
Position 31313: 0.9892750567071427
Position 21307: 0.9888614330405768
Position 30726: 0.9837358154933825
Position 38589: 0.9770432989657953
Position 35553: 0.9646364217296991
Position 27718: 0.9560808639981919
Position 152: 0.9412732881424263
Position 6114: 0.919767897322466
Position 12638: 0.9109057581999468
Position 32244: 0.8889953360642524
Position 23243: 0.7957935360361411
Position 6475: 0.782645490504342
Position 24532: 0.524927008593636
Position 5881: 0.5163054725419373
Position 33027: 0.45146457819329183
Position 23904: 0.4342314481166866
Position 39351: 0.4076528397602886
Position 8741: 0.3685577405014283
Position 769: 0.31173588522876233
Position 23574: 0.28612743106553973
Position 25205: 0.25768202142523605
Position 28140: 0.2552319136681414
Position 2487: 0.25410430991831334
Position 15071: 0.24303955613576836
Position 23941: 0.18408431824436103
Position 5520: 0.17651333865420152
Position 21871: 0.1749029493650651
Position 813: 0.17353996525177068
Position 40438: 0.17298352861915628
Position 26353: 0.15313784099337824
Position 33819: 0.1516799676936745
Position 19405: 0.1455452924748949
Position 32985: 0.14371853058288855
Position 2225: 0.1316895867996816
Position 32999: 0.12823863104073377
Position 23975: 0.11925609335545218
Position 40610: 0.11550743220314404
Position 3350: 0.10793894866870254
Position 39554: 0.0990378614978493
Position 664: 0.08528427728039016
Position 19564: 0.08486163734147402
Position 38333: 0.07447833105285641
Position 17001: 0.06950490885127694
Position 17118: 0.06421418730883087
Position 29164: 0.06129575043646572
Position 15417: 0.0591312542971777
Position 41284: 0.058831791545656355
Position 19570: 0.0562291947812795
Position 26454: 0.053949203152487864
Position 28513: 0.05157325103466239
Position 32619: 0.048748751390422826
Position 33527: 0.044551394093905385
Position 2283: 0.04384007270502428
Position 33057: 0.03645941439197904
Position 36442: 0.03234650286394073
Position 40492: 0.030545187664916096
Position 5895: 0.02995637699733892
Position 23239: 0.029226710005069313
Position 41455: 0.028503317572014773
Position 40172: 0.026883871021347112
Position 19543: 0.02668802010628806
Position 26450: 0.026363162049696888
Position 15451: 0.026027200500036502
Position 26338: 0.02505781213928714
Position 40485: 0.023026786553493547
Position 39656: 0.022988290313391054
Position 39323: 0.02194586528543895
Position 35547: 0.02192479525388214
Position 33307: 0.017646163687002826
Position 2893: 0.017462531594781918
Position 16799: 0.01672823189397718
Position 31510: 0.016376255354995782
Position 28343: 0.01632197978046688
Position 31060: 0.016153927130736902
Position 28435: 0.015695264072701148
Position 29532: 0.015264620954013526
Position 28446: 0.015208593827893004
Position 2445: 0.014603284254940832
Position 23908: 0.014297355811073997
Position 28537: 0.014049325889468885
Position 40472: 0.013620979901257399
Position 32717: 0.012586205178812995
Position 33004: 0.012334319917945898
Position 25097: 0.01183018341002438
Position 29402: 0.01098052602792401
Position 32193: 0.010585403887385023
Position 38521: 0.009360729770904722
Position 148: 0.009222965729897392
Position 23661: 0.008711310163327827
Position 32732: 0.008598588136570029
Position 35220: 0.00851593034770632
Position 38078: 0.006251734644610324
