Gene = Cd247
index = 235
Annotated 5SS: [  198 66581 67768 68808 69790 70587 71136]
Annotated 3SS: [66476 67710 68726 69753 70529 71099 72314]
SMsplice 5SS: [  198  5424 41831 42140 48468 51686 53950 67768 68808 70587]
SMsplice 3SS: [ 5252 41672 42051 48346 51602 53834 67710 68726 70529 71099]
top_k =  1000
Partition function (log Z): -42.54735905993514

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9995624606945998
Position 5424: 0.8438421649240064
Position 13554: 0.33298376996747137
Position 2998: 0.12218117385067773
Position 4208: 0.06911253193324347
Position 2547: 0.05915660544594256
Position 2831: 0.0410474472380203
Position 3903: 0.038897860164639565
Position 2736: 0.03716997481113233
Position 673: 0.026202340102879754
Position 392: 0.0211135936768771
Position 14455: 0.019312642078173098
Position 4779: 0.015300948480395439
Position 4389: 0.008617038076013555
Position 4741: 0.006403770537532531
Position 3193: 0.004876502112526414
Position 4470: 0.004461075721138776
Position 724: 0.004282660615120232
Position 3154: 0.004240009444597767
Position 3915: 0.004138272259207311
Position 4871: 0.003831815247059396
Position 1692: 0.0035184542103888503
Position 5565: 0.003335274914047044
Position 2752: 0.003011366535499942
Position 2671: 0.002929116618550083
Position 4748: 0.0028637682432201736
Position 5322: 0.0027155292647639134
Position 5671: 0.0020256357564706834
Position 4508: 0.0019499762989195382
Position 4636: 0.0019293443381661242
Position 707: 0.0018937155347352077
Position 385: 0.0018280062893373376
Position 3702: 0.0017826388415957697
Position 4854: 0.0015009781036918655
Position 2334: 0.0014707960430857855
Position 4152: 0.001399362089023788
Position 8097: 0.0012954821829670846
Position 1243: 0.0011951526184750389
Position 774: 0.0011918488704402211
Position 4677: 0.0010930132984929516
Position 1707: 0.0010257649452706415
Position 1439: 0.0010211699673717475
Position 4192: 0.0010197822839330326
Position 4712: 0.0009952514199847255
Position 3164: 0.000971148295026255
Position 4217: 0.0009551978177938856
Position 4349: 0.0009540440246406976
Position 4441: 0.000901292231059731
Position 2874: 0.000793873719837722
Position 4459: 0.0007640232709222056
Position 614: 0.0007373851905073847
Position 3822: 0.0007199297719304268
Position 2756: 0.0007166628910404159
Position 5291: 0.0006878115363652925
Position 1094: 0.000582884423313262
Position 7256: 0.0005441818819220114
Position 4477: 0.0005260800498146897
Position 1463: 0.000460259002848271
Position 4865: 0.0004535306920635119
Position 6068: 0.00039309740080439046
Position 7422: 0.0003930607955785586
Position 1727: 0.0003794413855926325
Position 7267: 0.0003741417002179751
Position 419: 0.00034387392135593563
Position 7060: 0.00027420503428315246
Position 8382: 0.00012649135511899699
Position 5783: 0.00010067266307599044
Position 5890: 9.894810507440286e-05
Position 7428: 9.886658957678474e-05
Position 7558: 9.396314072355181e-05
Position 6684: 9.24487781422571e-05
Position 179: 5.354807852301472e-05
Position 5328: 3.4925918460014974e-05
