Gene = Map9
index = 660
Annotated 5SS: [  184  1053  1903  5543 13331 16130 19096 20936 22175 23912 25298 25590
 25906]
Annotated 3SS: [  902  1817  5218 13106 16035 18850 20864 22005 23821 25135 25443 25772
 33055]
SMsplice 5SS: [  243  1053  1907  5543 16130 19096 20936 23912 25298 25590 25906 33170
 35497]
SMsplice 3SS: [  961  1817  5218 16035 18850 20864 23821 25135 25443 25772 33055 35409
 36030]
top_k =  1000
Partition function (log Z): 4.488476073590348

Sorted 5' Splice Sites (High to Low Probability):
Position 5543: 0.998270512688583
Position 25906: 0.9962633444289352
Position 20936: 0.9582322900699333
Position 1053: 0.9501985892046831
Position 23912: 0.9236291722750564
Position 16130: 0.8435740477264891
Position 19096: 0.8200232055180031
Position 33170: 0.7790358510528005
Position 35497: 0.7511715525231419
Position 25298: 0.7401419427343303
Position 243: 0.704812609716032
Position 13331: 0.6530216645629502
Position 1907: 0.6260143640016078
Position 25590: 0.5681744500987452
Position 8440: 0.5611025548261211
Position 9787: 0.36467644226745416
Position 1903: 0.3591355250374791
Position 22175: 0.34673844656630504
Position 3695: 0.180124399566454
Position 13907: 0.16379622752543316
Position 6391: 0.1269653464410662
Position 31745: 0.12275580532413082
Position 25627: 0.10610282643268512
Position 28369: 0.08632052410939069
Position 184: 0.07983271791452289
Position 5874: 0.07592423233921475
Position 33419: 0.0735885296111814
Position 19352: 0.0704785753672935
Position 9134: 0.06390950474412385
Position 6575: 0.05680589485462544
Position 31082: 0.05604292264714009
Position 10556: 0.05468113529173461
Position 9539: 0.052826006177187856
Position 1302: 0.04854847765937697
Position 25617: 0.047309511584975046
Position 33412: 0.04323138073638888
Position 100: 0.04183409875608925
Position 5911: 0.03994029660573581
Position 435: 0.03682155106919405
Position 1670: 0.034453193973415064
Position 1316: 0.03374836697810504
Position 12027: 0.02910457597908493
Position 2528: 0.0280929097606618
Position 26285: 0.026473691645423656
Position 11916: 0.025950203704865126
Position 33523: 0.025031836259371068
Position 31130: 0.021038506339224355
Position 31802: 0.017117607030846162
Position 774: 0.014569147626565058
Position 28399: 0.014235041224638851
Position 202: 0.012543516122698436
Position 27557: 0.011818408504145622
Position 6711: 0.011398810038746368
Position 33187: 0.011104798902594857
Position 35294: 0.010707962504234067
Position 3637: 0.010257036445384615
Position 26395: 0.010020186092583322
Position 1427: 0.009636683300123634
Position 33141: 0.00923974425509861
Position 27546: 0.008771786872517864
Position 458: 0.008687573905742204
Position 29592: 0.00801416843628949
Position 2030: 0.007902516722797485
Position 274: 0.007895591012344983
Position 5882: 0.007527505956279586
Position 27670: 0.00729578349531925
Position 30201: 0.006632347839154329
Position 35760: 0.006320988952887151
Position 33256: 0.005020143240223076
Position 4704: 0.004778233573225033
Position 26675: 0.004755862916259062
Position 26421: 0.00465346216130736
Position 412: 0.0038063136920343083
