Gene = Il2
index = 571
Annotated 5SS: [ 242  401 2970]
Annotated 3SS: [ 340 2822 4741]
SMsplice 5SS: [ 242  401 2970]
SMsplice 3SS: [ 340 2822 4741]
top_k =  1000
Partition function (log Z): 0.23627010360682754

Sorted 5' Splice Sites (High to Low Probability):
Position 242: 0.9974531571027503
Position 2970: 0.8773089400131099
Position 401: 0.8510374268739486
Position 4539: 0.15121271876503278
Position 3440: 0.12785509302269396
Position 2254: 0.09441266830422597
Position 4277: 0.06226494174622557
Position 405: 0.05302636330307061
Position 3208: 0.04870847080714196
Position 2631: 0.02532802519189267
Position 3320: 0.023321282087521742
Position 1849: 0.02076092870220252
Position 42: 0.020045101611616704
Position 32: 0.0178306292174312
Position 4998: 0.008539940686526897
Position 3786: 0.007986061628539317
Position 2715: 0.007066088434558586
Position 3788: 0.006232807847142161
Position 1955: 0.004632086620919399
Position 4860: 0.00436847022136978
Position 4281: 0.00381433759681841
Position 1839: 0.002935289288948852
Position 4535: 0.0027847119135374528
Position 3900: 0.0024475824728903855
Position 1276: 0.0023251070613839416
Position 1523: 0.002302001124889789
Position 712: 0.0022526442126717602
Position 2949: 0.0021886293936678913
Position 2975: 0.002157868047959191
Position 2785: 0.002079399085606644
Position 4703: 0.0019402833532958749
Position 1716: 0.0018304621304910253
Position 554: 0.0018185204905851646
Position 2210: 0.001633315672276442
Position 2646: 0.0016056338134076175
Position 3311: 0.0011620146610926932
Position 3326: 0.0011502449040987548
Position 55: 0.0010038634779442686
Position 1679: 0.0007735722862687398
Position 3837: 0.0006876983593020891
Position 2206: 0.0005984489669682606
Position 4629: 0.0005265279769006262
Position 1127: 0.00050336262533539
Position 3800: 0.0004548933433566548
Position 3470: 0.0003406653367337584
Position 4269: 0.00032126570262943846
Position 5159: 0.000313665700523391
Position 2410: 0.0002609825298577863
Position 1088: 0.00024245730990238992
Position 2073: 0.0002395960260830089
Position 2955: 0.00021425132155763086
Position 3742: 0.00017345685306681307
Position 965: 0.00016677135052452831
Position 2778: 0.00015526273331062233
Position 3225: 0.00013695997059302728
Position 3259: 0.00012996847466034683
Position 4509: 7.116484356021911e-05
Position 4511: 6.735130564099484e-05
Position 246: 4.151998016915799e-05
Position 205: 6.312409044201623e-06
Position 2958: 5.441108198460911e-06
Position 445: 3.871760818024137e-06
Position 1032: 2.670248251195097e-06
Position 1623: 2.477036886179074e-06
Position 78: 8.319367497491449e-07
Position 467: 7.399045197566212e-07
Position 426: 4.91235751300136e-07
Position 3297: 4.767899439996373e-07
Position 409: 3.293364875404852e-07
Position 1951: 3.0219066756182824e-07
Position 534: 1.4563009626699833e-07
Position 493: 7.458556288238676e-08
Position 80: 6.963635052681948e-08
Position 515: 6.413072755636307e-08
Position 4824: 5.750945935778101e-08
Position 4929: 5.351190727546608e-08
Position 5080: 5.161040217393352e-08
Position 95: 4.681687598574337e-08
Position 458: 4.180809484717316e-08
Position 456: 3.9251249220738806e-08
Position 478: 3.880973405724675e-08
Position 417: 2.8478968967526097e-08
Position 1058: 2.8093223948152297e-08
Position 104: 1.930687183969698e-08
Position 864: 1.9229916244695196e-08
Position 736: 1.2434681855585779e-08
Position 570: 9.034608340541651e-09
Position 415: 7.772399391166173e-09
Position 831: 5.899192328540159e-09
Position 669: 5.652357050659367e-09
Position 592: 3.3882424326935653e-09
Position 679: 1.8227003678800239e-09
Position 465: 1.4528183356070582e-09
Position 301: 1.3720474063696328e-09
Position 756: 1.176524408892267e-09
Position 590: 1.0342405978673498e-09
Position 600: 9.927357173595632e-10
Position 859: 9.870703670435198e-10
Position 299: 4.845465611636993e-10
Position 602: 2.501656500635982e-10
Position 690: 1.1149104119167613e-10
Position 324: 1.2763701537813903e-11
Position 326: 2.284611668935631e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4741: 0.824268594656552
Position 2822: 0.7156357371910745
Position 340: 0.6420542967550489
Position 348: 0.2431918995148379
Position 4440: 0.15790261195868568
Position 3118: 0.1438208084567072
Position 2778: 0.08476769998241182
Position 2149: 0.06752647244952555
Position 3194: 0.05417446334486696
Position 4143: 0.04596896418320649
Position 5147: 0.04425831221424782
Position 111: 0.0367089761847616
Position 2829: 0.03173005440082037
Position 2665: 0.029950933519128368
Position 3360: 0.0279470626715701
Position 2132: 0.020813554078020033
Position 4181: 0.019394250281914344
Position 2523: 0.01918349250770941
Position 366: 0.01751082507417113
Position 4624: 0.016574082636671296
Position 3071: 0.015142106176166197
Position 1740: 0.014998373737358458
Position 3329: 0.01320463378469043
Position 3602: 0.012473385578877715
Position 2746: 0.011861810007184845
Position 4319: 0.009173574481238764
Position 5281: 0.006814503913259892
Position 5079: 0.006501352241902289
Position 3274: 0.0061310954846423805
Position 2846: 0.0057570145664244295
Position 2562: 0.005620173251375833
Position 3306: 0.005398130484617918
Position 1743: 0.0051400031252780256
Position 4474: 0.005137151507079232
Position 2701: 0.004973841052118718
Position 4457: 0.004916371028632575
Position 3646: 0.004324724794324477
Position 4085: 0.004290258001939431
Position 1724: 0.0035014042143708367
Position 2488: 0.0034642706142346794
Position 3694: 0.003365208791775215
Position 2167: 0.0032176974397899417
Position 1757: 0.0030595142762701623
Position 5251: 0.002894787406749235
Position 2162: 0.0028414462106187374
Position 698: 0.0022052905966815136
Position 4958: 0.002189378737731194
Position 2386: 0.002111322355418368
Position 2511: 0.0019916385936553376
Position 964: 0.001970575429935529
Position 1774: 0.0018249967174678089
Position 4057: 0.0016602819367961337
Position 3155: 0.0015055640343997919
Position 2899: 0.0014093071285387272
Position 5152: 0.0011737179997832947
Position 1151: 0.0011194354470454016
Position 1413: 0.0009921778932224354
Position 126: 0.0009401535187842795
Position 1424: 0.0008811406005303882
Position 2000: 0.0008466333503633444
Position 1378: 0.0008365607367502989
Position 1579: 0.0008067118652731229
Position 4653: 0.0007675759861754211
Position 138: 0.0007413991814009588
Position 1367: 0.0006862959176308785
Position 3775: 0.0006546234151216545
Position 611: 0.0006067879341786588
Position 3199: 0.0005994002571888405
Position 3617: 0.0005976036982145263
Position 2806: 0.0005809371041599396
Position 4161: 0.0005805769388242855
Position 2170: 0.0005736682367234802
Position 787: 0.0005567219614249843
Position 2856: 0.0005556128572309437
Position 1126: 0.0005307926803430145
Position 2838: 0.0005033173089150175
Position 146: 0.00047463917777442035
Position 3376: 0.00044190521177774175
Position 4506: 0.000424030718104201
Position 4216: 0.00041482600285573277
Position 3754: 0.00041090363524861457
Position 400: 0.00040191764312585146
Position 485: 0.0003975418326871629
Position 4040: 0.00033745842522850964
Position 1439: 0.0003261061079169125
Position 2015: 0.000320903007049601
Position 2585: 0.00031993786574663173
Position 1173: 0.000299367953839011
Position 397: 0.0002791674995752828
Position 3598: 0.0002739000291113328
Position 3129: 0.0002665209813279643
Position 3311: 0.00025492829112169584
Position 3075: 0.0002545472977050669
Position 1448: 0.00025287018938945544
Position 3297: 0.00023541116284856752
Position 2853: 0.00023515480472468197
Position 2058: 0.0002248403865111175
Position 2748: 0.00022111239198963954
Position 2318: 0.0002183113062947586
Position 2688: 0.00021772563312309347
Position 2420: 0.00021002151032144725
Position 2414: 0.0002013366746101888
Position 1669: 0.00019614962924953327
Position 2919: 0.00019359076174802994
Position 1777: 0.00017882573132286796
Position 4275: 0.00017216017331935104
Position 3809: 0.0001672884903641504
Position 1147: 0.00016532381199683028
Position 4988: 0.0001546090732240148
Position 3337: 0.00015427794408304034
Position 4400: 0.00015037749437590118
Position 4186: 0.0001419860963533963
Position 5334: 0.0001405844842922978
Position 1616: 0.00013160142360519057
Position 2905: 0.00012095181897980807
Position 4372: 0.0001145438260398525
Position 1522: 0.00010704513361936152
Position 2184: 0.0001045515063022831
Position 5210: 0.00010218818826127772
